well_name,unique_id,DNA_name,rxn_id,DNA_conc,K,Mg,PEG,SecYE,Spermidine,Liposome_conc,Liposome_name,day,plate,col,row
P24,1413,OR1A1,263,2.5,135,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,4,23,15
P3,1414,OR1A1,264,2.5,135,20,0,1.25,8.0,3,DOPC--0%PE--0%Chol,2,4,2,15
G14,1415,OR1A1,265,2.5,235,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,4,13,6
P13,1416,OR1A1,327,5.0,85,14,0,0.0,4.0,3,DOPC--0%PE--8%Chol,2,4,12,15
M15,1417,OR1A1,328,5.0,135,20,0,0.0,8.0,3,DOPC--0%PE--8%Chol,2,4,14,12
L7,1418,OR1A1,329,5.0,235,14,0,0.0,4.0,3,DOPC--0%PE--8%Chol,2,4,6,11
J18,1419,OR1A1,379,2.5,85,14,0,0.0,4.0,3,DOPC--0%PE--8%Chol,2,4,17,9
C12,1420,OR1A1,380,2.5,85,14,0,1.25,4.0,3,DOPC--0%PE--8%Chol,2,4,11,2
J23,1421,OR1A1,381,2.5,135,20,0,0.0,8.0,3,DOPC--0%PE--8%Chol,2,4,22,9
O11,1422,OR1A1,382,2.5,135,20,0,1.25,8.0,3,DOPC--0%PE--8%Chol,2,4,10,14
N19,1423,OR1A1,383,2.5,235,14,0,0.0,4.0,3,DOPC--0%PE--8%Chol,2,4,18,13
G19,1424,OR1A1,147,5.0,85,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,4,18,6
A6,1425,OR1A1,148,5.0,135,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,4,5,0
D14,1426,OR1A1,149,5.0,235,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,4,13,3
N15,1427,OR1A1,261,2.5,85,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,4,14,13
D18,1428,OR1A1,262,2.5,85,14,0,1.25,4.0,3,DOPC--0%PE--0%Chol,2,4,17,3
I6,1429,OR1A1,263,2.5,135,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,4,5,8
E6,1430,OR1A1,264,2.5,135,20,0,1.25,8.0,3,DOPC--0%PE--0%Chol,2,4,5,4
N4,1431,OR1A1,265,2.5,235,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,4,3,13
G8,1432,OR1A1,327,5.0,85,14,0,0.0,4.0,3,DOPC--0%PE--8%Chol,2,4,7,6
A15,1433,OR1A1,328,5.0,135,20,0,0.0,8.0,3,DOPC--0%PE--8%Chol,2,4,14,0
K20,1434,OR1A1,329,5.0,235,14,0,0.0,4.0,3,DOPC--0%PE--8%Chol,2,4,19,10
A18,1435,OR1A1,379,2.5,85,14,0,0.0,4.0,3,DOPC--0%PE--8%Chol,2,4,17,0
L10,1436,OR1A1,380,2.5,85,14,0,1.25,4.0,3,DOPC--0%PE--8%Chol,2,4,9,11
K5,1437,OR1A1,381,2.5,135,20,0,0.0,8.0,3,DOPC--0%PE--8%Chol,2,4,4,10
O17,1438,OR1A1,382,2.5,135,20,0,1.25,8.0,3,DOPC--0%PE--8%Chol,2,4,16,14
E5,1439,OR1A1,383,2.5,235,14,0,0.0,4.0,3,DOPC--0%PE--8%Chol,2,4,4,4
H23,1440,OR1A1,147,5.0,85,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,4,22,7
G5,1441,OR1A1,148,5.0,135,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,4,4,6
P21,1442,OR1A1,149,5.0,235,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,4,20,15
C13,1443,OR1A1,261,2.5,85,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,4,12,2
F10,1444,OR1A1,262,2.5,85,14,0,1.25,4.0,3,DOPC--0%PE--0%Chol,2,4,9,5
M24,1445,OR1A1,263,2.5,135,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,4,23,12
E14,1446,OR1A1,264,2.5,135,20,0,1.25,8.0,3,DOPC--0%PE--0%Chol,2,4,13,4
A10,1447,OR1A1,265,2.5,235,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,4,9,0
B5,1448,OR1A1,327,5.0,85,14,0,0.0,4.0,3,DOPC--0%PE--8%Chol,2,4,4,1
O5,1449,OR1A1,328,5.0,135,20,0,0.0,8.0,3,DOPC--0%PE--8%Chol,2,4,4,14
E10,1450,OR1A1,329,5.0,235,14,0,0.0,4.0,3,DOPC--0%PE--8%Chol,2,4,9,4
J15,1451,OR1A1,379,2.5,85,14,0,0.0,4.0,3,DOPC--0%PE--8%Chol,2,4,14,9
L16,1452,OR1A1,380,2.5,85,14,0,1.25,4.0,3,DOPC--0%PE--8%Chol,2,4,15,11
N18,1453,OR1A1,381,2.5,135,20,0,0.0,8.0,3,DOPC--0%PE--8%Chol,2,4,17,13
O22,1454,OR1A1,382,2.5,135,20,0,1.25,8.0,3,DOPC--0%PE--8%Chol,2,4,21,14
K21,1455,OR1A1,383,2.5,235,14,0,0.0,4.0,3,DOPC--0%PE--8%Chol,2,4,20,10
B3,1456,OR1A1,147,5.0,85,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,4,2,1
H18,1457,OR1A1,148,5.0,135,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,4,17,7
C16,1458,OR1A1,149,5.0,235,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,4,15,2
B9,1459,OR1A1,261,2.5,85,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,4,8,1
L5,1460,OR1A1,262,2.5,85,14,0,1.25,4.0,3,DOPC--0%PE--0%Chol,2,4,4,11
I18,1461,OR1A1,263,2.5,135,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,4,17,8
N20,1462,OR1A1,264,2.5,135,20,0,1.25,8.0,3,DOPC--0%PE--0%Chol,2,4,19,13
G13,1463,OR1A1,265,2.5,235,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,4,12,6
N17,1464,OR1A1,327,5.0,85,14,0,0.0,4.0,3,DOPC--0%PE--8%Chol,2,4,16,13
C9,1465,OR1A1,328,5.0,135,20,0,0.0,8.0,3,DOPC--0%PE--8%Chol,2,4,8,2
M23,1466,OR1A1,329,5.0,235,14,0,0.0,4.0,3,DOPC--0%PE--8%Chol,2,4,22,12
N1,1467,OR1A1,379,2.5,85,14,0,0.0,4.0,3,DOPC--0%PE--8%Chol,2,4,0,13
C24,1468,OR1A1,380,2.5,85,14,0,1.25,4.0,3,DOPC--0%PE--8%Chol,2,4,23,2
I22,1469,OR1A1,381,2.5,135,20,0,0.0,8.0,3,DOPC--0%PE--8%Chol,2,4,21,8
E21,1470,OR1A1,382,2.5,135,20,0,1.25,8.0,3,DOPC--0%PE--8%Chol,2,4,20,4
B19,1471,OR1A1,383,2.5,235,14,0,0.0,4.0,3,DOPC--0%PE--8%Chol,2,4,18,1
D10,1472,OR1A1,147,5.0,85,14,0,0.0,4.0,3,no_lipo,2,4,9,3
A22,1473,OR1A1,148,5.0,135,20,0,0.0,8.0,3,no_lipo,2,4,21,0
O8,1474,OR1A1,149,5.0,235,14,0,0.0,4.0,3,no_lipo,2,4,7,14
O20,1475,OR1A1,261,2.5,85,14,0,0.0,4.0,3,no_lipo,2,4,19,14
H17,1476,OR1A1,262,2.5,85,14,0,1.25,4.0,3,no_lipo,2,4,16,7
L23,1477,OR1A1,263,2.5,135,20,0,0.0,8.0,3,no_lipo,2,4,22,11
L24,1478,OR1A1,264,2.5,135,20,0,1.25,8.0,3,no_lipo,2,4,23,11
J7,1479,OR1A1,265,2.5,235,14,0,0.0,4.0,3,no_lipo,2,4,6,9
N10,1480,OR1A1,327,5.0,85,14,0,0.0,4.0,3,no_lipo,2,4,9,13
M20,1481,OR1A1,328,5.0,135,20,0,0.0,8.0,3,no_lipo,2,4,19,12
A2,1482,OR1A1,329,5.0,235,14,0,0.0,4.0,3,no_lipo,2,4,1,0
L11,1483,OR1A1,379,2.5,85,14,0,0.0,4.0,3,no_lipo,2,4,10,11
J9,1484,OR1A1,380,2.5,85,14,0,1.25,4.0,3,no_lipo,2,4,8,9
F15,1485,OR1A1,381,2.5,135,20,0,0.0,8.0,3,no_lipo,2,4,14,5
C4,1486,OR1A1,382,2.5,135,20,0,1.25,8.0,3,no_lipo,2,4,3,2
J11,1487,OR1A1,383,2.5,235,14,0,0.0,4.0,3,no_lipo,2,4,10,9
C15,1488,OR1A1,147,5.0,85,14,0,0.0,4.0,3,no_lipo,2,4,14,2
L21,1489,OR1A1,148,5.0,135,20,0,0.0,8.0,3,no_lipo,2,4,20,11
N16,1490,OR1A1,149,5.0,235,14,0,0.0,4.0,3,no_lipo,2,4,15,13
P19,1491,OR1A1,261,2.5,85,14,0,0.0,4.0,3,no_lipo,2,4,18,15
J12,1492,OR1A1,262,2.5,85,14,0,1.25,4.0,3,no_lipo,2,4,11,9
L22,1493,OR1A1,263,2.5,135,20,0,0.0,8.0,3,no_lipo,2,4,21,11
N24,1494,OR1A1,264,2.5,135,20,0,1.25,8.0,3,no_lipo,2,4,23,13
B22,1495,OR1A1,265,2.5,235,14,0,0.0,4.0,3,no_lipo,2,4,21,1
N23,1496,OR1A1,327,5.0,85,14,0,0.0,4.0,3,no_lipo,2,4,22,13
K1,1497,OR1A1,328,5.0,135,20,0,0.0,8.0,3,no_lipo,2,4,0,10
C19,1498,OR1A1,329,5.0,235,14,0,0.0,4.0,3,no_lipo,2,4,18,2
J8,1499,OR1A1,379,2.5,85,14,0,0.0,4.0,3,no_lipo,2,4,7,9
A21,1500,OR1A1,380,2.5,85,14,0,1.25,4.0,3,no_lipo,2,4,20,0
K22,1501,OR1A1,381,2.5,135,20,0,0.0,8.0,3,no_lipo,2,4,21,10
M14,1502,OR1A1,382,2.5,135,20,0,1.25,8.0,3,no_lipo,2,4,13,12
C2,1503,OR1A1,383,2.5,235,14,0,0.0,4.0,3,no_lipo,2,4,1,2
A17,1504,OR1A1,147,5.0,85,14,0,0.0,4.0,3,no_lipo,2,4,16,0
G2,1505,OR1A1,148,5.0,135,20,0,0.0,8.0,3,no_lipo,2,4,1,6
I7,1506,OR1A1,149,5.0,235,14,0,0.0,4.0,3,no_lipo,2,4,6,8
F3,1507,OR1A1,261,2.5,85,14,0,0.0,4.0,3,no_lipo,2,4,2,5
M4,1508,OR1A1,262,2.5,85,14,0,1.25,4.0,3,no_lipo,2,4,3,12
F20,1509,OR1A1,263,2.5,135,20,0,0.0,8.0,3,no_lipo,2,4,19,5
H5,1510,OR1A1,264,2.5,135,20,0,1.25,8.0,3,no_lipo,2,4,4,7
G22,1511,OR1A1,265,2.5,235,14,0,0.0,4.0,3,no_lipo,2,4,21,6
A4,1512,OR1A1,327,5.0,85,14,0,0.0,4.0,3,no_lipo,2,4,3,0
D13,1513,OR1A1,328,5.0,135,20,0,0.0,8.0,3,no_lipo,2,4,12,3
D23,1514,OR1A1,329,5.0,235,14,0,0.0,4.0,3,no_lipo,2,4,22,3
K6,1515,OR1A1,379,2.5,85,14,0,0.0,4.0,3,no_lipo,2,4,5,10
M1,1516,OR1A1,380,2.5,85,14,0,1.25,4.0,3,no_lipo,2,4,0,12
H10,1517,OR1A1,381,2.5,135,20,0,0.0,8.0,3,no_lipo,2,4,9,7
K8,1518,OR1A1,382,2.5,135,20,0,1.25,8.0,3,no_lipo,2,4,7,10
O23,1519,OR1A1,383,2.5,235,14,0,0.0,4.0,3,no_lipo,2,4,22,14
I8,1520,OR1A1,147,5.0,85,14,0,0.0,4.0,3,no_lipo,2,4,7,8
E18,1521,OR1A1,148,5.0,135,20,0,0.0,8.0,3,no_lipo,2,4,17,4
M12,1522,OR1A1,149,5.0,235,14,0,0.0,4.0,3,no_lipo,2,4,11,12
I5,1523,OR1A1,261,2.5,85,14,0,0.0,4.0,3,no_lipo,2,4,4,8
F6,1524,OR1A1,262,2.5,85,14,0,1.25,4.0,3,no_lipo,2,4,5,5
F4,1525,OR1A1,263,2.5,135,20,0,0.0,8.0,3,no_lipo,2,4,3,5
C21,1526,OR1A1,264,2.5,135,20,0,1.25,8.0,3,no_lipo,2,4,20,2
E12,1527,OR1A1,265,2.5,235,14,0,0.0,4.0,3,no_lipo,2,4,11,4
P22,1528,OR1A1,327,5.0,85,14,0,0.0,4.0,3,no_lipo,2,4,21,15
O1,1529,OR1A1,328,5.0,135,20,0,0.0,8.0,3,no_lipo,2,4,0,14
H13,1530,OR1A1,329,5.0,235,14,0,0.0,4.0,3,no_lipo,2,4,12,7
P15,1531,OR1A1,379,2.5,85,14,0,0.0,4.0,3,no_lipo,2,4,14,15
F21,1532,OR1A1,380,2.5,85,14,0,1.25,4.0,3,no_lipo,2,4,20,5
P2,1533,OR1A1,381,2.5,135,20,0,0.0,8.0,3,no_lipo,2,4,1,15
L1,1534,OR1A1,382,2.5,135,20,0,1.25,8.0,3,no_lipo,2,4,0,11
C1,1535,OR1A1,383,2.5,235,14,0,0.0,4.0,3,no_lipo,2,4,0,2
