well_name,unique_id,DNA_name,rxn_id,DNA_conc,K,Mg,PEG,SecYE,Spermidine,Liposome_conc,Liposome_name,day,plate,col,row
F17,1275,Mito,276,5.0,135,17,0,0.625,1.0,3,no_lipo,1,4,16,5
I1,1276,Mito,277,5.0,185,17,0,0.0,1.0,3,no_lipo,1,4,0,8
D8,1277,Mito,278,5.0,185,17,0,1.25,4.0,3,no_lipo,1,4,7,3
I23,1278,Mito,279,5.0,185,20,0,1.25,4.0,3,no_lipo,1,4,22,8
M19,1279,Mito,280,5.0,235,17,0,0.0,1.0,3,no_lipo,1,4,18,12
P14,1280,Dia,83,5.0,235,8,0,0.0,8.0,3,DOPC--0%PE--0%Chol,1,4,13,15
F11,1281,Dia,84,5.0,235,8,0,1.25,8.0,3,DOPC--0%PE--0%Chol,1,4,10,5
D11,1282,Dia,85,5.0,235,11,0,0.625,4.0,3,DOPC--0%PE--0%Chol,1,4,10,3
H8,1283,Dia,86,5.0,235,17,0,0.0,0.0,3,DOPC--0%PE--0%Chol,1,4,7,7
O24,1284,Dia,87,5.0,235,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,1,4,23,14
H19,1285,Dia,88,5.0,235,20,0,1.25,8.0,3,DOPC--0%PE--0%Chol,1,4,18,7
A23,1286,Dia,201,2.5,235,8,0,0.0,4.0,3,DOPC--0%PE--0%Chol,1,4,22,0
J6,1287,Dia,202,2.5,235,8,0,1.25,4.0,3,DOPC--0%PE--0%Chol,1,4,5,9
F22,1288,Dia,203,2.5,235,11,0,0.625,8.0,3,DOPC--0%PE--0%Chol,1,4,21,5
H2,1289,Dia,295,5.0,235,8,0,0.0,8.0,3,DOPC--0%PE--8%Chol,1,4,1,7
P9,1290,Dia,296,5.0,235,8,0,1.25,8.0,3,DOPC--0%PE--8%Chol,1,4,8,15
O2,1291,Dia,297,5.0,235,20,0,0.0,8.0,3,DOPC--0%PE--8%Chol,1,4,1,14
D2,1292,Dia,298,5.0,235,20,0,1.25,8.0,3,DOPC--0%PE--8%Chol,1,4,1,3
L6,1293,Dia,343,2.5,235,8,0,0.0,4.0,3,DOPC--0%PE--8%Chol,1,4,5,11
A16,1294,Dia,344,2.5,235,8,0,1.25,4.0,3,DOPC--0%PE--8%Chol,1,4,15,0
K9,1295,Dia,345,2.5,235,11,0,0.625,8.0,3,DOPC--0%PE--8%Chol,1,4,8,10
P5,1296,Dia,83,5.0,235,8,0,0.0,8.0,3,DOPC--0%PE--0%Chol,1,4,4,15
I21,1297,Dia,84,5.0,235,8,0,1.25,8.0,3,DOPC--0%PE--0%Chol,1,4,20,8
G10,1298,Dia,85,5.0,235,11,0,0.625,4.0,3,DOPC--0%PE--0%Chol,1,4,9,6
A13,1299,Dia,86,5.0,235,17,0,0.0,0.0,3,DOPC--0%PE--0%Chol,1,4,12,0
J2,1300,Dia,87,5.0,235,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,1,4,1,9
I3,1301,Dia,88,5.0,235,20,0,1.25,8.0,3,DOPC--0%PE--0%Chol,1,4,2,8
B2,1302,Dia,201,2.5,235,8,0,0.0,4.0,3,DOPC--0%PE--0%Chol,1,4,1,1
B20,1303,Dia,202,2.5,235,8,0,1.25,4.0,3,DOPC--0%PE--0%Chol,1,4,19,1
H21,1304,Dia,203,2.5,235,11,0,0.625,8.0,3,DOPC--0%PE--0%Chol,1,4,20,7
E13,1305,Dia,295,5.0,235,8,0,0.0,8.0,3,DOPC--0%PE--8%Chol,1,4,12,4
O16,1306,Dia,296,5.0,235,8,0,1.25,8.0,3,DOPC--0%PE--8%Chol,1,4,15,14
N9,1307,Dia,297,5.0,235,20,0,0.0,8.0,3,DOPC--0%PE--8%Chol,1,4,8,13
E17,1308,Dia,298,5.0,235,20,0,1.25,8.0,3,DOPC--0%PE--8%Chol,1,4,16,4
O3,1309,Dia,343,2.5,235,8,0,0.0,4.0,3,DOPC--0%PE--8%Chol,1,4,2,14
N22,1310,Dia,344,2.5,235,8,0,1.25,4.0,3,DOPC--0%PE--8%Chol,1,4,21,13
K11,1311,Dia,345,2.5,235,11,0,0.625,8.0,3,DOPC--0%PE--8%Chol,1,4,10,10
H3,1312,Dia,83,5.0,235,8,0,0.0,8.0,3,DOPC--0%PE--0%Chol,1,4,2,7
D21,1313,Dia,84,5.0,235,8,0,1.25,8.0,3,DOPC--0%PE--0%Chol,1,4,20,3
I4,1314,Dia,85,5.0,235,11,0,0.625,4.0,3,DOPC--0%PE--0%Chol,1,4,3,8
F9,1315,Dia,86,5.0,235,17,0,0.0,0.0,3,DOPC--0%PE--0%Chol,1,4,8,5
C7,1316,Dia,87,5.0,235,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,1,4,6,2
L12,1317,Dia,88,5.0,235,20,0,1.25,8.0,3,DOPC--0%PE--0%Chol,1,4,11,11
F18,1318,Dia,201,2.5,235,8,0,0.0,4.0,3,DOPC--0%PE--0%Chol,1,4,17,5
G11,1319,Dia,202,2.5,235,8,0,1.25,4.0,3,DOPC--0%PE--0%Chol,1,4,10,6
M9,1320,Dia,203,2.5,235,11,0,0.625,8.0,3,DOPC--0%PE--0%Chol,1,4,8,12
I15,1321,Dia,295,5.0,235,8,0,0.0,8.0,3,DOPC--0%PE--8%Chol,1,4,14,8
E4,1322,Dia,296,5.0,235,8,0,1.25,8.0,3,DOPC--0%PE--8%Chol,1,4,3,4
G12,1323,Dia,297,5.0,235,20,0,0.0,8.0,3,DOPC--0%PE--8%Chol,1,4,11,6
G21,1324,Dia,298,5.0,235,20,0,1.25,8.0,3,DOPC--0%PE--8%Chol,1,4,20,6
E8,1325,Dia,343,2.5,235,8,0,0.0,4.0,3,DOPC--0%PE--8%Chol,1,4,7,4
G6,1326,Dia,344,2.5,235,8,0,1.25,4.0,3,DOPC--0%PE--8%Chol,1,4,5,6
O14,1327,Dia,345,2.5,235,11,0,0.625,8.0,3,DOPC--0%PE--8%Chol,1,4,13,14
J21,1328,Dia,83,5.0,235,8,0,0.0,8.0,3,DOPC--0%PE--0%Chol,1,4,20,9
O12,1329,Dia,84,5.0,235,8,0,1.25,8.0,3,DOPC--0%PE--0%Chol,1,4,11,14
I16,1330,Dia,85,5.0,235,11,0,0.625,4.0,3,DOPC--0%PE--0%Chol,1,4,15,8
E24,1331,Dia,86,5.0,235,17,0,0.0,0.0,3,DOPC--0%PE--0%Chol,1,4,23,4
H16,1332,Dia,87,5.0,235,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,1,4,15,7
D17,1333,Dia,88,5.0,235,20,0,1.25,8.0,3,DOPC--0%PE--0%Chol,1,4,16,3
L17,1334,Dia,201,2.5,235,8,0,0.0,4.0,3,DOPC--0%PE--0%Chol,1,4,16,11
J10,1335,Dia,202,2.5,235,8,0,1.25,4.0,3,DOPC--0%PE--0%Chol,1,4,9,9
G1,1336,Dia,203,2.5,235,11,0,0.625,8.0,3,DOPC--0%PE--0%Chol,1,4,0,6
H11,1337,Dia,295,5.0,235,8,0,0.0,8.0,3,DOPC--0%PE--8%Chol,1,4,10,7
P17,1338,Dia,296,5.0,235,8,0,1.25,8.0,3,DOPC--0%PE--8%Chol,1,4,16,15
F13,1339,Dia,297,5.0,235,20,0,0.0,8.0,3,DOPC--0%PE--8%Chol,1,4,12,5
H4,1340,Dia,298,5.0,235,20,0,1.25,8.0,3,DOPC--0%PE--8%Chol,1,4,3,7
N3,1341,Dia,343,2.5,235,8,0,0.0,4.0,3,DOPC--0%PE--8%Chol,1,4,2,13
A8,1342,Dia,344,2.5,235,8,0,1.25,4.0,3,DOPC--0%PE--8%Chol,1,4,7,0
P1,1343,Dia,345,2.5,235,11,0,0.625,8.0,3,DOPC--0%PE--8%Chol,1,4,0,15
B1,1344,Dia,83,5.0,235,8,0,0.0,8.0,3,no_lipo,1,4,0,1
B7,1345,Dia,84,5.0,235,8,0,1.25,8.0,3,no_lipo,1,4,6,1
B12,1346,Dia,85,5.0,235,11,0,0.625,4.0,3,no_lipo,1,4,11,1
P4,1347,Dia,86,5.0,235,17,0,0.0,0.0,3,no_lipo,1,4,3,15
E1,1348,Dia,87,5.0,235,20,0,0.0,8.0,3,no_lipo,1,4,0,4
K19,1349,Dia,88,5.0,235,20,0,1.25,8.0,3,no_lipo,1,4,18,10
G23,1350,Dia,201,2.5,235,8,0,0.0,4.0,3,no_lipo,1,4,22,6
A5,1351,Dia,202,2.5,235,8,0,1.25,4.0,3,no_lipo,1,4,4,0
E23,1352,Dia,203,2.5,235,11,0,0.625,8.0,3,no_lipo,1,4,22,4
F12,1353,Dia,295,5.0,235,8,0,0.0,8.0,3,no_lipo,1,4,11,5
I2,1354,Dia,296,5.0,235,8,0,1.25,8.0,3,no_lipo,1,4,1,8
A3,1355,Dia,297,5.0,235,20,0,0.0,8.0,3,no_lipo,1,4,2,0
E20,1356,Dia,298,5.0,235,20,0,1.25,8.0,3,no_lipo,1,4,19,4
F16,1357,Dia,343,2.5,235,8,0,0.0,4.0,3,no_lipo,1,4,15,5
L14,1358,Dia,344,2.5,235,8,0,1.25,4.0,3,no_lipo,1,4,13,11
P18,1359,Dia,345,2.5,235,11,0,0.625,8.0,3,no_lipo,1,4,17,15
E15,1360,Dia,83,5.0,235,8,0,0.0,8.0,3,no_lipo,1,4,14,4
K3,1361,Dia,84,5.0,235,8,0,1.25,8.0,3,no_lipo,1,4,2,10
L8,1362,Dia,85,5.0,235,11,0,0.625,4.0,3,no_lipo,1,4,7,11
P8,1363,Dia,86,5.0,235,17,0,0.0,0.0,3,no_lipo,1,4,7,15
B13,1364,Dia,87,5.0,235,20,0,0.0,8.0,3,no_lipo,1,4,12,1
L19,1365,Dia,88,5.0,235,20,0,1.25,8.0,3,no_lipo,1,4,18,11
B17,1366,Dia,201,2.5,235,8,0,0.0,4.0,3,no_lipo,1,4,16,1
D15,1367,Dia,202,2.5,235,8,0,1.25,4.0,3,no_lipo,1,4,14,3
B24,1368,Dia,203,2.5,235,11,0,0.625,8.0,3,no_lipo,1,4,23,1
G7,1369,Dia,295,5.0,235,8,0,0.0,8.0,3,no_lipo,1,4,6,6
G24,1370,Dia,296,5.0,235,8,0,1.25,8.0,3,no_lipo,1,4,23,6
M22,1371,Dia,297,5.0,235,20,0,0.0,8.0,3,no_lipo,1,4,21,12
D16,1372,Dia,298,5.0,235,20,0,1.25,8.0,3,no_lipo,1,4,15,3
K18,1373,Dia,343,2.5,235,8,0,0.0,4.0,3,no_lipo,1,4,17,10
G9,1374,Dia,344,2.5,235,8,0,1.25,4.0,3,no_lipo,1,4,8,6
K13,1375,Dia,345,2.5,235,11,0,0.625,8.0,3,no_lipo,1,4,12,10
J16,1376,Dia,83,5.0,235,8,0,0.0,8.0,3,no_lipo,1,4,15,9
H1,1377,Dia,84,5.0,235,8,0,1.25,8.0,3,no_lipo,1,4,0,7
C6,1378,Dia,85,5.0,235,11,0,0.625,4.0,3,no_lipo,1,4,5,2
F5,1379,Dia,86,5.0,235,17,0,0.0,0.0,3,no_lipo,1,4,4,5
I14,1380,Dia,87,5.0,235,20,0,0.0,8.0,3,no_lipo,1,4,13,8
B8,1381,Dia,88,5.0,235,20,0,1.25,8.0,3,no_lipo,1,4,7,1
K17,1382,Dia,201,2.5,235,8,0,0.0,4.0,3,no_lipo,1,4,16,10
C14,1383,Dia,202,2.5,235,8,0,1.25,4.0,3,no_lipo,1,4,13,2
M21,1384,Dia,203,2.5,235,11,0,0.625,8.0,3,no_lipo,1,4,20,12
F24,1385,Dia,295,5.0,235,8,0,0.0,8.0,3,no_lipo,1,4,23,5
G3,1386,Dia,296,5.0,235,8,0,1.25,8.0,3,no_lipo,1,4,2,6
P11,1387,Dia,297,5.0,235,20,0,0.0,8.0,3,no_lipo,1,4,10,15
D4,1388,Dia,298,5.0,235,20,0,1.25,8.0,3,no_lipo,1,4,3,3
M5,1389,Dia,343,2.5,235,8,0,0.0,4.0,3,no_lipo,1,4,4,12
G15,1390,Dia,344,2.5,235,8,0,1.25,4.0,3,no_lipo,1,4,14,6
C20,1391,Dia,345,2.5,235,11,0,0.625,8.0,3,no_lipo,1,4,19,2
N6,1392,Dia,83,5.0,235,8,0,0.0,8.0,3,no_lipo,1,4,5,13
P20,1393,Dia,84,5.0,235,8,0,1.25,8.0,3,no_lipo,1,4,19,15
B11,1394,Dia,85,5.0,235,11,0,0.625,4.0,3,no_lipo,1,4,10,1
O21,1395,Dia,86,5.0,235,17,0,0.0,0.0,3,no_lipo,1,4,20,14
I19,1396,Dia,87,5.0,235,20,0,0.0,8.0,3,no_lipo,1,4,18,8
E7,1397,Dia,88,5.0,235,20,0,1.25,8.0,3,no_lipo,1,4,6,4
D5,1398,Dia,201,2.5,235,8,0,0.0,4.0,3,no_lipo,1,4,4,3
M10,1399,Dia,202,2.5,235,8,0,1.25,4.0,3,no_lipo,1,4,9,12
O4,1400,Dia,203,2.5,235,11,0,0.625,8.0,3,no_lipo,1,4,3,14
I13,1401,Dia,295,5.0,235,8,0,0.0,8.0,3,no_lipo,1,4,12,8
H24,1402,Dia,296,5.0,235,8,0,1.25,8.0,3,no_lipo,1,4,23,7
E11,1403,Dia,297,5.0,235,20,0,0.0,8.0,3,no_lipo,1,4,10,4
N11,1404,Dia,298,5.0,235,20,0,1.25,8.0,3,no_lipo,1,4,10,13
A9,1405,Dia,343,2.5,235,8,0,0.0,4.0,3,no_lipo,1,4,8,0
H22,1406,Dia,344,2.5,235,8,0,1.25,4.0,3,no_lipo,1,4,21,7
N12,1407,Dia,345,2.5,235,11,0,0.625,8.0,3,no_lipo,1,4,11,13
K4,1408,Beta,62,5.0,85,17,0,0.0,8.0,3,DOPC--0%PE--0%Chol,1,4,3,10
H7,1409,Beta,63,5.0,85,17,0,1.25,8.0,3,DOPC--0%PE--0%Chol,1,4,6,7
C23,1410,Beta,64,5.0,85,20,0,0.625,4.0,3,DOPC--0%PE--0%Chol,1,4,22,2
N8,1411,Beta,65,5.0,185,17,0,0.0,4.0,3,DOPC--0%PE--0%Chol,1,4,7,13
G16,1412,Beta,66,5.0,185,17,0,1.25,4.0,3,DOPC--0%PE--0%Chol,1,4,15,6
P24,1413,Beta,67,5.0,185,20,0,0.625,8.0,3,DOPC--0%PE--0%Chol,1,4,23,15
P3,1414,Beta,68,5.0,235,20,0,0.625,1.0,3,DOPC--0%PE--0%Chol,1,4,2,15
G14,1415,Beta,184,2.5,135,17,0,0.0,4.0,3,DOPC--0%PE--0%Chol,1,4,13,6
P13,1416,Beta,185,2.5,135,20,0,0.625,8.0,3,DOPC--0%PE--0%Chol,1,4,12,15
M15,1417,Beta,288,5.0,85,17,0,0.625,8.0,3,DOPC--0%PE--8%Chol,1,4,14,12
L7,1418,Beta,289,5.0,85,20,0,0.0,4.0,3,DOPC--0%PE--8%Chol,1,4,6,11
J18,1419,Beta,290,5.0,135,20,0,1.25,1.0,3,DOPC--0%PE--8%Chol,1,4,17,9
C12,1420,Beta,291,5.0,185,17,0,0.625,4.0,3,DOPC--0%PE--8%Chol,1,4,11,2
J23,1421,Beta,292,5.0,185,20,0,0.0,8.0,3,DOPC--0%PE--8%Chol,1,4,22,9
