well_name,unique_id,day,rxn_id,DNA_conc,K,Mg,SecYE,Spermidine,Liposome_name,DNA_name,plate,col,row,Liposome_conc
P11,1262,1,92,5.0,85.0,14.0,0.625,4.0,no_lipo,Mol,4,10,15,3
L17,1263,1,94,2.5,185.0,8.0,0.625,4.0,no_lipo,Mol,4,16,11,3
N19,1264,1,65,2.5,85.0,8.0,0.0,0.1,no_lipo,Mol,4,18,13,3
C10,1265,1,66,2.5,185.0,8.0,0.0,0.1,no_lipo,Mol,4,9,2,3
P5,1266,1,68,2.5,85.0,14.0,0.625,0.1,no_lipo,Mol,4,4,15,3
B8,1267,1,71,2.5,185.0,14.0,0.625,0.1,no_lipo,Mol,4,7,1,3
I3,1268,1,72,5.0,85.0,8.0,0.0,0.1,no_lipo,Mol,4,2,8,3
D4,1269,1,74,2.5,185.0,14.0,0.0,0.1,no_lipo,Mol,4,3,3,3
I2,1270,1,76,2.5,85.0,8.0,0.625,0.1,no_lipo,Mol,4,1,8,3
E13,1271,1,78,5.0,185.0,14.0,0.625,0.1,no_lipo,Mol,4,12,4,3
E9,1272,1,81,5.0,85.0,14.0,0.0,4.0,no_lipo,Mol,4,8,4,3
D20,1273,1,82,5.0,185.0,14.0,0.0,4.0,no_lipo,Mol,4,19,3,3
P7,1274,1,84,5.0,85.0,8.0,0.625,4.0,no_lipo,Mol,4,6,15,3
H5,1275,1,87,5.0,185.0,8.0,0.625,4.0,no_lipo,Mol,4,4,7,3
G12,1276,1,88,2.5,85.0,14.0,0.0,4.0,no_lipo,Mol,4,11,6,3
F23,1277,1,90,5.0,185.0,8.0,0.0,4.0,no_lipo,Mol,4,22,5,3
O12,1278,1,92,5.0,85.0,14.0,0.625,4.0,no_lipo,Mol,4,11,14,3
K21,1279,1,94,2.5,185.0,8.0,0.625,4.0,no_lipo,Mol,4,20,10,3
K16,1280,1,160,2.5,185.0,8.0,0.625,0.1,DOPC--0%PE--0%Chol,Glut,4,15,10,3
B13,1281,1,161,2.5,85.0,14.0,0.0,0.1,DMPC--0%PE--0%Chol,Glut,4,12,1,3
J8,1282,1,165,2.5,185.0,14.0,0.625,0.1,DMPC--15%PE--0%Chol,Glut,4,7,9,3
C16,1283,1,166,2.5,185.0,8.0,0.625,0.1,DMPC--15%PE--8%Chol,Glut,4,15,2,3
I4,1284,1,168,2.5,185.0,8.0,0.0,4.0,DMPC--0%PE--0%Chol,Glut,4,3,8,3
E5,1285,1,169,2.5,85.0,14.0,0.625,4.0,DOPC--0%PE--0%Chol,Glut,4,4,4,3
J22,1286,1,172,2.5,85.0,8.0,0.625,4.0,DMPC--15%PE--0%Chol,Glut,4,21,9,3
L11,1287,1,175,2.5,85.0,14.0,0.625,4.0,DMPC--15%PE--8%Chol,Glut,4,10,11,3
H2,1288,1,176,5.0,85.0,8.0,0.625,0.1,DMPC--0%PE--0%Chol,Glut,4,1,7,3
K5,1289,1,177,5.0,185.0,14.0,0.0,0.1,DOPC--0%PE--0%Chol,Glut,4,4,10,3
D14,1290,1,180,5.0,185.0,8.0,0.0,0.1,DMPC--15%PE--0%Chol,Glut,4,13,3,3
J10,1291,1,183,5.0,185.0,14.0,0.0,0.1,DMPC--15%PE--8%Chol,Glut,4,9,9,3
I6,1292,1,184,5.0,85.0,8.0,0.0,4.0,DOPC--0%PE--0%Chol,Glut,4,5,8,3
B10,1293,1,185,5.0,185.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,Glut,4,9,1,3
K12,1294,1,189,5.0,85.0,14.0,0.0,4.0,DMPC--15%PE--0%Chol,Glut,4,11,10,3
I1,1295,1,190,5.0,85.0,8.0,0.0,4.0,DMPC--15%PE--8%Chol,Glut,4,0,8,3
H6,1296,1,160,2.5,185.0,8.0,0.625,0.1,DOPC--0%PE--0%Chol,Glut,4,5,7,3
G10,1297,1,161,2.5,85.0,14.0,0.0,0.1,DMPC--0%PE--0%Chol,Glut,4,9,6,3
M11,1298,1,165,2.5,185.0,14.0,0.625,0.1,DMPC--15%PE--0%Chol,Glut,4,10,12,3
C5,1299,1,166,2.5,185.0,8.0,0.625,0.1,DMPC--15%PE--8%Chol,Glut,4,4,2,3
C17,1300,1,168,2.5,185.0,8.0,0.0,4.0,DMPC--0%PE--0%Chol,Glut,4,16,2,3
M20,1301,1,169,2.5,85.0,14.0,0.625,4.0,DOPC--0%PE--0%Chol,Glut,4,19,12,3
B23,1302,1,172,2.5,85.0,8.0,0.625,4.0,DMPC--15%PE--0%Chol,Glut,4,22,1,3
N2,1303,1,175,2.5,85.0,14.0,0.625,4.0,DMPC--15%PE--8%Chol,Glut,4,1,13,3
A5,1304,1,176,5.0,85.0,8.0,0.625,0.1,DMPC--0%PE--0%Chol,Glut,4,4,0,3
F16,1305,1,177,5.0,185.0,14.0,0.0,0.1,DOPC--0%PE--0%Chol,Glut,4,15,5,3
I18,1306,1,180,5.0,185.0,8.0,0.0,0.1,DMPC--15%PE--0%Chol,Glut,4,17,8,3
E10,1307,1,183,5.0,185.0,14.0,0.0,0.1,DMPC--15%PE--8%Chol,Glut,4,9,4,3
L1,1308,1,184,5.0,85.0,8.0,0.0,4.0,DOPC--0%PE--0%Chol,Glut,4,0,11,3
I20,1309,1,185,5.0,185.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,Glut,4,19,8,3
H3,1310,1,189,5.0,85.0,14.0,0.0,4.0,DMPC--15%PE--0%Chol,Glut,4,2,7,3
O14,1311,1,190,5.0,85.0,8.0,0.0,4.0,DMPC--15%PE--8%Chol,Glut,4,13,14,3
J24,1312,1,160,2.5,185.0,8.0,0.625,0.1,DOPC--0%PE--0%Chol,Glut,4,23,9,3
H14,1313,1,161,2.5,85.0,14.0,0.0,0.1,DMPC--0%PE--0%Chol,Glut,4,13,7,3
B2,1314,1,165,2.5,185.0,14.0,0.625,0.1,DMPC--15%PE--0%Chol,Glut,4,1,1,3
H9,1315,1,166,2.5,185.0,8.0,0.625,0.1,DMPC--15%PE--8%Chol,Glut,4,8,7,3
E7,1316,1,168,2.5,185.0,8.0,0.0,4.0,DMPC--0%PE--0%Chol,Glut,4,6,4,3
O18,1317,1,169,2.5,85.0,14.0,0.625,4.0,DOPC--0%PE--0%Chol,Glut,4,17,14,3
H8,1318,1,172,2.5,85.0,8.0,0.625,4.0,DMPC--15%PE--0%Chol,Glut,4,7,7,3
P20,1319,1,175,2.5,85.0,14.0,0.625,4.0,DMPC--15%PE--8%Chol,Glut,4,19,15,3
E18,1320,1,176,5.0,85.0,8.0,0.625,0.1,DMPC--0%PE--0%Chol,Glut,4,17,4,3
P14,1321,1,177,5.0,185.0,14.0,0.0,0.1,DOPC--0%PE--0%Chol,Glut,4,13,15,3
H11,1322,1,180,5.0,185.0,8.0,0.0,0.1,DMPC--15%PE--0%Chol,Glut,4,10,7,3
P1,1323,1,183,5.0,185.0,14.0,0.0,0.1,DMPC--15%PE--8%Chol,Glut,4,0,15,3
D10,1324,1,184,5.0,85.0,8.0,0.0,4.0,DOPC--0%PE--0%Chol,Glut,4,9,3,3
I10,1325,1,185,5.0,185.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,Glut,4,9,8,3
M19,1326,1,189,5.0,85.0,14.0,0.0,4.0,DMPC--15%PE--0%Chol,Glut,4,18,12,3
A7,1327,1,190,5.0,85.0,8.0,0.0,4.0,DMPC--15%PE--8%Chol,Glut,4,6,0,3
I17,1328,1,160,2.5,185.0,8.0,0.625,0.1,DOPC--0%PE--0%Chol,Glut,4,16,8,3
G14,1329,1,161,2.5,85.0,14.0,0.0,0.1,DMPC--0%PE--0%Chol,Glut,4,13,6,3
J7,1330,1,165,2.5,185.0,14.0,0.625,0.1,DMPC--15%PE--0%Chol,Glut,4,6,9,3
A24,1331,1,166,2.5,185.0,8.0,0.625,0.1,DMPC--15%PE--8%Chol,Glut,4,23,0,3
H17,1332,1,168,2.5,185.0,8.0,0.0,4.0,DMPC--0%PE--0%Chol,Glut,4,16,7,3
A20,1333,1,169,2.5,85.0,14.0,0.625,4.0,DOPC--0%PE--0%Chol,Glut,4,19,0,3
C2,1334,1,172,2.5,85.0,8.0,0.625,4.0,DMPC--15%PE--0%Chol,Glut,4,1,2,3
L3,1335,1,175,2.5,85.0,14.0,0.625,4.0,DMPC--15%PE--8%Chol,Glut,4,2,11,3
G19,1336,1,176,5.0,85.0,8.0,0.625,0.1,DMPC--0%PE--0%Chol,Glut,4,18,6,3
I5,1337,1,177,5.0,185.0,14.0,0.0,0.1,DOPC--0%PE--0%Chol,Glut,4,4,8,3
B22,1338,1,180,5.0,185.0,8.0,0.0,0.1,DMPC--15%PE--0%Chol,Glut,4,21,1,3
A15,1339,1,183,5.0,185.0,14.0,0.0,0.1,DMPC--15%PE--8%Chol,Glut,4,14,0,3
G9,1340,1,184,5.0,85.0,8.0,0.0,4.0,DOPC--0%PE--0%Chol,Glut,4,8,6,3
D19,1341,1,185,5.0,185.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,Glut,4,18,3,3
E15,1342,1,189,5.0,85.0,14.0,0.0,4.0,DMPC--15%PE--0%Chol,Glut,4,14,4,3
P3,1343,1,190,5.0,85.0,8.0,0.0,4.0,DMPC--15%PE--8%Chol,Glut,4,2,15,3
F15,1344,1,160,2.5,185.0,8.0,0.625,0.1,no_lipo,Glut,4,14,5,3
K2,1345,1,161,2.5,85.0,14.0,0.0,0.1,no_lipo,Glut,4,1,10,3
A2,1346,1,165,2.5,185.0,14.0,0.625,0.1,no_lipo,Glut,4,1,0,3
L22,1347,1,166,2.5,185.0,8.0,0.625,0.1,no_lipo,Glut,4,21,11,3
K18,1348,1,168,2.5,185.0,8.0,0.0,4.0,no_lipo,Glut,4,17,10,3
K19,1349,1,169,2.5,85.0,14.0,0.625,4.0,no_lipo,Glut,4,18,10,3
I14,1350,1,172,2.5,85.0,8.0,0.625,4.0,no_lipo,Glut,4,13,8,3
D12,1351,1,175,2.5,85.0,14.0,0.625,4.0,no_lipo,Glut,4,11,3,3
E16,1352,1,176,5.0,85.0,8.0,0.625,0.1,no_lipo,Glut,4,15,4,3
A6,1353,1,177,5.0,185.0,14.0,0.0,0.1,no_lipo,Glut,4,5,0,3
H16,1354,1,180,5.0,185.0,8.0,0.0,0.1,no_lipo,Glut,4,15,7,3
B15,1355,1,183,5.0,185.0,14.0,0.0,0.1,no_lipo,Glut,4,14,1,3
M16,1356,1,184,5.0,85.0,8.0,0.0,4.0,no_lipo,Glut,4,15,12,3
K22,1357,1,185,5.0,185.0,14.0,0.625,4.0,no_lipo,Glut,4,21,10,3
D3,1358,1,189,5.0,85.0,14.0,0.0,4.0,no_lipo,Glut,4,2,3,3
N5,1359,1,190,5.0,85.0,8.0,0.0,4.0,no_lipo,Glut,4,4,13,3
K1,1360,1,160,2.5,185.0,8.0,0.625,0.1,no_lipo,Glut,4,0,10,3
M15,1361,1,161,2.5,85.0,14.0,0.0,0.1,no_lipo,Glut,4,14,12,3
D18,1362,1,165,2.5,185.0,14.0,0.625,0.1,no_lipo,Glut,4,17,3,3
B12,1363,1,166,2.5,185.0,8.0,0.625,0.1,no_lipo,Glut,4,11,1,3
P24,1364,1,168,2.5,185.0,8.0,0.0,4.0,no_lipo,Glut,4,23,15,3
K6,1365,1,169,2.5,85.0,14.0,0.625,4.0,no_lipo,Glut,4,5,10,3
O21,1366,1,172,2.5,85.0,8.0,0.625,4.0,no_lipo,Glut,4,20,14,3
B9,1367,1,175,2.5,85.0,14.0,0.625,4.0,no_lipo,Glut,4,8,1,3
N16,1368,1,176,5.0,85.0,8.0,0.625,0.1,no_lipo,Glut,4,15,13,3
C6,1369,1,177,5.0,185.0,14.0,0.0,0.1,no_lipo,Glut,4,5,2,3
O9,1370,1,180,5.0,185.0,8.0,0.0,0.1,no_lipo,Glut,4,8,14,3
B20,1371,1,183,5.0,185.0,14.0,0.0,0.1,no_lipo,Glut,4,19,1,3
G4,1372,1,184,5.0,85.0,8.0,0.0,4.0,no_lipo,Glut,4,3,6,3
M7,1373,1,185,5.0,185.0,14.0,0.625,4.0,no_lipo,Glut,4,6,12,3
H23,1374,1,189,5.0,85.0,14.0,0.0,4.0,no_lipo,Glut,4,22,7,3
O3,1375,1,190,5.0,85.0,8.0,0.0,4.0,no_lipo,Glut,4,2,14,3
P6,1376,1,160,2.5,185.0,8.0,0.625,0.1,no_lipo,Glut,4,5,15,3
N22,1377,1,161,2.5,85.0,14.0,0.0,0.1,no_lipo,Glut,4,21,13,3
H13,1378,1,165,2.5,185.0,14.0,0.625,0.1,no_lipo,Glut,4,12,7,3
C20,1379,1,166,2.5,185.0,8.0,0.625,0.1,no_lipo,Glut,4,19,2,3
P17,1380,1,168,2.5,185.0,8.0,0.0,4.0,no_lipo,Glut,4,16,15,3
D16,1381,1,169,2.5,85.0,14.0,0.625,4.0,no_lipo,Glut,4,15,3,3
B24,1382,1,172,2.5,85.0,8.0,0.625,4.0,no_lipo,Glut,4,23,1,3
B14,1383,1,175,2.5,85.0,14.0,0.625,4.0,no_lipo,Glut,4,13,1,3
J14,1384,1,176,5.0,85.0,8.0,0.625,0.1,no_lipo,Glut,4,13,9,3
H18,1385,1,177,5.0,185.0,14.0,0.0,0.1,no_lipo,Glut,4,17,7,3
J19,1386,1,180,5.0,185.0,8.0,0.0,0.1,no_lipo,Glut,4,18,9,3
M23,1387,1,183,5.0,185.0,14.0,0.0,0.1,no_lipo,Glut,4,22,12,3
H20,1388,1,184,5.0,85.0,8.0,0.0,4.0,no_lipo,Glut,4,19,7,3
F4,1389,1,185,5.0,185.0,14.0,0.625,4.0,no_lipo,Glut,4,3,5,3
K4,1390,1,189,5.0,85.0,14.0,0.0,4.0,no_lipo,Glut,4,3,10,3
A9,1391,1,190,5.0,85.0,8.0,0.0,4.0,no_lipo,Glut,4,8,0,3
H1,1392,1,160,2.5,185.0,8.0,0.625,0.1,no_lipo,Glut,4,0,7,3
O8,1393,1,161,2.5,85.0,14.0,0.0,0.1,no_lipo,Glut,4,7,14,3
P4,1394,1,165,2.5,185.0,14.0,0.625,0.1,no_lipo,Glut,4,3,15,3
G8,1395,1,166,2.5,185.0,8.0,0.625,0.1,no_lipo,Glut,4,7,6,3
N6,1396,1,168,2.5,185.0,8.0,0.0,4.0,no_lipo,Glut,4,5,13,3
O11,1397,1,169,2.5,85.0,14.0,0.625,4.0,no_lipo,Glut,4,10,14,3
P19,1398,1,172,2.5,85.0,8.0,0.625,4.0,no_lipo,Glut,4,18,15,3
G17,1399,1,175,2.5,85.0,14.0,0.625,4.0,no_lipo,Glut,4,16,6,3
K23,1400,1,176,5.0,85.0,8.0,0.625,0.1,no_lipo,Glut,4,22,10,3
K8,1401,1,177,5.0,185.0,14.0,0.0,0.1,no_lipo,Glut,4,7,10,3
M14,1402,1,180,5.0,185.0,8.0,0.0,0.1,no_lipo,Glut,4,13,12,3
C8,1403,1,183,5.0,185.0,14.0,0.0,0.1,no_lipo,Glut,4,7,2,3
J6,1404,1,184,5.0,85.0,8.0,0.0,4.0,no_lipo,Glut,4,5,9,3
B16,1405,1,185,5.0,185.0,14.0,0.625,4.0,no_lipo,Glut,4,15,1,3
N7,1406,1,189,5.0,85.0,14.0,0.0,4.0,no_lipo,Glut,4,6,13,3
D15,1407,1,190,5.0,85.0,8.0,0.0,4.0,no_lipo,Glut,4,14,3,3
M22,1408,1,256,5.0,85.0,8.0,0.0,4.0,DMPC--15%PE--0%Chol,CaM,4,21,12,3
M2,1409,1,257,2.5,185.0,8.0,0.0,0.1,DMPC--0%PE--0%Chol,CaM,4,1,12,3
L18,1410,1,259,5.0,185.0,8.0,0.0,4.0,DMPC--15%PE--8%Chol,CaM,4,17,11,3
B21,1411,1,260,5.0,85.0,8.0,0.625,0.1,DMPC--0%PE--0%Chol,CaM,4,20,1,3
F12,1412,1,261,2.5,185.0,8.0,0.625,4.0,DMPC--15%PE--0%Chol,CaM,4,11,5,3
