well_name,unique_id,DNA_name,rxn_id,DNA_conc,K,Mg,PEG,SecYE,Spermidine,Liposome_conc,Liposome_name,day,plate,col,row
F15,440,CD63,308,5.0,85,14,0,0.0,0.1,3,DOPC--0%PE--8%Chol,2,2,14,5
P17,441,CD63,309,5.0,85,14,0,0.0,8.0,3,DOPC--0%PE--8%Chol,2,2,16,15
C23,442,CD63,310,5.0,85,14,0,1.25,4.0,3,DOPC--0%PE--8%Chol,2,2,22,2
L24,443,CD63,311,5.0,135,20,0,0.625,4.0,3,DOPC--0%PE--8%Chol,2,2,23,11
P23,444,CD63,312,5.0,185,20,0,0.0,0.1,3,DOPC--0%PE--8%Chol,2,2,22,15
D21,445,CD63,357,2.5,85,14,0,0.0,0.1,3,DOPC--0%PE--8%Chol,2,2,20,3
N16,446,CD63,358,2.5,85,14,0,0.625,8.0,3,DOPC--0%PE--8%Chol,2,2,15,13
G8,447,CD63,359,2.5,85,17,0,1.25,4.0,3,DOPC--0%PE--8%Chol,2,2,7,6
O4,448,CD63,91,5.0,85,14,0,0.0,0.1,3,no_lipo,2,2,3,14
C7,449,CD63,92,5.0,85,14,0,0.625,8.0,3,no_lipo,2,2,6,2
C4,450,CD63,93,5.0,85,17,0,1.25,4.0,3,no_lipo,2,2,3,2
O2,451,CD63,94,5.0,135,20,0,0.0,4.0,3,no_lipo,2,2,1,14
C9,452,CD63,214,2.5,85,14,0,0.0,0.1,3,no_lipo,2,2,8,2
P18,453,CD63,215,2.5,85,14,0,0.625,8.0,3,no_lipo,2,2,17,15
K13,454,CD63,216,2.5,85,17,0,1.25,4.0,3,no_lipo,2,2,12,10
D10,455,CD63,217,2.5,135,20,0,0.0,4.0,3,no_lipo,2,2,9,3
M6,456,CD63,308,5.0,85,14,0,0.0,0.1,3,no_lipo,2,2,5,12
H6,457,CD63,309,5.0,85,14,0,0.0,8.0,3,no_lipo,2,2,5,7
J15,458,CD63,310,5.0,85,14,0,1.25,4.0,3,no_lipo,2,2,14,9
D6,459,CD63,311,5.0,135,20,0,0.625,4.0,3,no_lipo,2,2,5,3
M5,460,CD63,312,5.0,185,20,0,0.0,0.1,3,no_lipo,2,2,4,12
A19,461,CD63,357,2.5,85,14,0,0.0,0.1,3,no_lipo,2,2,18,0
B6,462,CD63,358,2.5,85,14,0,0.625,8.0,3,no_lipo,2,2,5,1
J8,463,CD63,359,2.5,85,17,0,1.25,4.0,3,no_lipo,2,2,7,9
B3,464,CD63,91,5.0,85,14,0,0.0,0.1,3,no_lipo,2,2,2,1
I18,465,CD63,92,5.0,85,14,0,0.625,8.0,3,no_lipo,2,2,17,8
I19,466,CD63,93,5.0,85,17,0,1.25,4.0,3,no_lipo,2,2,18,8
E5,467,CD63,94,5.0,135,20,0,0.0,4.0,3,no_lipo,2,2,4,4
N20,468,CD63,214,2.5,85,14,0,0.0,0.1,3,no_lipo,2,2,19,13
H17,469,CD63,215,2.5,85,14,0,0.625,8.0,3,no_lipo,2,2,16,7
K16,470,CD63,216,2.5,85,17,0,1.25,4.0,3,no_lipo,2,2,15,10
L10,471,CD63,217,2.5,135,20,0,0.0,4.0,3,no_lipo,2,2,9,11
B21,472,CD63,308,5.0,85,14,0,0.0,0.1,3,no_lipo,2,2,20,1
C20,473,CD63,309,5.0,85,14,0,0.0,8.0,3,no_lipo,2,2,19,2
K17,474,CD63,310,5.0,85,14,0,1.25,4.0,3,no_lipo,2,2,16,10
D3,475,CD63,311,5.0,135,20,0,0.625,4.0,3,no_lipo,2,2,2,3
O20,476,CD63,312,5.0,185,20,0,0.0,0.1,3,no_lipo,2,2,19,14
F17,477,CD63,357,2.5,85,14,0,0.0,0.1,3,no_lipo,2,2,16,5
G23,478,CD63,358,2.5,85,14,0,0.625,8.0,3,no_lipo,2,2,22,6
M14,479,CD63,359,2.5,85,17,0,1.25,4.0,3,no_lipo,2,2,13,12
C11,480,CD63,91,5.0,85,14,0,0.0,0.1,3,no_lipo,2,2,10,2
P2,481,CD63,92,5.0,85,14,0,0.625,8.0,3,no_lipo,2,2,1,15
A10,482,CD63,93,5.0,85,17,0,1.25,4.0,3,no_lipo,2,2,9,0
O21,483,CD63,94,5.0,135,20,0,0.0,4.0,3,no_lipo,2,2,20,14
D17,484,CD63,214,2.5,85,14,0,0.0,0.1,3,no_lipo,2,2,16,3
D13,485,CD63,215,2.5,85,14,0,0.625,8.0,3,no_lipo,2,2,12,3
M13,486,CD63,216,2.5,85,17,0,1.25,4.0,3,no_lipo,2,2,12,12
I9,487,CD63,217,2.5,135,20,0,0.0,4.0,3,no_lipo,2,2,8,8
I21,488,CD63,308,5.0,85,14,0,0.0,0.1,3,no_lipo,2,2,20,8
I10,489,CD63,309,5.0,85,14,0,0.0,8.0,3,no_lipo,2,2,9,8
E18,490,CD63,310,5.0,85,14,0,1.25,4.0,3,no_lipo,2,2,17,4
L7,491,CD63,311,5.0,135,20,0,0.625,4.0,3,no_lipo,2,2,6,11
E20,492,CD63,312,5.0,185,20,0,0.0,0.1,3,no_lipo,2,2,19,4
I12,493,CD63,357,2.5,85,14,0,0.0,0.1,3,no_lipo,2,2,11,8
B12,494,CD63,358,2.5,85,14,0,0.625,8.0,3,no_lipo,2,2,11,1
K10,495,CD63,359,2.5,85,17,0,1.25,4.0,3,no_lipo,2,2,9,10
J13,496,CD63,91,5.0,85,14,0,0.0,0.1,3,no_lipo,2,2,12,9
B22,497,CD63,92,5.0,85,14,0,0.625,8.0,3,no_lipo,2,2,21,1
B17,498,CD63,93,5.0,85,17,0,1.25,4.0,3,no_lipo,2,2,16,1
H10,499,CD63,94,5.0,135,20,0,0.0,4.0,3,no_lipo,2,2,9,7
O17,500,CD63,214,2.5,85,14,0,0.0,0.1,3,no_lipo,2,2,16,14
O5,501,CD63,215,2.5,85,14,0,0.625,8.0,3,no_lipo,2,2,4,14
M2,502,CD63,216,2.5,85,17,0,1.25,4.0,3,no_lipo,2,2,1,12
D8,503,CD63,217,2.5,135,20,0,0.0,4.0,3,no_lipo,2,2,7,3
P13,504,CD63,308,5.0,85,14,0,0.0,0.1,3,no_lipo,2,2,12,15
N19,505,CD63,309,5.0,85,14,0,0.0,8.0,3,no_lipo,2,2,18,13
O9,506,CD63,310,5.0,85,14,0,1.25,4.0,3,no_lipo,2,2,8,14
P24,507,CD63,311,5.0,135,20,0,0.625,4.0,3,no_lipo,2,2,23,15
P21,508,CD63,312,5.0,185,20,0,0.0,0.1,3,no_lipo,2,2,20,15
C2,509,CD63,357,2.5,85,14,0,0.0,0.1,3,no_lipo,2,2,1,2
D18,510,CD63,358,2.5,85,14,0,0.625,8.0,3,no_lipo,2,2,17,3
B9,511,CD63,359,2.5,85,17,0,1.25,4.0,3,no_lipo,2,2,8,1
N3,512,FFAR4,95,5.0,85,8,0,0.625,8.0,3,DOPC--0%PE--0%Chol,2,2,2,13
L12,513,FFAR4,96,5.0,85,11,0,1.25,4.0,3,DOPC--0%PE--0%Chol,2,2,11,11
D19,514,FFAR4,97,5.0,85,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,2,18,3
P22,515,FFAR4,98,5.0,135,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,2,21,15
A7,516,FFAR4,99,5.0,185,8,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,2,6,0
F10,517,FFAR4,100,5.0,185,8,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,2,9,5
B4,518,FFAR4,101,5.0,185,14,0,0.625,4.0,3,DMPC--0%PE--0%Chol,2,2,3,1
M8,519,FFAR4,102,5.0,235,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,2,7,12
B23,520,FFAR4,218,2.5,85,8,0,0.625,8.0,3,DOPC--0%PE--0%Chol,2,2,22,1
A11,521,FFAR4,219,2.5,85,11,0,1.25,4.0,3,DOPC--0%PE--0%Chol,2,2,10,0
J2,522,FFAR4,220,2.5,85,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,2,1,9
M9,523,FFAR4,221,2.5,135,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,2,8,12
A12,524,FFAR4,222,2.5,185,14,0,0.625,4.0,3,DMPC--0%PE--0%Chol,2,2,11,0
I24,525,FFAR4,223,2.5,185,17,0,1.25,8.0,3,DMPC--0%PE--0%Chol,2,2,23,8
E24,526,FFAR4,224,2.5,185,20,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,2,23,4
G1,527,FFAR4,225,2.5,235,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,2,0,6
A3,528,FFAR4,95,5.0,85,8,0,0.625,8.0,3,DOPC--0%PE--0%Chol,2,2,2,0
P10,529,FFAR4,96,5.0,85,11,0,1.25,4.0,3,DOPC--0%PE--0%Chol,2,2,9,15
E6,530,FFAR4,97,5.0,85,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,2,5,4
I15,531,FFAR4,98,5.0,135,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,2,14,8
D1,532,FFAR4,99,5.0,185,8,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,2,0,3
F14,533,FFAR4,100,5.0,185,8,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,2,13,5
P11,534,FFAR4,101,5.0,185,14,0,0.625,4.0,3,DMPC--0%PE--0%Chol,2,2,10,15
J1,535,FFAR4,102,5.0,235,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,2,0,9
E9,536,FFAR4,218,2.5,85,8,0,0.625,8.0,3,DOPC--0%PE--0%Chol,2,2,8,4
G20,537,FFAR4,219,2.5,85,11,0,1.25,4.0,3,DOPC--0%PE--0%Chol,2,2,19,6
K1,538,FFAR4,220,2.5,85,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,2,0,10
M24,539,FFAR4,221,2.5,135,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,2,23,12
E2,540,FFAR4,222,2.5,185,14,0,0.625,4.0,3,DMPC--0%PE--0%Chol,2,2,1,4
B5,541,FFAR4,223,2.5,185,17,0,1.25,8.0,3,DMPC--0%PE--0%Chol,2,2,4,1
G4,542,FFAR4,224,2.5,185,20,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,2,3,6
E3,543,FFAR4,225,2.5,235,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,2,2,4
N23,544,FFAR4,95,5.0,85,8,0,0.625,8.0,3,DOPC--0%PE--0%Chol,2,2,22,13
E14,545,FFAR4,96,5.0,85,11,0,1.25,4.0,3,DOPC--0%PE--0%Chol,2,2,13,4
F5,546,FFAR4,97,5.0,85,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,2,4,5
O10,547,FFAR4,98,5.0,135,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,2,9,14
F22,548,FFAR4,99,5.0,185,8,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,2,21,5
K5,549,FFAR4,100,5.0,185,8,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,2,4,10
G18,550,FFAR4,101,5.0,185,14,0,0.625,4.0,3,DMPC--0%PE--0%Chol,2,2,17,6
A13,551,FFAR4,102,5.0,235,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,2,12,0
A18,552,FFAR4,218,2.5,85,8,0,0.625,8.0,3,DOPC--0%PE--0%Chol,2,2,17,0
N2,553,FFAR4,219,2.5,85,11,0,1.25,4.0,3,DOPC--0%PE--0%Chol,2,2,1,13
D5,554,FFAR4,220,2.5,85,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,2,4,3
F3,555,FFAR4,221,2.5,135,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,2,2,5
C15,556,FFAR4,222,2.5,185,14,0,0.625,4.0,3,DMPC--0%PE--0%Chol,2,2,14,2
B19,557,FFAR4,223,2.5,185,17,0,1.25,8.0,3,DMPC--0%PE--0%Chol,2,2,18,1
K19,558,FFAR4,224,2.5,185,20,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,2,18,10
N17,559,FFAR4,225,2.5,235,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,2,16,13
A8,560,FFAR4,95,5.0,85,8,0,0.625,8.0,3,DOPC--0%PE--0%Chol,2,2,7,0
C21,561,FFAR4,96,5.0,85,11,0,1.25,4.0,3,DOPC--0%PE--0%Chol,2,2,20,2
O22,562,FFAR4,97,5.0,85,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,2,21,14
F16,563,FFAR4,98,5.0,135,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,2,15,5
D24,564,FFAR4,99,5.0,185,8,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,2,23,3
B7,565,FFAR4,100,5.0,185,8,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,2,6,1
C5,566,FFAR4,101,5.0,185,14,0,0.625,4.0,3,DMPC--0%PE--0%Chol,2,2,4,2
P19,567,FFAR4,102,5.0,235,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,2,18,15
A9,568,FFAR4,218,2.5,85,8,0,0.625,8.0,3,DOPC--0%PE--0%Chol,2,2,8,0
A16,569,FFAR4,219,2.5,85,11,0,1.25,4.0,3,DOPC--0%PE--0%Chol,2,2,15,0
P20,570,FFAR4,220,2.5,85,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,2,19,15
G12,571,FFAR4,221,2.5,135,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,2,11,6
B15,572,FFAR4,222,2.5,185,14,0,0.625,4.0,3,DMPC--0%PE--0%Chol,2,2,14,1
L17,573,FFAR4,223,2.5,185,17,0,1.25,8.0,3,DMPC--0%PE--0%Chol,2,2,16,11
D4,574,FFAR4,224,2.5,185,20,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,2,3,3
M7,575,FFAR4,225,2.5,235,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,2,6,12
O24,576,FFAR4,95,5.0,85,8,0,0.625,8.0,3,no_lipo,2,2,23,14
E11,577,FFAR4,96,5.0,85,11,0,1.25,4.0,3,no_lipo,2,2,10,4
I2,578,FFAR4,97,5.0,85,14,0,0.0,4.0,3,no_lipo,2,2,1,8
M4,579,FFAR4,98,5.0,135,20,0,0.0,8.0,3,no_lipo,2,2,3,12
K6,580,FFAR4,99,5.0,185,8,0,0.0,0.1,3,no_lipo,2,2,5,10
F21,581,FFAR4,100,5.0,185,8,0,0.0,8.0,3,no_lipo,2,2,20,5
M21,582,FFAR4,101,5.0,185,14,0,0.625,4.0,3,no_lipo,2,2,20,12
N4,583,FFAR4,102,5.0,235,14,0,0.0,4.0,3,no_lipo,2,2,3,13
H12,584,FFAR4,218,2.5,85,8,0,0.625,8.0,3,no_lipo,2,2,11,7
K4,585,FFAR4,219,2.5,85,11,0,1.25,4.0,3,no_lipo,2,2,3,10
L19,586,FFAR4,220,2.5,85,14,0,0.0,4.0,3,no_lipo,2,2,18,11
E7,587,FFAR4,221,2.5,135,20,0,0.0,8.0,3,no_lipo,2,2,6,4
I4,588,FFAR4,222,2.5,185,14,0,0.625,4.0,3,no_lipo,2,2,3,8
C1,589,FFAR4,223,2.5,185,17,0,1.25,8.0,3,no_lipo,2,2,0,2
A1,590,FFAR4,224,2.5,185,20,0,0.0,0.1,3,no_lipo,2,2,0,0
L11,591,FFAR4,225,2.5,235,14,0,0.0,4.0,3,no_lipo,2,2,10,11
H20,592,FFAR4,95,5.0,85,8,0,0.625,8.0,3,no_lipo,2,2,19,7
K15,593,FFAR4,96,5.0,85,11,0,1.25,4.0,3,no_lipo,2,2,14,10
I20,594,FFAR4,97,5.0,85,14,0,0.0,4.0,3,no_lipo,2,2,19,8
O18,595,FFAR4,98,5.0,135,20,0,0.0,8.0,3,no_lipo,2,2,17,14
P12,596,FFAR4,99,5.0,185,8,0,0.0,0.1,3,no_lipo,2,2,11,15
K20,597,FFAR4,100,5.0,185,8,0,0.0,8.0,3,no_lipo,2,2,19,10
I6,598,FFAR4,101,5.0,185,14,0,0.625,4.0,3,no_lipo,2,2,5,8
N1,599,FFAR4,102,5.0,235,14,0,0.0,4.0,3,no_lipo,2,2,0,13
C8,600,FFAR4,218,2.5,85,8,0,0.625,8.0,3,no_lipo,2,2,7,2
P1,601,FFAR4,219,2.5,85,11,0,1.25,4.0,3,no_lipo,2,2,0,15
H14,602,FFAR4,220,2.5,85,14,0,0.0,4.0,3,no_lipo,2,2,13,7
O6,603,FFAR4,221,2.5,135,20,0,0.0,8.0,3,no_lipo,2,2,5,14
K14,604,FFAR4,222,2.5,185,14,0,0.625,4.0,3,no_lipo,2,2,13,10
N13,605,FFAR4,223,2.5,185,17,0,1.25,8.0,3,no_lipo,2,2,12,13
O8,606,FFAR4,224,2.5,185,20,0,0.0,0.1,3,no_lipo,2,2,7,14
G19,607,FFAR4,225,2.5,235,14,0,0.0,4.0,3,no_lipo,2,2,18,6
J22,608,FFAR4,95,5.0,85,8,0,0.625,8.0,3,no_lipo,2,2,21,9
O7,609,FFAR4,96,5.0,85,11,0,1.25,4.0,3,no_lipo,2,2,6,14
G16,610,FFAR4,97,5.0,85,14,0,0.0,4.0,3,no_lipo,2,2,15,6
M1,611,FFAR4,98,5.0,135,20,0,0.0,8.0,3,no_lipo,2,2,0,12
P7,612,FFAR4,99,5.0,185,8,0,0.0,0.1,3,no_lipo,2,2,6,15
G10,613,FFAR4,100,5.0,185,8,0,0.0,8.0,3,no_lipo,2,2,9,6
M10,614,FFAR4,101,5.0,185,14,0,0.625,4.0,3,no_lipo,2,2,9,12
M16,615,FFAR4,102,5.0,235,14,0,0.0,4.0,3,no_lipo,2,2,15,12
D16,616,FFAR4,218,2.5,85,8,0,0.625,8.0,3,no_lipo,2,2,15,3
O15,617,FFAR4,219,2.5,85,11,0,1.25,4.0,3,no_lipo,2,2,14,14
L2,618,FFAR4,220,2.5,85,14,0,0.0,4.0,3,no_lipo,2,2,1,11
C6,619,FFAR4,221,2.5,135,20,0,0.0,8.0,3,no_lipo,2,2,5,2
F7,620,FFAR4,222,2.5,185,14,0,0.625,4.0,3,no_lipo,2,2,6,5
L9,621,FFAR4,223,2.5,185,17,0,1.25,8.0,3,no_lipo,2,2,8,11
J20,622,FFAR4,224,2.5,185,20,0,0.0,0.1,3,no_lipo,2,2,19,9
G17,623,FFAR4,225,2.5,235,14,0,0.0,4.0,3,no_lipo,2,2,16,6
G2,624,FFAR4,95,5.0,85,8,0,0.625,8.0,3,no_lipo,2,2,1,6
D12,625,FFAR4,96,5.0,85,11,0,1.25,4.0,3,no_lipo,2,2,11,3
E19,626,FFAR4,97,5.0,85,14,0,0.0,4.0,3,no_lipo,2,2,18,4
E17,627,FFAR4,98,5.0,135,20,0,0.0,8.0,3,no_lipo,2,2,16,4
O14,628,FFAR4,99,5.0,185,8,0,0.0,0.1,3,no_lipo,2,2,13,14
I1,629,FFAR4,100,5.0,185,8,0,0.0,8.0,3,no_lipo,2,2,0,8
I17,630,FFAR4,101,5.0,185,14,0,0.625,4.0,3,no_lipo,2,2,16,8
K3,631,FFAR4,102,5.0,235,14,0,0.0,4.0,3,no_lipo,2,2,2,10
P14,632,FFAR4,218,2.5,85,8,0,0.625,8.0,3,no_lipo,2,2,13,15
J24,633,FFAR4,219,2.5,85,11,0,1.25,4.0,3,no_lipo,2,2,23,9
C10,634,FFAR4,220,2.5,85,14,0,0.0,4.0,3,no_lipo,2,2,9,2
C3,635,FFAR4,221,2.5,135,20,0,0.0,8.0,3,no_lipo,2,2,2,2
B1,636,FFAR4,222,2.5,185,14,0,0.625,4.0,3,no_lipo,2,2,0,1
O19,637,FFAR4,223,2.5,185,17,0,1.25,8.0,3,no_lipo,2,2,18,14
L14,638,FFAR4,224,2.5,185,20,0,0.0,0.1,3,no_lipo,2,2,13,11
P9,639,FFAR4,225,2.5,235,14,0,0.0,4.0,3,no_lipo,2,2,8,15
M20,640,CML1,124,5.0,185,14,0,0.625,4.0,3,DMPC--0%PE--0%Chol,2,2,19,12
J6,641,CML1,125,5.0,185,14,0,0.625,4.0,3,DOPC--0%PE--0%Chol,2,2,5,9
B11,642,CML1,126,5.0,185,17,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,2,10,1
D22,643,CML1,127,5.0,185,17,0,1.25,8.0,3,DMPC--0%PE--0%Chol,2,2,21,3
E13,644,CML1,128,5.0,185,17,0,1.25,8.0,3,DOPC--0%PE--0%Chol,2,2,12,4
H24,645,CML1,129,5.0,185,20,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,2,23,7
F24,646,CML1,130,5.0,185,20,0,1.25,0.1,3,DOPC--0%PE--0%Chol,2,2,23,5
A17,647,CML1,319,5.0,185,14,0,0.625,4.0,3,DMPC--0%PE--8%Chol,2,2,16,0
M22,648,CML1,320,5.0,185,14,0,0.625,4.0,3,DOPC--0%PE--8%Chol,2,2,21,12
N5,649,CML1,321,5.0,185,17,0,0.0,8.0,3,DOPC--0%PE--8%Chol,2,2,4,13
L5,650,CML1,322,5.0,185,17,0,1.25,8.0,3,DMPC--0%PE--8%Chol,2,2,4,11
N6,651,CML1,323,5.0,185,17,0,1.25,8.0,3,DOPC--0%PE--8%Chol,2,2,5,13
L4,652,CML1,324,5.0,185,20,0,0.0,0.1,3,DOPC--0%PE--8%Chol,2,2,3,11
F2,653,CML1,325,5.0,185,20,0,1.25,0.1,3,DOPC--0%PE--8%Chol,2,2,1,5
