well_name,unique_id,DNA_name,rxn_id,DNA_conc,K,Mg,PEG,SecYE,Spermidine,Liposome_conc,Liposome_name,day,plate,col,row
I19,890,B3AR,351,2.5,85,14,0,1.25,8.0,3,no_lipo,2,3,18,8
B9,891,B3AR,352,2.5,135,20,0,0.0,0.1,3,no_lipo,2,3,8,1
B21,892,B3AR,353,2.5,135,20,0,0.625,8.0,3,no_lipo,2,3,20,1
O20,893,B3AR,354,2.5,135,20,0,1.25,0.1,3,no_lipo,2,3,19,14
B11,894,B3AR,355,2.5,185,8,0,0.0,0.1,3,no_lipo,2,3,10,1
M8,895,B3AR,356,2.5,185,17,0,0.0,1.0,3,no_lipo,2,3,7,12
L20,896,Cx43,114,5.0,185,8,0,0.0,4.0,3,DMPC--0%PE--0%Chol,2,3,19,11
B14,897,Cx43,115,5.0,185,8,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,3,13,1
J1,898,Cx43,116,5.0,185,8,0,1.25,4.0,3,DMPC--0%PE--0%Chol,2,3,0,9
E1,899,Cx43,117,5.0,185,8,0,1.25,4.0,3,DOPC--0%PE--0%Chol,2,3,0,4
J9,900,Cx43,118,5.0,185,11,0,0.625,8.0,3,DMPC--0%PE--0%Chol,2,3,8,9
K1,901,Cx43,119,5.0,185,11,0,0.625,8.0,3,DOPC--0%PE--0%Chol,2,3,0,10
C24,902,Cx43,120,5.0,185,20,0,0.0,4.0,3,DMPC--0%PE--0%Chol,2,3,23,2
J16,903,Cx43,121,5.0,185,20,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,3,15,9
F8,904,Cx43,122,5.0,185,20,0,1.25,4.0,3,DMPC--0%PE--0%Chol,2,3,7,5
O16,905,Cx43,123,5.0,235,20,0,0.625,8.0,3,DMPC--0%PE--0%Chol,2,3,15,14
E13,906,Cx43,235,2.5,185,8,0,0.0,4.0,3,DMPC--0%PE--0%Chol,2,3,12,4
G21,907,Cx43,315,5.0,85,14,0,0.0,4.0,3,DOPC--0%PE--8%Chol,2,3,20,6
B1,908,Cx43,316,5.0,85,14,0,0.625,4.0,3,DMPC--0%PE--8%Chol,2,3,0,1
P11,909,Cx43,317,5.0,85,17,0,0.0,8.0,3,DMPC--0%PE--8%Chol,2,3,10,15
H8,910,Cx43,318,5.0,85,17,0,1.25,8.0,3,DMPC--0%PE--8%Chol,2,3,7,7
A8,911,Cx43,370,2.5,185,8,0,0.0,4.0,3,DMPC--0%PE--8%Chol,2,3,7,0
E6,912,Cx43,114,5.0,185,8,0,0.0,4.0,3,DMPC--0%PE--0%Chol,2,3,5,4
D20,913,Cx43,115,5.0,185,8,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,3,19,3
G24,914,Cx43,116,5.0,185,8,0,1.25,4.0,3,DMPC--0%PE--0%Chol,2,3,23,6
F2,915,Cx43,117,5.0,185,8,0,1.25,4.0,3,DOPC--0%PE--0%Chol,2,3,1,5
C21,916,Cx43,118,5.0,185,11,0,0.625,8.0,3,DMPC--0%PE--0%Chol,2,3,20,2
B22,917,Cx43,119,5.0,185,11,0,0.625,8.0,3,DOPC--0%PE--0%Chol,2,3,21,1
M1,918,Cx43,120,5.0,185,20,0,0.0,4.0,3,DMPC--0%PE--0%Chol,2,3,0,12
O17,919,Cx43,121,5.0,185,20,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,3,16,14
N10,920,Cx43,122,5.0,185,20,0,1.25,4.0,3,DMPC--0%PE--0%Chol,2,3,9,13
B18,921,Cx43,123,5.0,235,20,0,0.625,8.0,3,DMPC--0%PE--0%Chol,2,3,17,1
J21,922,Cx43,235,2.5,185,8,0,0.0,4.0,3,DMPC--0%PE--0%Chol,2,3,20,9
P23,923,Cx43,315,5.0,85,14,0,0.0,4.0,3,DOPC--0%PE--8%Chol,2,3,22,15
B17,924,Cx43,316,5.0,85,14,0,0.625,4.0,3,DMPC--0%PE--8%Chol,2,3,16,1
F11,925,Cx43,317,5.0,85,17,0,0.0,8.0,3,DMPC--0%PE--8%Chol,2,3,10,5
J20,926,Cx43,318,5.0,85,17,0,1.25,8.0,3,DMPC--0%PE--8%Chol,2,3,19,9
H9,927,Cx43,370,2.5,185,8,0,0.0,4.0,3,DMPC--0%PE--8%Chol,2,3,8,7
B4,928,Cx43,114,5.0,185,8,0,0.0,4.0,3,DMPC--0%PE--0%Chol,2,3,3,1
C5,929,Cx43,115,5.0,185,8,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,3,4,2
B24,930,Cx43,116,5.0,185,8,0,1.25,4.0,3,DMPC--0%PE--0%Chol,2,3,23,1
L1,931,Cx43,117,5.0,185,8,0,1.25,4.0,3,DOPC--0%PE--0%Chol,2,3,0,11
J24,932,Cx43,118,5.0,185,11,0,0.625,8.0,3,DMPC--0%PE--0%Chol,2,3,23,9
P13,933,Cx43,119,5.0,185,11,0,0.625,8.0,3,DOPC--0%PE--0%Chol,2,3,12,15
H7,934,Cx43,120,5.0,185,20,0,0.0,4.0,3,DMPC--0%PE--0%Chol,2,3,6,7
L3,935,Cx43,121,5.0,185,20,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,3,2,11
K10,936,Cx43,122,5.0,185,20,0,1.25,4.0,3,DMPC--0%PE--0%Chol,2,3,9,10
P10,937,Cx43,123,5.0,235,20,0,0.625,8.0,3,DMPC--0%PE--0%Chol,2,3,9,15
F10,938,Cx43,235,2.5,185,8,0,0.0,4.0,3,DMPC--0%PE--0%Chol,2,3,9,5
H16,939,Cx43,315,5.0,85,14,0,0.0,4.0,3,DOPC--0%PE--8%Chol,2,3,15,7
D14,940,Cx43,316,5.0,85,14,0,0.625,4.0,3,DMPC--0%PE--8%Chol,2,3,13,3
B8,941,Cx43,317,5.0,85,17,0,0.0,8.0,3,DMPC--0%PE--8%Chol,2,3,7,1
K11,942,Cx43,318,5.0,85,17,0,1.25,8.0,3,DMPC--0%PE--8%Chol,2,3,10,10
J4,943,Cx43,370,2.5,185,8,0,0.0,4.0,3,DMPC--0%PE--8%Chol,2,3,3,9
L21,944,Cx43,114,5.0,185,8,0,0.0,4.0,3,DMPC--0%PE--0%Chol,2,3,20,11
M22,945,Cx43,115,5.0,185,8,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,3,21,12
B13,946,Cx43,116,5.0,185,8,0,1.25,4.0,3,DMPC--0%PE--0%Chol,2,3,12,1
N19,947,Cx43,117,5.0,185,8,0,1.25,4.0,3,DOPC--0%PE--0%Chol,2,3,18,13
G14,948,Cx43,118,5.0,185,11,0,0.625,8.0,3,DMPC--0%PE--0%Chol,2,3,13,6
I8,949,Cx43,119,5.0,185,11,0,0.625,8.0,3,DOPC--0%PE--0%Chol,2,3,7,8
E14,950,Cx43,120,5.0,185,20,0,0.0,4.0,3,DMPC--0%PE--0%Chol,2,3,13,4
O2,951,Cx43,121,5.0,185,20,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,3,1,14
L5,952,Cx43,122,5.0,185,20,0,1.25,4.0,3,DMPC--0%PE--0%Chol,2,3,4,11
M21,953,Cx43,123,5.0,235,20,0,0.625,8.0,3,DMPC--0%PE--0%Chol,2,3,20,12
A19,954,Cx43,235,2.5,185,8,0,0.0,4.0,3,DMPC--0%PE--0%Chol,2,3,18,0
K7,955,Cx43,315,5.0,85,14,0,0.0,4.0,3,DOPC--0%PE--8%Chol,2,3,6,10
J8,956,Cx43,316,5.0,85,14,0,0.625,4.0,3,DMPC--0%PE--8%Chol,2,3,7,9
J17,957,Cx43,317,5.0,85,17,0,0.0,8.0,3,DMPC--0%PE--8%Chol,2,3,16,9
I22,958,Cx43,318,5.0,85,17,0,1.25,8.0,3,DMPC--0%PE--8%Chol,2,3,21,8
I13,959,Cx43,370,2.5,185,8,0,0.0,4.0,3,DMPC--0%PE--8%Chol,2,3,12,8
M7,960,Cx43,114,5.0,185,8,0,0.0,4.0,3,no_lipo,2,3,6,12
J18,961,Cx43,115,5.0,185,8,0,0.0,4.0,3,no_lipo,2,3,17,9
N17,962,Cx43,116,5.0,185,8,0,1.25,4.0,3,no_lipo,2,3,16,13
A3,963,Cx43,117,5.0,185,8,0,1.25,4.0,3,no_lipo,2,3,2,0
H22,964,Cx43,118,5.0,185,11,0,0.625,8.0,3,no_lipo,2,3,21,7
G13,965,Cx43,119,5.0,185,11,0,0.625,8.0,3,no_lipo,2,3,12,6
M10,966,Cx43,120,5.0,185,20,0,0.0,4.0,3,no_lipo,2,3,9,12
M19,967,Cx43,121,5.0,185,20,0,0.0,4.0,3,no_lipo,2,3,18,12
C14,968,Cx43,122,5.0,185,20,0,1.25,4.0,3,no_lipo,2,3,13,2
H14,969,Cx43,123,5.0,235,20,0,0.625,8.0,3,no_lipo,2,3,13,7
P12,970,Cx43,235,2.5,185,8,0,0.0,4.0,3,no_lipo,2,3,11,15
G19,971,Cx43,315,5.0,85,14,0,0.0,4.0,3,no_lipo,2,3,18,6
M2,972,Cx43,316,5.0,85,14,0,0.625,4.0,3,no_lipo,2,3,1,12
F23,973,Cx43,317,5.0,85,17,0,0.0,8.0,3,no_lipo,2,3,22,5
B23,974,Cx43,318,5.0,85,17,0,1.25,8.0,3,no_lipo,2,3,22,1
N12,975,Cx43,370,2.5,185,8,0,0.0,4.0,3,no_lipo,2,3,11,13
E11,976,Cx43,114,5.0,185,8,0,0.0,4.0,3,no_lipo,2,3,10,4
A21,977,Cx43,115,5.0,185,8,0,0.0,4.0,3,no_lipo,2,3,20,0
K8,978,Cx43,116,5.0,185,8,0,1.25,4.0,3,no_lipo,2,3,7,10
M13,979,Cx43,117,5.0,185,8,0,1.25,4.0,3,no_lipo,2,3,12,12
H21,980,Cx43,118,5.0,185,11,0,0.625,8.0,3,no_lipo,2,3,20,7
M12,981,Cx43,119,5.0,185,11,0,0.625,8.0,3,no_lipo,2,3,11,12
K2,982,Cx43,120,5.0,185,20,0,0.0,4.0,3,no_lipo,2,3,1,10
C9,983,Cx43,121,5.0,185,20,0,0.0,4.0,3,no_lipo,2,3,8,2
O7,984,Cx43,122,5.0,185,20,0,1.25,4.0,3,no_lipo,2,3,6,14
B19,985,Cx43,123,5.0,235,20,0,0.625,8.0,3,no_lipo,2,3,18,1
A4,986,Cx43,235,2.5,185,8,0,0.0,4.0,3,no_lipo,2,3,3,0
G22,987,Cx43,315,5.0,85,14,0,0.0,4.0,3,no_lipo,2,3,21,6
G10,988,Cx43,316,5.0,85,14,0,0.625,4.0,3,no_lipo,2,3,9,6
I23,989,Cx43,317,5.0,85,17,0,0.0,8.0,3,no_lipo,2,3,22,8
G3,990,Cx43,318,5.0,85,17,0,1.25,8.0,3,no_lipo,2,3,2,6
F12,991,Cx43,370,2.5,185,8,0,0.0,4.0,3,no_lipo,2,3,11,5
N14,992,Cx43,114,5.0,185,8,0,0.0,4.0,3,no_lipo,2,3,13,13
P17,993,Cx43,115,5.0,185,8,0,0.0,4.0,3,no_lipo,2,3,16,15
I3,994,Cx43,116,5.0,185,8,0,1.25,4.0,3,no_lipo,2,3,2,8
E2,995,Cx43,117,5.0,185,8,0,1.25,4.0,3,no_lipo,2,3,1,4
C8,996,Cx43,118,5.0,185,11,0,0.625,8.0,3,no_lipo,2,3,7,2
K24,997,Cx43,119,5.0,185,11,0,0.625,8.0,3,no_lipo,2,3,23,10
E5,998,Cx43,120,5.0,185,20,0,0.0,4.0,3,no_lipo,2,3,4,4
C3,999,Cx43,121,5.0,185,20,0,0.0,4.0,3,no_lipo,2,3,2,2
J11,1000,Cx43,122,5.0,185,20,0,1.25,4.0,3,no_lipo,2,3,10,9
D13,1001,Cx43,123,5.0,235,20,0,0.625,8.0,3,no_lipo,2,3,12,3
P4,1002,Cx43,235,2.5,185,8,0,0.0,4.0,3,no_lipo,2,3,3,15
J3,1003,Cx43,315,5.0,85,14,0,0.0,4.0,3,no_lipo,2,3,2,9
N20,1004,Cx43,316,5.0,85,14,0,0.625,4.0,3,no_lipo,2,3,19,13
G8,1005,Cx43,317,5.0,85,17,0,0.0,8.0,3,no_lipo,2,3,7,6
G7,1006,Cx43,318,5.0,85,17,0,1.25,8.0,3,no_lipo,2,3,6,6
D7,1007,Cx43,370,2.5,185,8,0,0.0,4.0,3,no_lipo,2,3,6,3
G4,1008,Cx43,114,5.0,185,8,0,0.0,4.0,3,no_lipo,2,3,3,6
E7,1009,Cx43,115,5.0,185,8,0,0.0,4.0,3,no_lipo,2,3,6,4
P9,1010,Cx43,116,5.0,185,8,0,1.25,4.0,3,no_lipo,2,3,8,15
H23,1011,Cx43,117,5.0,185,8,0,1.25,4.0,3,no_lipo,2,3,22,7
D18,1012,Cx43,118,5.0,185,11,0,0.625,8.0,3,no_lipo,2,3,17,3
N8,1013,Cx43,119,5.0,185,11,0,0.625,8.0,3,no_lipo,2,3,7,13
G2,1014,Cx43,120,5.0,185,20,0,0.0,4.0,3,no_lipo,2,3,1,6
J19,1015,Cx43,121,5.0,185,20,0,0.0,4.0,3,no_lipo,2,3,18,9
C22,1016,Cx43,122,5.0,185,20,0,1.25,4.0,3,no_lipo,2,3,21,2
C19,1017,Cx43,123,5.0,235,20,0,0.625,8.0,3,no_lipo,2,3,18,2
L23,1018,Cx43,235,2.5,185,8,0,0.0,4.0,3,no_lipo,2,3,22,11
C13,1019,Cx43,315,5.0,85,14,0,0.0,4.0,3,no_lipo,2,3,12,2
D24,1020,Cx43,316,5.0,85,14,0,0.625,4.0,3,no_lipo,2,3,23,3
D9,1021,Cx43,317,5.0,85,17,0,0.0,8.0,3,no_lipo,2,3,8,3
J7,1022,Cx43,318,5.0,85,17,0,1.25,8.0,3,no_lipo,2,3,6,9
C1,1023,Cx43,370,2.5,185,8,0,0.0,4.0,3,no_lipo,2,3,0,2
N23,1024,OR2AG1,138,5.0,85,8,0,0.625,0.1,3,DOPC--0%PE--0%Chol,2,3,22,13
K21,1025,OR2AG1,139,5.0,85,14,0,0.625,8.0,3,DOPC--0%PE--0%Chol,2,3,20,10
I17,1026,OR2AG1,140,5.0,85,17,0,1.25,4.0,3,DOPC--0%PE--0%Chol,2,3,16,8
F7,1027,OR2AG1,141,5.0,135,8,0,1.25,4.0,3,DOPC--0%PE--0%Chol,2,3,6,5
I16,1028,OR2AG1,142,5.0,185,14,0,0.625,4.0,3,DOPC--0%PE--0%Chol,2,3,15,8
P18,1029,OR2AG1,143,5.0,185,17,0,1.25,8.0,3,DOPC--0%PE--0%Chol,2,3,17,15
F19,1030,OR2AG1,144,5.0,185,20,0,1.25,0.1,3,DOPC--0%PE--0%Chol,2,3,18,5
N13,1031,OR2AG1,145,5.0,235,8,0,0.625,0.1,3,DOPC--0%PE--0%Chol,2,3,12,13
H24,1032,OR2AG1,146,5.0,235,8,0,0.625,8.0,3,DOPC--0%PE--0%Chol,2,3,23,7
A16,1033,OR2AG1,254,2.5,85,14,0,0.625,8.0,3,DOPC--0%PE--0%Chol,2,3,15,0
P1,1034,OR2AG1,255,2.5,85,17,0,1.25,4.0,3,DOPC--0%PE--0%Chol,2,3,0,15
C12,1035,OR2AG1,256,2.5,135,8,0,1.25,4.0,3,DOPC--0%PE--0%Chol,2,3,11,2
G20,1036,OR2AG1,257,2.5,135,20,0,0.625,0.1,3,DOPC--0%PE--0%Chol,2,3,19,6
