Row,Column,Droplet
0,0,4
0,1,4
0,11,4
0,15,4
0,19,4
0,22,4
1,21,4
1,19,4
1,14,4
1,13,4
1,6,4
1,1,4
2,4,4
2,6,4
2,9,4
2,10,4
2,11,4
2,14,4
2,16,4
2,19,4
3,19,4
3,18,4
3,15,4
3,11,4
3,10,4
3,5,4
3,3,4
4,0,4
4,11,4
4,21,4
5,18,4
5,14,4
5,13,4
5,6,4
5,1,4
5,0,4
6,14,4
6,19,4
6,22,4
7,23,4
7,2,4
7,1,4
8,0,4
8,5,4
8,7,4
8,13,4
8,15,4
8,16,4
9,15,4
9,13,4
10,0,4
10,4,4
10,8,4
10,12,4
10,16,4
10,20,4
11,13,4
11,9,4
11,2,4
11,1,4
11,0,4
12,8,4
12,10,4
12,13,4
12,14,4
12,16,4
12,21,4
12,22,4
13,22,4
13,18,4
13,12,4
13,3,4
14,1,4
14,2,4
14,3,4
14,5,4
14,12,4
14,16,4
14,22,4
15,23,4
15,18,4
15,17,4
15,12,4
15,0,4
