well_name,unique_id,day,rxn_id,DNA_conc,K,Mg,SecYE,Spermidine,Liposome_name,DNA_name,plate,col,row,Liposome_conc
A23,1559,2,79,2.5,185.0,8.0,0.625,4.0,DOPC--15%PE--0%Chol,CD63,5,22,0,3
B13,1560,2,81,5.0,185.0,14.0,0.0,0.1,DMPC--0%PE--8%Chol,CD63,5,12,1,3
I23,1561,2,82,5.0,85.0,14.0,0.625,0.1,DMPC--0%PE--8%Chol,CD63,5,22,8,3
O16,1562,2,89,5.0,185.0,8.0,0.0,4.0,DOPC--0%PE--8%Chol,CD63,5,15,14,3
O1,1563,2,90,5.0,85.0,8.0,0.625,4.0,DOPC--0%PE--8%Chol,CD63,5,0,14,3
J12,1564,2,92,5.0,85.0,14.0,0.0,4.0,DOPC--15%PE--8%Chol,CD63,5,11,9,3
E17,1565,2,93,5.0,185.0,8.0,0.0,0.1,DOPC--15%PE--0%Chol,CD63,5,16,4,3
J15,1566,2,94,5.0,85.0,8.0,0.625,0.1,DOPC--15%PE--0%Chol,CD63,5,14,9,3
D13,1567,2,95,5.0,185.0,14.0,0.625,4.0,DOPC--15%PE--8%Chol,CD63,5,12,3,3
O12,1568,2,64,2.5,85.0,14.0,0.0,4.0,DMPC--0%PE--8%Chol,CD63,5,11,14,3
G1,1569,2,67,2.5,185.0,14.0,0.625,4.0,DMPC--0%PE--8%Chol,CD63,5,0,6,3
M16,1570,2,72,2.5,85.0,8.0,0.0,0.1,DOPC--0%PE--8%Chol,CD63,5,15,12,3
G16,1571,2,75,2.5,185.0,8.0,0.625,0.1,DOPC--0%PE--8%Chol,CD63,5,15,6,3
N4,1572,2,76,2.5,85.0,8.0,0.0,4.0,DOPC--15%PE--0%Chol,CD63,5,3,13,3
H20,1573,2,77,2.5,185.0,14.0,0.0,0.1,DOPC--15%PE--8%Chol,CD63,5,19,7,3
O19,1574,2,78,2.5,85.0,14.0,0.625,0.1,DOPC--15%PE--8%Chol,CD63,5,18,14,3
H7,1575,2,79,2.5,185.0,8.0,0.625,4.0,DOPC--15%PE--0%Chol,CD63,5,6,7,3
J21,1576,2,81,5.0,185.0,14.0,0.0,0.1,DMPC--0%PE--8%Chol,CD63,5,20,9,3
N13,1577,2,82,5.0,85.0,14.0,0.625,0.1,DMPC--0%PE--8%Chol,CD63,5,12,13,3
F18,1578,2,89,5.0,185.0,8.0,0.0,4.0,DOPC--0%PE--8%Chol,CD63,5,17,5,3
P16,1579,2,90,5.0,85.0,8.0,0.625,4.0,DOPC--0%PE--8%Chol,CD63,5,15,15,3
B21,1580,2,92,5.0,85.0,14.0,0.0,4.0,DOPC--15%PE--8%Chol,CD63,5,20,1,3
G13,1581,2,93,5.0,185.0,8.0,0.0,0.1,DOPC--15%PE--0%Chol,CD63,5,12,6,3
G6,1582,2,94,5.0,85.0,8.0,0.625,0.1,DOPC--15%PE--0%Chol,CD63,5,5,6,3
I13,1583,2,95,5.0,185.0,14.0,0.625,4.0,DOPC--15%PE--8%Chol,CD63,5,12,8,3
N22,1584,2,64,2.5,85.0,14.0,0.0,4.0,DMPC--0%PE--8%Chol,CD63,5,21,13,3
K20,1585,2,67,2.5,185.0,14.0,0.625,4.0,DMPC--0%PE--8%Chol,CD63,5,19,10,3
C15,1586,2,72,2.5,85.0,8.0,0.0,0.1,DOPC--0%PE--8%Chol,CD63,5,14,2,3
K22,1587,2,75,2.5,185.0,8.0,0.625,0.1,DOPC--0%PE--8%Chol,CD63,5,21,10,3
O23,1588,2,76,2.5,85.0,8.0,0.0,4.0,DOPC--15%PE--0%Chol,CD63,5,22,14,3
B17,1589,2,77,2.5,185.0,14.0,0.0,0.1,DOPC--15%PE--8%Chol,CD63,5,16,1,3
I17,1590,2,78,2.5,85.0,14.0,0.625,0.1,DOPC--15%PE--8%Chol,CD63,5,16,8,3
E13,1591,2,79,2.5,185.0,8.0,0.625,4.0,DOPC--15%PE--0%Chol,CD63,5,12,4,3
J14,1592,2,81,5.0,185.0,14.0,0.0,0.1,DMPC--0%PE--8%Chol,CD63,5,13,9,3
G10,1593,2,82,5.0,85.0,14.0,0.625,0.1,DMPC--0%PE--8%Chol,CD63,5,9,6,3
O24,1594,2,89,5.0,185.0,8.0,0.0,4.0,DOPC--0%PE--8%Chol,CD63,5,23,14,3
O14,1595,2,90,5.0,85.0,8.0,0.625,4.0,DOPC--0%PE--8%Chol,CD63,5,13,14,3
K5,1596,2,92,5.0,85.0,14.0,0.0,4.0,DOPC--15%PE--8%Chol,CD63,5,4,10,3
H19,1597,2,93,5.0,185.0,8.0,0.0,0.1,DOPC--15%PE--0%Chol,CD63,5,18,7,3
H1,1598,2,94,5.0,85.0,8.0,0.625,0.1,DOPC--15%PE--0%Chol,CD63,5,0,7,3
J3,1599,2,95,5.0,185.0,14.0,0.625,4.0,DOPC--15%PE--8%Chol,CD63,5,2,9,3
I11,1600,2,64,2.5,85.0,14.0,0.0,4.0,no_lipo,CD63,5,10,8,3
M12,1601,2,67,2.5,185.0,14.0,0.625,4.0,no_lipo,CD63,5,11,12,3
A3,1602,2,72,2.5,85.0,8.0,0.0,0.1,no_lipo,CD63,5,2,0,3
F3,1603,2,75,2.5,185.0,8.0,0.625,0.1,no_lipo,CD63,5,2,5,3
L10,1604,2,76,2.5,85.0,8.0,0.0,4.0,no_lipo,CD63,5,9,11,3
L3,1605,2,77,2.5,185.0,14.0,0.0,0.1,no_lipo,CD63,5,2,11,3
P14,1606,2,78,2.5,85.0,14.0,0.625,0.1,no_lipo,CD63,5,13,15,3
E21,1607,2,79,2.5,185.0,8.0,0.625,4.0,no_lipo,CD63,5,20,4,3
A4,1608,2,81,5.0,185.0,14.0,0.0,0.1,no_lipo,CD63,5,3,0,3
M18,1609,2,82,5.0,85.0,14.0,0.625,0.1,no_lipo,CD63,5,17,12,3
C17,1610,2,89,5.0,185.0,8.0,0.0,4.0,no_lipo,CD63,5,16,2,3
C14,1611,2,90,5.0,85.0,8.0,0.625,4.0,no_lipo,CD63,5,13,2,3
K10,1612,2,92,5.0,85.0,14.0,0.0,4.0,no_lipo,CD63,5,9,10,3
K12,1613,2,93,5.0,185.0,8.0,0.0,0.1,no_lipo,CD63,5,11,10,3
K6,1614,2,94,5.0,85.0,8.0,0.625,0.1,no_lipo,CD63,5,5,10,3
E9,1615,2,95,5.0,185.0,14.0,0.625,4.0,no_lipo,CD63,5,8,4,3
K21,1616,2,64,2.5,85.0,14.0,0.0,4.0,no_lipo,CD63,5,20,10,3
N12,1617,2,67,2.5,185.0,14.0,0.625,4.0,no_lipo,CD63,5,11,13,3
F5,1618,2,72,2.5,85.0,8.0,0.0,0.1,no_lipo,CD63,5,4,5,3
B12,1619,2,75,2.5,185.0,8.0,0.625,0.1,no_lipo,CD63,5,11,1,3
D21,1620,2,76,2.5,85.0,8.0,0.0,4.0,no_lipo,CD63,5,20,3,3
L4,1621,2,77,2.5,185.0,14.0,0.0,0.1,no_lipo,CD63,5,3,11,3
F14,1622,2,78,2.5,85.0,14.0,0.625,0.1,no_lipo,CD63,5,13,5,3
G5,1623,2,79,2.5,185.0,8.0,0.625,4.0,no_lipo,CD63,5,4,6,3
K24,1624,2,81,5.0,185.0,14.0,0.0,0.1,no_lipo,CD63,5,23,10,3
M7,1625,2,82,5.0,85.0,14.0,0.625,0.1,no_lipo,CD63,5,6,12,3
H14,1626,2,89,5.0,185.0,8.0,0.0,4.0,no_lipo,CD63,5,13,7,3
A5,1627,2,90,5.0,85.0,8.0,0.625,4.0,no_lipo,CD63,5,4,0,3
C2,1628,2,92,5.0,85.0,14.0,0.0,4.0,no_lipo,CD63,5,1,2,3
M13,1629,2,93,5.0,185.0,8.0,0.0,0.1,no_lipo,CD63,5,12,12,3
N8,1630,2,94,5.0,85.0,8.0,0.625,0.1,no_lipo,CD63,5,7,13,3
P10,1631,2,95,5.0,185.0,14.0,0.625,4.0,no_lipo,CD63,5,9,15,3
I3,1632,2,64,2.5,85.0,14.0,0.0,4.0,no_lipo,CD63,5,2,8,3
A10,1633,2,67,2.5,185.0,14.0,0.625,4.0,no_lipo,CD63,5,9,0,3
B7,1634,2,72,2.5,85.0,8.0,0.0,0.1,no_lipo,CD63,5,6,1,3
E24,1635,2,75,2.5,185.0,8.0,0.625,0.1,no_lipo,CD63,5,23,4,3
K18,1636,2,76,2.5,85.0,8.0,0.0,4.0,no_lipo,CD63,5,17,10,3
D23,1637,2,77,2.5,185.0,14.0,0.0,0.1,no_lipo,CD63,5,22,3,3
L15,1638,2,78,2.5,85.0,14.0,0.625,0.1,no_lipo,CD63,5,14,11,3
D17,1639,2,79,2.5,185.0,8.0,0.625,4.0,no_lipo,CD63,5,16,3,3
G24,1640,2,81,5.0,185.0,14.0,0.0,0.1,no_lipo,CD63,5,23,6,3
A7,1641,2,82,5.0,85.0,14.0,0.625,0.1,no_lipo,CD63,5,6,0,3
N3,1642,2,89,5.0,185.0,8.0,0.0,4.0,no_lipo,CD63,5,2,13,3
M21,1643,2,90,5.0,85.0,8.0,0.625,4.0,no_lipo,CD63,5,20,12,3
J23,1644,2,92,5.0,85.0,14.0,0.0,4.0,no_lipo,CD63,5,22,9,3
A11,1645,2,93,5.0,185.0,8.0,0.0,0.1,no_lipo,CD63,5,10,0,3
I22,1646,2,94,5.0,85.0,8.0,0.625,0.1,no_lipo,CD63,5,21,8,3
J22,1647,2,95,5.0,185.0,14.0,0.625,4.0,no_lipo,CD63,5,21,9,3
I15,1648,2,64,2.5,85.0,14.0,0.0,4.0,no_lipo,CD63,5,14,8,3
K13,1649,2,67,2.5,185.0,14.0,0.625,4.0,no_lipo,CD63,5,12,10,3
H5,1650,2,72,2.5,85.0,8.0,0.0,0.1,no_lipo,CD63,5,4,7,3
C24,1651,2,75,2.5,185.0,8.0,0.625,0.1,no_lipo,CD63,5,23,2,3
E18,1652,2,76,2.5,85.0,8.0,0.0,4.0,no_lipo,CD63,5,17,4,3
J9,1653,2,77,2.5,185.0,14.0,0.0,0.1,no_lipo,CD63,5,8,9,3
H12,1654,2,78,2.5,85.0,14.0,0.625,0.1,no_lipo,CD63,5,11,7,3
I16,1655,2,79,2.5,185.0,8.0,0.625,4.0,no_lipo,CD63,5,15,8,3
C9,1656,2,81,5.0,185.0,14.0,0.0,0.1,no_lipo,CD63,5,8,2,3
N20,1657,2,82,5.0,85.0,14.0,0.625,0.1,no_lipo,CD63,5,19,13,3
G15,1658,2,89,5.0,185.0,8.0,0.0,4.0,no_lipo,CD63,5,14,6,3
I5,1659,2,90,5.0,85.0,8.0,0.625,4.0,no_lipo,CD63,5,4,8,3
A15,1660,2,92,5.0,85.0,14.0,0.0,4.0,no_lipo,CD63,5,14,0,3
O2,1661,2,93,5.0,185.0,8.0,0.0,0.1,no_lipo,CD63,5,1,14,3
L13,1662,2,94,5.0,85.0,8.0,0.625,0.1,no_lipo,CD63,5,12,11,3
A6,1663,2,95,5.0,185.0,14.0,0.625,4.0,no_lipo,CD63,5,5,0,3
P9,1664,2,128,2.5,185.0,8.0,0.0,0.1,DOPC--15%PE--0%Chol,CD9,5,8,15,3
F1,1665,2,129,2.5,85.0,8.0,0.0,0.1,DMPC--0%PE--8%Chol,CD9,5,0,5,3
G11,1666,2,131,2.5,185.0,8.0,0.0,4.0,DOPC--15%PE--8%Chol,CD9,5,10,6,3
D14,1667,2,133,5.0,85.0,8.0,0.0,0.1,DOPC--15%PE--8%Chol,CD9,5,13,3,3
G23,1668,2,134,5.0,85.0,8.0,0.0,4.0,DOPC--15%PE--0%Chol,CD9,5,22,6,3
D16,1669,2,135,5.0,185.0,8.0,0.0,4.0,DMPC--0%PE--8%Chol,CD9,5,15,3,3
L24,1670,2,139,2.5,85.0,8.0,0.625,4.0,DOPC--0%PE--8%Chol,CD9,5,23,11,3
D24,1671,2,141,5.0,185.0,8.0,0.625,0.1,DOPC--0%PE--8%Chol,CD9,5,23,3,3
M6,1672,2,145,2.5,185.0,14.0,0.0,0.1,DOPC--0%PE--8%Chol,CD9,5,5,12,3
K9,1673,2,151,5.0,85.0,14.0,0.0,4.0,DOPC--0%PE--8%Chol,CD9,5,8,10,3
C6,1674,2,153,2.5,85.0,14.0,0.625,0.1,DOPC--15%PE--8%Chol,CD9,5,5,2,3
A18,1675,2,154,2.5,85.0,14.0,0.625,4.0,DOPC--15%PE--0%Chol,CD9,5,17,0,3
C3,1676,2,155,2.5,185.0,14.0,0.625,4.0,DMPC--0%PE--8%Chol,CD9,5,2,2,3
L9,1677,2,156,5.0,185.0,14.0,0.625,0.1,DOPC--15%PE--0%Chol,CD9,5,8,11,3
H13,1678,2,157,5.0,85.0,14.0,0.625,0.1,DMPC--0%PE--8%Chol,CD9,5,12,7,3
A14,1679,2,159,5.0,185.0,14.0,0.625,4.0,DOPC--15%PE--8%Chol,CD9,5,13,0,3
E7,1680,2,128,2.5,185.0,8.0,0.0,0.1,DOPC--15%PE--0%Chol,CD9,5,6,4,3
A22,1681,2,129,2.5,85.0,8.0,0.0,0.1,DMPC--0%PE--8%Chol,CD9,5,21,0,3
H4,1682,2,131,2.5,185.0,8.0,0.0,4.0,DOPC--15%PE--8%Chol,CD9,5,3,7,3
L5,1683,2,133,5.0,85.0,8.0,0.0,0.1,DOPC--15%PE--8%Chol,CD9,5,4,11,3
L6,1684,2,134,5.0,85.0,8.0,0.0,4.0,DOPC--15%PE--0%Chol,CD9,5,5,11,3
D19,1685,2,135,5.0,185.0,8.0,0.0,4.0,DMPC--0%PE--8%Chol,CD9,5,18,3,3
O11,1686,2,139,2.5,85.0,8.0,0.625,4.0,DOPC--0%PE--8%Chol,CD9,5,10,14,3
N21,1687,2,141,5.0,185.0,8.0,0.625,0.1,DOPC--0%PE--8%Chol,CD9,5,20,13,3
N7,1688,2,145,2.5,185.0,14.0,0.0,0.1,DOPC--0%PE--8%Chol,CD9,5,6,13,3
H9,1689,2,151,5.0,85.0,14.0,0.0,4.0,DOPC--0%PE--8%Chol,CD9,5,8,7,3
J24,1690,2,153,2.5,85.0,14.0,0.625,0.1,DOPC--15%PE--8%Chol,CD9,5,23,9,3
L11,1691,2,154,2.5,85.0,14.0,0.625,4.0,DOPC--15%PE--0%Chol,CD9,5,10,11,3
H8,1692,2,155,2.5,185.0,14.0,0.625,4.0,DMPC--0%PE--8%Chol,CD9,5,7,7,3
J17,1693,2,156,5.0,185.0,14.0,0.625,0.1,DOPC--15%PE--0%Chol,CD9,5,16,9,3
I8,1694,2,157,5.0,85.0,14.0,0.625,0.1,DMPC--0%PE--8%Chol,CD9,5,7,8,3
O8,1695,2,159,5.0,185.0,14.0,0.625,4.0,DOPC--15%PE--8%Chol,CD9,5,7,14,3
N9,1696,2,128,2.5,185.0,8.0,0.0,0.1,DOPC--15%PE--0%Chol,CD9,5,8,13,3
L22,1697,2,129,2.5,85.0,8.0,0.0,0.1,DMPC--0%PE--8%Chol,CD9,5,21,11,3
M11,1698,2,131,2.5,185.0,8.0,0.0,4.0,DOPC--15%PE--8%Chol,CD9,5,10,12,3
B6,1699,2,133,5.0,85.0,8.0,0.0,0.1,DOPC--15%PE--8%Chol,CD9,5,5,1,3
H18,1700,2,134,5.0,85.0,8.0,0.0,4.0,DOPC--15%PE--0%Chol,CD9,5,17,7,3
H23,1701,2,135,5.0,185.0,8.0,0.0,4.0,DMPC--0%PE--8%Chol,CD9,5,22,7,3
N19,1702,2,139,2.5,85.0,8.0,0.625,4.0,DOPC--0%PE--8%Chol,CD9,5,18,13,3
G17,1703,2,141,5.0,185.0,8.0,0.625,0.1,DOPC--0%PE--8%Chol,CD9,5,16,6,3
L12,1704,2,145,2.5,185.0,14.0,0.0,0.1,DOPC--0%PE--8%Chol,CD9,5,11,11,3
G19,1705,2,151,5.0,85.0,14.0,0.0,4.0,DOPC--0%PE--8%Chol,CD9,5,18,6,3
P21,1706,2,153,2.5,85.0,14.0,0.625,0.1,DOPC--15%PE--8%Chol,CD9,5,20,15,3
E16,1707,2,154,2.5,85.0,14.0,0.625,4.0,DOPC--15%PE--0%Chol,CD9,5,15,4,3
D22,1708,2,155,2.5,185.0,14.0,0.625,4.0,DMPC--0%PE--8%Chol,CD9,5,21,3,3
L2,1709,2,156,5.0,185.0,14.0,0.625,0.1,DOPC--15%PE--0%Chol,CD9,5,1,11,3
A9,1710,2,157,5.0,85.0,14.0,0.625,0.1,DMPC--0%PE--8%Chol,CD9,5,8,0,3
B15,1711,2,159,5.0,185.0,14.0,0.625,4.0,DOPC--15%PE--8%Chol,CD9,5,14,1,3
H24,1712,2,128,2.5,185.0,8.0,0.0,0.1,DOPC--15%PE--0%Chol,CD9,5,23,7,3
E6,1713,2,129,2.5,85.0,8.0,0.0,0.1,DMPC--0%PE--8%Chol,CD9,5,5,4,3
M3,1714,2,131,2.5,185.0,8.0,0.0,4.0,DOPC--15%PE--8%Chol,CD9,5,2,12,3
M22,1715,2,133,5.0,85.0,8.0,0.0,0.1,DOPC--15%PE--8%Chol,CD9,5,21,12,3
N14,1716,2,134,5.0,85.0,8.0,0.0,4.0,DOPC--15%PE--0%Chol,CD9,5,13,13,3
L8,1717,2,135,5.0,185.0,8.0,0.0,4.0,DMPC--0%PE--8%Chol,CD9,5,7,11,3
C11,1718,2,139,2.5,85.0,8.0,0.625,4.0,DOPC--0%PE--8%Chol,CD9,5,10,2,3
N17,1719,2,141,5.0,185.0,8.0,0.625,0.1,DOPC--0%PE--8%Chol,CD9,5,16,13,3
H16,1720,2,145,2.5,185.0,14.0,0.0,0.1,DOPC--0%PE--8%Chol,CD9,5,15,7,3
N5,1721,2,151,5.0,85.0,14.0,0.0,4.0,DOPC--0%PE--8%Chol,CD9,5,4,13,3
B24,1722,2,153,2.5,85.0,14.0,0.625,0.1,DOPC--15%PE--8%Chol,CD9,5,23,1,3
M23,1723,2,154,2.5,85.0,14.0,0.625,4.0,DOPC--15%PE--0%Chol,CD9,5,22,12,3
P12,1724,2,155,2.5,185.0,14.0,0.625,4.0,DMPC--0%PE--8%Chol,CD9,5,11,15,3
I14,1725,2,156,5.0,185.0,14.0,0.625,0.1,DOPC--15%PE--0%Chol,CD9,5,13,8,3
H21,1726,2,157,5.0,85.0,14.0,0.625,0.1,DMPC--0%PE--8%Chol,CD9,5,20,7,3
I21,1727,2,159,5.0,185.0,14.0,0.625,4.0,DOPC--15%PE--8%Chol,CD9,5,20,8,3
B23,1728,2,128,2.5,185.0,8.0,0.0,0.1,no_lipo,CD9,5,22,1,3
F20,1729,2,129,2.5,85.0,8.0,0.0,0.1,no_lipo,CD9,5,19,5,3
J4,1730,2,131,2.5,185.0,8.0,0.0,4.0,no_lipo,CD9,5,3,9,3
B9,1731,2,133,5.0,85.0,8.0,0.0,0.1,no_lipo,CD9,5,8,1,3
N23,1732,2,134,5.0,85.0,8.0,0.0,4.0,no_lipo,CD9,5,22,13,3
C4,1733,2,135,5.0,185.0,8.0,0.0,4.0,no_lipo,CD9,5,3,2,3
F6,1734,2,139,2.5,85.0,8.0,0.625,4.0,no_lipo,CD9,5,5,5,3
N1,1735,2,141,5.0,185.0,8.0,0.625,0.1,no_lipo,CD9,5,0,13,3
N24,1736,2,145,2.5,185.0,14.0,0.0,0.1,no_lipo,CD9,5,23,13,3
B5,1737,2,151,5.0,85.0,14.0,0.0,4.0,no_lipo,CD9,5,4,1,3
D8,1738,2,153,2.5,85.0,14.0,0.625,0.1,no_lipo,CD9,5,7,3,3
L1,1739,2,154,2.5,85.0,14.0,0.625,4.0,no_lipo,CD9,5,0,11,3
B19,1740,2,155,2.5,185.0,14.0,0.625,4.0,no_lipo,CD9,5,18,1,3
O21,1741,2,156,5.0,185.0,14.0,0.625,0.1,no_lipo,CD9,5,20,14,3
E22,1742,2,157,5.0,85.0,14.0,0.625,0.1,no_lipo,CD9,5,21,4,3
C13,1743,2,159,5.0,185.0,14.0,0.625,4.0,no_lipo,CD9,5,12,2,3
O5,1744,2,128,2.5,185.0,8.0,0.0,0.1,no_lipo,CD9,5,4,14,3
O6,1745,2,129,2.5,85.0,8.0,0.0,0.1,no_lipo,CD9,5,5,14,3
A8,1746,2,131,2.5,185.0,8.0,0.0,4.0,no_lipo,CD9,5,7,0,3
J2,1747,2,133,5.0,85.0,8.0,0.0,0.1,no_lipo,CD9,5,1,9,3
G20,1748,2,134,5.0,85.0,8.0,0.0,4.0,no_lipo,CD9,5,19,6,3
E5,1749,2,135,5.0,185.0,8.0,0.0,4.0,no_lipo,CD9,5,4,4,3
F9,1750,2,139,2.5,85.0,8.0,0.625,4.0,no_lipo,CD9,5,8,5,3
D12,1751,2,141,5.0,185.0,8.0,0.625,0.1,no_lipo,CD9,5,11,3,3
N6,1752,2,145,2.5,185.0,14.0,0.0,0.1,no_lipo,CD9,5,5,13,3
P15,1753,2,151,5.0,85.0,14.0,0.0,4.0,no_lipo,CD9,5,14,15,3
B4,1754,2,153,2.5,85.0,14.0,0.625,0.1,no_lipo,CD9,5,3,1,3
L19,1755,2,154,2.5,85.0,14.0,0.625,4.0,no_lipo,CD9,5,18,11,3
K3,1756,2,155,2.5,185.0,14.0,0.625,4.0,no_lipo,CD9,5,2,10,3
C8,1757,2,156,5.0,185.0,14.0,0.625,0.1,no_lipo,CD9,5,7,2,3
K15,1758,2,157,5.0,85.0,14.0,0.625,0.1,no_lipo,CD9,5,14,10,3
F21,1759,2,159,5.0,185.0,14.0,0.625,4.0,no_lipo,CD9,5,20,5,3
C16,1760,2,128,2.5,185.0,8.0,0.0,0.1,no_lipo,CD9,5,15,2,3
F2,1761,2,129,2.5,85.0,8.0,0.0,0.1,no_lipo,CD9,5,1,5,3
B16,1762,2,131,2.5,185.0,8.0,0.0,4.0,no_lipo,CD9,5,15,1,3
O10,1763,2,133,5.0,85.0,8.0,0.0,0.1,no_lipo,CD9,5,9,14,3
B20,1764,2,134,5.0,85.0,8.0,0.0,4.0,no_lipo,CD9,5,19,1,3
E10,1765,2,135,5.0,185.0,8.0,0.0,4.0,no_lipo,CD9,5,9,4,3
L21,1766,2,139,2.5,85.0,8.0,0.625,4.0,no_lipo,CD9,5,20,11,3
C19,1767,2,141,5.0,185.0,8.0,0.625,0.1,no_lipo,CD9,5,18,2,3
H22,1768,2,145,2.5,185.0,14.0,0.0,0.1,no_lipo,CD9,5,21,7,3
H10,1769,2,151,5.0,85.0,14.0,0.0,4.0,no_lipo,CD9,5,9,7,3
P23,1770,2,153,2.5,85.0,14.0,0.625,0.1,no_lipo,CD9,5,22,15,3
K19,1771,2,154,2.5,85.0,14.0,0.625,4.0,no_lipo,CD9,5,18,10,3
G22,1772,2,155,2.5,185.0,14.0,0.625,4.0,no_lipo,CD9,5,21,6,3
B11,1773,2,156,5.0,185.0,14.0,0.625,0.1,no_lipo,CD9,5,10,1,3
F23,1774,2,157,5.0,85.0,14.0,0.625,0.1,no_lipo,CD9,5,22,5,3
I4,1775,2,159,5.0,185.0,14.0,0.625,4.0,no_lipo,CD9,5,3,8,3
K1,1776,2,128,2.5,185.0,8.0,0.0,0.1,no_lipo,CD9,5,0,10,3
E4,1777,2,129,2.5,85.0,8.0,0.0,0.1,no_lipo,CD9,5,3,4,3
L16,1778,2,131,2.5,185.0,8.0,0.0,4.0,no_lipo,CD9,5,15,11,3
F15,1779,2,133,5.0,85.0,8.0,0.0,0.1,no_lipo,CD9,5,14,5,3
K16,1780,2,134,5.0,85.0,8.0,0.0,4.0,no_lipo,CD9,5,15,10,3
P3,1781,2,135,5.0,185.0,8.0,0.0,4.0,no_lipo,CD9,5,2,15,3
F10,1782,2,139,2.5,85.0,8.0,0.625,4.0,no_lipo,CD9,5,9,5,3
D5,1783,2,141,5.0,185.0,8.0,0.625,0.1,no_lipo,CD9,5,4,3,3
P13,1784,2,145,2.5,185.0,14.0,0.0,0.1,no_lipo,CD9,5,12,15,3
M14,1785,2,151,5.0,85.0,14.0,0.0,4.0,no_lipo,CD9,5,13,12,3
I12,1786,2,153,2.5,85.0,14.0,0.625,0.1,no_lipo,CD9,5,11,8,3
F12,1787,2,154,2.5,85.0,14.0,0.625,4.0,no_lipo,CD9,5,11,5,3
H2,1788,2,155,2.5,185.0,14.0,0.625,4.0,no_lipo,CD9,5,1,7,3
I18,1789,2,156,5.0,185.0,14.0,0.625,0.1,no_lipo,CD9,5,17,8,3
P7,1790,2,157,5.0,85.0,14.0,0.625,0.1,no_lipo,CD9,5,6,15,3
D3,1791,2,159,5.0,185.0,14.0,0.625,4.0,no_lipo,CD9,5,2,3,3
B18,1792,2,291,5.0,185.0,8.0,0.0,4.0,DOPC--15%PE--0%Chol,OR1E1,5,17,1,3
D15,1793,2,293,2.5,185.0,14.0,0.0,0.1,DOPC--15%PE--0%Chol,OR1E1,5,14,3,3
N2,1794,2,297,2.5,85.0,8.0,0.625,4.0,DOPC--15%PE--0%Chol,OR1E1,5,1,13,3
D20,1795,2,303,5.0,85.0,14.0,0.625,0.1,DOPC--15%PE--0%Chol,OR1E1,5,19,3,3
