well_name,unique_id,DNA_name,rxn_id,DNA_conc,K,Mg,PEG,SecYE,Spermidine,Liposome_conc,Liposome_name,day,plate,col,row
J4,20,CD9,107,5.0,185,14,0,0.625,4.0,3,DMPC--0%PE--0%Chol,2,1,3,9
D18,21,CD9,108,5.0,185,20,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,17,3
G20,22,CD9,226,2.5,185,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,1,19,6
C3,23,CD9,227,2.5,185,14,0,0.625,4.0,3,DMPC--0%PE--0%Chol,2,1,2,2
H12,24,CD9,228,2.5,185,17,0,1.25,8.0,3,DMPC--0%PE--0%Chol,2,1,11,7
G9,25,CD9,229,2.5,235,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,1,8,6
H20,26,CD9,313,5.0,185,14,0,0.625,4.0,3,DMPC--0%PE--8%Chol,2,1,19,7
H9,27,CD9,314,5.0,185,17,0,1.25,8.0,3,DMPC--0%PE--8%Chol,2,1,8,7
K17,28,CD9,360,2.5,85,14,0,0.625,8.0,3,DMPC--0%PE--8%Chol,2,1,16,10
J7,29,CD9,361,2.5,85,17,0,1.25,4.0,3,DMPC--0%PE--8%Chol,2,1,6,9
A20,30,CD9,362,2.5,185,14,0,0.625,4.0,3,DMPC--0%PE--8%Chol,2,1,19,0
L5,31,CD9,363,2.5,185,17,0,1.25,8.0,3,DMPC--0%PE--8%Chol,2,1,4,11
L4,32,CD9,103,5.0,85,14,0,0.0,0.1,3,DMPC--0%PE--0%Chol,2,1,3,11
A12,33,CD9,104,5.0,85,14,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,11,0
F10,34,CD9,105,5.0,85,14,0,1.25,0.1,3,DOPC--0%PE--0%Chol,2,1,9,5
N15,35,CD9,106,5.0,185,14,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,1,14,13
K13,36,CD9,107,5.0,185,14,0,0.625,4.0,3,DMPC--0%PE--0%Chol,2,1,12,10
A23,37,CD9,108,5.0,185,20,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,22,0
M18,38,CD9,226,2.5,185,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,1,17,12
A24,39,CD9,227,2.5,185,14,0,0.625,4.0,3,DMPC--0%PE--0%Chol,2,1,23,0
G17,40,CD9,228,2.5,185,17,0,1.25,8.0,3,DMPC--0%PE--0%Chol,2,1,16,6
P15,41,CD9,229,2.5,235,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,1,14,15
L3,42,CD9,313,5.0,185,14,0,0.625,4.0,3,DMPC--0%PE--8%Chol,2,1,2,11
J6,43,CD9,314,5.0,185,17,0,1.25,8.0,3,DMPC--0%PE--8%Chol,2,1,5,9
G7,44,CD9,360,2.5,85,14,0,0.625,8.0,3,DMPC--0%PE--8%Chol,2,1,6,6
K15,45,CD9,361,2.5,85,17,0,1.25,4.0,3,DMPC--0%PE--8%Chol,2,1,14,10
A6,46,CD9,362,2.5,185,14,0,0.625,4.0,3,DMPC--0%PE--8%Chol,2,1,5,0
A18,47,CD9,363,2.5,185,17,0,1.25,8.0,3,DMPC--0%PE--8%Chol,2,1,17,0
C9,48,CD9,103,5.0,85,14,0,0.0,0.1,3,DMPC--0%PE--0%Chol,2,1,8,2
L24,49,CD9,104,5.0,85,14,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,23,11
F14,50,CD9,105,5.0,85,14,0,1.25,0.1,3,DOPC--0%PE--0%Chol,2,1,13,5
D17,51,CD9,106,5.0,185,14,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,1,16,3
C6,52,CD9,107,5.0,185,14,0,0.625,4.0,3,DMPC--0%PE--0%Chol,2,1,5,2
M6,53,CD9,108,5.0,185,20,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,5,12
M15,54,CD9,226,2.5,185,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,1,14,12
L23,55,CD9,227,2.5,185,14,0,0.625,4.0,3,DMPC--0%PE--0%Chol,2,1,22,11
D1,56,CD9,228,2.5,185,17,0,1.25,8.0,3,DMPC--0%PE--0%Chol,2,1,0,3
F21,57,CD9,229,2.5,235,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,1,20,5
D9,58,CD9,313,5.0,185,14,0,0.625,4.0,3,DMPC--0%PE--8%Chol,2,1,8,3
M2,59,CD9,314,5.0,185,17,0,1.25,8.0,3,DMPC--0%PE--8%Chol,2,1,1,12
A2,60,CD9,360,2.5,85,14,0,0.625,8.0,3,DMPC--0%PE--8%Chol,2,1,1,0
P1,61,CD9,361,2.5,85,17,0,1.25,4.0,3,DMPC--0%PE--8%Chol,2,1,0,15
B9,62,CD9,362,2.5,185,14,0,0.625,4.0,3,DMPC--0%PE--8%Chol,2,1,8,1
K23,63,CD9,363,2.5,185,17,0,1.25,8.0,3,DMPC--0%PE--8%Chol,2,1,22,10
B4,64,CD9,103,5.0,85,14,0,0.0,0.1,3,no_lipo,2,1,3,1
J18,65,CD9,104,5.0,85,14,0,0.0,0.1,3,no_lipo,2,1,17,9
M20,66,CD9,105,5.0,85,14,0,1.25,0.1,3,no_lipo,2,1,19,12
A17,67,CD9,106,5.0,185,14,0,0.0,8.0,3,no_lipo,2,1,16,0
J19,68,CD9,107,5.0,185,14,0,0.625,4.0,3,no_lipo,2,1,18,9
F9,69,CD9,108,5.0,185,20,0,0.0,0.1,3,no_lipo,2,1,8,5
H23,70,CD9,226,2.5,185,14,0,0.0,4.0,3,no_lipo,2,1,22,7
M21,71,CD9,227,2.5,185,14,0,0.625,4.0,3,no_lipo,2,1,20,12
F20,72,CD9,228,2.5,185,17,0,1.25,8.0,3,no_lipo,2,1,19,5
H2,73,CD9,229,2.5,235,20,0,0.0,8.0,3,no_lipo,2,1,1,7
D21,74,CD9,313,5.0,185,14,0,0.625,4.0,3,no_lipo,2,1,20,3
L13,75,CD9,314,5.0,185,17,0,1.25,8.0,3,no_lipo,2,1,12,11
B10,76,CD9,360,2.5,85,14,0,0.625,8.0,3,no_lipo,2,1,9,1
P4,77,CD9,361,2.5,85,17,0,1.25,4.0,3,no_lipo,2,1,3,15
A15,78,CD9,362,2.5,185,14,0,0.625,4.0,3,no_lipo,2,1,14,0
E12,79,CD9,363,2.5,185,17,0,1.25,8.0,3,no_lipo,2,1,11,4
P11,80,CD9,103,5.0,85,14,0,0.0,0.1,3,no_lipo,2,1,10,15
K8,81,CD9,104,5.0,85,14,0,0.0,0.1,3,no_lipo,2,1,7,10
H17,82,CD9,105,5.0,85,14,0,1.25,0.1,3,no_lipo,2,1,16,7
P18,83,CD9,106,5.0,185,14,0,0.0,8.0,3,no_lipo,2,1,17,15
I13,84,CD9,107,5.0,185,14,0,0.625,4.0,3,no_lipo,2,1,12,8
F5,85,CD9,108,5.0,185,20,0,0.0,0.1,3,no_lipo,2,1,4,5
B5,86,CD9,226,2.5,185,14,0,0.0,4.0,3,no_lipo,2,1,4,1
J17,87,CD9,227,2.5,185,14,0,0.625,4.0,3,no_lipo,2,1,16,9
K3,88,CD9,228,2.5,185,17,0,1.25,8.0,3,no_lipo,2,1,2,10
G5,89,CD9,229,2.5,235,20,0,0.0,8.0,3,no_lipo,2,1,4,6
L17,90,CD9,313,5.0,185,14,0,0.625,4.0,3,no_lipo,2,1,16,11
F4,91,CD9,314,5.0,185,17,0,1.25,8.0,3,no_lipo,2,1,3,5
I11,92,CD9,360,2.5,85,14,0,0.625,8.0,3,no_lipo,2,1,10,8
O4,93,CD9,361,2.5,85,17,0,1.25,4.0,3,no_lipo,2,1,3,14
D5,94,CD9,362,2.5,185,14,0,0.625,4.0,3,no_lipo,2,1,4,3
A1,95,CD9,363,2.5,185,17,0,1.25,8.0,3,no_lipo,2,1,0,0
E23,96,CD9,103,5.0,85,14,0,0.0,0.1,3,no_lipo,2,1,22,4
D11,97,CD9,104,5.0,85,14,0,0.0,0.1,3,no_lipo,2,1,10,3
F17,98,CD9,105,5.0,85,14,0,1.25,0.1,3,no_lipo,2,1,16,5
D16,99,CD9,106,5.0,185,14,0,0.0,8.0,3,no_lipo,2,1,15,3
N1,100,CD9,107,5.0,185,14,0,0.625,4.0,3,no_lipo,2,1,0,13
A5,101,CD9,108,5.0,185,20,0,0.0,0.1,3,no_lipo,2,1,4,0
A22,102,CD9,226,2.5,185,14,0,0.0,4.0,3,no_lipo,2,1,21,0
G19,103,CD9,227,2.5,185,14,0,0.625,4.0,3,no_lipo,2,1,18,6
O16,104,CD9,228,2.5,185,17,0,1.25,8.0,3,no_lipo,2,1,15,14
M3,105,CD9,229,2.5,235,20,0,0.0,8.0,3,no_lipo,2,1,2,12
D3,106,CD9,313,5.0,185,14,0,0.625,4.0,3,no_lipo,2,1,2,3
F6,107,CD9,314,5.0,185,17,0,1.25,8.0,3,no_lipo,2,1,5,5
M22,108,CD9,360,2.5,85,14,0,0.625,8.0,3,no_lipo,2,1,21,12
N4,109,CD9,361,2.5,85,17,0,1.25,4.0,3,no_lipo,2,1,3,13
H5,110,CD9,362,2.5,185,14,0,0.625,4.0,3,no_lipo,2,1,4,7
E18,111,CD9,363,2.5,185,17,0,1.25,8.0,3,no_lipo,2,1,17,4
O13,112,CD9,103,5.0,85,14,0,0.0,0.1,3,no_lipo,2,1,12,14
C13,113,CD9,104,5.0,85,14,0,0.0,0.1,3,no_lipo,2,1,12,2
I20,114,CD9,105,5.0,85,14,0,1.25,0.1,3,no_lipo,2,1,19,8
M5,115,CD9,106,5.0,185,14,0,0.0,8.0,3,no_lipo,2,1,4,12
G10,116,CD9,107,5.0,185,14,0,0.625,4.0,3,no_lipo,2,1,9,6
O14,117,CD9,108,5.0,185,20,0,0.0,0.1,3,no_lipo,2,1,13,14
J24,118,CD9,226,2.5,185,14,0,0.0,4.0,3,no_lipo,2,1,23,9
A10,119,CD9,227,2.5,185,14,0,0.625,4.0,3,no_lipo,2,1,9,0
G24,120,CD9,228,2.5,185,17,0,1.25,8.0,3,no_lipo,2,1,23,6
H13,121,CD9,229,2.5,235,20,0,0.0,8.0,3,no_lipo,2,1,12,7
C19,122,CD9,313,5.0,185,14,0,0.625,4.0,3,no_lipo,2,1,18,2
J23,123,CD9,314,5.0,185,17,0,1.25,8.0,3,no_lipo,2,1,22,9
H15,124,CD9,360,2.5,85,14,0,0.625,8.0,3,no_lipo,2,1,14,7
C20,125,CD9,361,2.5,85,17,0,1.25,4.0,3,no_lipo,2,1,19,2
I18,126,CD9,362,2.5,185,14,0,0.625,4.0,3,no_lipo,2,1,17,8
N2,127,CD9,363,2.5,185,17,0,1.25,8.0,3,no_lipo,2,1,1,13
F15,128,OR1D2,131,5.0,185,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,1,14,5
M11,129,OR1D2,132,5.0,235,8,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,10,12
C11,130,OR1D2,133,5.0,235,8,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,1,10,2
J21,131,OR1D2,134,5.0,235,20,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,20,9
N7,132,OR1D2,135,5.0,235,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,1,6,13
P16,133,OR1D2,236,2.5,85,8,0,0.625,0.1,3,DMPC--0%PE--0%Chol,2,1,15,15
L22,134,OR1D2,237,2.5,85,8,0,0.625,8.0,3,DMPC--0%PE--0%Chol,2,1,21,11
P13,135,OR1D2,238,2.5,185,8,0,0.0,0.1,3,DMPC--0%PE--0%Chol,2,1,12,15
D22,136,OR1D2,239,2.5,185,8,0,0.0,8.0,3,DMPC--0%PE--0%Chol,2,1,21,3
P20,137,OR1D2,240,2.5,185,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,1,19,15
L10,138,OR1D2,241,2.5,235,8,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,9,11
O24,139,OR1D2,242,2.5,235,8,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,1,23,14
A4,140,OR1D2,243,2.5,235,20,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,3,0
G6,141,OR1D2,244,2.5,235,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,1,5,6
P6,142,OR1D2,373,2.5,185,8,0,1.25,0.1,3,DOPC--0%PE--8%Chol,2,1,5,15
L7,143,OR1D2,374,2.5,185,14,0,0.0,0.1,3,DOPC--0%PE--8%Chol,2,1,6,11
E5,144,OR1D2,131,5.0,185,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,1,4,4
J15,145,OR1D2,132,5.0,235,8,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,14,9
M23,146,OR1D2,133,5.0,235,8,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,1,22,12
J12,147,OR1D2,134,5.0,235,20,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,11,9
G18,148,OR1D2,135,5.0,235,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,1,17,6
K16,149,OR1D2,236,2.5,85,8,0,0.625,0.1,3,DMPC--0%PE--0%Chol,2,1,15,10
M17,150,OR1D2,237,2.5,85,8,0,0.625,8.0,3,DMPC--0%PE--0%Chol,2,1,16,12
D20,151,OR1D2,238,2.5,185,8,0,0.0,0.1,3,DMPC--0%PE--0%Chol,2,1,19,3
G22,152,OR1D2,239,2.5,185,8,0,0.0,8.0,3,DMPC--0%PE--0%Chol,2,1,21,6
K14,153,OR1D2,240,2.5,185,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,1,13,10
K21,154,OR1D2,241,2.5,235,8,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,20,10
N19,155,OR1D2,242,2.5,235,8,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,1,18,13
K2,156,OR1D2,243,2.5,235,20,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,1,10
N21,157,OR1D2,244,2.5,235,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,1,20,13
D8,158,OR1D2,373,2.5,185,8,0,1.25,0.1,3,DOPC--0%PE--8%Chol,2,1,7,3
P23,159,OR1D2,374,2.5,185,14,0,0.0,0.1,3,DOPC--0%PE--8%Chol,2,1,22,15
L2,160,OR1D2,131,5.0,185,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,1,1,11
F19,161,OR1D2,132,5.0,235,8,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,18,5
I17,162,OR1D2,133,5.0,235,8,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,1,16,8
C14,163,OR1D2,134,5.0,235,20,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,13,2
O22,164,OR1D2,135,5.0,235,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,1,21,14
M16,165,OR1D2,236,2.5,85,8,0,0.625,0.1,3,DMPC--0%PE--0%Chol,2,1,15,12
N5,166,OR1D2,237,2.5,85,8,0,0.625,8.0,3,DMPC--0%PE--0%Chol,2,1,4,13
F23,167,OR1D2,238,2.5,185,8,0,0.0,0.1,3,DMPC--0%PE--0%Chol,2,1,22,5
E11,168,OR1D2,239,2.5,185,8,0,0.0,8.0,3,DMPC--0%PE--0%Chol,2,1,10,4
I23,169,OR1D2,240,2.5,185,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,1,22,8
K4,170,OR1D2,241,2.5,235,8,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,3,10
H14,171,OR1D2,242,2.5,235,8,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,1,13,7
K9,172,OR1D2,243,2.5,235,20,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,8,10
B2,173,OR1D2,244,2.5,235,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,1,1,1
A11,174,OR1D2,373,2.5,185,8,0,1.25,0.1,3,DOPC--0%PE--8%Chol,2,1,10,0
E3,175,OR1D2,374,2.5,185,14,0,0.0,0.1,3,DOPC--0%PE--8%Chol,2,1,2,4
B13,176,OR1D2,131,5.0,185,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,1,12,1
O2,177,OR1D2,132,5.0,235,8,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,1,14
P5,178,OR1D2,133,5.0,235,8,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,1,4,15
N17,179,OR1D2,134,5.0,235,20,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,16,13
K7,180,OR1D2,135,5.0,235,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,1,6,10
C12,181,OR1D2,236,2.5,85,8,0,0.625,0.1,3,DMPC--0%PE--0%Chol,2,1,11,2
D12,182,OR1D2,237,2.5,85,8,0,0.625,8.0,3,DMPC--0%PE--0%Chol,2,1,11,3
K10,183,OR1D2,238,2.5,185,8,0,0.0,0.1,3,DMPC--0%PE--0%Chol,2,1,9,10
M1,184,OR1D2,239,2.5,185,8,0,0.0,8.0,3,DMPC--0%PE--0%Chol,2,1,0,12
D6,185,OR1D2,240,2.5,185,14,0,0.0,4.0,3,DOPC--0%PE--0%Chol,2,1,5,3
H18,186,OR1D2,241,2.5,235,8,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,17,7
O19,187,OR1D2,242,2.5,235,8,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,1,18,14
G16,188,OR1D2,243,2.5,235,20,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,15,6
C8,189,OR1D2,244,2.5,235,20,0,0.0,8.0,3,DOPC--0%PE--0%Chol,2,1,7,2
E2,190,OR1D2,373,2.5,185,8,0,1.25,0.1,3,DOPC--0%PE--8%Chol,2,1,1,4
A8,191,OR1D2,374,2.5,185,14,0,0.0,0.1,3,DOPC--0%PE--8%Chol,2,1,7,0
C23,192,OR1D2,131,5.0,185,14,0,0.0,4.0,3,no_lipo,2,1,22,2
G3,193,OR1D2,132,5.0,235,8,0,0.0,0.1,3,no_lipo,2,1,2,6
I7,194,OR1D2,133,5.0,235,8,0,0.0,8.0,3,no_lipo,2,1,6,8
I2,195,OR1D2,134,5.0,235,20,0,0.0,0.1,3,no_lipo,2,1,1,8
D10,196,OR1D2,135,5.0,235,20,0,0.0,8.0,3,no_lipo,2,1,9,3
F12,197,OR1D2,236,2.5,85,8,0,0.625,0.1,3,no_lipo,2,1,11,5
P12,198,OR1D2,237,2.5,85,8,0,0.625,8.0,3,no_lipo,2,1,11,15
E14,199,OR1D2,238,2.5,185,8,0,0.0,0.1,3,no_lipo,2,1,13,4
O3,200,OR1D2,239,2.5,185,8,0,0.0,8.0,3,no_lipo,2,1,2,14
P2,201,OR1D2,240,2.5,185,14,0,0.0,4.0,3,no_lipo,2,1,1,15
F11,202,OR1D2,241,2.5,235,8,0,0.0,0.1,3,no_lipo,2,1,10,5
L12,203,OR1D2,242,2.5,235,8,0,0.0,8.0,3,no_lipo,2,1,11,11
J9,204,OR1D2,243,2.5,235,20,0,0.0,0.1,3,no_lipo,2,1,8,9
K12,205,OR1D2,244,2.5,235,20,0,0.0,8.0,3,no_lipo,2,1,11,10
O6,206,OR1D2,373,2.5,185,8,0,1.25,0.1,3,no_lipo,2,1,5,14
P17,207,OR1D2,374,2.5,185,14,0,0.0,0.1,3,no_lipo,2,1,16,15
B22,208,OR1D2,131,5.0,185,14,0,0.0,4.0,3,no_lipo,2,1,21,1
L11,209,OR1D2,132,5.0,235,8,0,0.0,0.1,3,no_lipo,2,1,10,11
B17,210,OR1D2,133,5.0,235,8,0,0.0,8.0,3,no_lipo,2,1,16,1
H11,211,OR1D2,134,5.0,235,20,0,0.0,0.1,3,no_lipo,2,1,10,7
K6,212,OR1D2,135,5.0,235,20,0,0.0,8.0,3,no_lipo,2,1,5,10
K24,213,OR1D2,236,2.5,85,8,0,0.625,0.1,3,no_lipo,2,1,23,10
L9,214,OR1D2,237,2.5,85,8,0,0.625,8.0,3,no_lipo,2,1,8,11
E10,215,OR1D2,238,2.5,185,8,0,0.0,0.1,3,no_lipo,2,1,9,4
J16,216,OR1D2,239,2.5,185,8,0,0.0,8.0,3,no_lipo,2,1,15,9
O11,217,OR1D2,240,2.5,185,14,0,0.0,4.0,3,no_lipo,2,1,10,14
C5,218,OR1D2,241,2.5,235,8,0,0.0,0.1,3,no_lipo,2,1,4,2
E22,219,OR1D2,242,2.5,235,8,0,0.0,8.0,3,no_lipo,2,1,21,4
H16,220,OR1D2,243,2.5,235,20,0,0.0,0.1,3,no_lipo,2,1,15,7
N8,221,OR1D2,244,2.5,235,20,0,0.0,8.0,3,no_lipo,2,1,7,13
O8,222,OR1D2,373,2.5,185,8,0,1.25,0.1,3,no_lipo,2,1,7,14
J20,223,OR1D2,374,2.5,185,14,0,0.0,0.1,3,no_lipo,2,1,19,9
J22,224,OR1D2,131,5.0,185,14,0,0.0,4.0,3,no_lipo,2,1,21,9
E24,225,OR1D2,132,5.0,235,8,0,0.0,0.1,3,no_lipo,2,1,23,4
J14,226,OR1D2,133,5.0,235,8,0,0.0,8.0,3,no_lipo,2,1,13,9
G13,227,OR1D2,134,5.0,235,20,0,0.0,0.1,3,no_lipo,2,1,12,6
C1,228,OR1D2,135,5.0,235,20,0,0.0,8.0,3,no_lipo,2,1,0,2
L21,229,OR1D2,236,2.5,85,8,0,0.625,0.1,3,no_lipo,2,1,20,11
C21,230,OR1D2,237,2.5,85,8,0,0.625,8.0,3,no_lipo,2,1,20,2
F16,231,OR1D2,238,2.5,185,8,0,0.0,0.1,3,no_lipo,2,1,15,5
M19,232,OR1D2,239,2.5,185,8,0,0.0,8.0,3,no_lipo,2,1,18,12
M8,233,OR1D2,240,2.5,185,14,0,0.0,4.0,3,no_lipo,2,1,7,12
L8,234,OR1D2,241,2.5,235,8,0,0.0,0.1,3,no_lipo,2,1,7,11
N13,235,OR1D2,242,2.5,235,8,0,0.0,8.0,3,no_lipo,2,1,12,13
L16,236,OR1D2,243,2.5,235,20,0,0.0,0.1,3,no_lipo,2,1,15,11
N16,237,OR1D2,244,2.5,235,20,0,0.0,8.0,3,no_lipo,2,1,15,13
B12,238,OR1D2,373,2.5,185,8,0,1.25,0.1,3,no_lipo,2,1,11,1
O21,239,OR1D2,374,2.5,185,14,0,0.0,0.1,3,no_lipo,2,1,20,14
G11,240,OR1D2,131,5.0,185,14,0,0.0,4.0,3,no_lipo,2,1,10,6
J3,241,OR1D2,132,5.0,235,8,0,0.0,0.1,3,no_lipo,2,1,2,9
O5,242,OR1D2,133,5.0,235,8,0,0.0,8.0,3,no_lipo,2,1,4,14
O9,243,OR1D2,134,5.0,235,20,0,0.0,0.1,3,no_lipo,2,1,8,14
I4,244,OR1D2,135,5.0,235,20,0,0.0,8.0,3,no_lipo,2,1,3,8
N3,245,OR1D2,236,2.5,85,8,0,0.625,0.1,3,no_lipo,2,1,2,13
H7,246,OR1D2,237,2.5,85,8,0,0.625,8.0,3,no_lipo,2,1,6,7
J11,247,OR1D2,238,2.5,185,8,0,0.0,0.1,3,no_lipo,2,1,10,9
P10,248,OR1D2,239,2.5,185,8,0,0.0,8.0,3,no_lipo,2,1,9,15
D7,249,OR1D2,240,2.5,185,14,0,0.0,4.0,3,no_lipo,2,1,6,3
L19,250,OR1D2,241,2.5,235,8,0,0.0,0.1,3,no_lipo,2,1,18,11
P21,251,OR1D2,242,2.5,235,8,0,0.0,8.0,3,no_lipo,2,1,20,15
G23,252,OR1D2,243,2.5,235,20,0,0.0,0.1,3,no_lipo,2,1,22,6
C15,253,OR1D2,244,2.5,235,20,0,0.0,8.0,3,no_lipo,2,1,14,2
H22,254,OR1D2,373,2.5,185,8,0,1.25,0.1,3,no_lipo,2,1,21,7
I14,255,OR1D2,374,2.5,185,14,0,0.0,0.1,3,no_lipo,2,1,13,8
F18,256,OR1E1,136,5.0,85,14,0,0.625,0.1,3,DOPC--0%PE--0%Chol,2,1,17,5
N22,257,OR1E1,137,5.0,135,20,0,1.25,0.1,3,DOPC--0%PE--0%Chol,2,1,21,13
N14,258,OR1E1,245,2.5,85,8,0,0.625,4.0,3,DOPC--0%PE--0%Chol,2,1,13,13
P9,259,OR1E1,246,2.5,85,11,0,1.25,8.0,3,DOPC--0%PE--0%Chol,2,1,8,15
I6,260,OR1E1,247,2.5,85,14,0,1.25,0.1,3,DOPC--0%PE--0%Chol,2,1,5,8
H1,261,OR1E1,248,2.5,185,14,0,0.625,0.1,3,DMPC--0%PE--0%Chol,2,1,0,7
B1,262,OR1E1,249,2.5,185,14,0,0.625,0.1,3,DOPC--0%PE--0%Chol,2,1,0,1
E7,263,OR1E1,250,2.5,235,20,0,0.0,0.1,3,DMPC--0%PE--0%Chol,2,1,6,4
A7,264,OR1E1,251,2.5,235,20,0,0.0,0.1,3,DOPC--0%PE--0%Chol,2,1,6,0
J10,265,OR1E1,252,2.5,235,20,0,1.25,0.1,3,DMPC--0%PE--0%Chol,2,1,9,9
E8,266,OR1E1,253,2.5,235,20,0,1.25,0.1,3,DOPC--0%PE--0%Chol,2,1,7,4
L1,267,OR1E1,326,5.0,185,14,0,0.0,0.1,3,DMPC--0%PE--8%Chol,2,1,0,11
L14,268,OR1E1,375,2.5,185,14,0,0.0,0.1,3,DMPC--0%PE--8%Chol,2,1,13,11
B3,269,OR1E1,376,2.5,185,14,0,0.0,0.1,3,DOPC--0%PE--8%Chol,2,1,2,1
