well_name,unique_id,rxn_id,K,Liposome_name,Mg,PEG,SecYE,Liposome_conc,DNA_name,DNA_conc,plate,row,col
K22,46,46,185.0,no_lipo,20.0,0.0,1.25,3,AqpZ,5,2,10,21
H16,49,49,85.0,DOPC,8.0,1.0,1.25,3,B3AR,5,2,7,15
L2,50,50,85.0,DOPC,14.0,0.0,1.25,3,B3AR,5,2,11,1
L17,51,51,85.0,DOPC,14.0,2.0,0.0,3,B3AR,5,2,11,16
A16,55,55,85.0,DMPC,8.0,2.0,0.0,3,B3AR,5,2,0,15
I2,57,57,85.0,DMPC,14.0,2.0,1.25,3,B3AR,5,2,8,1
B23,58,58,85.0,DMPC,20.0,0.0,0.0,3,B3AR,5,2,1,22
P8,59,59,85.0,DMPC,20.0,1.0,1.25,3,B3AR,5,2,15,7
M18,60,60,185.0,DOPC,8.0,0.0,1.25,3,B3AR,5,2,12,17
E7,61,61,185.0,DOPC,8.0,2.0,0.0,3,B3AR,5,2,4,6
I6,63,63,185.0,DOPC,14.0,2.0,1.25,3,B3AR,5,2,8,5
E3,64,64,185.0,DOPC,20.0,0.0,0.0,3,B3AR,5,2,4,2
G3,67,67,185.0,DMPC,8.0,2.0,1.25,3,B3AR,5,2,6,2
H3,68,68,185.0,DMPC,14.0,0.0,0.0,3,B3AR,5,2,7,2
C8,71,71,185.0,DMPC,20.0,2.0,0.0,3,B3AR,5,2,2,7
E2,76,76,85.0,no_lipo,20.0,1.0,0.0,3,B3AR,5,2,4,1
H6,79,79,85.0,no_lipo,8.0,2.0,0.0,3,B3AR,5,2,7,5
H5,82,82,85.0,no_lipo,20.0,0.0,0.0,3,B3AR,5,2,7,4
D24,84,84,185.0,no_lipo,8.0,0.0,1.25,3,B3AR,5,2,3,23
E22,89,89,185.0,no_lipo,20.0,1.0,1.25,3,B3AR,5,2,4,21
D13,92,92,185.0,no_lipo,14.0,0.0,0.0,3,B3AR,5,2,3,12
O19,94,94,185.0,no_lipo,20.0,0.0,1.25,3,B3AR,5,2,14,18
N7,145,145,85.0,DOPC,8.0,1.0,1.25,3,CRCM,5,2,13,6
I5,146,146,85.0,DOPC,14.0,0.0,1.25,3,CRCM,5,2,8,4
D8,150,150,85.0,DMPC,8.0,0.0,1.25,3,CRCM,5,2,3,7
F9,153,153,85.0,DMPC,14.0,2.0,1.25,3,CRCM,5,2,5,8
M13,155,155,85.0,DMPC,20.0,1.0,1.25,3,CRCM,5,2,12,12
P9,158,158,185.0,DOPC,14.0,1.0,0.0,3,CRCM,5,2,15,8
N20,159,159,185.0,DOPC,14.0,2.0,1.25,3,CRCM,5,2,13,19
M1,160,160,185.0,DOPC,20.0,0.0,0.0,3,CRCM,5,2,12,0
D11,161,161,185.0,DOPC,20.0,1.0,1.25,3,CRCM,5,2,3,10
K21,163,163,185.0,DMPC,8.0,2.0,1.25,3,CRCM,5,2,10,20
D7,167,167,185.0,DMPC,20.0,2.0,0.0,3,CRCM,5,2,3,6
N17,169,169,85.0,no_lipo,8.0,1.0,1.25,3,CRCM,5,2,13,16
H21,170,170,85.0,no_lipo,14.0,0.0,1.25,3,CRCM,5,2,7,20
I3,172,172,85.0,no_lipo,20.0,1.0,0.0,3,CRCM,5,2,8,2
B3,176,176,85.0,no_lipo,14.0,1.0,0.0,3,CRCM,5,2,1,2
O17,178,178,85.0,no_lipo,20.0,0.0,0.0,3,CRCM,5,2,14,16
F21,181,181,185.0,no_lipo,8.0,2.0,0.0,3,CRCM,5,2,5,20
B10,182,182,185.0,no_lipo,14.0,1.0,0.0,3,CRCM,5,2,1,9
C13,184,184,185.0,no_lipo,20.0,0.0,0.0,3,CRCM,5,2,2,12
P21,185,185,185.0,no_lipo,20.0,1.0,1.25,3,CRCM,5,2,15,20
I21,187,187,185.0,no_lipo,8.0,2.0,1.25,3,CRCM,5,2,8,20
D21,188,188,185.0,no_lipo,14.0,0.0,0.0,3,CRCM,5,2,3,20
B14,190,190,185.0,no_lipo,20.0,0.0,1.25,3,CRCM,5,2,1,13
A8,336,336,85.0,DOPC,8.0,0.0,0.0,3,OR1E1,5,2,0,7
C14,340,340,85.0,DOPC,20.0,1.0,0.0,3,OR1E1,5,2,2,13
D2,341,341,85.0,DOPC,20.0,2.0,1.25,3,OR1E1,5,2,3,1
J22,343,343,85.0,DMPC,8.0,2.0,0.0,3,OR1E1,5,2,9,21
I18,346,346,85.0,DMPC,20.0,0.0,0.0,3,OR1E1,5,2,8,17
A11,349,349,185.0,DOPC,8.0,2.0,0.0,3,OR1E1,5,2,0,10
D20,351,351,185.0,DOPC,14.0,2.0,1.25,3,OR1E1,5,2,3,19
O3,352,352,185.0,DOPC,20.0,0.0,0.0,3,OR1E1,5,2,14,2
O18,353,353,185.0,DOPC,20.0,1.0,1.25,3,OR1E1,5,2,14,17
P4,355,355,185.0,DMPC,8.0,2.0,1.25,3,OR1E1,5,2,15,3
N13,356,356,185.0,DMPC,14.0,0.0,0.0,3,OR1E1,5,2,13,12
N8,362,362,85.0,no_lipo,14.0,0.0,1.25,3,OR1E1,5,2,13,7
I14,370,370,85.0,no_lipo,20.0,0.0,0.0,3,OR1E1,5,2,8,13
F19,377,377,185.0,no_lipo,20.0,1.0,1.25,3,OR1E1,5,2,5,18
E4,379,379,185.0,no_lipo,8.0,2.0,1.25,3,OR1E1,5,2,4,3
A4,380,380,185.0,no_lipo,14.0,0.0,0.0,3,OR1E1,5,2,0,3
I16,381,381,185.0,no_lipo,14.0,1.0,1.25,3,OR1E1,5,2,8,15
C4,769,1,85.0,DOPC,8.0,1.0,1.25,3,AqpZ,5,2,2,3
O15,772,4,85.0,DOPC,20.0,1.0,0.0,3,AqpZ,5,2,14,14
L16,773,5,85.0,DOPC,20.0,2.0,1.25,3,AqpZ,5,2,11,15
B6,777,9,85.0,DMPC,14.0,2.0,1.25,3,AqpZ,5,2,1,5
D18,779,11,85.0,DMPC,20.0,1.0,1.25,3,AqpZ,5,2,3,17
D1,780,12,185.0,DOPC,8.0,0.0,1.25,3,AqpZ,5,2,3,0
K13,782,14,185.0,DOPC,14.0,1.0,0.0,3,AqpZ,5,2,10,12
M7,784,16,185.0,DOPC,20.0,0.0,0.0,3,AqpZ,5,2,12,6
J1,785,17,185.0,DOPC,20.0,1.0,1.25,3,AqpZ,5,2,9,0
M11,786,18,185.0,DMPC,8.0,1.0,0.0,3,AqpZ,5,2,12,10
J5,788,20,185.0,DMPC,14.0,0.0,0.0,3,AqpZ,5,2,9,4
E13,790,22,185.0,DMPC,20.0,0.0,1.25,3,AqpZ,5,2,4,12
L15,794,26,85.0,no_lipo,14.0,0.0,1.25,3,AqpZ,5,2,11,14
L14,800,32,85.0,no_lipo,14.0,1.0,0.0,3,AqpZ,5,2,11,13
P5,801,33,85.0,no_lipo,14.0,2.0,1.25,3,AqpZ,5,2,15,4
P10,803,35,85.0,no_lipo,20.0,1.0,1.25,3,AqpZ,5,2,15,9
P24,804,36,185.0,no_lipo,8.0,0.0,1.25,3,AqpZ,5,2,15,23
I19,810,42,185.0,no_lipo,8.0,1.0,0.0,3,AqpZ,5,2,8,18
D15,815,47,185.0,no_lipo,20.0,2.0,0.0,3,AqpZ,5,2,3,14
O14,816,48,85.0,DOPC,8.0,0.0,0.0,3,B3AR,5,2,14,13
N23,819,51,85.0,DOPC,14.0,2.0,0.0,3,B3AR,5,2,13,22
P7,823,55,85.0,DMPC,8.0,2.0,0.0,3,B3AR,5,2,15,6
K6,825,57,85.0,DMPC,14.0,2.0,1.25,3,B3AR,5,2,10,5
C2,826,58,85.0,DMPC,20.0,0.0,0.0,3,B3AR,5,2,2,1
C22,827,59,85.0,DMPC,20.0,1.0,1.25,3,B3AR,5,2,2,21
A21,829,61,185.0,DOPC,8.0,2.0,0.0,3,B3AR,5,2,0,20
O24,830,62,185.0,DOPC,14.0,1.0,0.0,3,B3AR,5,2,14,23
O1,831,63,185.0,DOPC,14.0,2.0,1.25,3,B3AR,5,2,14,0
J9,832,64,185.0,DOPC,20.0,0.0,0.0,3,B3AR,5,2,9,8
A6,834,66,185.0,DMPC,8.0,1.0,0.0,3,B3AR,5,2,0,5
F1,835,67,185.0,DMPC,8.0,2.0,1.25,3,B3AR,5,2,5,0
E17,838,70,185.0,DMPC,20.0,0.0,1.25,3,B3AR,5,2,4,16
B17,840,72,85.0,no_lipo,8.0,0.0,0.0,3,B3AR,5,2,1,16
L8,843,75,85.0,no_lipo,14.0,2.0,0.0,3,B3AR,5,2,11,7
C12,844,76,85.0,no_lipo,20.0,1.0,0.0,3,B3AR,5,2,2,11
E6,845,77,85.0,no_lipo,20.0,2.0,1.25,3,B3AR,5,2,4,5
K1,846,78,85.0,no_lipo,8.0,0.0,1.25,3,B3AR,5,2,10,0
C19,847,79,85.0,no_lipo,8.0,2.0,0.0,3,B3AR,5,2,2,18
I22,848,80,85.0,no_lipo,14.0,1.0,0.0,3,B3AR,5,2,8,21
M24,849,81,85.0,no_lipo,14.0,2.0,1.25,3,B3AR,5,2,12,23
N9,851,83,85.0,no_lipo,20.0,1.0,1.25,3,B3AR,5,2,13,8
G6,852,84,185.0,no_lipo,8.0,0.0,1.25,3,B3AR,5,2,6,5
H1,854,86,185.0,no_lipo,14.0,1.0,0.0,3,B3AR,5,2,7,0
B11,856,88,185.0,no_lipo,20.0,0.0,0.0,3,B3AR,5,2,1,10
F7,857,89,185.0,no_lipo,20.0,1.0,1.25,3,B3AR,5,2,5,6
D16,858,90,185.0,no_lipo,8.0,1.0,0.0,3,B3AR,5,2,3,15
P16,860,92,185.0,no_lipo,14.0,0.0,0.0,3,B3AR,5,2,15,15
G4,862,94,185.0,no_lipo,20.0,0.0,1.25,3,B3AR,5,2,6,3
B8,918,150,85.0,DMPC,8.0,0.0,1.25,3,CRCM,5,2,1,7
C15,919,151,85.0,DMPC,8.0,2.0,0.0,3,CRCM,5,2,2,14
M5,921,153,85.0,DMPC,14.0,2.0,1.25,3,CRCM,5,2,12,4
L7,922,154,85.0,DMPC,20.0,0.0,0.0,3,CRCM,5,2,11,6
B5,923,155,85.0,DMPC,20.0,1.0,1.25,3,CRCM,5,2,1,4
G24,925,157,185.0,DOPC,8.0,2.0,0.0,3,CRCM,5,2,6,23
E18,926,158,185.0,DOPC,14.0,1.0,0.0,3,CRCM,5,2,4,17
P14,927,159,185.0,DOPC,14.0,2.0,1.25,3,CRCM,5,2,15,13
E10,928,160,185.0,DOPC,20.0,0.0,0.0,3,CRCM,5,2,4,9
J18,929,161,185.0,DOPC,20.0,1.0,1.25,3,CRCM,5,2,9,17
J14,930,162,185.0,DMPC,8.0,1.0,0.0,3,CRCM,5,2,9,13
O6,931,163,185.0,DMPC,8.0,2.0,1.25,3,CRCM,5,2,14,5
M20,934,166,185.0,DMPC,20.0,0.0,1.25,3,CRCM,5,2,12,19
B12,936,168,85.0,no_lipo,8.0,0.0,0.0,3,CRCM,5,2,1,11
M22,938,170,85.0,no_lipo,14.0,0.0,1.25,3,CRCM,5,2,12,21
E8,939,171,85.0,no_lipo,14.0,2.0,0.0,3,CRCM,5,2,4,7
H11,949,181,185.0,no_lipo,8.0,2.0,0.0,3,CRCM,5,2,7,10
H2,950,182,185.0,no_lipo,14.0,1.0,0.0,3,CRCM,5,2,7,1
G23,954,186,185.0,no_lipo,8.0,1.0,0.0,3,CRCM,5,2,6,22
O10,955,187,185.0,no_lipo,8.0,2.0,1.25,3,CRCM,5,2,14,9
G2,956,188,185.0,no_lipo,14.0,0.0,0.0,3,CRCM,5,2,6,1
K15,1104,336,85.0,DOPC,8.0,0.0,0.0,3,OR1E1,5,2,10,14
N21,1107,339,85.0,DOPC,14.0,2.0,0.0,3,OR1E1,5,2,13,20
J21,1110,342,85.0,DMPC,8.0,0.0,1.25,3,OR1E1,5,2,9,20
E9,1111,343,85.0,DMPC,8.0,2.0,0.0,3,OR1E1,5,2,4,8
O9,1113,345,85.0,DMPC,14.0,2.0,1.25,3,OR1E1,5,2,14,8
A24,1114,346,85.0,DMPC,20.0,0.0,0.0,3,OR1E1,5,2,0,23
H22,1115,347,85.0,DMPC,20.0,1.0,1.25,3,OR1E1,5,2,7,21
E12,1116,348,185.0,DOPC,8.0,0.0,1.25,3,OR1E1,5,2,4,11
C20,1117,349,185.0,DOPC,8.0,2.0,0.0,3,OR1E1,5,2,2,19
M8,1118,350,185.0,DOPC,14.0,1.0,0.0,3,OR1E1,5,2,12,7
H17,1119,351,185.0,DOPC,14.0,2.0,1.25,3,OR1E1,5,2,7,16
N19,1124,356,185.0,DMPC,14.0,0.0,0.0,3,OR1E1,5,2,13,18
F4,1130,362,85.0,no_lipo,14.0,0.0,1.25,3,OR1E1,5,2,5,3
P13,1132,364,85.0,no_lipo,20.0,1.0,0.0,3,OR1E1,5,2,15,12
J11,1135,367,85.0,no_lipo,8.0,2.0,0.0,3,OR1E1,5,2,9,10
J8,1136,368,85.0,no_lipo,14.0,1.0,0.0,3,OR1E1,5,2,9,7
K17,1138,370,85.0,no_lipo,20.0,0.0,0.0,3,OR1E1,5,2,10,16
O22,1139,371,85.0,no_lipo,20.0,1.0,1.25,3,OR1E1,5,2,14,21
I20,1142,374,185.0,no_lipo,14.0,1.0,0.0,3,OR1E1,5,2,8,19
M21,1146,378,185.0,no_lipo,8.0,1.0,0.0,3,OR1E1,5,2,12,20
H23,1147,379,185.0,no_lipo,8.0,2.0,1.25,3,OR1E1,5,2,7,22
E5,1536,0,85.0,DOPC,8.0,0.0,0.0,3,AqpZ,5,2,4,4
M15,1537,1,85.0,DOPC,8.0,1.0,1.25,3,AqpZ,5,2,12,14
A3,1538,2,85.0,DOPC,14.0,0.0,1.25,3,AqpZ,5,2,0,2
L19,1539,3,85.0,DOPC,14.0,2.0,0.0,3,AqpZ,5,2,11,18
L3,1541,5,85.0,DOPC,20.0,2.0,1.25,3,AqpZ,5,2,11,2
I8,1542,6,85.0,DMPC,8.0,0.0,1.25,3,AqpZ,5,2,8,7
G9,1543,7,85.0,DMPC,8.0,2.0,0.0,3,AqpZ,5,2,6,8
G19,1547,11,85.0,DMPC,20.0,1.0,1.25,3,AqpZ,5,2,6,18
D22,1548,12,185.0,DOPC,8.0,0.0,1.25,3,AqpZ,5,2,3,21
O8,1552,16,185.0,DOPC,20.0,0.0,0.0,3,AqpZ,5,2,14,7
P12,1555,19,185.0,DMPC,8.0,2.0,1.25,3,AqpZ,5,2,15,11
B20,1556,20,185.0,DMPC,14.0,0.0,0.0,3,AqpZ,5,2,1,19
N12,1557,21,185.0,DMPC,14.0,1.0,1.25,3,AqpZ,5,2,13,11
J10,1558,22,185.0,DMPC,20.0,0.0,1.25,3,AqpZ,5,2,9,9
I13,1559,23,185.0,DMPC,20.0,2.0,0.0,3,AqpZ,5,2,8,12
K9,1560,24,85.0,no_lipo,8.0,0.0,0.0,3,AqpZ,5,2,10,8
H8,1561,25,85.0,no_lipo,8.0,1.0,1.25,3,AqpZ,5,2,7,7
M3,1562,26,85.0,no_lipo,14.0,0.0,1.25,3,AqpZ,5,2,12,2
N4,1564,28,85.0,no_lipo,20.0,1.0,0.0,3,AqpZ,5,2,13,3
F17,1565,29,85.0,no_lipo,20.0,2.0,1.25,3,AqpZ,5,2,5,16
K3,1566,30,85.0,no_lipo,8.0,0.0,1.25,3,AqpZ,5,2,10,2
G20,1569,33,85.0,no_lipo,14.0,2.0,1.25,3,AqpZ,5,2,6,19
K23,1571,35,85.0,no_lipo,20.0,1.0,1.25,3,AqpZ,5,2,10,22
J4,1572,36,185.0,no_lipo,8.0,0.0,1.25,3,AqpZ,5,2,9,3
L21,1573,37,185.0,no_lipo,8.0,2.0,0.0,3,AqpZ,5,2,11,20
A22,1574,38,185.0,no_lipo,14.0,1.0,0.0,3,AqpZ,5,2,0,21
I9,1576,40,185.0,no_lipo,20.0,0.0,0.0,3,AqpZ,5,2,8,8
H9,1577,41,185.0,no_lipo,20.0,1.0,1.25,3,AqpZ,5,2,7,8
N2,1579,43,185.0,no_lipo,8.0,2.0,1.25,3,AqpZ,5,2,13,1
G16,1580,44,185.0,no_lipo,14.0,0.0,0.0,3,AqpZ,5,2,6,15
B22,1581,45,185.0,no_lipo,14.0,1.0,1.25,3,AqpZ,5,2,1,21
F12,1582,46,185.0,no_lipo,20.0,0.0,1.25,3,AqpZ,5,2,5,11
M19,1588,52,85.0,DOPC,20.0,1.0,0.0,3,B3AR,5,2,12,18
K11,1590,54,85.0,DMPC,8.0,0.0,1.25,3,B3AR,5,2,10,10
F14,1591,55,85.0,DMPC,8.0,2.0,0.0,3,B3AR,5,2,5,13
L4,1593,57,85.0,DMPC,14.0,2.0,1.25,3,B3AR,5,2,11,3
F11,1599,63,185.0,DOPC,14.0,2.0,1.25,3,B3AR,5,2,5,10
M14,1603,67,185.0,DMPC,8.0,2.0,1.25,3,B3AR,5,2,12,13
E1,1604,68,185.0,DMPC,14.0,0.0,0.0,3,B3AR,5,2,4,0
A15,1611,75,85.0,no_lipo,14.0,2.0,0.0,3,B3AR,5,2,0,14
F18,1614,78,85.0,no_lipo,8.0,0.0,1.25,3,B3AR,5,2,5,17
K16,1615,79,85.0,no_lipo,8.0,2.0,0.0,3,B3AR,5,2,10,15
P23,1616,80,85.0,no_lipo,14.0,1.0,0.0,3,B3AR,5,2,15,22
D17,1617,81,85.0,no_lipo,14.0,2.0,1.25,3,B3AR,5,2,3,16
G15,1619,83,85.0,no_lipo,20.0,1.0,1.25,3,B3AR,5,2,6,14
N22,1621,85,185.0,no_lipo,8.0,2.0,0.0,3,B3AR,5,2,13,21
M16,1623,87,185.0,no_lipo,14.0,2.0,1.25,3,B3AR,5,2,12,15
L10,1624,88,185.0,no_lipo,20.0,0.0,0.0,3,B3AR,5,2,11,9
I15,1626,90,185.0,no_lipo,8.0,1.0,0.0,3,B3AR,5,2,8,14
C9,1630,94,185.0,no_lipo,20.0,0.0,1.25,3,B3AR,5,2,2,8
D5,1631,95,185.0,no_lipo,20.0,2.0,0.0,3,B3AR,5,2,3,4
K19,1680,144,85.0,DOPC,8.0,0.0,0.0,3,CRCM,5,2,10,18
J20,1684,148,85.0,DOPC,20.0,1.0,0.0,3,CRCM,5,2,9,19
N10,1685,149,85.0,DOPC,20.0,2.0,1.25,3,CRCM,5,2,13,9
I7,1686,150,85.0,DMPC,8.0,0.0,1.25,3,CRCM,5,2,8,6
B24,1689,153,85.0,DMPC,14.0,2.0,1.25,3,CRCM,5,2,1,23
G13,1690,154,85.0,DMPC,20.0,0.0,0.0,3,CRCM,5,2,6,12
J17,1693,157,185.0,DOPC,8.0,2.0,0.0,3,CRCM,5,2,9,16
P1,1694,158,185.0,DOPC,14.0,1.0,0.0,3,CRCM,5,2,15,0
K12,1697,161,185.0,DOPC,20.0,1.0,1.25,3,CRCM,5,2,10,11
A20,1698,162,185.0,DMPC,8.0,1.0,0.0,3,CRCM,5,2,0,19
O4,1701,165,185.0,DMPC,14.0,1.0,1.25,3,CRCM,5,2,14,3
N1,1702,166,185.0,DMPC,20.0,0.0,1.25,3,CRCM,5,2,13,0
M2,1703,167,185.0,DMPC,20.0,2.0,0.0,3,CRCM,5,2,12,1
C1,1706,170,85.0,no_lipo,14.0,0.0,1.25,3,CRCM,5,2,2,0
K14,1707,171,85.0,no_lipo,14.0,2.0,0.0,3,CRCM,5,2,10,13
D23,1708,172,85.0,no_lipo,20.0,1.0,0.0,3,CRCM,5,2,3,22
B18,1709,173,85.0,no_lipo,20.0,2.0,1.25,3,CRCM,5,2,1,17
O7,1711,175,85.0,no_lipo,8.0,2.0,0.0,3,CRCM,5,2,14,6
F24,1713,177,85.0,no_lipo,14.0,2.0,1.25,3,CRCM,5,2,5,23
O16,1714,178,85.0,no_lipo,20.0,0.0,0.0,3,CRCM,5,2,14,15
I12,1715,179,85.0,no_lipo,20.0,1.0,1.25,3,CRCM,5,2,8,11
G5,1721,185,185.0,no_lipo,20.0,1.0,1.25,3,CRCM,5,2,6,4
L1,1722,186,185.0,no_lipo,8.0,1.0,0.0,3,CRCM,5,2,11,0
B1,1723,187,185.0,no_lipo,8.0,2.0,1.25,3,CRCM,5,2,1,0
I23,1872,336,85.0,DOPC,8.0,0.0,0.0,3,OR1E1,5,2,8,22
F16,1874,338,85.0,DOPC,14.0,0.0,1.25,3,OR1E1,5,2,5,15
B15,1877,341,85.0,DOPC,20.0,2.0,1.25,3,OR1E1,5,2,1,14
G1,1879,343,85.0,DMPC,8.0,2.0,0.0,3,OR1E1,5,2,6,0
G8,1880,344,85.0,DMPC,14.0,1.0,0.0,3,OR1E1,5,2,6,7
D3,1881,345,85.0,DMPC,14.0,2.0,1.25,3,OR1E1,5,2,3,2
A12,1882,346,85.0,DMPC,20.0,0.0,0.0,3,OR1E1,5,2,0,11
K7,1883,347,85.0,DMPC,20.0,1.0,1.25,3,OR1E1,5,2,10,6
J24,1884,348,185.0,DOPC,8.0,0.0,1.25,3,OR1E1,5,2,9,23
F10,1885,349,185.0,DOPC,8.0,2.0,0.0,3,OR1E1,5,2,5,9
J3,1886,350,185.0,DOPC,14.0,1.0,0.0,3,OR1E1,5,2,9,2
C3,1888,352,185.0,DOPC,20.0,0.0,0.0,3,OR1E1,5,2,2,2
N14,1889,353,185.0,DOPC,20.0,1.0,1.25,3,OR1E1,5,2,13,13
A17,1894,358,185.0,DMPC,20.0,0.0,1.25,3,OR1E1,5,2,0,16
B19,1896,360,85.0,no_lipo,8.0,0.0,0.0,3,OR1E1,5,2,1,18
P6,1899,363,85.0,no_lipo,14.0,2.0,0.0,3,OR1E1,5,2,15,5
B4,1900,364,85.0,no_lipo,20.0,1.0,0.0,3,OR1E1,5,2,1,3
O13,1901,365,85.0,no_lipo,20.0,2.0,1.25,3,OR1E1,5,2,14,12
G12,1902,366,85.0,no_lipo,8.0,0.0,1.25,3,OR1E1,5,2,6,11
C18,1904,368,85.0,no_lipo,14.0,1.0,0.0,3,OR1E1,5,2,2,17
P19,1906,370,85.0,no_lipo,20.0,0.0,0.0,3,OR1E1,5,2,15,18
C24,1907,371,85.0,no_lipo,20.0,1.0,1.25,3,OR1E1,5,2,2,23
M12,1908,372,185.0,no_lipo,8.0,0.0,1.25,3,OR1E1,5,2,12,11
J15,1909,373,185.0,no_lipo,8.0,2.0,0.0,3,OR1E1,5,2,9,14
P2,1910,374,185.0,no_lipo,14.0,1.0,0.0,3,OR1E1,5,2,15,1
K2,1912,376,185.0,no_lipo,20.0,0.0,0.0,3,OR1E1,5,2,10,1
I1,1914,378,185.0,no_lipo,8.0,1.0,0.0,3,OR1E1,5,2,8,0
J6,1916,380,185.0,no_lipo,14.0,0.0,0.0,3,OR1E1,5,2,9,5
C10,1917,381,185.0,no_lipo,14.0,1.0,1.25,3,OR1E1,5,2,2,9
J19,1918,382,185.0,no_lipo,20.0,0.0,1.25,3,OR1E1,5,2,9,18
A10,2305,1,85.0,DOPC,8.0,1.0,1.25,3,AqpZ,5,2,0,9
P17,2307,3,85.0,DOPC,14.0,2.0,0.0,3,AqpZ,5,2,15,16
E21,2309,5,85.0,DOPC,20.0,2.0,1.25,3,AqpZ,5,2,4,20
N6,2312,8,85.0,DMPC,14.0,1.0,0.0,3,AqpZ,5,2,13,5
A14,2313,9,85.0,DMPC,14.0,2.0,1.25,3,AqpZ,5,2,0,13
F22,2315,11,85.0,DMPC,20.0,1.0,1.25,3,AqpZ,5,2,5,21
G7,2317,13,185.0,DOPC,8.0,2.0,0.0,3,AqpZ,5,2,6,6
O11,2319,15,185.0,DOPC,14.0,2.0,1.25,3,AqpZ,5,2,14,10
L12,2323,19,185.0,DMPC,8.0,2.0,1.25,3,AqpZ,5,2,11,11
J16,2324,20,185.0,DMPC,14.0,0.0,0.0,3,AqpZ,5,2,9,15
A2,2325,21,185.0,DMPC,14.0,1.0,1.25,3,AqpZ,5,2,0,1
H12,2327,23,185.0,DMPC,20.0,2.0,0.0,3,AqpZ,5,2,7,11
K18,2328,24,85.0,no_lipo,8.0,0.0,0.0,3,AqpZ,5,2,10,17
H18,2332,28,85.0,no_lipo,20.0,1.0,0.0,3,AqpZ,5,2,7,17
B7,2334,30,85.0,no_lipo,8.0,0.0,1.25,3,AqpZ,5,2,1,6
M9,2335,31,85.0,no_lipo,8.0,2.0,0.0,3,AqpZ,5,2,12,8
I11,2338,34,85.0,no_lipo,20.0,0.0,0.0,3,AqpZ,5,2,8,10
C6,2342,38,185.0,no_lipo,14.0,1.0,0.0,3,AqpZ,5,2,2,5
P18,2343,39,185.0,no_lipo,14.0,2.0,1.25,3,AqpZ,5,2,15,17
P15,2344,40,185.0,no_lipo,20.0,0.0,0.0,3,AqpZ,5,2,15,14
H24,2348,44,185.0,no_lipo,14.0,0.0,0.0,3,AqpZ,5,2,7,23
G14,2349,45,185.0,no_lipo,14.0,1.0,1.25,3,AqpZ,5,2,6,13
M6,2352,48,85.0,DOPC,8.0,0.0,0.0,3,B3AR,5,2,12,5
D12,2355,51,85.0,DOPC,14.0,2.0,0.0,3,B3AR,5,2,3,11
G21,2356,52,85.0,DOPC,20.0,1.0,0.0,3,B3AR,5,2,6,20
L22,2357,53,85.0,DOPC,20.0,2.0,1.25,3,B3AR,5,2,11,21
B21,2358,54,85.0,DMPC,8.0,0.0,1.25,3,B3AR,5,2,1,20
P22,2359,55,85.0,DMPC,8.0,2.0,0.0,3,B3AR,5,2,15,21
O2,2363,59,85.0,DMPC,20.0,1.0,1.25,3,B3AR,5,2,14,1
F13,2364,60,185.0,DOPC,8.0,0.0,1.25,3,B3AR,5,2,5,12
E15,2365,61,185.0,DOPC,8.0,2.0,0.0,3,B3AR,5,2,4,14
C5,2366,62,185.0,DOPC,14.0,1.0,0.0,3,B3AR,5,2,2,4
