well_name,deGFP,K,Mg,combo
D16,5,135,15,WT48
D16,5,135,15,WT48
D16,5,135,15,WT48
E11,5,135,15,WT47
E11,5,135,15,WT47
E11,5,135,15,WT47
E11,5,135,15,WT47
E12,5,110,15,WT47
E12,5,110,15,WT47
E12,5,110,15,WT47
E12,5,110,15,WT47
E13,5,85,20,WT47
E13,5,85,20,WT47
E13,5,85,20,WT47
E13,5,85,20,WT47
E14,5,135,15,WT48
E14,5,135,15,WT48
E14,5,135,15,WT48
E14,5,135,15,WT48
E15,5,110,15,WT48
E15,5,110,15,WT48
E15,5,110,15,WT48
E15,5,110,15,WT48
E16,5,85,20,WT48
E16,5,85,20,WT48
E16,5,85,20,WT48
E16,5,85,20,WT48
F11,5,135,25,WT47
F11,5,135,25,WT47
F11,5,135,25,WT47
F11,5,135,25,WT47
F12,5,85,25,WT47
F12,5,85,25,WT47
F12,5,85,25,WT47
F12,5,85,25,WT47
F13,5,135,10,WT47
F13,5,135,10,WT47
F13,5,135,10,WT47
F13,5,135,10,WT47
F14,5,135,25,WT48
F14,5,135,25,WT48
F14,5,135,25,WT48
F14,5,135,25,WT48
F15,5,85,25,WT48
F15,5,85,25,WT48
F15,5,85,25,WT48
F15,5,85,25,WT48
F16,5,135,10,WT48
F16,5,135,10,WT48
F16,5,135,10,WT48
F16,5,135,10,WT48
G11,5,60,15,WT47
G11,5,60,15,WT47
G11,5,60,15,WT47
G11,5,60,15,WT47
G12,5,85,15,WT47
G12,5,85,15,WT47
G12,5,85,15,WT47
G12,5,85,15,WT47
G13,5,60,20,WT47
G13,5,60,20,WT47
G13,5,60,20,WT47
G13,5,60,20,WT47
G14,5,60,15,WT48
G14,5,60,15,WT48
G14,5,60,15,WT48
G14,5,60,15,WT48
G15,5,85,15,WT48
G15,5,85,15,WT48
G15,5,85,15,WT48
G15,5,85,15,WT48
G16,5,60,20,WT48
G16,5,60,20,WT48
G16,5,60,20,WT48
G16,5,60,20,WT48
H11,5,135,10,WT47
H11,5,135,10,WT47
H11,5,135,10,WT47
H11,5,135,10,WT47
H12,5,85,15,WT47
H12,5,85,15,WT47
H12,5,85,15,WT47
H12,5,85,15,WT47
H13,5,110,20,WT47
H13,5,110,20,WT47
H13,5,110,20,WT47
H13,5,110,20,WT47
H14,5,135,10,WT48
H14,5,135,10,WT48
H14,5,135,10,WT48
H14,5,135,10,WT48
H15,5,85,15,WT48
H15,5,85,15,WT48
H15,5,85,15,WT48
H15,5,85,15,WT48
H16,5,110,20,WT48
H16,5,110,20,WT48
H16,5,110,20,WT48
H16,5,110,20,WT48
I11,5,85,20,WT47
I11,5,85,20,WT47
I11,5,85,20,WT47
I11,5,85,20,WT47
I12,5,60,15,WT47
I12,5,60,15,WT47
I12,5,60,15,WT47
I12,5,60,15,WT47
I13,5,110,20,WT47
I13,5,110,20,WT47
I13,5,110,20,WT47
I13,5,110,20,WT47
I14,5,85,20,WT48
I14,5,85,20,WT48
I14,5,85,20,WT48
I14,5,85,20,WT48
I15,5,60,15,WT48
I15,5,60,15,WT48
I15,5,60,15,WT48
I15,5,60,15,WT48
I16,5,110,20,WT48
I16,5,110,20,WT48
I16,5,110,20,WT48
I16,5,110,20,WT48
J11,5,110,25,WT47
J11,5,110,25,WT47
J11,5,110,25,WT47
J11,5,110,25,WT47
J12,5,60,10,WT47
J12,5,60,10,WT47
J12,5,60,10,WT47
J12,5,60,10,WT47
J13,5,60,20,WT47
J13,5,60,20,WT47
J13,5,60,20,WT47
J13,5,60,20,WT47
J14,5,110,25,WT48
J14,5,110,25,WT48
J14,5,110,25,WT48
J14,5,110,25,WT48
J15,5,60,10,WT48
J15,5,60,10,WT48
J15,5,60,10,WT48
J15,5,60,10,WT48
J16,5,60,20,WT48
J16,5,60,20,WT48
J16,5,60,20,WT48
J16,5,60,20,WT48
K11,5,60,10,WT47
K11,5,60,10,WT47
K11,5,60,10,WT47
K11,5,60,10,WT47
K12,5,85,10,WT47
K12,5,85,10,WT47
K12,5,85,10,WT47
K12,5,85,10,WT47
K13,5,85,25,WT47
K13,5,85,25,WT47
K13,5,85,25,WT47
K13,5,85,25,WT47
K14,5,60,10,WT48
K14,5,60,10,WT48
K14,5,60,10,WT48
K14,5,60,10,WT48
K15,5,85,10,WT48
K15,5,85,10,WT48
K15,5,85,10,WT48
K15,5,85,10,WT48
K16,5,85,25,WT48
K16,5,85,25,WT48
K16,5,85,25,WT48
K16,5,85,25,WT48
L11,5,60,25,WT47
L11,5,60,25,WT47
L11,5,60,25,WT47
L11,5,60,25,WT47
L12,5,135,20,WT47
L12,5,135,20,WT47
L12,5,135,20,WT47
L12,5,135,20,WT47
L13,5,85,25,WT47
L13,5,85,25,WT47
L13,5,85,25,WT47
L13,5,85,25,WT47
L14,5,60,25,WT48
L14,5,60,25,WT48
L14,5,60,25,WT48
L14,5,60,25,WT48
L15,5,135,20,WT48
L15,5,135,20,WT48
L15,5,135,20,WT48
L15,5,135,20,WT48
L16,5,85,25,WT48
L16,5,85,25,WT48
L16,5,85,25,WT48
L16,5,85,25,WT48
M11,5,135,10,WT47
M11,5,135,10,WT47
M11,5,135,10,WT47
M11,5,135,10,WT47
M12,5,85,20,WT47
M12,5,85,20,WT47
M12,5,85,20,WT47
M12,5,85,20,WT47
M13,5,135,25,WT47
M13,5,135,25,WT47
M13,5,135,25,WT47
M13,5,135,25,WT47
M14,5,135,10,WT48
M14,5,135,10,WT48
M14,5,135,10,WT48
M14,5,135,10,WT48
M15,5,85,20,WT48
M15,5,85,20,WT48
M15,5,85,20,WT48
M15,5,85,20,WT48
M16,5,135,25,WT48
M16,5,135,25,WT48
M16,5,135,25,WT48
M16,5,135,25,WT48
N11,5,85,15,WT47
N11,5,85,15,WT47
N11,5,85,15,WT47
N11,5,85,15,WT47
N12,5,110,15,WT47
N12,5,110,15,WT47
N12,5,110,15,WT47
N12,5,110,15,WT47
N13,5,60,25,WT47
N13,5,60,25,WT47
N13,5,60,25,WT47
N13,5,60,25,WT47
N14,5,85,15,WT48
N14,5,85,15,WT48
N14,5,85,15,WT48
N14,5,85,15,WT48
N15,5,110,15,WT48
N15,5,110,15,WT48
N15,5,110,15,WT48
N15,5,110,15,WT48
N16,5,60,25,WT48
N16,5,60,25,WT48
N16,5,60,25,WT48
N16,5,60,25,WT48
O11,5,135,25,WT47
O11,5,135,25,WT47
O11,5,135,25,WT47
O11,5,135,25,WT47
O12,5,60,15,WT47
O12,5,60,15,WT47
O12,5,60,15,WT47
O12,5,60,15,WT47
O13,5,110,10,WT47
O13,5,110,10,WT47
O13,5,110,10,WT47
O13,5,110,10,WT47
O14,5,135,25,WT48
O14,5,135,25,WT48
O14,5,135,25,WT48
O14,5,135,25,WT48
O15,5,60,15,WT48
O15,5,60,15,WT48
O15,5,60,15,WT48
O15,5,60,15,WT48
O16,5,110,10,WT48
O16,5,110,10,WT48
O16,5,110,10,WT48
O16,5,110,10,WT48
P11,5,110,25,WT47
P11,5,110,25,WT47
P11,5,110,25,WT47
P11,5,110,25,WT47
P12,5,110,25,WT47
P12,5,110,25,WT47
P12,5,110,25,WT47
P12,5,110,25,WT47
P13,5,60,10,WT47
P13,5,60,10,WT47
P13,5,60,10,WT47
P13,5,60,10,WT47
P14,5,110,25,WT48
P14,5,110,25,WT48
P14,5,110,25,WT48
P14,5,110,25,WT48
P15,5,110,25,WT48
P15,5,110,25,WT48
P15,5,110,25,WT48
P15,5,110,25,WT48
P16,5,60,10,WT48
P16,5,60,10,WT48
P16,5,60,10,WT48
P16,5,60,10,WT48
