well_name,unique_id,rxn_id,K,Liposome_name,Mg,PEG,SecYE,Liposome_conc,DNA_name,DNA_conc,plate,row,col
C16,79,79,85.0,no_lipo,8.0,2.0,0.0,3,Blank,5,1,2,15
H22,80,80,85.0,no_lipo,14.0,1.0,0.0,3,Blank,5,1,7,21
P7,81,81,85.0,no_lipo,14.0,2.0,1.25,3,Blank,5,1,15,6
K23,82,82,85.0,no_lipo,20.0,0.0,0.0,3,Blank,5,1,10,22
A12,83,83,85.0,no_lipo,20.0,1.0,1.25,3,Blank,5,1,0,11
P8,84,84,185.0,no_lipo,8.0,0.0,1.25,3,Blank,5,1,15,7
I22,85,85,185.0,no_lipo,8.0,2.0,0.0,3,Blank,5,1,8,21
D3,86,86,185.0,no_lipo,14.0,1.0,0.0,3,Blank,5,1,3,2
A14,87,87,185.0,no_lipo,14.0,2.0,1.25,3,Blank,5,1,0,13
O16,88,88,185.0,no_lipo,20.0,0.0,0.0,3,Blank,5,1,14,15
P13,89,89,185.0,no_lipo,20.0,1.0,1.25,3,Blank,5,1,15,12
B23,90,90,185.0,no_lipo,8.0,1.0,0.0,3,Blank,5,1,1,22
K22,91,91,185.0,no_lipo,8.0,2.0,1.25,3,Blank,5,1,10,21
D21,92,92,185.0,no_lipo,14.0,0.0,0.0,3,Blank,5,1,3,20
D19,93,93,185.0,no_lipo,14.0,1.0,1.25,3,Blank,5,1,3,18
A19,94,94,185.0,no_lipo,20.0,0.0,1.25,3,Blank,5,1,0,18
A23,95,95,185.0,no_lipo,20.0,2.0,0.0,3,Blank,5,1,0,22
D24,96,0,85.0,DOPC,8.0,0.0,0.0,3,bR,5,1,3,23
B3,97,1,85.0,DOPC,8.0,1.0,1.25,3,bR,5,1,1,2
M20,98,2,85.0,DOPC,14.0,0.0,1.25,3,bR,5,1,12,19
G6,99,3,85.0,DOPC,14.0,2.0,0.0,3,bR,5,1,6,5
H3,100,4,85.0,DOPC,20.0,1.0,0.0,3,bR,5,1,7,2
O24,101,5,85.0,DOPC,20.0,2.0,1.25,3,bR,5,1,14,23
M13,102,6,85.0,DMPC,8.0,0.0,1.25,3,bR,5,1,12,12
J5,103,7,85.0,DMPC,8.0,2.0,0.0,3,bR,5,1,9,4
F18,104,8,85.0,DMPC,14.0,1.0,0.0,3,bR,5,1,5,17
O20,105,9,85.0,DMPC,14.0,2.0,1.25,3,bR,5,1,14,19
P10,106,10,85.0,DMPC,20.0,0.0,0.0,3,bR,5,1,15,9
O13,107,11,85.0,DMPC,20.0,1.0,1.25,3,bR,5,1,14,12
G13,108,12,185.0,DOPC,8.0,0.0,1.25,3,bR,5,1,6,12
C10,109,13,185.0,DOPC,8.0,2.0,0.0,3,bR,5,1,2,9
I15,110,14,185.0,DOPC,14.0,1.0,0.0,3,bR,5,1,8,14
L10,111,15,185.0,DOPC,14.0,2.0,1.25,3,bR,5,1,11,9
K8,112,16,185.0,DOPC,20.0,0.0,0.0,3,bR,5,1,10,7
J2,113,17,185.0,DOPC,20.0,1.0,1.25,3,bR,5,1,9,1
L2,114,18,185.0,DMPC,8.0,1.0,0.0,3,bR,5,1,11,1
N16,115,19,185.0,DMPC,8.0,2.0,1.25,3,bR,5,1,13,15
H15,116,20,185.0,DMPC,14.0,0.0,0.0,3,bR,5,1,7,14
B1,117,21,185.0,DMPC,14.0,1.0,1.25,3,bR,5,1,1,0
N1,118,22,185.0,DMPC,20.0,0.0,1.25,3,bR,5,1,13,0
F11,119,23,185.0,DMPC,20.0,2.0,0.0,3,bR,5,1,5,10
F20,120,24,85.0,no_lipo,8.0,0.0,0.0,3,bR,5,1,5,19
F9,121,25,85.0,no_lipo,8.0,1.0,1.25,3,bR,5,1,5,8
J12,122,26,85.0,no_lipo,14.0,0.0,1.25,3,bR,5,1,9,11
N7,123,27,85.0,no_lipo,14.0,2.0,0.0,3,bR,5,1,13,6
G18,124,28,85.0,no_lipo,20.0,1.0,0.0,3,bR,5,1,6,17
B7,125,29,85.0,no_lipo,20.0,2.0,1.25,3,bR,5,1,1,6
M8,126,30,85.0,no_lipo,8.0,0.0,1.25,3,bR,5,1,12,7
N3,127,31,85.0,no_lipo,8.0,2.0,0.0,3,bR,5,1,13,2
N4,128,32,85.0,no_lipo,14.0,1.0,0.0,3,bR,5,1,13,3
O18,129,33,85.0,no_lipo,14.0,2.0,1.25,3,bR,5,1,14,17
L21,130,34,85.0,no_lipo,20.0,0.0,0.0,3,bR,5,1,11,20
K12,131,35,85.0,no_lipo,20.0,1.0,1.25,3,bR,5,1,10,11
L9,132,36,185.0,no_lipo,8.0,0.0,1.25,3,bR,5,1,11,8
I20,133,37,185.0,no_lipo,8.0,2.0,0.0,3,bR,5,1,8,19
D7,134,38,185.0,no_lipo,14.0,1.0,0.0,3,bR,5,1,3,6
E5,135,39,185.0,no_lipo,14.0,2.0,1.25,3,bR,5,1,4,4
O11,136,40,185.0,no_lipo,20.0,0.0,0.0,3,bR,5,1,14,10
B8,137,41,185.0,no_lipo,20.0,1.0,1.25,3,bR,5,1,1,7
F13,138,42,185.0,no_lipo,8.0,1.0,0.0,3,bR,5,1,5,12
I7,139,43,185.0,no_lipo,8.0,2.0,1.25,3,bR,5,1,8,6
A17,140,44,185.0,no_lipo,14.0,0.0,0.0,3,bR,5,1,0,16
F22,141,45,185.0,no_lipo,14.0,1.0,1.25,3,bR,5,1,5,21
N12,142,46,185.0,no_lipo,20.0,0.0,1.25,3,bR,5,1,13,11
J13,143,47,185.0,no_lipo,20.0,2.0,0.0,3,bR,5,1,9,12
G14,144,48,85.0,DOPC,8.0,0.0,0.0,3,Blank,5,1,6,13
O6,145,49,85.0,DOPC,8.0,1.0,1.25,3,Blank,5,1,14,5
G20,146,50,85.0,DOPC,14.0,0.0,1.25,3,Blank,5,1,6,19
I23,147,51,85.0,DOPC,14.0,2.0,0.0,3,Blank,5,1,8,22
P18,148,52,85.0,DOPC,20.0,1.0,0.0,3,Blank,5,1,15,17
J20,149,53,85.0,DOPC,20.0,2.0,1.25,3,Blank,5,1,9,19
J15,150,54,85.0,DMPC,8.0,0.0,1.25,3,Blank,5,1,9,14
G2,151,55,85.0,DMPC,8.0,2.0,0.0,3,Blank,5,1,6,1
E22,152,56,85.0,DMPC,14.0,1.0,0.0,3,Blank,5,1,4,21
P24,153,57,85.0,DMPC,14.0,2.0,1.25,3,Blank,5,1,15,23
B6,154,58,85.0,DMPC,20.0,0.0,0.0,3,Blank,5,1,1,5
I5,155,59,85.0,DMPC,20.0,1.0,1.25,3,Blank,5,1,8,4
H16,156,60,185.0,DOPC,8.0,0.0,1.25,3,Blank,5,1,7,15
D6,157,61,185.0,DOPC,8.0,2.0,0.0,3,Blank,5,1,3,5
I8,158,62,185.0,DOPC,14.0,1.0,0.0,3,Blank,5,1,8,7
C14,159,63,185.0,DOPC,14.0,2.0,1.25,3,Blank,5,1,2,13
L17,160,64,185.0,DOPC,20.0,0.0,0.0,3,Blank,5,1,11,16
E3,161,65,185.0,DOPC,20.0,1.0,1.25,3,Blank,5,1,4,2
P4,162,66,185.0,DMPC,8.0,1.0,0.0,3,Blank,5,1,15,3
I13,163,67,185.0,DMPC,8.0,2.0,1.25,3,Blank,5,1,8,12
D17,164,68,185.0,DMPC,14.0,0.0,0.0,3,Blank,5,1,3,16
B11,165,69,185.0,DMPC,14.0,1.0,1.25,3,Blank,5,1,1,10
L12,166,70,185.0,DMPC,20.0,0.0,1.25,3,Blank,5,1,11,11
H12,167,71,185.0,DMPC,20.0,2.0,0.0,3,Blank,5,1,7,11
C4,168,72,85.0,no_lipo,8.0,0.0,0.0,3,Blank,5,1,2,3
G12,169,73,85.0,no_lipo,8.0,1.0,1.25,3,Blank,5,1,6,11
L14,170,74,85.0,no_lipo,14.0,0.0,1.25,3,Blank,5,1,11,13
L6,171,75,85.0,no_lipo,14.0,2.0,0.0,3,Blank,5,1,11,5
F24,172,76,85.0,no_lipo,20.0,1.0,0.0,3,Blank,5,1,5,23
O14,173,77,85.0,no_lipo,20.0,2.0,1.25,3,Blank,5,1,14,13
M16,174,78,85.0,no_lipo,8.0,0.0,1.25,3,Blank,5,1,12,15
A3,175,79,85.0,no_lipo,8.0,2.0,0.0,3,Blank,5,1,0,2
K24,176,80,85.0,no_lipo,14.0,1.0,0.0,3,Blank,5,1,10,23
H18,177,81,85.0,no_lipo,14.0,2.0,1.25,3,Blank,5,1,7,17
L16,178,82,85.0,no_lipo,20.0,0.0,0.0,3,Blank,5,1,11,15
O21,179,83,85.0,no_lipo,20.0,1.0,1.25,3,Blank,5,1,14,20
D13,180,84,185.0,no_lipo,8.0,0.0,1.25,3,Blank,5,1,3,12
C21,181,85,185.0,no_lipo,8.0,2.0,0.0,3,Blank,5,1,2,20
I2,182,86,185.0,no_lipo,14.0,1.0,0.0,3,Blank,5,1,8,1
E1,183,87,185.0,no_lipo,14.0,2.0,1.25,3,Blank,5,1,4,0
M1,184,88,185.0,no_lipo,20.0,0.0,0.0,3,Blank,5,1,12,0
I3,185,89,185.0,no_lipo,20.0,1.0,1.25,3,Blank,5,1,8,2
G19,186,90,185.0,no_lipo,8.0,1.0,0.0,3,Blank,5,1,6,18
K13,187,91,185.0,no_lipo,8.0,2.0,1.25,3,Blank,5,1,10,12
A11,188,92,185.0,no_lipo,14.0,0.0,0.0,3,Blank,5,1,0,10
I16,189,93,185.0,no_lipo,14.0,1.0,1.25,3,Blank,5,1,8,15
F4,190,94,185.0,no_lipo,20.0,0.0,1.25,3,Blank,5,1,5,3
N11,191,95,185.0,no_lipo,20.0,2.0,0.0,3,Blank,5,1,13,10
D5,192,0,85.0,DOPC,8.0,0.0,0.0,3,bR,5,1,3,4
G8,193,1,85.0,DOPC,8.0,1.0,1.25,3,bR,5,1,6,7
O17,194,2,85.0,DOPC,14.0,0.0,1.25,3,bR,5,1,14,16
J19,195,3,85.0,DOPC,14.0,2.0,0.0,3,bR,5,1,9,18
N19,196,4,85.0,DOPC,20.0,1.0,0.0,3,bR,5,1,13,18
J7,197,5,85.0,DOPC,20.0,2.0,1.25,3,bR,5,1,9,6
M4,198,6,85.0,DMPC,8.0,0.0,1.25,3,bR,5,1,12,3
A18,199,7,85.0,DMPC,8.0,2.0,0.0,3,bR,5,1,0,17
H8,200,8,85.0,DMPC,14.0,1.0,0.0,3,bR,5,1,7,7
F7,201,9,85.0,DMPC,14.0,2.0,1.25,3,bR,5,1,5,6
C22,202,10,85.0,DMPC,20.0,0.0,0.0,3,bR,5,1,2,21
E20,203,11,85.0,DMPC,20.0,1.0,1.25,3,bR,5,1,4,19
P23,204,12,185.0,DOPC,8.0,0.0,1.25,3,bR,5,1,15,22
F15,205,13,185.0,DOPC,8.0,2.0,0.0,3,bR,5,1,5,14
O23,206,14,185.0,DOPC,14.0,1.0,0.0,3,bR,5,1,14,22
D2,207,15,185.0,DOPC,14.0,2.0,1.25,3,bR,5,1,3,1
A10,208,16,185.0,DOPC,20.0,0.0,0.0,3,bR,5,1,0,9
K5,209,17,185.0,DOPC,20.0,1.0,1.25,3,bR,5,1,10,4
B15,210,18,185.0,DMPC,8.0,1.0,0.0,3,bR,5,1,1,14
E23,211,19,185.0,DMPC,8.0,2.0,1.25,3,bR,5,1,4,22
C2,212,20,185.0,DMPC,14.0,0.0,0.0,3,bR,5,1,2,1
J3,213,21,185.0,DMPC,14.0,1.0,1.25,3,bR,5,1,9,2
E16,214,22,185.0,DMPC,20.0,0.0,1.25,3,bR,5,1,4,15
H13,215,23,185.0,DMPC,20.0,2.0,0.0,3,bR,5,1,7,12
E21,216,24,85.0,no_lipo,8.0,0.0,0.0,3,bR,5,1,4,20
E18,217,25,85.0,no_lipo,8.0,1.0,1.25,3,bR,5,1,4,17
H4,218,26,85.0,no_lipo,14.0,0.0,1.25,3,bR,5,1,7,3
D9,219,27,85.0,no_lipo,14.0,2.0,0.0,3,bR,5,1,3,8
B14,220,28,85.0,no_lipo,20.0,1.0,0.0,3,bR,5,1,1,13
P6,221,29,85.0,no_lipo,20.0,2.0,1.25,3,bR,5,1,15,5
E10,222,30,85.0,no_lipo,8.0,0.0,1.25,3,bR,5,1,4,9
B22,223,31,85.0,no_lipo,8.0,2.0,0.0,3,bR,5,1,1,21
M3,224,32,85.0,no_lipo,14.0,1.0,0.0,3,bR,5,1,12,2
J21,225,33,85.0,no_lipo,14.0,2.0,1.25,3,bR,5,1,9,20
I6,226,34,85.0,no_lipo,20.0,0.0,0.0,3,bR,5,1,8,5
B13,227,35,85.0,no_lipo,20.0,1.0,1.25,3,bR,5,1,1,12
N23,228,36,185.0,no_lipo,8.0,0.0,1.25,3,bR,5,1,13,22
E13,229,37,185.0,no_lipo,8.0,2.0,0.0,3,bR,5,1,4,12
N9,230,38,185.0,no_lipo,14.0,1.0,0.0,3,bR,5,1,13,8
D16,231,39,185.0,no_lipo,14.0,2.0,1.25,3,bR,5,1,3,15
E12,232,40,185.0,no_lipo,20.0,0.0,0.0,3,bR,5,1,4,11
A21,233,41,185.0,no_lipo,20.0,1.0,1.25,3,bR,5,1,0,20
P2,234,42,185.0,no_lipo,8.0,1.0,0.0,3,bR,5,1,15,1
P16,235,43,185.0,no_lipo,8.0,2.0,1.25,3,bR,5,1,15,15
N10,236,44,185.0,no_lipo,14.0,0.0,0.0,3,bR,5,1,13,9
C12,237,45,185.0,no_lipo,14.0,1.0,1.25,3,bR,5,1,2,11
O19,238,46,185.0,no_lipo,20.0,0.0,1.25,3,bR,5,1,14,18
G10,239,47,185.0,no_lipo,20.0,2.0,0.0,3,bR,5,1,6,9
L1,240,48,85.0,DOPC,8.0,0.0,0.0,3,Blank,5,1,11,0
C24,241,49,85.0,DOPC,8.0,1.0,1.25,3,Blank,5,1,2,23
A6,242,50,85.0,DOPC,14.0,0.0,1.25,3,Blank,5,1,0,5
O5,243,51,85.0,DOPC,14.0,2.0,0.0,3,Blank,5,1,14,4
P17,244,52,85.0,DOPC,20.0,1.0,0.0,3,Blank,5,1,15,16
O4,245,53,85.0,DOPC,20.0,2.0,1.25,3,Blank,5,1,14,3
C15,246,54,85.0,DMPC,8.0,0.0,1.25,3,Blank,5,1,2,14
K9,247,55,85.0,DMPC,8.0,2.0,0.0,3,Blank,5,1,10,8
G3,248,56,85.0,DMPC,14.0,1.0,0.0,3,Blank,5,1,6,2
I9,249,57,85.0,DMPC,14.0,2.0,1.25,3,Blank,5,1,8,8
P22,250,58,85.0,DMPC,20.0,0.0,0.0,3,Blank,5,1,15,21
B4,251,59,85.0,DMPC,20.0,1.0,1.25,3,Blank,5,1,1,3
K10,252,60,185.0,DOPC,8.0,0.0,1.25,3,Blank,5,1,10,9
O9,253,61,185.0,DOPC,8.0,2.0,0.0,3,Blank,5,1,14,8
J10,254,62,185.0,DOPC,14.0,1.0,0.0,3,Blank,5,1,9,9
E4,255,63,185.0,DOPC,14.0,2.0,1.25,3,Blank,5,1,4,3
A24,256,64,185.0,DOPC,20.0,0.0,0.0,3,Blank,5,1,0,23
A22,257,65,185.0,DOPC,20.0,1.0,1.25,3,Blank,5,1,0,21
B18,258,66,185.0,DMPC,8.0,1.0,0.0,3,Blank,5,1,1,17
F23,259,67,185.0,DMPC,8.0,2.0,1.25,3,Blank,5,1,5,22
E8,260,68,185.0,DMPC,14.0,0.0,0.0,3,Blank,5,1,4,7
A20,261,69,185.0,DMPC,14.0,1.0,1.25,3,Blank,5,1,0,19
H11,262,70,185.0,DMPC,20.0,0.0,1.25,3,Blank,5,1,7,10
E24,263,71,185.0,DMPC,20.0,2.0,0.0,3,Blank,5,1,4,23
J6,264,72,85.0,no_lipo,8.0,0.0,0.0,3,Blank,5,1,9,5
L22,265,73,85.0,no_lipo,8.0,1.0,1.25,3,Blank,5,1,11,21
B21,266,74,85.0,no_lipo,14.0,0.0,1.25,3,Blank,5,1,1,20
E19,267,75,85.0,no_lipo,14.0,2.0,0.0,3,Blank,5,1,4,18
M15,268,76,85.0,no_lipo,20.0,1.0,0.0,3,Blank,5,1,12,14
D18,269,77,85.0,no_lipo,20.0,2.0,1.25,3,Blank,5,1,3,17
P5,270,78,85.0,no_lipo,8.0,0.0,1.25,3,Blank,5,1,15,4
L4,271,79,85.0,no_lipo,8.0,2.0,0.0,3,Blank,5,1,11,3
J24,272,80,85.0,no_lipo,14.0,1.0,0.0,3,Blank,5,1,9,23
F6,273,81,85.0,no_lipo,14.0,2.0,1.25,3,Blank,5,1,5,5
L23,274,82,85.0,no_lipo,20.0,0.0,0.0,3,Blank,5,1,11,22
H19,275,83,85.0,no_lipo,20.0,1.0,1.25,3,Blank,5,1,7,18
G17,276,84,185.0,no_lipo,8.0,0.0,1.25,3,Blank,5,1,6,16
H23,277,85,185.0,no_lipo,8.0,2.0,0.0,3,Blank,5,1,7,22
P14,278,86,185.0,no_lipo,14.0,1.0,0.0,3,Blank,5,1,15,13
L20,279,87,185.0,no_lipo,14.0,2.0,1.25,3,Blank,5,1,11,19
G16,280,88,185.0,no_lipo,20.0,0.0,0.0,3,Blank,5,1,6,15
B10,281,89,185.0,no_lipo,20.0,1.0,1.25,3,Blank,5,1,1,9
H24,282,90,185.0,no_lipo,8.0,1.0,0.0,3,Blank,5,1,7,23
C18,283,91,185.0,no_lipo,8.0,2.0,1.25,3,Blank,5,1,2,17
L5,284,92,185.0,no_lipo,14.0,0.0,0.0,3,Blank,5,1,11,4
M12,285,93,185.0,no_lipo,14.0,1.0,1.25,3,Blank,5,1,12,11
P19,286,94,185.0,no_lipo,20.0,0.0,1.25,3,Blank,5,1,15,18
C17,287,95,185.0,no_lipo,20.0,2.0,0.0,3,Blank,5,1,2,16
C8,288,0,85.0,DOPC,8.0,0.0,0.0,3,bR,5,1,2,7
N21,289,1,85.0,DOPC,8.0,1.0,1.25,3,bR,5,1,13,20
K16,290,2,85.0,DOPC,14.0,0.0,1.25,3,bR,5,1,10,15
C13,291,3,85.0,DOPC,14.0,2.0,0.0,3,bR,5,1,2,12
E6,292,4,85.0,DOPC,20.0,1.0,0.0,3,bR,5,1,4,5
M24,293,5,85.0,DOPC,20.0,2.0,1.25,3,bR,5,1,12,23
O7,294,6,85.0,DMPC,8.0,0.0,1.25,3,bR,5,1,14,6
N18,295,7,85.0,DMPC,8.0,2.0,0.0,3,bR,5,1,13,17
H10,296,8,85.0,DMPC,14.0,1.0,0.0,3,bR,5,1,7,9
K21,297,9,85.0,DMPC,14.0,2.0,1.25,3,bR,5,1,10,20
E14,298,10,85.0,DMPC,20.0,0.0,0.0,3,bR,5,1,4,13
K7,299,11,85.0,DMPC,20.0,1.0,1.25,3,bR,5,1,10,6
P20,300,12,185.0,DOPC,8.0,0.0,1.25,3,bR,5,1,15,19
I14,301,13,185.0,DOPC,8.0,2.0,0.0,3,bR,5,1,8,13
D8,302,14,185.0,DOPC,14.0,1.0,0.0,3,bR,5,1,3,7
O22,303,15,185.0,DOPC,14.0,2.0,1.25,3,bR,5,1,14,21
C3,304,16,185.0,DOPC,20.0,0.0,0.0,3,bR,5,1,2,2
B17,305,17,185.0,DOPC,20.0,1.0,1.25,3,bR,5,1,1,16
M5,306,18,185.0,DMPC,8.0,1.0,0.0,3,bR,5,1,12,4
K3,307,19,185.0,DMPC,8.0,2.0,1.25,3,bR,5,1,10,2
M21,308,20,185.0,DMPC,14.0,0.0,0.0,3,bR,5,1,12,20
I17,309,21,185.0,DMPC,14.0,1.0,1.25,3,bR,5,1,8,16
J17,310,22,185.0,DMPC,20.0,0.0,1.25,3,bR,5,1,9,16
B5,311,23,185.0,DMPC,20.0,2.0,0.0,3,bR,5,1,1,4
A5,312,24,85.0,no_lipo,8.0,0.0,0.0,3,bR,5,1,0,4
E2,313,25,85.0,no_lipo,8.0,1.0,1.25,3,bR,5,1,4,1
G4,314,26,85.0,no_lipo,14.0,0.0,1.25,3,bR,5,1,6,3
F1,315,27,85.0,no_lipo,14.0,2.0,0.0,3,bR,5,1,5,0
O2,316,28,85.0,no_lipo,20.0,1.0,0.0,3,bR,5,1,14,1
C11,317,29,85.0,no_lipo,20.0,2.0,1.25,3,bR,5,1,2,10
I12,318,30,85.0,no_lipo,8.0,0.0,1.25,3,bR,5,1,8,11
I10,319,31,85.0,no_lipo,8.0,2.0,0.0,3,bR,5,1,8,9
M7,320,32,85.0,no_lipo,14.0,1.0,0.0,3,bR,5,1,12,6
A7,321,33,85.0,no_lipo,14.0,2.0,1.25,3,bR,5,1,0,6
P1,322,34,85.0,no_lipo,20.0,0.0,0.0,3,bR,5,1,15,0
K18,323,35,85.0,no_lipo,20.0,1.0,1.25,3,bR,5,1,10,17
D11,324,36,185.0,no_lipo,8.0,0.0,1.25,3,bR,5,1,3,10
I11,325,37,185.0,no_lipo,8.0,2.0,0.0,3,bR,5,1,8,10
C19,326,38,185.0,no_lipo,14.0,1.0,0.0,3,bR,5,1,2,18
N22,327,39,185.0,no_lipo,14.0,2.0,1.25,3,bR,5,1,13,21
K20,328,40,185.0,no_lipo,20.0,0.0,0.0,3,bR,5,1,10,19
A16,329,41,185.0,no_lipo,20.0,1.0,1.25,3,bR,5,1,0,15
