well_name,unique_id,rxn_id,K,Liposome_name,Mg,PEG,SecYE,Liposome_conc,DNA_name,DNA_conc,plate,row,col
F14,872,104,85.0,DMPC,14.0,1.0,0.0,3,CD81,5,1,5,13
K22,874,106,85.0,DMPC,20.0,0.0,0.0,3,CD81,5,1,10,21
D14,876,108,185.0,DOPC,8.0,0.0,1.25,3,CD81,5,1,3,13
P11,877,109,185.0,DOPC,8.0,2.0,0.0,3,CD81,5,1,15,10
F4,878,110,185.0,DOPC,14.0,1.0,0.0,3,CD81,5,1,5,3
E23,882,114,185.0,DMPC,8.0,1.0,0.0,3,CD81,5,1,4,22
E16,884,116,185.0,DMPC,14.0,0.0,0.0,3,CD81,5,1,4,15
A12,888,120,85.0,no_lipo,8.0,0.0,0.0,3,CD81,5,1,0,11
F2,890,122,85.0,no_lipo,14.0,0.0,1.25,3,CD81,5,1,5,1
M14,891,123,85.0,no_lipo,14.0,2.0,0.0,3,CD81,5,1,12,13
H9,892,124,85.0,no_lipo,20.0,1.0,0.0,3,CD81,5,1,7,8
P23,893,125,85.0,no_lipo,20.0,2.0,1.25,3,CD81,5,1,15,22
A3,894,126,85.0,no_lipo,8.0,0.0,1.25,3,CD81,5,1,0,2
P17,895,127,85.0,no_lipo,8.0,2.0,0.0,3,CD81,5,1,15,16
B21,897,129,85.0,no_lipo,14.0,2.0,1.25,3,CD81,5,1,1,20
A4,900,132,185.0,no_lipo,8.0,0.0,1.25,3,CD81,5,1,0,3
D24,903,135,185.0,no_lipo,14.0,2.0,1.25,3,CD81,5,1,3,23
I12,904,136,185.0,no_lipo,20.0,0.0,0.0,3,CD81,5,1,8,11
E21,908,140,185.0,no_lipo,14.0,0.0,0.0,3,CD81,5,1,4,20
O1,909,141,185.0,no_lipo,14.0,1.0,1.25,3,CD81,5,1,14,0
H20,910,142,185.0,no_lipo,20.0,0.0,1.25,3,CD81,5,1,7,19
H19,961,193,85.0,DOPC,8.0,1.0,1.25,3,FFAR4,5,1,7,18
D5,964,196,85.0,DOPC,20.0,1.0,0.0,3,FFAR4,5,1,3,4
C22,966,198,85.0,DMPC,8.0,0.0,1.25,3,FFAR4,5,1,2,21
E1,968,200,85.0,DMPC,14.0,1.0,0.0,3,FFAR4,5,1,4,0
A18,969,201,85.0,DMPC,14.0,2.0,1.25,3,FFAR4,5,1,0,17
J15,971,203,85.0,DMPC,20.0,1.0,1.25,3,FFAR4,5,1,9,14
M13,973,205,185.0,DOPC,8.0,2.0,0.0,3,FFAR4,5,1,12,12
L24,975,207,185.0,DOPC,14.0,2.0,1.25,3,FFAR4,5,1,11,23
D11,979,211,185.0,DMPC,8.0,2.0,1.25,3,FFAR4,5,1,3,10
C5,980,212,185.0,DMPC,14.0,0.0,0.0,3,FFAR4,5,1,2,4
H23,985,217,85.0,no_lipo,8.0,1.0,1.25,3,FFAR4,5,1,7,22
B22,986,218,85.0,no_lipo,14.0,0.0,1.25,3,FFAR4,5,1,1,21
N21,988,220,85.0,no_lipo,20.0,1.0,0.0,3,FFAR4,5,1,13,20
A5,992,224,85.0,no_lipo,14.0,1.0,0.0,3,FFAR4,5,1,0,4
J13,994,226,85.0,no_lipo,20.0,0.0,0.0,3,FFAR4,5,1,9,12
O7,999,231,185.0,no_lipo,14.0,2.0,1.25,3,FFAR4,5,1,14,6
E9,1000,232,185.0,no_lipo,20.0,0.0,0.0,3,FFAR4,5,1,4,8
K4,1001,233,185.0,no_lipo,20.0,1.0,1.25,3,FFAR4,5,1,10,3
F8,1005,237,185.0,no_lipo,14.0,1.0,1.25,3,FFAR4,5,1,5,7
P1,1006,238,185.0,no_lipo,20.0,0.0,1.25,3,FFAR4,5,1,15,0
N6,1009,241,85.0,DOPC,8.0,1.0,1.25,3,MscL,5,1,13,5
K14,1010,242,85.0,DOPC,14.0,0.0,1.25,3,MscL,5,1,10,13
N2,1013,245,85.0,DOPC,20.0,2.0,1.25,3,MscL,5,1,13,1
M23,1015,247,85.0,DMPC,8.0,2.0,0.0,3,MscL,5,1,12,22
B3,1018,250,85.0,DMPC,20.0,0.0,0.0,3,MscL,5,1,1,2
N23,1019,251,85.0,DMPC,20.0,1.0,1.25,3,MscL,5,1,13,22
M15,1021,253,185.0,DOPC,8.0,2.0,0.0,3,MscL,5,1,12,14
G17,1022,254,185.0,DOPC,14.0,1.0,0.0,3,MscL,5,1,6,16
B12,1023,255,185.0,DOPC,14.0,2.0,1.25,3,MscL,5,1,1,11
F12,1024,256,185.0,DOPC,20.0,0.0,0.0,3,MscL,5,1,5,11
G24,1025,257,185.0,DOPC,20.0,1.0,1.25,3,MscL,5,1,6,23
J12,1026,258,185.0,DMPC,8.0,1.0,0.0,3,MscL,5,1,9,11
I2,1027,259,185.0,DMPC,8.0,2.0,1.25,3,MscL,5,1,8,1
K7,1031,263,185.0,DMPC,20.0,2.0,0.0,3,MscL,5,1,10,6
M8,1032,264,85.0,no_lipo,8.0,0.0,0.0,3,MscL,5,1,12,7
M11,1034,266,85.0,no_lipo,14.0,0.0,1.25,3,MscL,5,1,12,10
J3,1037,269,85.0,no_lipo,20.0,2.0,1.25,3,MscL,5,1,9,2
A9,1038,270,85.0,no_lipo,8.0,0.0,1.25,3,MscL,5,1,0,8
C18,1039,271,85.0,no_lipo,8.0,2.0,0.0,3,MscL,5,1,2,17
D20,1040,272,85.0,no_lipo,14.0,1.0,0.0,3,MscL,5,1,3,19
J18,1043,275,85.0,no_lipo,20.0,1.0,1.25,3,MscL,5,1,9,17
I22,1044,276,185.0,no_lipo,8.0,0.0,1.25,3,MscL,5,1,8,21
H1,1045,277,185.0,no_lipo,8.0,2.0,0.0,3,MscL,5,1,7,0
J19,1048,280,185.0,no_lipo,20.0,0.0,0.0,3,MscL,5,1,9,18
J1,1050,282,185.0,no_lipo,8.0,1.0,0.0,3,MscL,5,1,9,0
M5,1051,283,185.0,no_lipo,8.0,2.0,1.25,3,MscL,5,1,12,4
E10,1054,286,185.0,no_lipo,20.0,0.0,1.25,3,MscL,5,1,4,9
M16,1055,287,185.0,no_lipo,20.0,2.0,0.0,3,MscL,5,1,12,15
M20,1056,288,85.0,DOPC,8.0,0.0,0.0,3,OR1D2,5,1,12,19
I6,1057,289,85.0,DOPC,8.0,1.0,1.25,3,OR1D2,5,1,8,5
L12,1060,292,85.0,DOPC,20.0,1.0,0.0,3,OR1D2,5,1,11,11
J16,1061,293,85.0,DOPC,20.0,2.0,1.25,3,OR1D2,5,1,9,15
K17,1068,300,185.0,DOPC,8.0,0.0,1.25,3,OR1D2,5,1,10,16
I16,1070,302,185.0,DOPC,14.0,1.0,0.0,3,OR1D2,5,1,8,15
G5,1073,305,185.0,DOPC,20.0,1.0,1.25,3,OR1D2,5,1,6,4
H16,1075,307,185.0,DMPC,8.0,2.0,1.25,3,OR1D2,5,1,7,15
B5,1077,309,185.0,DMPC,14.0,1.0,1.25,3,OR1D2,5,1,1,4
L5,1078,310,185.0,DMPC,20.0,0.0,1.25,3,OR1D2,5,1,11,4
G14,1079,311,185.0,DMPC,20.0,2.0,0.0,3,OR1D2,5,1,6,13
B9,1080,312,85.0,no_lipo,8.0,0.0,0.0,3,OR1D2,5,1,1,8
J6,1081,313,85.0,no_lipo,8.0,1.0,1.25,3,OR1D2,5,1,9,5
L7,1082,314,85.0,no_lipo,14.0,0.0,1.25,3,OR1D2,5,1,11,6
B13,1084,316,85.0,no_lipo,20.0,1.0,0.0,3,OR1D2,5,1,1,12
F18,1087,319,85.0,no_lipo,8.0,2.0,0.0,3,OR1D2,5,1,5,17
L9,1088,320,85.0,no_lipo,14.0,1.0,0.0,3,OR1D2,5,1,11,8
J24,1090,322,85.0,no_lipo,20.0,0.0,0.0,3,OR1D2,5,1,9,23
K12,1091,323,85.0,no_lipo,20.0,1.0,1.25,3,OR1D2,5,1,10,11
F19,1092,324,185.0,no_lipo,8.0,0.0,1.25,3,OR1D2,5,1,5,18
O6,1093,325,185.0,no_lipo,8.0,2.0,0.0,3,OR1D2,5,1,14,5
J8,1095,327,185.0,no_lipo,14.0,2.0,1.25,3,OR1D2,5,1,9,7
O8,1097,329,185.0,no_lipo,20.0,1.0,1.25,3,OR1D2,5,1,14,7
F10,1098,330,185.0,no_lipo,8.0,1.0,0.0,3,OR1D2,5,1,5,9
D13,1099,331,185.0,no_lipo,8.0,2.0,1.25,3,OR1D2,5,1,3,12
B18,1101,333,185.0,no_lipo,14.0,1.0,1.25,3,OR1D2,5,1,1,17
E17,1102,334,185.0,no_lipo,20.0,0.0,1.25,3,OR1D2,5,1,4,16
P7,1632,96,85.0,DOPC,8.0,0.0,0.0,3,CD81,5,1,15,6
H17,1633,97,85.0,DOPC,8.0,1.0,1.25,3,CD81,5,1,7,16
C9,1634,98,85.0,DOPC,14.0,0.0,1.25,3,CD81,5,1,2,8
D12,1636,100,85.0,DOPC,20.0,1.0,0.0,3,CD81,5,1,3,11
F9,1641,105,85.0,DMPC,14.0,2.0,1.25,3,CD81,5,1,5,8
I4,1643,107,85.0,DMPC,20.0,1.0,1.25,3,CD81,5,1,8,3
O13,1646,110,185.0,DOPC,14.0,1.0,0.0,3,CD81,5,1,14,12
O2,1647,111,185.0,DOPC,14.0,2.0,1.25,3,CD81,5,1,14,1
I11,1648,112,185.0,DOPC,20.0,0.0,0.0,3,CD81,5,1,8,10
B7,1650,114,185.0,DMPC,8.0,1.0,0.0,3,CD81,5,1,1,6
H15,1651,115,185.0,DMPC,8.0,2.0,1.25,3,CD81,5,1,7,14
P8,1652,116,185.0,DMPC,14.0,0.0,0.0,3,CD81,5,1,15,7
I24,1654,118,185.0,DMPC,20.0,0.0,1.25,3,CD81,5,1,8,23
O5,1655,119,185.0,DMPC,20.0,2.0,0.0,3,CD81,5,1,14,4
M24,1657,121,85.0,no_lipo,8.0,1.0,1.25,3,CD81,5,1,12,23
M22,1661,125,85.0,no_lipo,20.0,2.0,1.25,3,CD81,5,1,12,21
P22,1665,129,85.0,no_lipo,14.0,2.0,1.25,3,CD81,5,1,15,21
G20,1666,130,85.0,no_lipo,20.0,0.0,0.0,3,CD81,5,1,6,19
E13,1668,132,185.0,no_lipo,8.0,0.0,1.25,3,CD81,5,1,4,12
P6,1670,134,185.0,no_lipo,14.0,1.0,0.0,3,CD81,5,1,15,5
H3,1673,137,185.0,no_lipo,20.0,1.0,1.25,3,CD81,5,1,7,2
P19,1674,138,185.0,no_lipo,8.0,1.0,0.0,3,CD81,5,1,15,18
N17,1675,139,185.0,no_lipo,8.0,2.0,1.25,3,CD81,5,1,13,16
H4,1676,140,185.0,no_lipo,14.0,0.0,0.0,3,CD81,5,1,7,3
L1,1728,192,85.0,DOPC,8.0,0.0,0.0,3,FFAR4,5,1,11,0
L13,1730,194,85.0,DOPC,14.0,0.0,1.25,3,FFAR4,5,1,11,12
G19,1733,197,85.0,DOPC,20.0,2.0,1.25,3,FFAR4,5,1,6,18
P18,1734,198,85.0,DMPC,8.0,0.0,1.25,3,FFAR4,5,1,15,17
D16,1735,199,85.0,DMPC,8.0,2.0,0.0,3,FFAR4,5,1,3,15
A17,1739,203,85.0,DMPC,20.0,1.0,1.25,3,FFAR4,5,1,0,16
F24,1740,204,185.0,DOPC,8.0,0.0,1.25,3,FFAR4,5,1,5,23
N10,1741,205,185.0,DOPC,8.0,2.0,0.0,3,FFAR4,5,1,13,9
P12,1745,209,185.0,DOPC,20.0,1.0,1.25,3,FFAR4,5,1,15,11
A24,1748,212,185.0,DMPC,14.0,0.0,0.0,3,FFAR4,5,1,0,23
D9,1749,213,185.0,DMPC,14.0,1.0,1.25,3,FFAR4,5,1,3,8
H22,1750,214,185.0,DMPC,20.0,0.0,1.25,3,FFAR4,5,1,7,21
B20,1751,215,185.0,DMPC,20.0,2.0,0.0,3,FFAR4,5,1,1,19
F5,1756,220,85.0,no_lipo,20.0,1.0,0.0,3,FFAR4,5,1,5,4
C2,1757,221,85.0,no_lipo,20.0,2.0,1.25,3,FFAR4,5,1,2,1
B11,1759,223,85.0,no_lipo,8.0,2.0,0.0,3,FFAR4,5,1,1,10
J21,1760,224,85.0,no_lipo,14.0,1.0,0.0,3,FFAR4,5,1,9,20
C8,1762,226,85.0,no_lipo,20.0,0.0,0.0,3,FFAR4,5,1,2,7
K15,1763,227,85.0,no_lipo,20.0,1.0,1.25,3,FFAR4,5,1,10,14
O11,1765,229,185.0,no_lipo,8.0,2.0,0.0,3,FFAR4,5,1,14,10
J4,1766,230,185.0,no_lipo,14.0,1.0,0.0,3,FFAR4,5,1,9,3
I15,1767,231,185.0,no_lipo,14.0,2.0,1.25,3,FFAR4,5,1,8,14
M4,1768,232,185.0,no_lipo,20.0,0.0,0.0,3,FFAR4,5,1,12,3
H12,1773,237,185.0,no_lipo,14.0,1.0,1.25,3,FFAR4,5,1,7,11
E12,1774,238,185.0,no_lipo,20.0,0.0,1.25,3,FFAR4,5,1,4,11
J11,1775,239,185.0,no_lipo,20.0,2.0,0.0,3,FFAR4,5,1,9,10
A21,1776,240,85.0,DOPC,8.0,0.0,0.0,3,MscL,5,1,0,20
M3,1782,246,85.0,DMPC,8.0,0.0,1.25,3,MscL,5,1,12,2
N18,1783,247,85.0,DMPC,8.0,2.0,0.0,3,MscL,5,1,13,17
A10,1786,250,85.0,DMPC,20.0,0.0,0.0,3,MscL,5,1,0,9
F1,1787,251,85.0,DMPC,20.0,1.0,1.25,3,MscL,5,1,5,0
K8,1789,253,185.0,DOPC,8.0,2.0,0.0,3,MscL,5,1,10,7
E22,1791,255,185.0,DOPC,14.0,2.0,1.25,3,MscL,5,1,4,21
I9,1792,256,185.0,DOPC,20.0,0.0,0.0,3,MscL,5,1,8,8
D15,1794,258,185.0,DMPC,8.0,1.0,0.0,3,MscL,5,1,3,14
E3,1796,260,185.0,DMPC,14.0,0.0,0.0,3,MscL,5,1,4,2
P24,1797,261,185.0,DMPC,14.0,1.0,1.25,3,MscL,5,1,15,23
G10,1798,262,185.0,DMPC,20.0,0.0,1.25,3,MscL,5,1,6,9
H14,1800,264,85.0,no_lipo,8.0,0.0,0.0,3,MscL,5,1,7,13
L18,1805,269,85.0,no_lipo,20.0,2.0,1.25,3,MscL,5,1,11,17
O23,1806,270,85.0,no_lipo,8.0,0.0,1.25,3,MscL,5,1,14,22
I23,1807,271,85.0,no_lipo,8.0,2.0,0.0,3,MscL,5,1,8,22
L20,1809,273,85.0,no_lipo,14.0,2.0,1.25,3,MscL,5,1,11,19
C21,1810,274,85.0,no_lipo,20.0,0.0,0.0,3,MscL,5,1,2,20
N11,1811,275,85.0,no_lipo,20.0,1.0,1.25,3,MscL,5,1,13,10
P13,1814,278,185.0,no_lipo,14.0,1.0,0.0,3,MscL,5,1,15,12
F21,1815,279,185.0,no_lipo,14.0,2.0,1.25,3,MscL,5,1,5,20
E15,1821,285,185.0,no_lipo,14.0,1.0,1.25,3,MscL,5,1,4,14
G21,1823,287,185.0,no_lipo,20.0,2.0,0.0,3,MscL,5,1,6,20
O14,1824,288,85.0,DOPC,8.0,0.0,0.0,3,OR1D2,5,1,14,13
J5,1825,289,85.0,DOPC,8.0,1.0,1.25,3,OR1D2,5,1,9,4
J14,1826,290,85.0,DOPC,14.0,0.0,1.25,3,OR1D2,5,1,9,13
C3,1828,292,85.0,DOPC,20.0,1.0,0.0,3,OR1D2,5,1,2,2
N15,1829,293,85.0,DOPC,20.0,2.0,1.25,3,OR1D2,5,1,13,14
A23,1830,294,85.0,DMPC,8.0,0.0,1.25,3,OR1D2,5,1,0,22
O22,1831,295,85.0,DMPC,8.0,2.0,0.0,3,OR1D2,5,1,14,21
E2,1835,299,85.0,DMPC,20.0,1.0,1.25,3,OR1D2,5,1,4,1
F20,1838,302,185.0,DOPC,14.0,1.0,0.0,3,OR1D2,5,1,5,19
C20,1839,303,185.0,DOPC,14.0,2.0,1.25,3,OR1D2,5,1,2,19
D2,1843,307,185.0,DMPC,8.0,2.0,1.25,3,OR1D2,5,1,3,1
L14,1846,310,185.0,DMPC,20.0,0.0,1.25,3,OR1D2,5,1,11,13
C12,1847,311,185.0,DMPC,20.0,2.0,0.0,3,OR1D2,5,1,2,11
I18,1848,312,85.0,no_lipo,8.0,0.0,0.0,3,OR1D2,5,1,8,17
N7,1849,313,85.0,no_lipo,8.0,1.0,1.25,3,OR1D2,5,1,13,6
H10,1852,316,85.0,no_lipo,20.0,1.0,0.0,3,OR1D2,5,1,7,9
L17,1857,321,85.0,no_lipo,14.0,2.0,1.25,3,OR1D2,5,1,11,16
M21,1861,325,185.0,no_lipo,8.0,2.0,0.0,3,OR1D2,5,1,12,20
C10,1864,328,185.0,no_lipo,20.0,0.0,0.0,3,OR1D2,5,1,2,9
M1,1865,329,185.0,no_lipo,20.0,1.0,1.25,3,OR1D2,5,1,12,0
A15,1868,332,185.0,no_lipo,14.0,0.0,0.0,3,OR1D2,5,1,0,14
B15,2400,96,85.0,DOPC,8.0,0.0,0.0,3,CD81,5,1,1,14
O24,2402,98,85.0,DOPC,14.0,0.0,1.25,3,CD81,5,1,14,23
B1,2403,99,85.0,DOPC,14.0,2.0,0.0,3,CD81,5,1,1,0
A6,2406,102,85.0,DMPC,8.0,0.0,1.25,3,CD81,5,1,0,5
F3,2407,103,85.0,DMPC,8.0,2.0,0.0,3,CD81,5,1,5,2
P14,2408,104,85.0,DMPC,14.0,1.0,0.0,3,CD81,5,1,15,13
N9,2414,110,185.0,DOPC,14.0,1.0,0.0,3,CD81,5,1,13,8
B23,2415,111,185.0,DOPC,14.0,2.0,1.25,3,CD81,5,1,1,22
M18,2418,114,185.0,DMPC,8.0,1.0,0.0,3,CD81,5,1,12,17
I20,2420,116,185.0,DMPC,14.0,0.0,0.0,3,CD81,5,1,8,19
E4,2421,117,185.0,DMPC,14.0,1.0,1.25,3,CD81,5,1,4,3
A1,2422,118,185.0,DMPC,20.0,0.0,1.25,3,CD81,5,1,0,0
E5,2423,119,185.0,DMPC,20.0,2.0,0.0,3,CD81,5,1,4,4
G1,2425,121,85.0,no_lipo,8.0,1.0,1.25,3,CD81,5,1,6,0
A14,2426,122,85.0,no_lipo,14.0,0.0,1.25,3,CD81,5,1,0,13
K19,2431,127,85.0,no_lipo,8.0,2.0,0.0,3,CD81,5,1,10,18
I8,2435,131,85.0,no_lipo,20.0,1.0,1.25,3,CD81,5,1,8,7
A13,2436,132,185.0,no_lipo,8.0,0.0,1.25,3,CD81,5,1,0,12
K10,2438,134,185.0,no_lipo,14.0,1.0,0.0,3,CD81,5,1,10,9
L10,2440,136,185.0,no_lipo,20.0,0.0,0.0,3,CD81,5,1,11,9
O12,2442,138,185.0,no_lipo,8.0,1.0,0.0,3,CD81,5,1,14,11
B10,2447,143,185.0,no_lipo,20.0,2.0,0.0,3,CD81,5,1,1,9
J17,2501,197,85.0,DOPC,20.0,2.0,1.25,3,FFAR4,5,1,9,16
