well_name,deGFP,K,Mg,combo
E11,2.5,110.0,15.0,Premix-30
E12,2.5,135.0,15.0,Premix-30
E12,2.5,135.0,15.0,Premix-30
E12,2.5,135.0,15.0,Premix-30
E12,2.5,135.0,15.0,Premix-30
E13,2.5,110.0,20.0,Premix-37
E13,2.5,110.0,20.0,Premix-37
E13,2.5,110.0,20.0,Premix-37
E13,2.5,110.0,20.0,Premix-37
E14,5.0,110.0,15.0,Premix-37
E14,5.0,110.0,15.0,Premix-37
E14,5.0,110.0,15.0,Premix-37
E14,5.0,110.0,15.0,Premix-37
E15,2.5,110.0,15.0,Premix-37
E15,2.5,110.0,15.0,Premix-37
E15,2.5,110.0,15.0,Premix-37
E15,2.5,110.0,15.0,Premix-37
E16,2.5,135.0,15.0,Premix-37
E16,2.5,135.0,15.0,Premix-37
E16,2.5,135.0,15.0,Premix-37
E16,2.5,135.0,15.0,Premix-37
E2,5.0,110.0,15.0,Ind-30
E2,5.0,110.0,15.0,Ind-30
E2,5.0,110.0,15.0,Ind-30
E2,5.0,110.0,15.0,Ind-30
E3,2.5,110.0,15.0,Ind-30
E3,2.5,110.0,15.0,Ind-30
E3,2.5,110.0,15.0,Ind-30
E3,2.5,110.0,15.0,Ind-30
E4,2.5,135.0,15.0,Ind-30
E4,2.5,135.0,15.0,Ind-30
E4,2.5,135.0,15.0,Ind-30
E4,2.5,135.0,15.0,Ind-30
E5,2.5,110.0,20.0,Ind-37
E5,2.5,110.0,20.0,Ind-37
E5,2.5,110.0,20.0,Ind-37
E5,2.5,110.0,20.0,Ind-37
E6,5.0,110.0,15.0,Ind-37
E6,5.0,110.0,15.0,Ind-37
E6,5.0,110.0,15.0,Ind-37
E6,5.0,110.0,15.0,Ind-37
E7,2.5,110.0,15.0,Ind-37
E7,2.5,110.0,15.0,Ind-37
E7,2.5,110.0,15.0,Ind-37
E7,2.5,110.0,15.0,Ind-37
E8,2.5,135.0,15.0,Ind-37
E8,2.5,135.0,15.0,Ind-37
E8,2.5,135.0,15.0,Ind-37
E8,2.5,135.0,15.0,Ind-37
E9,2.5,110.0,20.0,Premix-30
E9,2.5,110.0,20.0,Premix-30
E9,2.5,110.0,20.0,Premix-30
E9,2.5,110.0,20.0,Premix-30
F1,5.0,110.0,25.0,Ind-30
F1,5.0,110.0,25.0,Ind-30
F1,5.0,110.0,25.0,Ind-30
F1,5.0,110.0,25.0,Ind-30
F10,2.5,110.0,15.0,Premix-30
F10,2.5,110.0,15.0,Premix-30
F10,2.5,110.0,15.0,Premix-30
F10,2.5,110.0,15.0,Premix-30
F11,5.0,85.0,25.0,Premix-30
F11,5.0,85.0,25.0,Premix-30
F11,5.0,85.0,25.0,Premix-30
F11,5.0,85.0,25.0,Premix-30
F12,5.0,85.0,15.0,Premix-30
F12,5.0,85.0,15.0,Premix-30
F12,5.0,85.0,15.0,Premix-30
F12,5.0,85.0,15.0,Premix-30
F13,5.0,110.0,25.0,Premix-37
F13,5.0,110.0,25.0,Premix-37
F13,5.0,110.0,25.0,Premix-37
F13,5.0,110.0,25.0,Premix-37
F14,2.5,110.0,15.0,Premix-37
F14,2.5,110.0,15.0,Premix-37
F14,2.5,110.0,15.0,Premix-37
F14,2.5,110.0,15.0,Premix-37
F15,5.0,85.0,25.0,Premix-37
F15,5.0,85.0,25.0,Premix-37
F15,5.0,85.0,25.0,Premix-37
F15,5.0,85.0,25.0,Premix-37
F16,5.0,85.0,15.0,Premix-37
F16,5.0,85.0,15.0,Premix-37
F16,5.0,85.0,15.0,Premix-37
F16,5.0,85.0,15.0,Premix-37
F2,2.5,110.0,15.0,Ind-30
F2,2.5,110.0,15.0,Ind-30
F2,2.5,110.0,15.0,Ind-30
F2,2.5,110.0,15.0,Ind-30
F3,5.0,85.0,25.0,Ind-30
F3,5.0,85.0,25.0,Ind-30
F3,5.0,85.0,25.0,Ind-30
F3,5.0,85.0,25.0,Ind-30
F4,5.0,85.0,15.0,Ind-30
F4,5.0,85.0,15.0,Ind-30
F4,5.0,85.0,15.0,Ind-30
F4,5.0,85.0,15.0,Ind-30
F5,5.0,110.0,25.0,Ind-37
F5,5.0,110.0,25.0,Ind-37
F5,5.0,110.0,25.0,Ind-37
F5,5.0,110.0,25.0,Ind-37
F6,2.5,110.0,15.0,Ind-37
F6,2.5,110.0,15.0,Ind-37
F6,2.5,110.0,15.0,Ind-37
F6,2.5,110.0,15.0,Ind-37
F7,5.0,85.0,25.0,Ind-37
F7,5.0,85.0,25.0,Ind-37
F7,5.0,85.0,25.0,Ind-37
F7,5.0,85.0,25.0,Ind-37
F8,5.0,85.0,15.0,Ind-37
F8,5.0,85.0,15.0,Ind-37
F8,5.0,85.0,15.0,Ind-37
F8,5.0,85.0,15.0,Ind-37
F9,5.0,110.0,25.0,Premix-30
F9,5.0,110.0,25.0,Premix-30
F9,5.0,110.0,25.0,Premix-30
F9,5.0,110.0,25.0,Premix-30
G1,5.0,135.0,15.0,Ind-30
G1,5.0,135.0,15.0,Ind-30
G1,5.0,135.0,15.0,Ind-30
G1,5.0,135.0,15.0,Ind-30
G10,5.0,85.0,20.0,Premix-30
G10,5.0,85.0,20.0,Premix-30
G10,5.0,85.0,20.0,Premix-30
G10,5.0,85.0,20.0,Premix-30
G11,5.0,135.0,25.0,Premix-30
G11,5.0,135.0,25.0,Premix-30
G11,5.0,135.0,25.0,Premix-30
G11,5.0,135.0,25.0,Premix-30
G13,5.0,135.0,15.0,Premix-37
G13,5.0,135.0,15.0,Premix-37
G13,5.0,135.0,15.0,Premix-37
G13,5.0,135.0,15.0,Premix-37
G14,5.0,85.0,20.0,Premix-37
G14,5.0,85.0,20.0,Premix-37
G14,5.0,85.0,20.0,Premix-37
G14,5.0,85.0,20.0,Premix-37
G15,5.0,135.0,25.0,Premix-37
G15,5.0,135.0,25.0,Premix-37
G15,5.0,135.0,25.0,Premix-37
G15,5.0,135.0,25.0,Premix-37
G2,5.0,85.0,20.0,Ind-30
G2,5.0,85.0,20.0,Ind-30
G2,5.0,85.0,20.0,Ind-30
G2,5.0,85.0,20.0,Ind-30
G3,5.0,135.0,25.0,Ind-30
G3,5.0,135.0,25.0,Ind-30
G3,5.0,135.0,25.0,Ind-30
G3,5.0,135.0,25.0,Ind-30
G5,5.0,135.0,15.0,Ind-37
G5,5.0,135.0,15.0,Ind-37
G5,5.0,135.0,15.0,Ind-37
G5,5.0,135.0,15.0,Ind-37
G6,5.0,85.0,20.0,Ind-37
G6,5.0,85.0,20.0,Ind-37
G6,5.0,85.0,20.0,Ind-37
G6,5.0,85.0,20.0,Ind-37
G7,5.0,135.0,25.0,Ind-37
G7,5.0,135.0,25.0,Ind-37
G7,5.0,135.0,25.0,Ind-37
G7,5.0,135.0,25.0,Ind-37
G9,5.0,135.0,15.0,Premix-30
G9,5.0,135.0,15.0,Premix-30
G9,5.0,135.0,15.0,Premix-30
G9,5.0,135.0,15.0,Premix-30
H1,2.5,110.0,25.0,Ind-30
H1,2.5,110.0,25.0,Ind-30
H1,2.5,110.0,25.0,Ind-30
H1,2.5,110.0,25.0,Ind-30
H10,2.5,85.0,20.0,Premix-30
H10,2.5,85.0,20.0,Premix-30
H10,2.5,85.0,20.0,Premix-30
H10,2.5,85.0,20.0,Premix-30
H11,5.0,85.0,20.0,Premix-30
H11,5.0,85.0,20.0,Premix-30
H11,5.0,85.0,20.0,Premix-30
H11,5.0,85.0,20.0,Premix-30
H13,2.5,110.0,25.0,Premix-37
H13,2.5,110.0,25.0,Premix-37
H13,2.5,110.0,25.0,Premix-37
H13,2.5,110.0,25.0,Premix-37
H14,2.5,85.0,20.0,Premix-37
H14,2.5,85.0,20.0,Premix-37
H14,2.5,85.0,20.0,Premix-37
H14,2.5,85.0,20.0,Premix-37
H15,5.0,85.0,20.0,Premix-37
H15,5.0,85.0,20.0,Premix-37
H15,5.0,85.0,20.0,Premix-37
H15,5.0,85.0,20.0,Premix-37
H2,2.5,85.0,20.0,Ind-30
H2,2.5,85.0,20.0,Ind-30
H2,2.5,85.0,20.0,Ind-30
H2,2.5,85.0,20.0,Ind-30
H3,5.0,85.0,20.0,Ind-30
H3,5.0,85.0,20.0,Ind-30
H3,5.0,85.0,20.0,Ind-30
H3,5.0,85.0,20.0,Ind-30
H5,2.5,110.0,25.0,Ind-37
H5,2.5,110.0,25.0,Ind-37
H5,2.5,110.0,25.0,Ind-37
H5,2.5,110.0,25.0,Ind-37
H6,2.5,85.0,20.0,Ind-37
H6,2.5,85.0,20.0,Ind-37
H6,2.5,85.0,20.0,Ind-37
H6,2.5,85.0,20.0,Ind-37
H7,5.0,85.0,20.0,Ind-37
H7,5.0,85.0,20.0,Ind-37
H7,5.0,85.0,20.0,Ind-37
H7,5.0,85.0,20.0,Ind-37
H9,2.5,110.0,25.0,Premix-30
H9,2.5,110.0,25.0,Premix-30
H9,2.5,110.0,25.0,Premix-30
H9,2.5,110.0,25.0,Premix-30
I1,5.0,110.0,15.0,Ind-30
I1,5.0,110.0,15.0,Ind-30
I1,5.0,110.0,15.0,Ind-30
I1,5.0,110.0,15.0,Ind-30
I10,2.5,85.0,15.0,Premix-30
I10,2.5,85.0,15.0,Premix-30
I10,2.5,85.0,15.0,Premix-30
I10,2.5,85.0,15.0,Premix-30
I11,5.0,135.0,20.0,Premix-30
I11,5.0,135.0,20.0,Premix-30
I11,5.0,135.0,20.0,Premix-30
I11,5.0,135.0,20.0,Premix-30
I13,5.0,110.0,15.0,Premix-37
I13,5.0,110.0,15.0,Premix-37
I13,5.0,110.0,15.0,Premix-37
I13,5.0,110.0,15.0,Premix-37
I14,2.5,85.0,15.0,Premix-37
I14,2.5,85.0,15.0,Premix-37
I14,2.5,85.0,15.0,Premix-37
I14,2.5,85.0,15.0,Premix-37
I15,5.0,135.0,20.0,Premix-37
I15,5.0,135.0,20.0,Premix-37
I15,5.0,135.0,20.0,Premix-37
I15,5.0,135.0,20.0,Premix-37
I2,2.5,85.0,15.0,Ind-30
I2,2.5,85.0,15.0,Ind-30
I2,2.5,85.0,15.0,Ind-30
I2,2.5,85.0,15.0,Ind-30
I3,5.0,135.0,20.0,Ind-30
I3,5.0,135.0,20.0,Ind-30
I3,5.0,135.0,20.0,Ind-30
I3,5.0,135.0,20.0,Ind-30
I5,5.0,110.0,15.0,Ind-37
I5,5.0,110.0,15.0,Ind-37
I5,5.0,110.0,15.0,Ind-37
I5,5.0,110.0,15.0,Ind-37
I6,2.5,85.0,15.0,Ind-37
I6,2.5,85.0,15.0,Ind-37
I6,2.5,85.0,15.0,Ind-37
I6,2.5,85.0,15.0,Ind-37
I7,5.0,135.0,20.0,Ind-37
I7,5.0,135.0,20.0,Ind-37
I7,5.0,135.0,20.0,Ind-37
I7,5.0,135.0,20.0,Ind-37
I9,5.0,110.0,15.0,Premix-30
I9,5.0,110.0,15.0,Premix-30
I9,5.0,110.0,15.0,Premix-30
I9,5.0,110.0,15.0,Premix-30
J1,2.5,135.0,25.0,Ind-30
J1,2.5,135.0,25.0,Ind-30
J1,2.5,135.0,25.0,Ind-30
J1,2.5,135.0,25.0,Ind-30
J10,2.5,135.0,15.0,Premix-30
J10,2.5,135.0,15.0,Premix-30
J10,2.5,135.0,15.0,Premix-30
J10,2.5,135.0,15.0,Premix-30
J11,5.0,135.0,20.0,Premix-30
J11,5.0,135.0,20.0,Premix-30
J11,5.0,135.0,20.0,Premix-30
J11,5.0,135.0,20.0,Premix-30
J13,2.5,135.0,25.0,Premix-37
J13,2.5,135.0,25.0,Premix-37
J13,2.5,135.0,25.0,Premix-37
J13,2.5,135.0,25.0,Premix-37
J14,2.5,135.0,15.0,Premix-37
J14,2.5,135.0,15.0,Premix-37
J14,2.5,135.0,15.0,Premix-37
J14,2.5,135.0,15.0,Premix-37
J15,5.0,135.0,20.0,Premix-37
J15,5.0,135.0,20.0,Premix-37
J15,5.0,135.0,20.0,Premix-37
J15,5.0,135.0,20.0,Premix-37
J2,2.5,135.0,15.0,Ind-30
J2,2.5,135.0,15.0,Ind-30
J2,2.5,135.0,15.0,Ind-30
J2,2.5,135.0,15.0,Ind-30
J3,5.0,135.0,20.0,Ind-30
J3,5.0,135.0,20.0,Ind-30
J3,5.0,135.0,20.0,Ind-30
J3,5.0,135.0,20.0,Ind-30
J5,2.5,135.0,25.0,Ind-37
J5,2.5,135.0,25.0,Ind-37
J5,2.5,135.0,25.0,Ind-37
J5,2.5,135.0,25.0,Ind-37
J6,2.5,135.0,15.0,Ind-37
J6,2.5,135.0,15.0,Ind-37
J6,2.5,135.0,15.0,Ind-37
J6,2.5,135.0,15.0,Ind-37
J7,5.0,135.0,20.0,Ind-37
J7,5.0,135.0,20.0,Ind-37
J7,5.0,135.0,20.0,Ind-37
J7,5.0,135.0,20.0,Ind-37
J9,2.5,135.0,25.0,Premix-30
J9,2.5,135.0,25.0,Premix-30
J9,2.5,135.0,25.0,Premix-30
J9,2.5,135.0,25.0,Premix-30
K1,5.0,110.0,25.0,Ind-30
K1,5.0,110.0,25.0,Ind-30
K1,5.0,110.0,25.0,Ind-30
K1,5.0,110.0,25.0,Ind-30
K10,5.0,110.0,20.0,Premix-30
K10,5.0,110.0,20.0,Premix-30
K10,5.0,110.0,20.0,Premix-30
K10,5.0,110.0,20.0,Premix-30
K11,2.5,135.0,25.0,Premix-30
K11,2.5,135.0,25.0,Premix-30
K11,2.5,135.0,25.0,Premix-30
K11,2.5,135.0,25.0,Premix-30
K13,5.0,110.0,25.0,Premix-37
K13,5.0,110.0,25.0,Premix-37
K13,5.0,110.0,25.0,Premix-37
K13,5.0,110.0,25.0,Premix-37
K14,5.0,110.0,20.0,Premix-37
K14,5.0,110.0,20.0,Premix-37
K14,5.0,110.0,20.0,Premix-37
K14,5.0,110.0,20.0,Premix-37
K15,2.5,135.0,25.0,Premix-37
K15,2.5,135.0,25.0,Premix-37
K15,2.5,135.0,25.0,Premix-37
K15,2.5,135.0,25.0,Premix-37
K2,5.0,110.0,20.0,Ind-30
K2,5.0,110.0,20.0,Ind-30
K2,5.0,110.0,20.0,Ind-30
K2,5.0,110.0,20.0,Ind-30
K3,2.5,135.0,25.0,Ind-30
K3,2.5,135.0,25.0,Ind-30
K3,2.5,135.0,25.0,Ind-30
K3,2.5,135.0,25.0,Ind-30
K5,5.0,110.0,25.0,Ind-37
K5,5.0,110.0,25.0,Ind-37
K5,5.0,110.0,25.0,Ind-37
K5,5.0,110.0,25.0,Ind-37
K6,5.0,110.0,20.0,Ind-37
K6,5.0,110.0,20.0,Ind-37
K6,5.0,110.0,20.0,Ind-37
K6,5.0,110.0,20.0,Ind-37
K7,2.5,135.0,25.0,Ind-37
K7,2.5,135.0,25.0,Ind-37
K7,2.5,135.0,25.0,Ind-37
K7,2.5,135.0,25.0,Ind-37
K9,5.0,110.0,25.0,Premix-30
K9,5.0,110.0,25.0,Premix-30
K9,5.0,110.0,25.0,Premix-30
K9,5.0,110.0,25.0,Premix-30
L1,5.0,110.0,20.0,Ind-30
L1,5.0,110.0,20.0,Ind-30
L1,5.0,110.0,20.0,Ind-30
L1,5.0,110.0,20.0,Ind-30
L10,2.5,110.0,15.0,Premix-30
L10,2.5,110.0,15.0,Premix-30
L10,2.5,110.0,15.0,Premix-30
L10,2.5,110.0,15.0,Premix-30
L11,5.0,135.0,25.0,Premix-30
L11,5.0,135.0,25.0,Premix-30
L11,5.0,135.0,25.0,Premix-30
L11,5.0,135.0,25.0,Premix-30
L13,5.0,110.0,20.0,Premix-37
L13,5.0,110.0,20.0,Premix-37
L13,5.0,110.0,20.0,Premix-37
L13,5.0,110.0,20.0,Premix-37
L14,2.5,110.0,15.0,Premix-37
L14,2.5,110.0,15.0,Premix-37
L14,2.5,110.0,15.0,Premix-37
L14,2.5,110.0,15.0,Premix-37
L15,5.0,135.0,25.0,Premix-37
L15,5.0,135.0,25.0,Premix-37
L15,5.0,135.0,25.0,Premix-37
L15,5.0,135.0,25.0,Premix-37
L2,2.5,110.0,15.0,Ind-30
L2,2.5,110.0,15.0,Ind-30
L2,2.5,110.0,15.0,Ind-30
L2,2.5,110.0,15.0,Ind-30
L3,5.0,135.0,25.0,Ind-30
L3,5.0,135.0,25.0,Ind-30
L3,5.0,135.0,25.0,Ind-30
L3,5.0,135.0,25.0,Ind-30
L5,5.0,110.0,20.0,Ind-37
L5,5.0,110.0,20.0,Ind-37
L5,5.0,110.0,20.0,Ind-37
L5,5.0,110.0,20.0,Ind-37
L6,2.5,110.0,15.0,Ind-37
L6,2.5,110.0,15.0,Ind-37
L6,2.5,110.0,15.0,Ind-37
L6,2.5,110.0,15.0,Ind-37
