well_name,unique_id,day,rxn_id,DNA_conc,K,Mg,SecYE,Spermidine,Liposome_name,DNA_name,plate,col,row,Liposome_conc
K19,42,1,18,2.5,85.0,14.0,0.625,0.1,DMPC--15%PE--8%Chol,CD81,1,18,10,3
E1,43,1,19,2.5,185.0,14.0,0.625,0.1,DOPC--0%PE--0%Chol,CD81,1,0,4,3
L6,44,1,20,2.5,85.0,8.0,0.625,4.0,DMPC--15%PE--0%Chol,CD81,1,5,11,3
A22,45,1,23,2.5,185.0,14.0,0.625,4.0,DMPC--15%PE--0%Chol,CD81,1,21,0,3
D23,46,1,29,5.0,185.0,8.0,0.625,4.0,DMPC--0%PE--0%Chol,CD81,1,22,3,3
M8,47,1,30,5.0,85.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,CD81,1,7,12,3
A19,48,1,1,2.5,185.0,8.0,0.0,0.1,DMPC--0%PE--0%Chol,CD81,1,18,0,3
M23,49,1,2,2.5,85.0,14.0,0.0,0.1,DMPC--0%PE--0%Chol,CD81,1,22,12,3
I15,50,1,8,5.0,85.0,8.0,0.0,0.1,DMPC--15%PE--0%Chol,CD81,1,14,8,3
K10,51,1,11,5.0,185.0,14.0,0.0,0.1,DMPC--15%PE--0%Chol,CD81,1,9,10,3
D2,52,1,12,5.0,85.0,8.0,0.0,4.0,DOPC--0%PE--0%Chol,CD81,1,1,3,3
M21,53,1,13,5.0,185.0,8.0,0.0,4.0,DMPC--15%PE--8%Chol,CD81,1,20,12,3
J18,54,1,14,5.0,85.0,14.0,0.0,4.0,DMPC--15%PE--8%Chol,CD81,1,17,9,3
O10,55,1,15,5.0,185.0,14.0,0.0,4.0,DOPC--0%PE--0%Chol,CD81,1,9,14,3
N10,56,1,16,2.5,85.0,8.0,0.625,0.1,DOPC--0%PE--0%Chol,CD81,1,9,13,3
J15,57,1,17,2.5,185.0,8.0,0.625,0.1,DMPC--15%PE--8%Chol,CD81,1,14,9,3
N7,58,1,18,2.5,85.0,14.0,0.625,0.1,DMPC--15%PE--8%Chol,CD81,1,6,13,3
I19,59,1,19,2.5,185.0,14.0,0.625,0.1,DOPC--0%PE--0%Chol,CD81,1,18,8,3
A4,60,1,20,2.5,85.0,8.0,0.625,4.0,DMPC--15%PE--0%Chol,CD81,1,3,0,3
M24,61,1,23,2.5,185.0,14.0,0.625,4.0,DMPC--15%PE--0%Chol,CD81,1,23,12,3
C2,62,1,29,5.0,185.0,8.0,0.625,4.0,DMPC--0%PE--0%Chol,CD81,1,1,2,3
G20,63,1,30,5.0,85.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,CD81,1,19,6,3
P1,64,1,1,2.5,185.0,8.0,0.0,0.1,no_lipo,CD81,1,0,15,3
N1,65,1,2,2.5,85.0,14.0,0.0,0.1,no_lipo,CD81,1,0,13,3
K21,66,1,8,5.0,85.0,8.0,0.0,0.1,no_lipo,CD81,1,20,10,3
G9,67,1,11,5.0,185.0,14.0,0.0,0.1,no_lipo,CD81,1,8,6,3
A23,68,1,12,5.0,85.0,8.0,0.0,4.0,no_lipo,CD81,1,22,0,3
B2,69,1,13,5.0,185.0,8.0,0.0,4.0,no_lipo,CD81,1,1,1,3
P17,70,1,14,5.0,85.0,14.0,0.0,4.0,no_lipo,CD81,1,16,15,3
J4,71,1,15,5.0,185.0,14.0,0.0,4.0,no_lipo,CD81,1,3,9,3
L20,72,1,16,2.5,85.0,8.0,0.625,0.1,no_lipo,CD81,1,19,11,3
N21,73,1,17,2.5,185.0,8.0,0.625,0.1,no_lipo,CD81,1,20,13,3
P11,74,1,18,2.5,85.0,14.0,0.625,0.1,no_lipo,CD81,1,10,15,3
D14,75,1,19,2.5,185.0,14.0,0.625,0.1,no_lipo,CD81,1,13,3,3
E22,76,1,20,2.5,85.0,8.0,0.625,4.0,no_lipo,CD81,1,21,4,3
I22,77,1,23,2.5,185.0,14.0,0.625,4.0,no_lipo,CD81,1,21,8,3
H23,78,1,29,5.0,185.0,8.0,0.625,4.0,no_lipo,CD81,1,22,7,3
D10,79,1,30,5.0,85.0,14.0,0.625,4.0,no_lipo,CD81,1,9,3,3
F5,80,1,1,2.5,185.0,8.0,0.0,0.1,no_lipo,CD81,1,4,5,3
A11,81,1,2,2.5,85.0,14.0,0.0,0.1,no_lipo,CD81,1,10,0,3
C14,82,1,8,5.0,85.0,8.0,0.0,0.1,no_lipo,CD81,1,13,2,3
N22,83,1,11,5.0,185.0,14.0,0.0,0.1,no_lipo,CD81,1,21,13,3
A5,84,1,12,5.0,85.0,8.0,0.0,4.0,no_lipo,CD81,1,4,0,3
K12,85,1,13,5.0,185.0,8.0,0.0,4.0,no_lipo,CD81,1,11,10,3
J1,86,1,14,5.0,85.0,14.0,0.0,4.0,no_lipo,CD81,1,0,9,3
L11,87,1,15,5.0,185.0,14.0,0.0,4.0,no_lipo,CD81,1,10,11,3
M1,88,1,16,2.5,85.0,8.0,0.625,0.1,no_lipo,CD81,1,0,12,3
L9,89,1,17,2.5,185.0,8.0,0.625,0.1,no_lipo,CD81,1,8,11,3
E7,90,1,18,2.5,85.0,14.0,0.625,0.1,no_lipo,CD81,1,6,4,3
A21,91,1,19,2.5,185.0,14.0,0.625,0.1,no_lipo,CD81,1,20,0,3
A2,92,1,20,2.5,85.0,8.0,0.625,4.0,no_lipo,CD81,1,1,0,3
I7,93,1,23,2.5,185.0,14.0,0.625,4.0,no_lipo,CD81,1,6,8,3
E3,94,1,29,5.0,185.0,8.0,0.625,4.0,no_lipo,CD81,1,2,4,3
C11,95,1,30,5.0,85.0,14.0,0.625,4.0,no_lipo,CD81,1,10,2,3
I2,96,1,1,2.5,185.0,8.0,0.0,0.1,no_lipo,CD81,1,1,8,3
N13,97,1,2,2.5,85.0,14.0,0.0,0.1,no_lipo,CD81,1,12,13,3
C20,98,1,8,5.0,85.0,8.0,0.0,0.1,no_lipo,CD81,1,19,2,3
H24,99,1,11,5.0,185.0,14.0,0.0,0.1,no_lipo,CD81,1,23,7,3
K15,100,1,12,5.0,85.0,8.0,0.0,4.0,no_lipo,CD81,1,14,10,3
F8,101,1,13,5.0,185.0,8.0,0.0,4.0,no_lipo,CD81,1,7,5,3
K11,102,1,14,5.0,85.0,14.0,0.0,4.0,no_lipo,CD81,1,10,10,3
J3,103,1,15,5.0,185.0,14.0,0.0,4.0,no_lipo,CD81,1,2,9,3
P2,104,1,16,2.5,85.0,8.0,0.625,0.1,no_lipo,CD81,1,1,15,3
G8,105,1,17,2.5,185.0,8.0,0.625,0.1,no_lipo,CD81,1,7,6,3
B16,106,1,18,2.5,85.0,14.0,0.625,0.1,no_lipo,CD81,1,15,1,3
H16,107,1,19,2.5,185.0,14.0,0.625,0.1,no_lipo,CD81,1,15,7,3
F9,108,1,20,2.5,85.0,8.0,0.625,4.0,no_lipo,CD81,1,8,5,3
G5,109,1,23,2.5,185.0,14.0,0.625,4.0,no_lipo,CD81,1,4,6,3
O17,110,1,29,5.0,185.0,8.0,0.625,4.0,no_lipo,CD81,1,16,14,3
K9,111,1,30,5.0,85.0,14.0,0.625,4.0,no_lipo,CD81,1,8,10,3
O18,112,1,1,2.5,185.0,8.0,0.0,0.1,no_lipo,CD81,1,17,14,3
K6,113,1,2,2.5,85.0,14.0,0.0,0.1,no_lipo,CD81,1,5,10,3
B19,114,1,8,5.0,85.0,8.0,0.0,0.1,no_lipo,CD81,1,18,1,3
E14,115,1,11,5.0,185.0,14.0,0.0,0.1,no_lipo,CD81,1,13,4,3
O5,116,1,12,5.0,85.0,8.0,0.0,4.0,no_lipo,CD81,1,4,14,3
L16,117,1,13,5.0,185.0,8.0,0.0,4.0,no_lipo,CD81,1,15,11,3
A3,118,1,14,5.0,85.0,14.0,0.0,4.0,no_lipo,CD81,1,2,0,3
H3,119,1,15,5.0,185.0,14.0,0.0,4.0,no_lipo,CD81,1,2,7,3
C7,120,1,16,2.5,85.0,8.0,0.625,0.1,no_lipo,CD81,1,6,2,3
J23,121,1,17,2.5,185.0,8.0,0.625,0.1,no_lipo,CD81,1,22,9,3
F4,122,1,18,2.5,85.0,14.0,0.625,0.1,no_lipo,CD81,1,3,5,3
A14,123,1,19,2.5,185.0,14.0,0.625,0.1,no_lipo,CD81,1,13,0,3
N9,124,1,20,2.5,85.0,8.0,0.625,4.0,no_lipo,CD81,1,8,13,3
B15,125,1,23,2.5,185.0,14.0,0.625,4.0,no_lipo,CD81,1,14,1,3
M4,126,1,29,5.0,185.0,8.0,0.625,4.0,no_lipo,CD81,1,3,12,3
A9,127,1,30,5.0,85.0,14.0,0.625,4.0,no_lipo,CD81,1,8,0,3
L10,128,1,130,2.5,85.0,8.0,0.0,4.0,DMPC--0%PE--0%Chol,CD9,1,9,11,3
N24,129,1,132,5.0,185.0,8.0,0.0,0.1,DMPC--0%PE--0%Chol,CD9,1,23,13,3
L23,130,1,136,2.5,85.0,8.0,0.625,0.1,DOPC--0%PE--0%Chol,CD9,1,22,11,3
O13,131,1,137,2.5,185.0,8.0,0.625,0.1,DMPC--15%PE--8%Chol,CD9,1,12,14,3
J20,132,1,138,2.5,185.0,8.0,0.625,4.0,DMPC--15%PE--0%Chol,CD9,1,19,9,3
P9,133,1,140,5.0,85.0,8.0,0.625,0.1,DMPC--15%PE--0%Chol,CD9,1,8,15,3
B21,134,1,142,5.0,185.0,8.0,0.625,4.0,DOPC--0%PE--0%Chol,CD9,1,20,1,3
J22,135,1,143,5.0,85.0,8.0,0.625,4.0,DMPC--15%PE--8%Chol,CD9,1,21,9,3
N2,136,1,144,2.5,85.0,14.0,0.0,0.1,DMPC--15%PE--0%Chol,CD9,1,1,13,3
I11,137,1,146,2.5,185.0,14.0,0.0,4.0,DOPC--0%PE--0%Chol,CD9,1,10,8,3
C19,138,1,147,2.5,85.0,14.0,0.0,4.0,DMPC--15%PE--8%Chol,CD9,1,18,2,3
J17,139,1,148,5.0,85.0,14.0,0.0,0.1,DOPC--0%PE--0%Chol,CD9,1,16,9,3
B3,140,1,149,5.0,185.0,14.0,0.0,0.1,DMPC--15%PE--8%Chol,CD9,1,2,1,3
L21,141,1,150,5.0,185.0,14.0,0.0,4.0,DMPC--15%PE--0%Chol,CD9,1,20,11,3
K5,142,1,152,2.5,185.0,14.0,0.625,0.1,DMPC--0%PE--0%Chol,CD9,1,4,10,3
D15,143,1,158,5.0,85.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,CD9,1,14,3,3
E20,144,1,130,2.5,85.0,8.0,0.0,4.0,DMPC--0%PE--0%Chol,CD9,1,19,4,3
M12,145,1,132,5.0,185.0,8.0,0.0,0.1,DMPC--0%PE--0%Chol,CD9,1,11,12,3
D12,146,1,136,2.5,85.0,8.0,0.625,0.1,DOPC--0%PE--0%Chol,CD9,1,11,3,3
N23,147,1,137,2.5,185.0,8.0,0.625,0.1,DMPC--15%PE--8%Chol,CD9,1,22,13,3
G16,148,1,138,2.5,185.0,8.0,0.625,4.0,DMPC--15%PE--0%Chol,CD9,1,15,6,3
E2,149,1,140,5.0,85.0,8.0,0.625,0.1,DMPC--15%PE--0%Chol,CD9,1,1,4,3
H8,150,1,142,5.0,185.0,8.0,0.625,4.0,DOPC--0%PE--0%Chol,CD9,1,7,7,3
C13,151,1,143,5.0,85.0,8.0,0.625,4.0,DMPC--15%PE--8%Chol,CD9,1,12,2,3
B14,152,1,144,2.5,85.0,14.0,0.0,0.1,DMPC--15%PE--0%Chol,CD9,1,13,1,3
D16,153,1,146,2.5,185.0,14.0,0.0,4.0,DOPC--0%PE--0%Chol,CD9,1,15,3,3
O19,154,1,147,2.5,85.0,14.0,0.0,4.0,DMPC--15%PE--8%Chol,CD9,1,18,14,3
H9,155,1,148,5.0,85.0,14.0,0.0,0.1,DOPC--0%PE--0%Chol,CD9,1,8,7,3
G18,156,1,149,5.0,185.0,14.0,0.0,0.1,DMPC--15%PE--8%Chol,CD9,1,17,6,3
D6,157,1,150,5.0,185.0,14.0,0.0,4.0,DMPC--15%PE--0%Chol,CD9,1,5,3,3
A17,158,1,152,2.5,185.0,14.0,0.625,0.1,DMPC--0%PE--0%Chol,CD9,1,16,0,3
B11,159,1,158,5.0,85.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,CD9,1,10,1,3
D17,160,1,130,2.5,85.0,8.0,0.0,4.0,DMPC--0%PE--0%Chol,CD9,1,16,3,3
E15,161,1,132,5.0,185.0,8.0,0.0,0.1,DMPC--0%PE--0%Chol,CD9,1,14,4,3
C17,162,1,136,2.5,85.0,8.0,0.625,0.1,DOPC--0%PE--0%Chol,CD9,1,16,2,3
D19,163,1,137,2.5,185.0,8.0,0.625,0.1,DMPC--15%PE--8%Chol,CD9,1,18,3,3
N17,164,1,138,2.5,185.0,8.0,0.625,4.0,DMPC--15%PE--0%Chol,CD9,1,16,13,3
L22,165,1,140,5.0,85.0,8.0,0.625,0.1,DMPC--15%PE--0%Chol,CD9,1,21,11,3
J5,166,1,142,5.0,185.0,8.0,0.625,4.0,DOPC--0%PE--0%Chol,CD9,1,4,9,3
H4,167,1,143,5.0,85.0,8.0,0.625,4.0,DMPC--15%PE--8%Chol,CD9,1,3,7,3
F20,168,1,144,2.5,85.0,14.0,0.0,0.1,DMPC--15%PE--0%Chol,CD9,1,19,5,3
F6,169,1,146,2.5,185.0,14.0,0.0,4.0,DOPC--0%PE--0%Chol,CD9,1,5,5,3
M17,170,1,147,2.5,85.0,14.0,0.0,4.0,DMPC--15%PE--8%Chol,CD9,1,16,12,3
P10,171,1,148,5.0,85.0,14.0,0.0,0.1,DOPC--0%PE--0%Chol,CD9,1,9,15,3
K13,172,1,149,5.0,185.0,14.0,0.0,0.1,DMPC--15%PE--8%Chol,CD9,1,12,10,3
M11,173,1,150,5.0,185.0,14.0,0.0,4.0,DMPC--15%PE--0%Chol,CD9,1,10,12,3
H19,174,1,152,2.5,185.0,14.0,0.625,0.1,DMPC--0%PE--0%Chol,CD9,1,18,7,3
D8,175,1,158,5.0,85.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,CD9,1,7,3,3
H14,176,1,130,2.5,85.0,8.0,0.0,4.0,DMPC--0%PE--0%Chol,CD9,1,13,7,3
D3,177,1,132,5.0,185.0,8.0,0.0,0.1,DMPC--0%PE--0%Chol,CD9,1,2,3,3
F3,178,1,136,2.5,85.0,8.0,0.625,0.1,DOPC--0%PE--0%Chol,CD9,1,2,5,3
C3,179,1,137,2.5,185.0,8.0,0.625,0.1,DMPC--15%PE--8%Chol,CD9,1,2,2,3
B1,180,1,138,2.5,185.0,8.0,0.625,4.0,DMPC--15%PE--0%Chol,CD9,1,0,1,3
A16,181,1,140,5.0,85.0,8.0,0.625,0.1,DMPC--15%PE--0%Chol,CD9,1,15,0,3
G7,182,1,142,5.0,185.0,8.0,0.625,4.0,DOPC--0%PE--0%Chol,CD9,1,6,6,3
N14,183,1,143,5.0,85.0,8.0,0.625,4.0,DMPC--15%PE--8%Chol,CD9,1,13,13,3
K23,184,1,144,2.5,85.0,14.0,0.0,0.1,DMPC--15%PE--0%Chol,CD9,1,22,10,3
F7,185,1,146,2.5,185.0,14.0,0.0,4.0,DOPC--0%PE--0%Chol,CD9,1,6,5,3
G10,186,1,147,2.5,85.0,14.0,0.0,4.0,DMPC--15%PE--8%Chol,CD9,1,9,6,3
O14,187,1,148,5.0,85.0,14.0,0.0,0.1,DOPC--0%PE--0%Chol,CD9,1,13,14,3
L8,188,1,149,5.0,185.0,14.0,0.0,0.1,DMPC--15%PE--8%Chol,CD9,1,7,11,3
H20,189,1,150,5.0,185.0,14.0,0.0,4.0,DMPC--15%PE--0%Chol,CD9,1,19,7,3
F22,190,1,152,2.5,185.0,14.0,0.625,0.1,DMPC--0%PE--0%Chol,CD9,1,21,5,3
O24,191,1,158,5.0,85.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,CD9,1,23,14,3
J24,192,1,130,2.5,85.0,8.0,0.0,4.0,no_lipo,CD9,1,23,9,3
J2,193,1,132,5.0,185.0,8.0,0.0,0.1,no_lipo,CD9,1,1,9,3
J19,194,1,136,2.5,85.0,8.0,0.625,0.1,no_lipo,CD9,1,18,9,3
P21,195,1,137,2.5,185.0,8.0,0.625,0.1,no_lipo,CD9,1,20,15,3
A20,196,1,138,2.5,185.0,8.0,0.625,4.0,no_lipo,CD9,1,19,0,3
M13,197,1,140,5.0,85.0,8.0,0.625,0.1,no_lipo,CD9,1,12,12,3
N3,198,1,142,5.0,185.0,8.0,0.625,4.0,no_lipo,CD9,1,2,13,3
K17,199,1,143,5.0,85.0,8.0,0.625,4.0,no_lipo,CD9,1,16,10,3
N19,200,1,144,2.5,85.0,14.0,0.0,0.1,no_lipo,CD9,1,18,13,3
G24,201,1,146,2.5,185.0,14.0,0.0,4.0,no_lipo,CD9,1,23,6,3
M7,202,1,147,2.5,85.0,14.0,0.0,4.0,no_lipo,CD9,1,6,12,3
C24,203,1,148,5.0,85.0,14.0,0.0,0.1,no_lipo,CD9,1,23,2,3
I13,204,1,149,5.0,185.0,14.0,0.0,0.1,no_lipo,CD9,1,12,8,3
L19,205,1,150,5.0,185.0,14.0,0.0,4.0,no_lipo,CD9,1,18,11,3
G12,206,1,152,2.5,185.0,14.0,0.625,0.1,no_lipo,CD9,1,11,6,3
B24,207,1,158,5.0,85.0,14.0,0.625,4.0,no_lipo,CD9,1,23,1,3
L17,208,1,130,2.5,85.0,8.0,0.0,4.0,no_lipo,CD9,1,16,11,3
P8,209,1,132,5.0,185.0,8.0,0.0,0.1,no_lipo,CD9,1,7,15,3
J10,210,1,136,2.5,85.0,8.0,0.625,0.1,no_lipo,CD9,1,9,9,3
E10,211,1,137,2.5,185.0,8.0,0.625,0.1,no_lipo,CD9,1,9,4,3
A8,212,1,138,2.5,185.0,8.0,0.625,4.0,no_lipo,CD9,1,7,0,3
J8,213,1,140,5.0,85.0,8.0,0.625,0.1,no_lipo,CD9,1,7,9,3
G2,214,1,142,5.0,185.0,8.0,0.625,4.0,no_lipo,CD9,1,1,6,3
K3,215,1,143,5.0,85.0,8.0,0.625,4.0,no_lipo,CD9,1,2,10,3
I20,216,1,144,2.5,85.0,14.0,0.0,0.1,no_lipo,CD9,1,19,8,3
G1,217,1,146,2.5,185.0,14.0,0.0,4.0,no_lipo,CD9,1,0,6,3
N6,218,1,147,2.5,85.0,14.0,0.0,4.0,no_lipo,CD9,1,5,13,3
E17,219,1,148,5.0,85.0,14.0,0.0,0.1,no_lipo,CD9,1,16,4,3
I6,220,1,149,5.0,185.0,14.0,0.0,0.1,no_lipo,CD9,1,5,8,3
G15,221,1,150,5.0,185.0,14.0,0.0,4.0,no_lipo,CD9,1,14,6,3
C4,222,1,152,2.5,185.0,14.0,0.625,0.1,no_lipo,CD9,1,3,2,3
A6,223,1,158,5.0,85.0,14.0,0.625,4.0,no_lipo,CD9,1,5,0,3
C1,224,1,130,2.5,85.0,8.0,0.0,4.0,no_lipo,CD9,1,0,2,3
I18,225,1,132,5.0,185.0,8.0,0.0,0.1,no_lipo,CD9,1,17,8,3
M15,226,1,136,2.5,85.0,8.0,0.625,0.1,no_lipo,CD9,1,14,12,3
B13,227,1,137,2.5,185.0,8.0,0.625,0.1,no_lipo,CD9,1,12,1,3
M16,228,1,138,2.5,185.0,8.0,0.625,4.0,no_lipo,CD9,1,15,12,3
G4,229,1,140,5.0,85.0,8.0,0.625,0.1,no_lipo,CD9,1,3,6,3
C5,230,1,142,5.0,185.0,8.0,0.625,4.0,no_lipo,CD9,1,4,2,3
E23,231,1,143,5.0,85.0,8.0,0.625,4.0,no_lipo,CD9,1,22,4,3
K2,232,1,144,2.5,85.0,14.0,0.0,0.1,no_lipo,CD9,1,1,10,3
F14,233,1,146,2.5,185.0,14.0,0.0,4.0,no_lipo,CD9,1,13,5,3
N20,234,1,147,2.5,85.0,14.0,0.0,4.0,no_lipo,CD9,1,19,13,3
H10,235,1,148,5.0,85.0,14.0,0.0,0.1,no_lipo,CD9,1,9,7,3
J12,236,1,149,5.0,185.0,14.0,0.0,0.1,no_lipo,CD9,1,11,9,3
N15,237,1,150,5.0,185.0,14.0,0.0,4.0,no_lipo,CD9,1,14,13,3
H15,238,1,152,2.5,185.0,14.0,0.625,0.1,no_lipo,CD9,1,14,7,3
P18,239,1,158,5.0,85.0,14.0,0.625,4.0,no_lipo,CD9,1,17,15,3
K8,240,1,130,2.5,85.0,8.0,0.0,4.0,no_lipo,CD9,1,7,10,3
A7,241,1,132,5.0,185.0,8.0,0.0,0.1,no_lipo,CD9,1,6,0,3
K7,242,1,136,2.5,85.0,8.0,0.625,0.1,no_lipo,CD9,1,6,10,3
O12,243,1,137,2.5,185.0,8.0,0.625,0.1,no_lipo,CD9,1,11,14,3
F21,244,1,138,2.5,185.0,8.0,0.625,4.0,no_lipo,CD9,1,20,5,3
E6,245,1,140,5.0,85.0,8.0,0.625,0.1,no_lipo,CD9,1,5,4,3
K22,246,1,142,5.0,185.0,8.0,0.625,4.0,no_lipo,CD9,1,21,10,3
G13,247,1,143,5.0,85.0,8.0,0.625,4.0,no_lipo,CD9,1,12,6,3
A10,248,1,144,2.5,85.0,14.0,0.0,0.1,no_lipo,CD9,1,9,0,3
H17,249,1,146,2.5,185.0,14.0,0.0,4.0,no_lipo,CD9,1,16,7,3
E19,250,1,147,2.5,85.0,14.0,0.0,4.0,no_lipo,CD9,1,18,4,3
K24,251,1,148,5.0,85.0,14.0,0.0,0.1,no_lipo,CD9,1,23,10,3
B10,252,1,149,5.0,185.0,14.0,0.0,0.1,no_lipo,CD9,1,9,1,3
M10,253,1,150,5.0,185.0,14.0,0.0,4.0,no_lipo,CD9,1,9,12,3
D20,254,1,152,2.5,185.0,14.0,0.625,0.1,no_lipo,CD9,1,19,3,3
D4,255,1,158,5.0,85.0,14.0,0.625,4.0,no_lipo,CD9,1,3,3,3
C10,256,1,256,5.0,85.0,8.0,0.0,4.0,DMPC--15%PE--0%Chol,OR1D2,1,9,2,3
N4,257,1,257,2.5,185.0,8.0,0.0,0.1,DMPC--0%PE--0%Chol,OR1D2,1,3,13,3
E13,258,1,258,2.5,85.0,8.0,0.625,0.1,DMPC--0%PE--0%Chol,OR1D2,1,12,4,3
E5,259,1,259,5.0,185.0,8.0,0.625,4.0,DMPC--15%PE--0%Chol,OR1D2,1,4,4,3
P5,260,1,260,2.5,85.0,8.0,0.0,0.1,DMPC--15%PE--8%Chol,OR1D2,1,4,15,3
B9,261,1,263,2.5,185.0,8.0,0.625,0.1,DMPC--15%PE--8%Chol,OR1D2,1,8,1,3
D5,262,1,264,2.5,85.0,14.0,0.0,4.0,DMPC--0%PE--0%Chol,OR1D2,1,4,3,3
A18,263,1,265,5.0,185.0,14.0,0.0,0.1,DMPC--15%PE--0%Chol,OR1D2,1,17,0,3
N8,264,1,266,5.0,85.0,14.0,0.625,0.1,DMPC--15%PE--0%Chol,OR1D2,1,7,13,3
