Row,Column,Droplet
0,0,1
0,1,2
0,4,2
0,7,2
0,8,1
0,9,2
0,11,2
0,13,1
1,12,2
1,11,2
1,9,2
1,7,1
1,5,1
1,3,2
1,2,1
1,1,2
1,0,2
2,1,2
2,2,1
2,3,1
2,4,2
2,7,1
2,9,1
2,10,2
2,11,2
2,12,2
3,13,2
3,12,2
3,11,2
3,10,2
3,8,2
3,4,1
3,2,2
3,1,1
3,0,1
4,0,1
4,3,1
4,4,2
4,5,1
4,6,2
4,7,2
4,8,1
4,9,1
4,10,2
4,12,1
4,13,1
5,11,2
5,9,1
5,8,1
5,7,2
5,6,2
5,5,2
5,4,2
5,3,1
5,2,2
6,0,1
6,2,2
6,3,1
6,4,2
6,5,1
6,9,2
6,10,1
6,11,2
6,12,1
6,13,2
7,12,1
7,10,1
7,8,1
7,7,2
7,6,2
7,4,1
7,3,2
7,2,2
7,1,1
7,0,2
8,0,2
8,1,1
8,2,1
8,3,1
8,4,1
8,5,1
8,6,1
8,7,1
8,8,2
8,12,1
9,12,1
9,10,1
9,9,1
9,8,1
9,5,2
9,4,1
9,2,1
9,0,2
10,0,1
10,2,2
10,4,1
10,5,2
10,6,1
10,7,1
10,8,2
10,11,1
10,12,2
11,12,1
11,11,2
11,9,1
11,8,2
11,7,1
11,6,2
11,4,2
11,2,2
11,1,2
12,0,1
12,2,2
12,3,2
12,5,1
12,6,1
12,7,1
12,8,2
12,11,2
13,12,1
13,11,2
13,9,1
13,8,2
13,7,2
13,6,2
13,5,1
13,4,1
13,3,2
13,2,1
13,0,1
14,0,2
14,1,2
14,3,1
14,4,2
14,5,2
14,8,1
14,9,2
14,12,2
15,12,1
15,11,1
15,10,1
15,9,1
15,3,2
15,0,1
