well_name,unique_id,day,rxn_id,DNA_conc,K,Mg,SecYE,Spermidine,Liposome_name,DNA_name,plate,col,row,Liposome_conc
E7,820,1,8,5.0,85.0,8.0,0.0,0.1,DMPC--15%PE--0%Chol,B2AR,3,6,4,3
L23,821,1,9,2.5,185.0,8.0,0.625,0.1,DMPC--15%PE--8%Chol,B2AR,3,22,11,3
N4,822,1,10,2.5,185.0,14.0,0.625,0.1,DMPC--15%PE--0%Chol,B2AR,3,3,13,3
G14,823,1,11,5.0,85.0,14.0,0.0,0.1,DMPC--15%PE--8%Chol,B2AR,3,13,6,3
C6,824,1,12,2.5,85.0,8.0,0.625,4.0,DMPC--15%PE--0%Chol,B2AR,3,5,2,3
D21,825,1,13,5.0,185.0,8.0,0.0,4.0,DMPC--15%PE--8%Chol,B2AR,3,20,3,3
F11,826,1,14,5.0,185.0,14.0,0.0,4.0,DMPC--15%PE--0%Chol,B2AR,3,10,5,3
I13,827,1,15,2.5,85.0,14.0,0.625,4.0,DMPC--15%PE--8%Chol,B2AR,3,12,8,3
H23,828,1,16,2.5,85.0,8.0,0.625,0.1,DOPC--0%PE--0%Chol,B2AR,3,22,7,3
M11,829,1,18,5.0,185.0,14.0,0.0,0.1,DOPC--0%PE--0%Chol,B2AR,3,10,12,3
J11,830,1,20,5.0,85.0,8.0,0.0,4.0,DOPC--0%PE--0%Chol,B2AR,3,10,9,3
O5,831,1,22,2.5,185.0,14.0,0.625,4.0,DOPC--0%PE--0%Chol,B2AR,3,4,14,3
C11,832,1,0,5.0,185.0,8.0,0.625,0.1,no_lipo,B2AR,3,10,2,3
A8,833,1,2,2.5,85.0,14.0,0.0,0.1,no_lipo,B2AR,3,7,0,3
I16,834,1,4,2.5,185.0,8.0,0.0,4.0,no_lipo,B2AR,3,15,8,3
P17,835,1,6,5.0,85.0,14.0,0.625,4.0,no_lipo,B2AR,3,16,15,3
B5,836,1,8,5.0,85.0,8.0,0.0,0.1,no_lipo,B2AR,3,4,1,3
I10,837,1,9,2.5,185.0,8.0,0.625,0.1,no_lipo,B2AR,3,9,8,3
F16,838,1,10,2.5,185.0,14.0,0.625,0.1,no_lipo,B2AR,3,15,5,3
O17,839,1,11,5.0,85.0,14.0,0.0,0.1,no_lipo,B2AR,3,16,14,3
D20,840,1,12,2.5,85.0,8.0,0.625,4.0,no_lipo,B2AR,3,19,3,3
G4,841,1,13,5.0,185.0,8.0,0.0,4.0,no_lipo,B2AR,3,3,6,3
M6,842,1,14,5.0,185.0,14.0,0.0,4.0,no_lipo,B2AR,3,5,12,3
A23,843,1,15,2.5,85.0,14.0,0.625,4.0,no_lipo,B2AR,3,22,0,3
N7,844,1,16,2.5,85.0,8.0,0.625,0.1,no_lipo,B2AR,3,6,13,3
P13,845,1,18,5.0,185.0,14.0,0.0,0.1,no_lipo,B2AR,3,12,15,3
H9,846,1,20,5.0,85.0,8.0,0.0,4.0,no_lipo,B2AR,3,8,7,3
P5,847,1,22,2.5,185.0,14.0,0.625,4.0,no_lipo,B2AR,3,4,15,3
P8,848,1,0,5.0,185.0,8.0,0.625,0.1,no_lipo,B2AR,3,7,15,3
O3,849,1,2,2.5,85.0,14.0,0.0,0.1,no_lipo,B2AR,3,2,14,3
A24,850,1,4,2.5,185.0,8.0,0.0,4.0,no_lipo,B2AR,3,23,0,3
I17,851,1,6,5.0,85.0,14.0,0.625,4.0,no_lipo,B2AR,3,16,8,3
D3,852,1,8,5.0,85.0,8.0,0.0,0.1,no_lipo,B2AR,3,2,3,3
M18,853,1,9,2.5,185.0,8.0,0.625,0.1,no_lipo,B2AR,3,17,12,3
N8,854,1,10,2.5,185.0,14.0,0.625,0.1,no_lipo,B2AR,3,7,13,3
G23,855,1,11,5.0,85.0,14.0,0.0,0.1,no_lipo,B2AR,3,22,6,3
C3,856,1,12,2.5,85.0,8.0,0.625,4.0,no_lipo,B2AR,3,2,2,3
N17,857,1,13,5.0,185.0,8.0,0.0,4.0,no_lipo,B2AR,3,16,13,3
J1,858,1,14,5.0,185.0,14.0,0.0,4.0,no_lipo,B2AR,3,0,9,3
G9,859,1,15,2.5,85.0,14.0,0.625,4.0,no_lipo,B2AR,3,8,6,3
P22,860,1,16,2.5,85.0,8.0,0.625,0.1,no_lipo,B2AR,3,21,15,3
O2,861,1,18,5.0,185.0,14.0,0.0,0.1,no_lipo,B2AR,3,1,14,3
L19,862,1,20,5.0,85.0,8.0,0.0,4.0,no_lipo,B2AR,3,18,11,3
A1,863,1,22,2.5,185.0,14.0,0.625,4.0,no_lipo,B2AR,3,0,0,3
F23,864,1,0,5.0,185.0,8.0,0.625,0.1,no_lipo,B2AR,3,22,5,3
N19,865,1,2,2.5,85.0,14.0,0.0,0.1,no_lipo,B2AR,3,18,13,3
J20,866,1,4,2.5,185.0,8.0,0.0,4.0,no_lipo,B2AR,3,19,9,3
O4,867,1,6,5.0,85.0,14.0,0.625,4.0,no_lipo,B2AR,3,3,14,3
K6,868,1,8,5.0,85.0,8.0,0.0,0.1,no_lipo,B2AR,3,5,10,3
D6,869,1,9,2.5,185.0,8.0,0.625,0.1,no_lipo,B2AR,3,5,3,3
H5,870,1,10,2.5,185.0,14.0,0.625,0.1,no_lipo,B2AR,3,4,7,3
A6,871,1,11,5.0,85.0,14.0,0.0,0.1,no_lipo,B2AR,3,5,0,3
E5,872,1,12,2.5,85.0,8.0,0.625,4.0,no_lipo,B2AR,3,4,4,3
B23,873,1,13,5.0,185.0,8.0,0.0,4.0,no_lipo,B2AR,3,22,1,3
M20,874,1,14,5.0,185.0,14.0,0.0,4.0,no_lipo,B2AR,3,19,12,3
F4,875,1,15,2.5,85.0,14.0,0.625,4.0,no_lipo,B2AR,3,3,5,3
E10,876,1,16,2.5,85.0,8.0,0.625,0.1,no_lipo,B2AR,3,9,4,3
M9,877,1,18,5.0,185.0,14.0,0.0,0.1,no_lipo,B2AR,3,8,12,3
C15,878,1,20,5.0,85.0,8.0,0.0,4.0,no_lipo,B2AR,3,14,2,3
P14,879,1,22,2.5,185.0,14.0,0.625,4.0,no_lipo,B2AR,3,13,15,3
E24,880,1,0,5.0,185.0,8.0,0.625,0.1,no_lipo,B2AR,3,23,4,3
M23,881,1,2,2.5,85.0,14.0,0.0,0.1,no_lipo,B2AR,3,22,12,3
O16,882,1,4,2.5,185.0,8.0,0.0,4.0,no_lipo,B2AR,3,15,14,3
D11,883,1,6,5.0,85.0,14.0,0.625,4.0,no_lipo,B2AR,3,10,3,3
K1,884,1,8,5.0,85.0,8.0,0.0,0.1,no_lipo,B2AR,3,0,10,3
H15,885,1,9,2.5,185.0,8.0,0.625,0.1,no_lipo,B2AR,3,14,7,3
H24,886,1,10,2.5,185.0,14.0,0.625,0.1,no_lipo,B2AR,3,23,7,3
F9,887,1,11,5.0,85.0,14.0,0.0,0.1,no_lipo,B2AR,3,8,5,3
H8,888,1,12,2.5,85.0,8.0,0.625,4.0,no_lipo,B2AR,3,7,7,3
L7,889,1,13,5.0,185.0,8.0,0.0,4.0,no_lipo,B2AR,3,6,11,3
M22,890,1,14,5.0,185.0,14.0,0.0,4.0,no_lipo,B2AR,3,21,12,3
M19,891,1,15,2.5,85.0,14.0,0.625,4.0,no_lipo,B2AR,3,18,12,3
O23,892,1,16,2.5,85.0,8.0,0.625,0.1,no_lipo,B2AR,3,22,14,3
K24,893,1,18,5.0,185.0,14.0,0.0,0.1,no_lipo,B2AR,3,23,10,3
P12,894,1,20,5.0,85.0,8.0,0.0,4.0,no_lipo,B2AR,3,11,15,3
I21,895,1,22,2.5,185.0,14.0,0.625,4.0,no_lipo,B2AR,3,20,8,3
K10,896,1,129,5.0,85.0,8.0,0.0,0.1,DMPC--0%PE--0%Chol,Neu,3,9,10,3
I9,897,1,130,2.5,85.0,8.0,0.0,0.1,DMPC--15%PE--0%Chol,Neu,3,8,8,3
J3,898,1,131,5.0,185.0,14.0,0.0,0.1,DMPC--15%PE--8%Chol,Neu,3,2,9,3
H19,899,1,133,5.0,185.0,14.0,0.625,0.1,DMPC--0%PE--0%Chol,Neu,3,18,7,3
J8,900,1,134,2.5,185.0,14.0,0.625,0.1,DMPC--15%PE--0%Chol,Neu,3,7,9,3
H2,901,1,135,5.0,85.0,8.0,0.625,0.1,DMPC--15%PE--8%Chol,Neu,3,1,7,3
E4,902,1,136,2.5,185.0,8.0,0.0,4.0,DMPC--0%PE--0%Chol,Neu,3,3,4,3
B24,903,1,138,2.5,85.0,14.0,0.0,4.0,DMPC--15%PE--8%Chol,Neu,3,23,1,3
G5,904,1,139,5.0,185.0,8.0,0.0,4.0,DMPC--15%PE--0%Chol,Neu,3,4,6,3
L15,905,1,140,2.5,85.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,Neu,3,14,11,3
L3,906,1,142,2.5,185.0,8.0,0.625,4.0,DMPC--15%PE--8%Chol,Neu,3,2,11,3
M7,907,1,143,5.0,85.0,14.0,0.625,4.0,DMPC--15%PE--0%Chol,Neu,3,6,12,3
E6,908,1,144,2.5,85.0,14.0,0.0,0.1,DOPC--0%PE--0%Chol,Neu,3,5,4,3
G13,909,1,148,2.5,185.0,8.0,0.625,0.1,DOPC--0%PE--0%Chol,Neu,3,12,6,3
H18,910,1,153,5.0,185.0,14.0,0.0,4.0,DOPC--0%PE--0%Chol,Neu,3,17,7,3
O19,911,1,157,5.0,85.0,8.0,0.625,4.0,DOPC--0%PE--0%Chol,Neu,3,18,14,3
N13,912,1,129,5.0,85.0,8.0,0.0,0.1,DMPC--0%PE--0%Chol,Neu,3,12,13,3
G20,913,1,130,2.5,85.0,8.0,0.0,0.1,DMPC--15%PE--0%Chol,Neu,3,19,6,3
D24,914,1,131,5.0,185.0,14.0,0.0,0.1,DMPC--15%PE--8%Chol,Neu,3,23,3,3
H4,915,1,133,5.0,185.0,14.0,0.625,0.1,DMPC--0%PE--0%Chol,Neu,3,3,7,3
P21,916,1,134,2.5,185.0,14.0,0.625,0.1,DMPC--15%PE--0%Chol,Neu,3,20,15,3
H10,917,1,135,5.0,85.0,8.0,0.625,0.1,DMPC--15%PE--8%Chol,Neu,3,9,7,3
P4,918,1,136,2.5,185.0,8.0,0.0,4.0,DMPC--0%PE--0%Chol,Neu,3,3,15,3
J16,919,1,138,2.5,85.0,14.0,0.0,4.0,DMPC--15%PE--8%Chol,Neu,3,15,9,3
K3,920,1,139,5.0,185.0,8.0,0.0,4.0,DMPC--15%PE--0%Chol,Neu,3,2,10,3
B17,921,1,140,2.5,85.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,Neu,3,16,1,3
C18,922,1,142,2.5,185.0,8.0,0.625,4.0,DMPC--15%PE--8%Chol,Neu,3,17,2,3
F1,923,1,143,5.0,85.0,14.0,0.625,4.0,DMPC--15%PE--0%Chol,Neu,3,0,5,3
B9,924,1,144,2.5,85.0,14.0,0.0,0.1,DOPC--0%PE--0%Chol,Neu,3,8,1,3
A16,925,1,148,2.5,185.0,8.0,0.625,0.1,DOPC--0%PE--0%Chol,Neu,3,15,0,3
C20,926,1,153,5.0,185.0,14.0,0.0,4.0,DOPC--0%PE--0%Chol,Neu,3,19,2,3
B2,927,1,157,5.0,85.0,8.0,0.625,4.0,DOPC--0%PE--0%Chol,Neu,3,1,1,3
E3,928,1,129,5.0,85.0,8.0,0.0,0.1,DMPC--0%PE--0%Chol,Neu,3,2,4,3
K19,929,1,130,2.5,85.0,8.0,0.0,0.1,DMPC--15%PE--0%Chol,Neu,3,18,10,3
E21,930,1,131,5.0,185.0,14.0,0.0,0.1,DMPC--15%PE--8%Chol,Neu,3,20,4,3
M14,931,1,133,5.0,185.0,14.0,0.625,0.1,DMPC--0%PE--0%Chol,Neu,3,13,12,3
H12,932,1,134,2.5,185.0,14.0,0.625,0.1,DMPC--15%PE--0%Chol,Neu,3,11,7,3
N14,933,1,135,5.0,85.0,8.0,0.625,0.1,DMPC--15%PE--8%Chol,Neu,3,13,13,3
I14,934,1,136,2.5,185.0,8.0,0.0,4.0,DMPC--0%PE--0%Chol,Neu,3,13,8,3
A9,935,1,138,2.5,85.0,14.0,0.0,4.0,DMPC--15%PE--8%Chol,Neu,3,8,0,3
D18,936,1,139,5.0,185.0,8.0,0.0,4.0,DMPC--15%PE--0%Chol,Neu,3,17,3,3
H6,937,1,140,2.5,85.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,Neu,3,5,7,3
N21,938,1,142,2.5,185.0,8.0,0.625,4.0,DMPC--15%PE--8%Chol,Neu,3,20,13,3
N10,939,1,143,5.0,85.0,14.0,0.625,4.0,DMPC--15%PE--0%Chol,Neu,3,9,13,3
E8,940,1,144,2.5,85.0,14.0,0.0,0.1,DOPC--0%PE--0%Chol,Neu,3,7,4,3
C13,941,1,148,2.5,185.0,8.0,0.625,0.1,DOPC--0%PE--0%Chol,Neu,3,12,2,3
I3,942,1,153,5.0,185.0,14.0,0.0,4.0,DOPC--0%PE--0%Chol,Neu,3,2,8,3
F24,943,1,157,5.0,85.0,8.0,0.625,4.0,DOPC--0%PE--0%Chol,Neu,3,23,5,3
H13,944,1,129,5.0,85.0,8.0,0.0,0.1,DMPC--0%PE--0%Chol,Neu,3,12,7,3
E1,945,1,130,2.5,85.0,8.0,0.0,0.1,DMPC--15%PE--0%Chol,Neu,3,0,4,3
A15,946,1,131,5.0,185.0,14.0,0.0,0.1,DMPC--15%PE--8%Chol,Neu,3,14,0,3
A20,947,1,133,5.0,185.0,14.0,0.625,0.1,DMPC--0%PE--0%Chol,Neu,3,19,0,3
C24,948,1,134,2.5,185.0,14.0,0.625,0.1,DMPC--15%PE--0%Chol,Neu,3,23,2,3
G6,949,1,135,5.0,85.0,8.0,0.625,0.1,DMPC--15%PE--8%Chol,Neu,3,5,6,3
M4,950,1,136,2.5,185.0,8.0,0.0,4.0,DMPC--0%PE--0%Chol,Neu,3,3,12,3
G19,951,1,138,2.5,85.0,14.0,0.0,4.0,DMPC--15%PE--8%Chol,Neu,3,18,6,3
B11,952,1,139,5.0,185.0,8.0,0.0,4.0,DMPC--15%PE--0%Chol,Neu,3,10,1,3
E14,953,1,140,2.5,85.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,Neu,3,13,4,3
F13,954,1,142,2.5,185.0,8.0,0.625,4.0,DMPC--15%PE--8%Chol,Neu,3,12,5,3
A19,955,1,143,5.0,85.0,14.0,0.625,4.0,DMPC--15%PE--0%Chol,Neu,3,18,0,3
C7,956,1,144,2.5,85.0,14.0,0.0,0.1,DOPC--0%PE--0%Chol,Neu,3,6,2,3
M2,957,1,148,2.5,185.0,8.0,0.625,0.1,DOPC--0%PE--0%Chol,Neu,3,1,12,3
F12,958,1,153,5.0,185.0,14.0,0.0,4.0,DOPC--0%PE--0%Chol,Neu,3,11,5,3
H3,959,1,157,5.0,85.0,8.0,0.625,4.0,DOPC--0%PE--0%Chol,Neu,3,2,7,3
L22,960,1,129,5.0,85.0,8.0,0.0,0.1,no_lipo,Neu,3,21,11,3
O9,961,1,130,2.5,85.0,8.0,0.0,0.1,no_lipo,Neu,3,8,14,3
A5,962,1,131,5.0,185.0,14.0,0.0,0.1,no_lipo,Neu,3,4,0,3
L18,963,1,133,5.0,185.0,14.0,0.625,0.1,no_lipo,Neu,3,17,11,3
N6,964,1,134,2.5,185.0,14.0,0.625,0.1,no_lipo,Neu,3,5,13,3
K14,965,1,135,5.0,85.0,8.0,0.625,0.1,no_lipo,Neu,3,13,10,3
G3,966,1,136,2.5,185.0,8.0,0.0,4.0,no_lipo,Neu,3,2,6,3
L12,967,1,138,2.5,85.0,14.0,0.0,4.0,no_lipo,Neu,3,11,11,3
G10,968,1,139,5.0,185.0,8.0,0.0,4.0,no_lipo,Neu,3,9,6,3
D23,969,1,140,2.5,85.0,14.0,0.625,4.0,no_lipo,Neu,3,22,3,3
K11,970,1,142,2.5,185.0,8.0,0.625,4.0,no_lipo,Neu,3,10,10,3
G1,971,1,143,5.0,85.0,14.0,0.625,4.0,no_lipo,Neu,3,0,6,3
F21,972,1,144,2.5,85.0,14.0,0.0,0.1,no_lipo,Neu,3,20,5,3
G16,973,1,148,2.5,185.0,8.0,0.625,0.1,no_lipo,Neu,3,15,6,3
P18,974,1,153,5.0,185.0,14.0,0.0,4.0,no_lipo,Neu,3,17,15,3
C14,975,1,157,5.0,85.0,8.0,0.625,4.0,no_lipo,Neu,3,13,2,3
J13,976,1,129,5.0,85.0,8.0,0.0,0.1,no_lipo,Neu,3,12,9,3
P10,977,1,130,2.5,85.0,8.0,0.0,0.1,no_lipo,Neu,3,9,15,3
I12,978,1,131,5.0,185.0,14.0,0.0,0.1,no_lipo,Neu,3,11,8,3
L13,979,1,133,5.0,185.0,14.0,0.625,0.1,no_lipo,Neu,3,12,11,3
N22,980,1,134,2.5,185.0,14.0,0.625,0.1,no_lipo,Neu,3,21,13,3
E19,981,1,135,5.0,85.0,8.0,0.625,0.1,no_lipo,Neu,3,18,4,3
H11,982,1,136,2.5,185.0,8.0,0.0,4.0,no_lipo,Neu,3,10,7,3
B15,983,1,138,2.5,85.0,14.0,0.0,4.0,no_lipo,Neu,3,14,1,3
N3,984,1,139,5.0,185.0,8.0,0.0,4.0,no_lipo,Neu,3,2,13,3
E2,985,1,140,2.5,85.0,14.0,0.625,4.0,no_lipo,Neu,3,1,4,3
H22,986,1,142,2.5,185.0,8.0,0.625,4.0,no_lipo,Neu,3,21,7,3
L14,987,1,143,5.0,85.0,14.0,0.625,4.0,no_lipo,Neu,3,13,11,3
O13,988,1,144,2.5,85.0,14.0,0.0,0.1,no_lipo,Neu,3,12,14,3
P9,989,1,148,2.5,185.0,8.0,0.625,0.1,no_lipo,Neu,3,8,15,3
P6,990,1,153,5.0,185.0,14.0,0.0,4.0,no_lipo,Neu,3,5,15,3
A18,991,1,157,5.0,85.0,8.0,0.625,4.0,no_lipo,Neu,3,17,0,3
P24,992,1,129,5.0,85.0,8.0,0.0,0.1,no_lipo,Neu,3,23,15,3
K21,993,1,130,2.5,85.0,8.0,0.0,0.1,no_lipo,Neu,3,20,10,3
D22,994,1,131,5.0,185.0,14.0,0.0,0.1,no_lipo,Neu,3,21,3,3
A21,995,1,133,5.0,185.0,14.0,0.625,0.1,no_lipo,Neu,3,20,0,3
A3,996,1,134,2.5,185.0,14.0,0.625,0.1,no_lipo,Neu,3,2,0,3
M8,997,1,135,5.0,85.0,8.0,0.625,0.1,no_lipo,Neu,3,7,12,3
P1,998,1,136,2.5,185.0,8.0,0.0,4.0,no_lipo,Neu,3,0,15,3
K15,999,1,138,2.5,85.0,14.0,0.0,4.0,no_lipo,Neu,3,14,10,3
P11,1000,1,139,5.0,185.0,8.0,0.0,4.0,no_lipo,Neu,3,10,15,3
I11,1001,1,140,2.5,85.0,14.0,0.625,4.0,no_lipo,Neu,3,10,8,3
C21,1002,1,142,2.5,185.0,8.0,0.625,4.0,no_lipo,Neu,3,20,2,3
E15,1003,1,143,5.0,85.0,14.0,0.625,4.0,no_lipo,Neu,3,14,4,3
F8,1004,1,144,2.5,85.0,14.0,0.0,0.1,no_lipo,Neu,3,7,5,3
K18,1005,1,148,2.5,185.0,8.0,0.625,0.1,no_lipo,Neu,3,17,10,3
F5,1006,1,153,5.0,185.0,14.0,0.0,4.0,no_lipo,Neu,3,4,5,3
G21,1007,1,157,5.0,85.0,8.0,0.625,4.0,no_lipo,Neu,3,20,6,3
P20,1008,1,129,5.0,85.0,8.0,0.0,0.1,no_lipo,Neu,3,19,15,3
M16,1009,1,130,2.5,85.0,8.0,0.0,0.1,no_lipo,Neu,3,15,12,3
L11,1010,1,131,5.0,185.0,14.0,0.0,0.1,no_lipo,Neu,3,10,11,3
M12,1011,1,133,5.0,185.0,14.0,0.625,0.1,no_lipo,Neu,3,11,12,3
B10,1012,1,134,2.5,185.0,14.0,0.625,0.1,no_lipo,Neu,3,9,1,3
F18,1013,1,135,5.0,85.0,8.0,0.625,0.1,no_lipo,Neu,3,17,5,3
J15,1014,1,136,2.5,185.0,8.0,0.0,4.0,no_lipo,Neu,3,14,9,3
M5,1015,1,138,2.5,85.0,14.0,0.0,4.0,no_lipo,Neu,3,4,12,3
D2,1016,1,139,5.0,185.0,8.0,0.0,4.0,no_lipo,Neu,3,1,3,3
O20,1017,1,140,2.5,85.0,14.0,0.625,4.0,no_lipo,Neu,3,19,14,3
D8,1018,1,142,2.5,185.0,8.0,0.625,4.0,no_lipo,Neu,3,7,3,3
J23,1019,1,143,5.0,85.0,14.0,0.625,4.0,no_lipo,Neu,3,22,9,3
I5,1020,1,144,2.5,85.0,14.0,0.0,0.1,no_lipo,Neu,3,4,8,3
A7,1021,1,148,2.5,185.0,8.0,0.625,0.1,no_lipo,Neu,3,6,0,3
E23,1022,1,153,5.0,185.0,14.0,0.0,4.0,no_lipo,Neu,3,22,4,3
D14,1023,1,157,5.0,85.0,8.0,0.625,4.0,no_lipo,Neu,3,13,3,3
B14,1024,1,352,5.0,85.0,8.0,0.0,0.1,DMPC--15%PE--8%Chol,InP,3,13,1,3
L16,1025,1,353,2.5,185.0,8.0,0.0,0.1,DMPC--0%PE--0%Chol,InP,3,15,11,3
G12,1026,1,354,2.5,85.0,14.0,0.0,0.1,DMPC--0%PE--0%Chol,InP,3,11,6,3
O11,1027,1,355,5.0,185.0,14.0,0.0,0.1,DMPC--15%PE--8%Chol,InP,3,10,14,3
O22,1028,1,356,2.5,85.0,8.0,0.625,0.1,DMPC--15%PE--0%Chol,InP,3,21,14,3
B19,1029,1,359,2.5,185.0,14.0,0.625,0.1,DMPC--15%PE--0%Chol,InP,3,18,1,3
