unique_id,rxn_id,reagent,target,Reagent_type,stock,Droplet,well_id,Column,Row,well_name
297,97,deGFP,5,DNA,83.333,2,72,4,8,I05
297,97,wce,1,wce,1.0,22,72,4,8,I05
7,7,deGFP,5,DNA,83.333,2,73,4,9,J05
7,7,K,0,K,833.333,0,73,4,9,J05
7,7,K,0,K,1666.667,0,73,4,9,J05
7,7,Mg,35,Mg,166.667,1,73,4,9,J05
7,7,Mg,35,Mg,500.0,2,73,4,9,J05
7,7,water,1,water,1.0,6,73,4,9,J05
7,7,wce,1,wce,1.0,22,73,4,9,J05
227,27,Mg,35,Mg,166.667,1,74,4,10,K05
227,27,Mg,35,Mg,500.0,2,74,4,10,K05
227,27,water,1,water,1.0,5,74,4,10,K05
227,27,K,50,K,1666.667,1,74,4,10,K05
227,27,K,50,K,833.333,0,74,4,10,K05
227,27,deGFP,5,DNA,83.333,2,74,4,10,K05
227,27,wce,1,wce,1.0,22,74,4,10,K05
204,4,K,0,K,833.333,0,75,4,11,L05
204,4,K,0,K,1666.667,0,75,4,11,L05
204,4,deGFP,5,DNA,83.333,2,75,4,11,L05
204,4,water,1,water,1.0,7,75,4,11,L05
204,4,Mg,20,Mg,500.0,1,75,4,11,L05
204,4,wce,1,wce,1.0,22,75,4,11,L05
204,4,Mg,20,Mg,166.667,1,75,4,11,L05
263,63,deGFP,5,DNA,83.333,2,76,4,12,M05
263,63,K,150,K,833.333,0,76,4,12,M05
263,63,K,150,K,1666.667,3,76,4,12,M05
263,63,Mg,15,Mg,166.667,0,76,4,12,M05
263,63,Mg,15,Mg,500.0,1,76,4,12,M05
263,63,wce,1,wce,1.0,22,76,4,12,M05
263,63,water,1,water,1.0,5,76,4,12,M05
218,18,water,1,water,1.0,4,77,4,13,N05
218,18,Mg,40,Mg,500.0,2,77,4,13,N05
218,18,K,25,K,1666.667,0,77,4,13,N05
218,18,K,25,K,833.333,1,77,4,13,N05
218,18,deGFP,5,DNA,83.333,2,77,4,13,N05
218,18,wce,1,wce,1.0,22,77,4,13,N05
218,18,Mg,40,Mg,166.667,2,77,4,13,N05
15,15,deGFP,5,DNA,83.333,2,78,4,14,O05
15,15,K,25,K,833.333,1,78,4,14,O05
15,15,K,25,K,1666.667,0,78,4,14,O05
15,15,wce,1,wce,1.0,22,78,4,14,O05
15,15,water,1,water,1.0,5,78,4,14,O05
15,15,Mg,25,Mg,500.0,1,78,4,14,O05
15,15,Mg,25,Mg,166.667,2,78,4,14,O05
102,2,water,1,water,1.0,7,79,4,15,P05
102,2,deGFP,5,DNA,83.333,2,79,4,15,P05
102,2,K,0,K,833.333,0,79,4,15,P05
102,2,K,0,K,1666.667,0,79,4,15,P05
102,2,Mg,10,Mg,166.667,2,79,4,15,P05
102,2,Mg,10,Mg,500.0,0,79,4,15,P05
102,2,wce,1,wce,1.0,22,79,4,15,P05
38,38,water,1,water,1.0,3,80,5,0,A06
38,38,deGFP,5,DNA,83.333,2,80,5,0,A06
38,38,Mg,40,Mg,500.0,2,80,5,0,A06
38,38,K,75,K,833.333,1,80,5,0,A06
38,38,Mg,40,Mg,166.667,2,80,5,0,A06
38,38,wce,1,wce,1.0,22,80,5,0,A06
38,38,K,75,K,1666.667,1,80,5,0,A06
189,89,water,1,water,1.0,2,81,5,1,B06
189,89,wce,1,wce,1.0,22,81,5,1,B06
189,89,deGFP,5,DNA,83.333,2,81,5,1,B06
189,89,K,200,K,833.333,0,81,5,1,B06
189,89,K,200,K,1666.667,4,81,5,1,B06
189,89,Mg,45,Mg,166.667,0,81,5,1,B06
189,89,Mg,45,Mg,500.0,3,81,5,1,B06
179,79,K,175,K,833.333,1,82,5,2,C06
179,79,deGFP,5,DNA,83.333,2,82,5,2,C06
179,79,K,175,K,1666.667,3,82,5,2,C06
179,79,water,1,water,1.0,2,82,5,2,C06
179,79,Mg,45,Mg,500.0,3,82,5,2,C06
179,79,wce,1,wce,1.0,22,82,5,2,C06
179,79,Mg,45,Mg,166.667,0,82,5,2,C06
239,39,K,75,K,833.333,1,83,5,3,D06
239,39,K,75,K,1666.667,1,83,5,3,D06
239,39,Mg,45,Mg,166.667,0,83,5,3,D06
239,39,Mg,45,Mg,500.0,3,83,5,3,D06
239,39,water,1,water,1.0,4,83,5,3,D06
239,39,wce,1,wce,1.0,22,83,5,3,D06
239,39,deGFP,5,DNA,83.333,2,83,5,3,D06
159,59,water,1,water,1.0,3,84,5,4,E06
159,59,deGFP,5,DNA,83.333,2,84,5,4,E06
159,59,K,125,K,833.333,1,84,5,4,E06
159,59,K,125,K,1666.667,2,84,5,4,E06
159,59,Mg,45,Mg,166.667,0,84,5,4,E06
159,59,Mg,45,Mg,500.0,3,84,5,4,E06
159,59,wce,1,wce,1.0,22,84,5,4,E06
68,68,wce,1,wce,1.0,22,85,5,5,F06
68,68,K,150,K,833.333,0,85,5,5,F06
68,68,water,1,water,1.0,2,85,5,5,F06
68,68,Mg,40,Mg,500.0,2,85,5,5,F06
68,68,Mg,40,Mg,166.667,2,85,5,5,F06
68,68,K,150,K,1666.667,3,85,5,5,F06
68,68,deGFP,5,DNA,83.333,2,85,5,5,F06
279,79,Mg,45,Mg,500.0,3,86,5,6,G06
279,79,K,175,K,833.333,1,86,5,6,G06
279,79,K,175,K,1666.667,3,86,5,6,G06
279,79,Mg,45,Mg,166.667,0,86,5,6,G06
279,79,water,1,water,1.0,2,86,5,6,G06
279,79,wce,1,wce,1.0,22,86,5,6,G06
279,79,deGFP,5,DNA,83.333,2,86,5,6,G06
231,31,wce,1,wce,1.0,22,87,5,7,H06
231,31,Mg,5,Mg,500.0,0,87,5,7,H06
231,31,water,1,water,1.0,6,87,5,7,H06
231,31,K,75,K,833.333,1,87,5,7,H06
231,31,deGFP,5,DNA,83.333,2,87,5,7,H06
231,31,Mg,5,Mg,166.667,1,87,5,7,H06
231,31,K,75,K,1666.667,1,87,5,7,H06
35,35,deGFP,5,DNA,83.333,2,88,5,8,I06
35,35,K,75,K,833.333,1,88,5,8,I06
35,35,K,75,K,1666.667,1,88,5,8,I06
35,35,Mg,25,Mg,166.667,2,88,5,8,I06
35,35,Mg,25,Mg,500.0,1,88,5,8,I06
35,35,water,1,water,1.0,4,88,5,8,I06
35,35,wce,1,wce,1.0,22,88,5,8,I06
78,78,deGFP,5,DNA,83.333,2,89,5,9,J06
78,78,K,175,K,833.333,1,89,5,9,J06
78,78,K,175,K,1666.667,3,89,5,9,J06
78,78,Mg,40,Mg,166.667,2,89,5,9,J06
78,78,Mg,40,Mg,500.0,2,89,5,9,J06
78,78,water,1,water,1.0,1,89,5,9,J06
78,78,wce,1,wce,1.0,22,89,5,9,J06
27,27,deGFP,5,DNA,83.333,2,90,5,10,K06
27,27,Mg,35,Mg,166.667,1,90,5,10,K06
27,27,Mg,35,Mg,500.0,2,90,5,10,K06
27,27,water,1,water,1.0,5,90,5,10,K06
27,27,wce,1,wce,1.0,22,90,5,10,K06
27,27,K,50,K,1666.667,1,90,5,10,K06
27,27,K,50,K,833.333,0,90,5,10,K06
93,93,K,225,K,1666.667,4,91,5,11,L06
93,93,wce,1,wce,1.0,22,91,5,11,L06
93,93,water,1,water,1.0,3,91,5,11,L06
93,93,Mg,15,Mg,500.0,1,91,5,11,L06
93,93,Mg,15,Mg,166.667,0,91,5,11,L06
93,93,K,225,K,833.333,1,91,5,11,L06
93,93,deGFP,5,DNA,83.333,2,91,5,11,L06
228,28,deGFP,5,DNA,83.333,2,92,5,12,M06
228,28,K,50,K,833.333,0,92,5,12,M06
228,28,K,50,K,1666.667,1,92,5,12,M06
228,28,Mg,40,Mg,166.667,2,92,5,12,M06
228,28,Mg,40,Mg,500.0,2,92,5,12,M06
228,28,water,1,water,1.0,4,92,5,12,M06
228,28,wce,1,wce,1.0,22,92,5,12,M06
124,24,Mg,20,Mg,166.667,1,93,5,13,N06
124,24,water,1,water,1.0,6,93,5,13,N06
124,24,Mg,20,Mg,500.0,1,93,5,13,N06
124,24,K,50,K,1666.667,1,93,5,13,N06
124,24,K,50,K,833.333,0,93,5,13,N06
124,24,deGFP,5,DNA,83.333,2,93,5,13,N06
124,24,wce,1,wce,1.0,22,93,5,13,N06
182,82,K,200,K,833.333,0,94,5,14,O06
182,82,K,200,K,1666.667,4,94,5,14,O06
182,82,Mg,10,Mg,166.667,2,94,5,14,O06
182,82,Mg,10,Mg,500.0,0,94,5,14,O06
182,82,wce,1,wce,1.0,22,94,5,14,O06
182,82,deGFP,5,DNA,83.333,2,94,5,14,O06
182,82,water,1,water,1.0,3,94,5,14,O06
36,36,wce,1,wce,1.0,22,95,5,15,P06
36,36,K,75,K,833.333,1,95,5,15,P06
36,36,K,75,K,1666.667,1,95,5,15,P06
36,36,Mg,30,Mg,166.667,0,95,5,15,P06
36,36,Mg,30,Mg,500.0,2,95,5,15,P06
36,36,deGFP,5,DNA,83.333,2,95,5,15,P06
36,36,water,1,water,1.0,5,95,5,15,P06
194,94,deGFP,5,DNA,83.333,2,96,6,0,A07
194,94,K,225,K,833.333,1,96,6,0,A07
194,94,K,225,K,1666.667,4,96,6,0,A07
194,94,Mg,20,Mg,166.667,1,96,6,0,A07
194,94,Mg,20,Mg,500.0,1,96,6,0,A07
194,94,wce,1,wce,1.0,22,96,6,0,A07
194,94,water,1,water,1.0,2,96,6,0,A07
177,77,wce,1,wce,1.0,22,97,6,1,B07
177,77,Mg,35,Mg,500.0,2,97,6,1,B07
177,77,Mg,35,Mg,166.667,1,97,6,1,B07
177,77,water,1,water,1.0,2,97,6,1,B07
177,77,K,175,K,833.333,1,97,6,1,B07
177,77,deGFP,5,DNA,83.333,2,97,6,1,B07
177,77,K,175,K,1666.667,3,97,6,1,B07
174,74,water,1,water,1.0,3,98,6,2,C07
174,74,deGFP,5,DNA,83.333,2,98,6,2,C07
174,74,Mg,20,Mg,500.0,1,98,6,2,C07
174,74,Mg,20,Mg,166.667,1,98,6,2,C07
174,74,wce,1,wce,1.0,22,98,6,2,C07
174,74,K,175,K,1666.667,3,98,6,2,C07
174,74,K,175,K,833.333,1,98,6,2,C07
108,8,Mg,40,Mg,166.667,2,99,6,3,D07
108,8,water,1,water,1.0,5,99,6,3,D07
108,8,K,0,K,833.333,0,99,6,3,D07
108,8,deGFP,5,DNA,83.333,2,99,6,3,D07
108,8,wce,1,wce,1.0,22,99,6,3,D07
108,8,Mg,40,Mg,500.0,2,99,6,3,D07
108,8,K,0,K,1666.667,0,99,6,3,D07
243,43,deGFP,5,DNA,83.333,2,100,6,4,E07
243,43,K,100,K,833.333,0,100,6,4,E07
243,43,K,100,K,1666.667,2,100,6,4,E07
243,43,Mg,15,Mg,500.0,1,100,6,4,E07
243,43,water,1,water,1.0,6,100,6,4,E07
243,43,wce,1,wce,1.0,22,100,6,4,E07
243,43,Mg,15,Mg,166.667,0,100,6,4,E07
141,41,water,1,water,1.0,6,101,6,5,F07
141,41,Mg,5,Mg,166.667,1,101,6,5,F07
141,41,deGFP,5,DNA,83.333,2,101,6,5,F07
141,41,Mg,5,Mg,500.0,0,101,6,5,F07
141,41,K,100,K,1666.667,2,101,6,5,F07
141,41,wce,1,wce,1.0,22,101,6,5,F07
141,41,K,100,K,833.333,0,101,6,5,F07
62,62,wce,1,wce,1.0,22,102,6,6,G07
62,62,water,1,water,1.0,4,102,6,6,G07
62,62,Mg,10,Mg,500.0,0,102,6,6,G07
62,62,Mg,10,Mg,166.667,2,102,6,6,G07
62,62,K,150,K,1666.667,3,102,6,6,G07
62,62,K,150,K,833.333,0,102,6,6,G07
62,62,deGFP,5,DNA,83.333,2,102,6,6,G07
198,98,Mg,40,Mg,166.667,2,103,6,7,H07
198,98,K,225,K,1666.667,4,103,6,7,H07
198,98,K,225,K,833.333,1,103,6,7,H07
198,98,wce,1,wce,1.0,22,103,6,7,H07
198,98,water,1,water,1.0,0,103,6,7,H07
198,98,deGFP,5,DNA,83.333,2,103,6,7,H07
198,98,Mg,40,Mg,500.0,2,103,6,7,H07
251,51,wce,1,wce,1.0,22,104,6,8,I07
251,51,water,1,water,1.0,5,104,6,8,I07
251,51,deGFP,5,DNA,83.333,2,104,6,8,I07
251,51,K,125,K,833.333,1,104,6,8,I07
251,51,K,125,K,1666.667,2,104,6,8,I07
251,51,Mg,5,Mg,166.667,1,104,6,8,I07
251,51,Mg,5,Mg,500.0,0,104,6,8,I07
24,24,wce,1,wce,1.0,22,105,6,9,J07
24,24,water,1,water,1.0,6,105,6,9,J07
24,24,Mg,20,Mg,500.0,1,105,6,9,J07
24,24,Mg,20,Mg,166.667,1,105,6,9,J07
24,24,K,50,K,833.333,0,105,6,9,J07
24,24,deGFP,5,DNA,83.333,2,105,6,9,J07
24,24,K,50,K,1666.667,1,105,6,9,J07
4,4,Mg,20,Mg,166.667,1,106,6,10,K07
4,4,K,0,K,833.333,0,106,6,10,K07
4,4,deGFP,5,DNA,83.333,2,106,6,10,K07
4,4,Mg,20,Mg,500.0,1,106,6,10,K07
4,4,K,0,K,1666.667,0,106,6,10,K07
4,4,wce,1,wce,1.0,22,106,6,10,K07
4,4,water,1,water,1.0,7,106,6,10,K07
83,83,wce,1,wce,1.0,22,107,6,11,L07
83,83,water,1,water,1.0,4,107,6,11,L07
83,83,Mg,15,Mg,500.0,1,107,6,11,L07
83,83,Mg,15,Mg,166.667,0,107,6,11,L07
83,83,deGFP,5,DNA,83.333,2,107,6,11,L07
83,83,K,200,K,833.333,0,107,6,11,L07
83,83,K,200,K,1666.667,4,107,6,11,L07
75,75,wce,1,wce,1.0,22,108,6,12,M07
75,75,deGFP,5,DNA,83.333,2,108,6,12,M07
75,75,water,1,water,1.0,2,108,6,12,M07
75,75,Mg,25,Mg,500.0,1,108,6,12,M07
75,75,K,175,K,833.333,1,108,6,12,M07
75,75,Mg,25,Mg,166.667,2,108,6,12,M07
75,75,K,175,K,1666.667,3,108,6,12,M07
261,61,water,1,water,1.0,5,109,6,13,N07
261,61,Mg,5,Mg,500.0,0,109,6,13,N07
261,61,K,150,K,1666.667,3,109,6,13,N07
261,61,K,150,K,833.333,0,109,6,13,N07
261,61,deGFP,5,DNA,83.333,2,109,6,13,N07
261,61,wce,1,wce,1.0,22,109,6,13,N07
261,61,Mg,5,Mg,166.667,1,109,6,13,N07
21,21,wce,1,wce,1.0,22,110,6,14,O07
21,21,water,1,water,1.0,7,110,6,14,O07
21,21,deGFP,5,DNA,83.333,2,110,6,14,O07
21,21,K,50,K,833.333,0,110,6,14,O07
21,21,K,50,K,1666.667,1,110,6,14,O07
21,21,Mg,5,Mg,500.0,0,110,6,14,O07
21,21,Mg,5,Mg,166.667,1,110,6,14,O07
72,72,water,1,water,1.0,3,111,6,15,P07
72,72,Mg,10,Mg,166.667,2,111,6,15,P07
72,72,K,175,K,1666.667,3,111,6,15,P07
72,72,K,175,K,833.333,1,111,6,15,P07
72,72,wce,1,wce,1.0,22,111,6,15,P07
72,72,deGFP,5,DNA,83.333,2,111,6,15,P07
72,72,Mg,10,Mg,500.0,0,111,6,15,P07
64,64,water,1,water,1.0,4,112,7,0,A08
64,64,wce,1,wce,1.0,22,112,7,0,A08
64,64,deGFP,5,DNA,83.333,2,112,7,0,A08
64,64,K,150,K,833.333,0,112,7,0,A08
64,64,K,150,K,1666.667,3,112,7,0,A08
64,64,Mg,20,Mg,166.667,1,112,7,0,A08
64,64,Mg,20,Mg,500.0,1,112,7,0,A08
219,19,wce,1,wce,1.0,22,113,7,1,B08
219,19,water,1,water,1.0,5,113,7,1,B08
219,19,Mg,45,Mg,500.0,3,113,7,1,B08
219,19,Mg,45,Mg,166.667,0,113,7,1,B08
219,19,K,25,K,1666.667,0,113,7,1,B08
219,19,K,25,K,833.333,1,113,7,1,B08
219,19,deGFP,5,DNA,83.333,2,113,7,1,B08
161,61,K,150,K,833.333,0,114,7,2,C08
161,61,K,150,K,1666.667,3,114,7,2,C08
161,61,Mg,5,Mg,500.0,0,114,7,2,C08
161,61,Mg,5,Mg,166.667,1,114,7,2,C08
161,61,deGFP,5,DNA,83.333,2,114,7,2,C08
161,61,water,1,water,1.0,5,114,7,2,C08
161,61,wce,1,wce,1.0,22,114,7,2,C08
270,70,wce,1,wce,1.0,22,115,7,3,D08
270,70,deGFP,5,DNA,83.333,2,115,7,3,D08
270,70,K,175,K,833.333,1,115,7,3,D08
270,70,water,1,water,1.0,5,115,7,3,D08
270,70,Mg,0,Mg,166.667,0,115,7,3,D08
270,70,Mg,0,Mg,500.0,0,115,7,3,D08
270,70,K,175,K,1666.667,3,115,7,3,D08
149,49,K,100,K,833.333,0,116,7,4,E08
149,49,K,100,K,1666.667,2,116,7,4,E08
149,49,Mg,45,Mg,166.667,0,116,7,4,E08
149,49,Mg,45,Mg,500.0,3,116,7,4,E08
149,49,water,1,water,1.0,4,116,7,4,E08
149,49,deGFP,5,DNA,83.333,2,116,7,4,E08
149,49,wce,1,wce,1.0,22,116,7,4,E08
107,7,deGFP,5,DNA,83.333,2,117,7,5,F08
107,7,wce,1,wce,1.0,22,117,7,5,F08
107,7,water,1,water,1.0,6,117,7,5,F08
107,7,Mg,35,Mg,500.0,2,117,7,5,F08
107,7,Mg,35,Mg,166.667,1,117,7,5,F08
107,7,K,0,K,1666.667,0,117,7,5,F08
107,7,K,0,K,833.333,0,117,7,5,F08
164,64,deGFP,5,DNA,83.333,2,118,7,6,G08
164,64,Mg,20,Mg,166.667,1,118,7,6,G08
164,64,Mg,20,Mg,500.0,1,118,7,6,G08
164,64,K,150,K,1666.667,3,118,7,6,G08
164,64,wce,1,wce,1.0,22,118,7,6,G08
164,64,K,150,K,833.333,0,118,7,6,G08
164,64,water,1,water,1.0,4,118,7,6,G08
55,55,deGFP,5,DNA,83.333,2,119,7,7,H08
55,55,K,125,K,1666.667,2,119,7,7,H08
55,55,Mg,25,Mg,166.667,2,119,7,7,H08
55,55,Mg,25,Mg,500.0,1,119,7,7,H08
55,55,water,1,water,1.0,3,119,7,7,H08
55,55,wce,1,wce,1.0,22,119,7,7,H08
55,55,K,125,K,833.333,1,119,7,7,H08
99,99,K,225,K,833.333,1,120,7,8,I08
99,99,K,225,K,1666.667,4,120,7,8,I08
99,99,Mg,45,Mg,166.667,0,120,7,8,I08
99,99,Mg,45,Mg,500.0,3,120,7,8,I08
99,99,deGFP,5,DNA,83.333,2,120,7,8,I08
99,99,wce,1,wce,1.0,22,120,7,8,I08
99,99,water,1,water,1.0,1,120,7,8,I08
269,69,wce,1,wce,1.0,22,121,7,9,J08
269,69,Mg,45,Mg,500.0,3,121,7,9,J08
269,69,Mg,45,Mg,166.667,0,121,7,9,J08
269,69,K,150,K,1666.667,3,121,7,9,J08
269,69,K,150,K,833.333,0,121,7,9,J08
269,69,deGFP,5,DNA,83.333,2,121,7,9,J08
269,69,water,1,water,1.0,3,121,7,9,J08
14,14,deGFP,5,DNA,83.333,2,122,7,10,K08
14,14,K,25,K,1666.667,0,122,7,10,K08
14,14,Mg,20,Mg,166.667,1,122,7,10,K08
14,14,Mg,20,Mg,500.0,1,122,7,10,K08
14,14,water,1,water,1.0,6,122,7,10,K08
14,14,wce,1,wce,1.0,22,122,7,10,K08
14,14,K,25,K,833.333,1,122,7,10,K08
1,1,K,0,K,833.333,0,123,7,11,L08
1,1,Mg,5,Mg,166.667,1,123,7,11,L08
1,1,Mg,5,Mg,500.0,0,123,7,11,L08
1,1,water,1,water,1.0,8,123,7,11,L08
1,1,deGFP,5,DNA,83.333,2,123,7,11,L08
1,1,K,0,K,1666.667,0,123,7,11,L08
1,1,wce,1,wce,1.0,22,123,7,11,L08
190,90,deGFP,5,DNA,83.333,2,124,7,12,M08
190,90,K,225,K,833.333,1,124,7,12,M08
190,90,K,225,K,1666.667,4,124,7,12,M08
190,90,Mg,0,Mg,166.667,0,124,7,12,M08
190,90,Mg,0,Mg,500.0,0,124,7,12,M08
190,90,water,1,water,1.0,4,124,7,12,M08
190,90,wce,1,wce,1.0,22,124,7,12,M08
244,44,water,1,water,1.0,5,125,7,13,N08
244,44,Mg,20,Mg,166.667,1,125,7,13,N08
244,44,K,100,K,1666.667,2,125,7,13,N08
244,44,K,100,K,833.333,0,125,7,13,N08
244,44,deGFP,5,DNA,83.333,2,125,7,13,N08
244,44,wce,1,wce,1.0,22,125,7,13,N08
244,44,Mg,20,Mg,500.0,1,125,7,13,N08
246,46,K,100,K,833.333,0,126,7,14,O08
246,46,K,100,K,1666.667,2,126,7,14,O08
246,46,Mg,30,Mg,166.667,0,126,7,14,O08
246,46,Mg,30,Mg,500.0,2,126,7,14,O08
246,46,water,1,water,1.0,5,126,7,14,O08
246,46,wce,1,wce,1.0,22,126,7,14,O08
246,46,deGFP,5,DNA,83.333,2,126,7,14,O08
5,5,water,1,water,1.0,6,127,7,15,P08
5,5,wce,1,wce,1.0,22,127,7,15,P08
5,5,Mg,25,Mg,500.0,1,127,7,15,P08
5,5,Mg,25,Mg,166.667,2,127,7,15,P08
5,5,K,0,K,833.333,0,127,7,15,P08
5,5,deGFP,5,DNA,83.333,2,127,7,15,P08
5,5,K,0,K,1666.667,0,127,7,15,P08
216,16,deGFP,5,DNA,83.333,2,128,8,0,A09
216,16,K,25,K,833.333,1,128,8,0,A09
216,16,K,25,K,1666.667,0,128,8,0,A09
216,16,Mg,30,Mg,166.667,0,128,8,0,A09
216,16,water,1,water,1.0,6,128,8,0,A09
216,16,Mg,30,Mg,500.0,2,128,8,0,A09
216,16,wce,1,wce,1.0,22,128,8,0,A09
292,92,wce,1,wce,1.0,22,129,8,1,B09
292,92,water,1,water,1.0,2,129,8,1,B09
292,92,Mg,10,Mg,500.0,0,129,8,1,B09
292,92,Mg,10,Mg,166.667,2,129,8,1,B09
292,92,K,225,K,1666.667,4,129,8,1,B09
292,92,K,225,K,833.333,1,129,8,1,B09
292,92,deGFP,5,DNA,83.333,2,129,8,1,B09
176,76,deGFP,5,DNA,83.333,2,130,8,2,C09
176,76,K,175,K,1666.667,3,130,8,2,C09
176,76,Mg,30,Mg,500.0,2,130,8,2,C09
176,76,water,1,water,1.0,3,130,8,2,C09
176,76,wce,1,wce,1.0,22,130,8,2,C09
176,76,K,175,K,833.333,1,130,8,2,C09
176,76,Mg,30,Mg,166.667,0,130,8,2,C09
73,73,K,175,K,1666.667,3,131,8,3,D09
73,73,deGFP,5,DNA,83.333,2,131,8,3,D09
73,73,water,1,water,1.0,4,131,8,3,D09
73,73,Mg,15,Mg,500.0,1,131,8,3,D09
73,73,Mg,15,Mg,166.667,0,131,8,3,D09
73,73,wce,1,wce,1.0,22,131,8,3,D09
73,73,K,175,K,833.333,1,131,8,3,D09
112,12,Mg,10,Mg,166.667,2,132,8,4,E09
112,12,Mg,10,Mg,500.0,0,132,8,4,E09
112,12,water,1,water,1.0,6,132,8,4,E09
112,12,deGFP,5,DNA,83.333,2,132,8,4,E09
112,12,K,25,K,833.333,1,132,8,4,E09
112,12,wce,1,wce,1.0,22,132,8,4,E09
112,12,K,25,K,1666.667,0,132,8,4,E09
294,94,K,225,K,833.333,1,133,8,5,F09
294,94,K,225,K,1666.667,4,133,8,5,F09
294,94,Mg,20,Mg,166.667,1,133,8,5,F09
294,94,Mg,20,Mg,500.0,1,133,8,5,F09
294,94,wce,1,wce,1.0,22,133,8,5,F09
294,94,deGFP,5,DNA,83.333,2,133,8,5,F09
294,94,water,1,water,1.0,2,133,8,5,F09
147,47,deGFP,5,DNA,83.333,2,134,8,6,G09
147,47,K,100,K,833.333,0,134,8,6,G09
147,47,wce,1,wce,1.0,22,134,8,6,G09
147,47,water,1,water,1.0,4,134,8,6,G09
147,47,Mg,35,Mg,500.0,2,134,8,6,G09
147,47,Mg,35,Mg,166.667,1,134,8,6,G09
147,47,K,100,K,1666.667,2,134,8,6,G09
254,54,water,1,water,1.0,4,135,8,7,H09
254,54,Mg,20,Mg,500.0,1,135,8,7,H09
254,54,Mg,20,Mg,166.667,1,135,8,7,H09
254,54,deGFP,5,DNA,83.333,2,135,8,7,H09
254,54,wce,1,wce,1.0,22,135,8,7,H09
254,54,K,125,K,833.333,1,135,8,7,H09
254,54,K,125,K,1666.667,2,135,8,7,H09
237,37,wce,1,wce,1.0,22,136,8,8,I09
237,37,water,1,water,1.0,4,136,8,8,I09
237,37,Mg,35,Mg,500.0,2,136,8,8,I09
237,37,Mg,35,Mg,166.667,1,136,8,8,I09
237,37,K,75,K,1666.667,1,136,8,8,I09
237,37,K,75,K,833.333,1,136,8,8,I09
237,37,deGFP,5,DNA,83.333,2,136,8,8,I09
144,44,wce,1,wce,1.0,22,137,8,9,J09
144,44,K,100,K,833.333,0,137,8,9,J09
144,44,deGFP,5,DNA,83.333,2,137,8,9,J09
144,44,K,100,K,1666.667,2,137,8,9,J09
144,44,Mg,20,Mg,166.667,1,137,8,9,J09
144,44,Mg,20,Mg,500.0,1,137,8,9,J09
144,44,water,1,water,1.0,5,137,8,9,J09
104,4,K,0,K,833.333,0,138,8,10,K09
104,4,K,0,K,1666.667,0,138,8,10,K09
104,4,Mg,20,Mg,166.667,1,138,8,10,K09
104,4,Mg,20,Mg,500.0,1,138,8,10,K09
104,4,water,1,water,1.0,7,138,8,10,K09
104,4,deGFP,5,DNA,83.333,2,138,8,10,K09
104,4,wce,1,wce,1.0,22,138,8,10,K09
30,30,wce,1,wce,1.0,22,139,8,11,L09
30,30,K,75,K,1666.667,1,139,8,11,L09
30,30,K,75,K,833.333,1,139,8,11,L09
30,30,Mg,0,Mg,166.667,0,139,8,11,L09
30,30,Mg,0,Mg,500.0,0,139,8,11,L09
30,30,water,1,water,1.0,7,139,8,11,L09
30,30,deGFP,5,DNA,83.333,2,139,8,11,L09
183,83,wce,1,wce,1.0,22,140,8,12,M09
183,83,deGFP,5,DNA,83.333,2,140,8,12,M09
183,83,K,200,K,833.333,0,140,8,12,M09
183,83,K,200,K,1666.667,4,140,8,12,M09
183,83,Mg,15,Mg,166.667,0,140,8,12,M09
183,83,water,1,water,1.0,4,140,8,12,M09
183,83,Mg,15,Mg,500.0,1,140,8,12,M09
278,78,water,1,water,1.0,1,141,8,13,N09
278,78,deGFP,5,DNA,83.333,2,141,8,13,N09
278,78,Mg,40,Mg,500.0,2,141,8,13,N09
278,78,Mg,40,Mg,166.667,2,141,8,13,N09
278,78,K,175,K,1666.667,3,141,8,13,N09
278,78,K,175,K,833.333,1,141,8,13,N09
278,78,wce,1,wce,1.0,22,141,8,13,N09
151,51,deGFP,5,DNA,83.333,2,142,8,14,O09
151,51,wce,1,wce,1.0,22,142,8,14,O09
151,51,water,1,water,1.0,5,142,8,14,O09
151,51,Mg,5,Mg,166.667,1,142,8,14,O09
151,51,K,125,K,1666.667,2,142,8,14,O09
151,51,K,125,K,833.333,1,142,8,14,O09
151,51,Mg,5,Mg,500.0,0,142,8,14,O09
232,32,K,75,K,1666.667,1,143,8,15,P09
232,32,Mg,10,Mg,166.667,2,143,8,15,P09
232,32,Mg,10,Mg,500.0,0,143,8,15,P09
232,32,water,1,water,1.0,5,143,8,15,P09
232,32,wce,1,wce,1.0,22,143,8,15,P09
232,32,deGFP,5,DNA,83.333,2,143,8,15,P09
232,32,K,75,K,833.333,1,143,8,15,P09
293,93,water,1,water,1.0,3,144,9,0,A10
293,93,deGFP,5,DNA,83.333,2,144,9,0,A10
293,93,wce,1,wce,1.0,22,144,9,0,A10
293,93,Mg,15,Mg,500.0,1,144,9,0,A10
293,93,Mg,15,Mg,166.667,0,144,9,0,A10
293,93,K,225,K,1666.667,4,144,9,0,A10
293,93,K,225,K,833.333,1,144,9,0,A10
166,66,deGFP,5,DNA,83.333,2,145,9,1,B10
166,66,K,150,K,833.333,0,145,9,1,B10
166,66,K,150,K,1666.667,3,145,9,1,B10
166,66,wce,1,wce,1.0,22,145,9,1,B10
166,66,water,1,water,1.0,4,145,9,1,B10
