well_name,unique_id,day,rxn_id,DNA_conc,K,Mg,SecYE,Spermidine,Liposome_name,DNA_name,plate,col,row,Liposome_conc
G14,1978,2,53,5.0,185.0,8.0,0.625,0.1,DOPC--15%PE--0%Chol,CD47,6,13,6,3
D4,1979,2,55,2.5,85.0,8.0,0.625,4.0,DOPC--15%PE--8%Chol,CD47,6,3,3,3
G3,1980,2,57,2.5,185.0,14.0,0.625,0.1,DOPC--0%PE--8%Chol,CD47,6,2,6,3
A19,1981,2,58,2.5,185.0,14.0,0.625,4.0,DMPC--0%PE--8%Chol,CD47,6,18,0,3
A22,1982,2,61,2.5,85.0,14.0,0.625,0.1,DOPC--15%PE--0%Chol,CD47,6,21,0,3
G22,1983,2,63,5.0,185.0,14.0,0.625,4.0,DOPC--15%PE--8%Chol,CD47,6,21,6,3
L4,1984,2,32,5.0,185.0,8.0,0.0,0.1,no_lipo,CD47,6,3,11,3
N2,1985,2,35,5.0,185.0,8.0,0.0,4.0,no_lipo,CD47,6,1,13,3
H5,1986,2,37,2.5,185.0,8.0,0.0,0.1,no_lipo,CD47,6,4,7,3
M14,1987,2,39,5.0,85.0,8.0,0.0,4.0,no_lipo,CD47,6,13,12,3
P11,1988,2,40,2.5,85.0,14.0,0.0,0.1,no_lipo,CD47,6,10,15,3
F20,1989,2,43,2.5,85.0,14.0,0.0,4.0,no_lipo,CD47,6,19,5,3
H20,1990,2,45,5.0,85.0,14.0,0.0,0.1,no_lipo,CD47,6,19,7,3
B9,1991,2,47,2.5,185.0,14.0,0.0,4.0,no_lipo,CD47,6,8,1,3
D20,1992,2,49,5.0,85.0,8.0,0.625,0.1,no_lipo,CD47,6,19,3,3
J16,1993,2,50,5.0,85.0,8.0,0.625,4.0,no_lipo,CD47,6,15,9,3
N10,1994,2,53,5.0,185.0,8.0,0.625,0.1,no_lipo,CD47,6,9,13,3
A3,1995,2,55,2.5,85.0,8.0,0.625,4.0,no_lipo,CD47,6,2,0,3
E14,1996,2,57,2.5,185.0,14.0,0.625,0.1,no_lipo,CD47,6,13,4,3
H16,1997,2,58,2.5,185.0,14.0,0.625,4.0,no_lipo,CD47,6,15,7,3
I18,1998,2,61,2.5,85.0,14.0,0.625,0.1,no_lipo,CD47,6,17,8,3
H22,1999,2,63,5.0,185.0,14.0,0.625,4.0,no_lipo,CD47,6,21,7,3
E23,2000,2,32,5.0,185.0,8.0,0.0,0.1,no_lipo,CD47,6,22,4,3
B20,2001,2,35,5.0,185.0,8.0,0.0,4.0,no_lipo,CD47,6,19,1,3
J2,2002,2,37,2.5,185.0,8.0,0.0,0.1,no_lipo,CD47,6,1,9,3
K19,2003,2,39,5.0,85.0,8.0,0.0,4.0,no_lipo,CD47,6,18,10,3
L21,2004,2,40,2.5,85.0,14.0,0.0,0.1,no_lipo,CD47,6,20,11,3
D1,2005,2,43,2.5,85.0,14.0,0.0,4.0,no_lipo,CD47,6,0,3,3
B16,2006,2,45,5.0,85.0,14.0,0.0,0.1,no_lipo,CD47,6,15,1,3
H6,2007,2,47,2.5,185.0,14.0,0.0,4.0,no_lipo,CD47,6,5,7,3
E11,2008,2,49,5.0,85.0,8.0,0.625,0.1,no_lipo,CD47,6,10,4,3
K14,2009,2,50,5.0,85.0,8.0,0.625,4.0,no_lipo,CD47,6,13,10,3
J7,2010,2,53,5.0,185.0,8.0,0.625,0.1,no_lipo,CD47,6,6,9,3
O8,2011,2,55,2.5,85.0,8.0,0.625,4.0,no_lipo,CD47,6,7,14,3
M1,2012,2,57,2.5,185.0,14.0,0.625,0.1,no_lipo,CD47,6,0,12,3
M20,2013,2,58,2.5,185.0,14.0,0.625,4.0,no_lipo,CD47,6,19,12,3
O12,2014,2,61,2.5,85.0,14.0,0.625,0.1,no_lipo,CD47,6,11,14,3
O3,2015,2,63,5.0,185.0,14.0,0.625,4.0,no_lipo,CD47,6,2,14,3
H1,2016,2,32,5.0,185.0,8.0,0.0,0.1,no_lipo,CD47,6,0,7,3
G15,2017,2,35,5.0,185.0,8.0,0.0,4.0,no_lipo,CD47,6,14,6,3
E18,2018,2,37,2.5,185.0,8.0,0.0,0.1,no_lipo,CD47,6,17,4,3
K21,2019,2,39,5.0,85.0,8.0,0.0,4.0,no_lipo,CD47,6,20,10,3
E2,2020,2,40,2.5,85.0,14.0,0.0,0.1,no_lipo,CD47,6,1,4,3
P5,2021,2,43,2.5,85.0,14.0,0.0,4.0,no_lipo,CD47,6,4,15,3
C1,2022,2,45,5.0,85.0,14.0,0.0,0.1,no_lipo,CD47,6,0,2,3
C19,2023,2,47,2.5,185.0,14.0,0.0,4.0,no_lipo,CD47,6,18,2,3
F9,2024,2,49,5.0,85.0,8.0,0.625,0.1,no_lipo,CD47,6,8,5,3
F23,2025,2,50,5.0,85.0,8.0,0.625,4.0,no_lipo,CD47,6,22,5,3
D3,2026,2,53,5.0,185.0,8.0,0.625,0.1,no_lipo,CD47,6,2,3,3
B19,2027,2,55,2.5,85.0,8.0,0.625,4.0,no_lipo,CD47,6,18,1,3
K10,2028,2,57,2.5,185.0,14.0,0.625,0.1,no_lipo,CD47,6,9,10,3
H9,2029,2,58,2.5,185.0,14.0,0.625,4.0,no_lipo,CD47,6,8,7,3
D24,2030,2,61,2.5,85.0,14.0,0.625,0.1,no_lipo,CD47,6,23,3,3
B8,2031,2,63,5.0,185.0,14.0,0.625,4.0,no_lipo,CD47,6,7,1,3
N20,2032,2,32,5.0,185.0,8.0,0.0,0.1,no_lipo,CD47,6,19,13,3
G4,2033,2,35,5.0,185.0,8.0,0.0,4.0,no_lipo,CD47,6,3,6,3
L1,2034,2,37,2.5,185.0,8.0,0.0,0.1,no_lipo,CD47,6,0,11,3
M23,2035,2,39,5.0,85.0,8.0,0.0,4.0,no_lipo,CD47,6,22,12,3
N22,2036,2,40,2.5,85.0,14.0,0.0,0.1,no_lipo,CD47,6,21,13,3
M10,2037,2,43,2.5,85.0,14.0,0.0,4.0,no_lipo,CD47,6,9,12,3
C14,2038,2,45,5.0,85.0,14.0,0.0,0.1,no_lipo,CD47,6,13,2,3
D10,2039,2,47,2.5,185.0,14.0,0.0,4.0,no_lipo,CD47,6,9,3,3
L5,2040,2,49,5.0,85.0,8.0,0.625,0.1,no_lipo,CD47,6,4,11,3
I14,2041,2,50,5.0,85.0,8.0,0.625,4.0,no_lipo,CD47,6,13,8,3
C2,2042,2,53,5.0,185.0,8.0,0.625,0.1,no_lipo,CD47,6,1,2,3
E22,2043,2,55,2.5,85.0,8.0,0.625,4.0,no_lipo,CD47,6,21,4,3
O11,2044,2,57,2.5,185.0,14.0,0.625,0.1,no_lipo,CD47,6,10,14,3
H7,2045,2,58,2.5,185.0,14.0,0.625,4.0,no_lipo,CD47,6,6,7,3
N11,2046,2,61,2.5,85.0,14.0,0.625,0.1,no_lipo,CD47,6,10,13,3
O18,2047,2,63,5.0,185.0,14.0,0.625,4.0,no_lipo,CD47,6,17,14,3
H19,2048,2,224,5.0,85.0,14.0,0.0,0.1,DMPC--0%PE--8%Chol,Aux,6,18,7,3
C21,2049,2,227,5.0,85.0,14.0,0.0,4.0,DOPC--0%PE--8%Chol,Aux,6,20,2,3
I4,2050,2,229,5.0,185.0,8.0,0.0,4.0,DMPC--0%PE--8%Chol,Aux,6,3,8,3
L3,2051,2,230,5.0,185.0,8.0,0.0,0.1,DOPC--0%PE--8%Chol,Aux,6,2,11,3
C13,2052,2,233,2.5,85.0,14.0,0.625,4.0,DMPC--0%PE--8%Chol,Aux,6,12,2,3
B22,2053,2,234,2.5,85.0,14.0,0.625,0.1,DOPC--0%PE--8%Chol,Aux,6,21,1,3
G9,2054,2,236,2.5,185.0,8.0,0.625,0.1,DMPC--0%PE--8%Chol,Aux,6,8,6,3
B3,2055,2,239,2.5,185.0,8.0,0.625,4.0,DOPC--0%PE--8%Chol,Aux,6,2,1,3
O14,2056,2,242,5.0,85.0,14.0,0.0,0.1,DOPC--15%PE--0%Chol,Aux,6,13,14,3
F24,2057,2,243,2.5,85.0,8.0,0.0,4.0,DOPC--15%PE--8%Chol,Aux,6,23,5,3
N16,2058,2,246,2.5,185.0,14.0,0.0,0.1,DOPC--15%PE--8%Chol,Aux,6,15,13,3
L24,2059,2,247,5.0,185.0,8.0,0.0,4.0,DOPC--15%PE--0%Chol,Aux,6,23,11,3
A4,2060,2,250,5.0,85.0,8.0,0.625,0.1,DOPC--15%PE--8%Chol,Aux,6,3,0,3
A7,2061,2,251,2.5,85.0,14.0,0.625,4.0,DOPC--15%PE--0%Chol,Aux,6,6,0,3
H11,2062,2,254,2.5,185.0,8.0,0.625,0.1,DOPC--15%PE--0%Chol,Aux,6,10,7,3
C16,2063,2,255,5.0,185.0,14.0,0.625,4.0,DOPC--15%PE--8%Chol,Aux,6,15,2,3
D11,2064,2,224,5.0,85.0,14.0,0.0,0.1,DMPC--0%PE--8%Chol,Aux,6,10,3,3
N9,2065,2,227,5.0,85.0,14.0,0.0,4.0,DOPC--0%PE--8%Chol,Aux,6,8,13,3
G20,2066,2,229,5.0,185.0,8.0,0.0,4.0,DMPC--0%PE--8%Chol,Aux,6,19,6,3
A20,2067,2,230,5.0,185.0,8.0,0.0,0.1,DOPC--0%PE--8%Chol,Aux,6,19,0,3
F2,2068,2,233,2.5,85.0,14.0,0.625,4.0,DMPC--0%PE--8%Chol,Aux,6,1,5,3
B14,2069,2,234,2.5,85.0,14.0,0.625,0.1,DOPC--0%PE--8%Chol,Aux,6,13,1,3
E4,2070,2,236,2.5,185.0,8.0,0.625,0.1,DMPC--0%PE--8%Chol,Aux,6,3,4,3
N5,2071,2,239,2.5,185.0,8.0,0.625,4.0,DOPC--0%PE--8%Chol,Aux,6,4,13,3
K1,2072,2,242,5.0,85.0,14.0,0.0,0.1,DOPC--15%PE--0%Chol,Aux,6,0,10,3
D5,2073,2,243,2.5,85.0,8.0,0.0,4.0,DOPC--15%PE--8%Chol,Aux,6,4,3,3
A23,2074,2,246,2.5,185.0,14.0,0.0,0.1,DOPC--15%PE--8%Chol,Aux,6,22,0,3
O5,2075,2,247,5.0,185.0,8.0,0.0,4.0,DOPC--15%PE--0%Chol,Aux,6,4,14,3
B24,2076,2,250,5.0,85.0,8.0,0.625,0.1,DOPC--15%PE--8%Chol,Aux,6,23,1,3
K11,2077,2,251,2.5,85.0,14.0,0.625,4.0,DOPC--15%PE--0%Chol,Aux,6,10,10,3
C20,2078,2,254,2.5,185.0,8.0,0.625,0.1,DOPC--15%PE--0%Chol,Aux,6,19,2,3
G24,2079,2,255,5.0,185.0,14.0,0.625,4.0,DOPC--15%PE--8%Chol,Aux,6,23,6,3
J22,2080,2,224,5.0,85.0,14.0,0.0,0.1,DMPC--0%PE--8%Chol,Aux,6,21,9,3
O17,2081,2,227,5.0,85.0,14.0,0.0,4.0,DOPC--0%PE--8%Chol,Aux,6,16,14,3
A8,2082,2,229,5.0,185.0,8.0,0.0,4.0,DMPC--0%PE--8%Chol,Aux,6,7,0,3
K18,2083,2,230,5.0,185.0,8.0,0.0,0.1,DOPC--0%PE--8%Chol,Aux,6,17,10,3
F16,2084,2,233,2.5,85.0,14.0,0.625,4.0,DMPC--0%PE--8%Chol,Aux,6,15,5,3
L20,2085,2,234,2.5,85.0,14.0,0.625,0.1,DOPC--0%PE--8%Chol,Aux,6,19,11,3
A14,2086,2,236,2.5,185.0,8.0,0.625,0.1,DMPC--0%PE--8%Chol,Aux,6,13,0,3
K13,2087,2,239,2.5,185.0,8.0,0.625,4.0,DOPC--0%PE--8%Chol,Aux,6,12,10,3
I22,2088,2,242,5.0,85.0,14.0,0.0,0.1,DOPC--15%PE--0%Chol,Aux,6,21,8,3
G21,2089,2,243,2.5,85.0,8.0,0.0,4.0,DOPC--15%PE--8%Chol,Aux,6,20,6,3
J10,2090,2,246,2.5,185.0,14.0,0.0,0.1,DOPC--15%PE--8%Chol,Aux,6,9,9,3
O16,2091,2,247,5.0,185.0,8.0,0.0,4.0,DOPC--15%PE--0%Chol,Aux,6,15,14,3
D17,2092,2,250,5.0,85.0,8.0,0.625,0.1,DOPC--15%PE--8%Chol,Aux,6,16,3,3
K6,2093,2,251,2.5,85.0,14.0,0.625,4.0,DOPC--15%PE--0%Chol,Aux,6,5,10,3
I3,2094,2,254,2.5,185.0,8.0,0.625,0.1,DOPC--15%PE--0%Chol,Aux,6,2,8,3
I13,2095,2,255,5.0,185.0,14.0,0.625,4.0,DOPC--15%PE--8%Chol,Aux,6,12,8,3
N4,2096,2,224,5.0,85.0,14.0,0.0,0.1,DMPC--0%PE--8%Chol,Aux,6,3,13,3
B2,2097,2,227,5.0,85.0,14.0,0.0,4.0,DOPC--0%PE--8%Chol,Aux,6,1,1,3
P20,2098,2,229,5.0,185.0,8.0,0.0,4.0,DMPC--0%PE--8%Chol,Aux,6,19,15,3
H3,2099,2,230,5.0,185.0,8.0,0.0,0.1,DOPC--0%PE--8%Chol,Aux,6,2,7,3
J9,2100,2,233,2.5,85.0,14.0,0.625,4.0,DMPC--0%PE--8%Chol,Aux,6,8,9,3
E3,2101,2,234,2.5,85.0,14.0,0.625,0.1,DOPC--0%PE--8%Chol,Aux,6,2,4,3
J17,2102,2,236,2.5,185.0,8.0,0.625,0.1,DMPC--0%PE--8%Chol,Aux,6,16,9,3
L15,2103,2,239,2.5,185.0,8.0,0.625,4.0,DOPC--0%PE--8%Chol,Aux,6,14,11,3
O22,2104,2,242,5.0,85.0,14.0,0.0,0.1,DOPC--15%PE--0%Chol,Aux,6,21,14,3
D2,2105,2,243,2.5,85.0,8.0,0.0,4.0,DOPC--15%PE--8%Chol,Aux,6,1,3,3
K17,2106,2,246,2.5,185.0,14.0,0.0,0.1,DOPC--15%PE--8%Chol,Aux,6,16,10,3
J5,2107,2,247,5.0,185.0,8.0,0.0,4.0,DOPC--15%PE--0%Chol,Aux,6,4,9,3
P19,2108,2,250,5.0,85.0,8.0,0.625,0.1,DOPC--15%PE--8%Chol,Aux,6,18,15,3
J1,2109,2,251,2.5,85.0,14.0,0.625,4.0,DOPC--15%PE--0%Chol,Aux,6,0,9,3
D8,2110,2,254,2.5,185.0,8.0,0.625,0.1,DOPC--15%PE--0%Chol,Aux,6,7,3,3
P6,2111,2,255,5.0,185.0,14.0,0.625,4.0,DOPC--15%PE--8%Chol,Aux,6,5,15,3
E5,2112,2,224,5.0,85.0,14.0,0.0,0.1,no_lipo,Aux,6,4,4,3
H12,2113,2,227,5.0,85.0,14.0,0.0,4.0,no_lipo,Aux,6,11,7,3
K4,2114,2,229,5.0,185.0,8.0,0.0,4.0,no_lipo,Aux,6,3,10,3
D7,2115,2,230,5.0,185.0,8.0,0.0,0.1,no_lipo,Aux,6,6,3,3
M2,2116,2,233,2.5,85.0,14.0,0.625,4.0,no_lipo,Aux,6,1,12,3
H10,2117,2,234,2.5,85.0,14.0,0.625,0.1,no_lipo,Aux,6,9,7,3
B11,2118,2,236,2.5,185.0,8.0,0.625,0.1,no_lipo,Aux,6,10,1,3
I5,2119,2,239,2.5,185.0,8.0,0.625,4.0,no_lipo,Aux,6,4,8,3
M21,2120,2,242,5.0,85.0,14.0,0.0,0.1,no_lipo,Aux,6,20,12,3
G8,2121,2,243,2.5,85.0,8.0,0.0,4.0,no_lipo,Aux,6,7,6,3
N1,2122,2,246,2.5,185.0,14.0,0.0,0.1,no_lipo,Aux,6,0,13,3
I20,2123,2,247,5.0,185.0,8.0,0.0,4.0,no_lipo,Aux,6,19,8,3
E13,2124,2,250,5.0,85.0,8.0,0.625,0.1,no_lipo,Aux,6,12,4,3
J21,2125,2,251,2.5,85.0,14.0,0.625,4.0,no_lipo,Aux,6,20,9,3
A12,2126,2,254,2.5,185.0,8.0,0.625,0.1,no_lipo,Aux,6,11,0,3
I12,2127,2,255,5.0,185.0,14.0,0.625,4.0,no_lipo,Aux,6,11,8,3
N3,2128,2,224,5.0,85.0,14.0,0.0,0.1,no_lipo,Aux,6,2,13,3
L9,2129,2,227,5.0,85.0,14.0,0.0,4.0,no_lipo,Aux,6,8,11,3
J23,2130,2,229,5.0,185.0,8.0,0.0,4.0,no_lipo,Aux,6,22,9,3
H14,2131,2,230,5.0,185.0,8.0,0.0,0.1,no_lipo,Aux,6,13,7,3
N17,2132,2,233,2.5,85.0,14.0,0.625,4.0,no_lipo,Aux,6,16,13,3
F1,2133,2,234,2.5,85.0,14.0,0.625,0.1,no_lipo,Aux,6,0,5,3
K15,2134,2,236,2.5,185.0,8.0,0.625,0.1,no_lipo,Aux,6,14,10,3
F17,2135,2,239,2.5,185.0,8.0,0.625,4.0,no_lipo,Aux,6,16,5,3
H17,2136,2,242,5.0,85.0,14.0,0.0,0.1,no_lipo,Aux,6,16,7,3
E20,2137,2,243,2.5,85.0,8.0,0.0,4.0,no_lipo,Aux,6,19,4,3
B17,2138,2,246,2.5,185.0,14.0,0.0,0.1,no_lipo,Aux,6,16,1,3
A2,2139,2,247,5.0,185.0,8.0,0.0,4.0,no_lipo,Aux,6,1,0,3
N15,2140,2,250,5.0,85.0,8.0,0.625,0.1,no_lipo,Aux,6,14,13,3
P3,2141,2,251,2.5,85.0,14.0,0.625,4.0,no_lipo,Aux,6,2,15,3
L17,2142,2,254,2.5,185.0,8.0,0.625,0.1,no_lipo,Aux,6,16,11,3
D14,2143,2,255,5.0,185.0,14.0,0.625,4.0,no_lipo,Aux,6,13,3,3
F6,2144,2,224,5.0,85.0,14.0,0.0,0.1,no_lipo,Aux,6,5,5,3
J24,2145,2,227,5.0,85.0,14.0,0.0,4.0,no_lipo,Aux,6,23,9,3
F8,2146,2,229,5.0,185.0,8.0,0.0,4.0,no_lipo,Aux,6,7,5,3
H21,2147,2,230,5.0,185.0,8.0,0.0,0.1,no_lipo,Aux,6,20,7,3
C7,2148,2,233,2.5,85.0,14.0,0.625,4.0,no_lipo,Aux,6,6,2,3
L14,2149,2,234,2.5,85.0,14.0,0.625,0.1,no_lipo,Aux,6,13,11,3
F14,2150,2,236,2.5,185.0,8.0,0.625,0.1,no_lipo,Aux,6,13,5,3
J13,2151,2,239,2.5,185.0,8.0,0.625,4.0,no_lipo,Aux,6,12,9,3
C3,2152,2,242,5.0,85.0,14.0,0.0,0.1,no_lipo,Aux,6,2,2,3
B18,2153,2,243,2.5,85.0,8.0,0.0,4.0,no_lipo,Aux,6,17,1,3
G16,2154,2,246,2.5,185.0,14.0,0.0,0.1,no_lipo,Aux,6,15,6,3
I17,2155,2,247,5.0,185.0,8.0,0.0,4.0,no_lipo,Aux,6,16,8,3
F21,2156,2,250,5.0,85.0,8.0,0.625,0.1,no_lipo,Aux,6,20,5,3
G1,2157,2,251,2.5,85.0,14.0,0.625,4.0,no_lipo,Aux,6,0,6,3
I15,2158,2,254,2.5,185.0,8.0,0.625,0.1,no_lipo,Aux,6,14,8,3
B15,2159,2,255,5.0,185.0,14.0,0.625,4.0,no_lipo,Aux,6,14,1,3
D18,2160,2,224,5.0,85.0,14.0,0.0,0.1,no_lipo,Aux,6,17,3,3
H4,2161,2,227,5.0,85.0,14.0,0.0,4.0,no_lipo,Aux,6,3,7,3
M3,2162,2,229,5.0,185.0,8.0,0.0,4.0,no_lipo,Aux,6,2,12,3
L10,2163,2,230,5.0,185.0,8.0,0.0,0.1,no_lipo,Aux,6,9,11,3
N8,2164,2,233,2.5,85.0,14.0,0.625,4.0,no_lipo,Aux,6,7,13,3
I10,2165,2,234,2.5,85.0,14.0,0.625,0.1,no_lipo,Aux,6,9,8,3
I7,2166,2,236,2.5,185.0,8.0,0.625,0.1,no_lipo,Aux,6,6,8,3
K12,2167,2,239,2.5,185.0,8.0,0.625,4.0,no_lipo,Aux,6,11,10,3
P7,2168,2,242,5.0,85.0,14.0,0.0,0.1,no_lipo,Aux,6,6,15,3
L12,2169,2,243,2.5,85.0,8.0,0.0,4.0,no_lipo,Aux,6,11,11,3
M12,2170,2,246,2.5,185.0,14.0,0.0,0.1,no_lipo,Aux,6,11,12,3
J20,2171,2,247,5.0,185.0,8.0,0.0,4.0,no_lipo,Aux,6,19,9,3
I21,2172,2,250,5.0,85.0,8.0,0.625,0.1,no_lipo,Aux,6,20,8,3
D22,2173,2,251,2.5,85.0,14.0,0.625,4.0,no_lipo,Aux,6,21,3,3
N19,2174,2,254,2.5,185.0,8.0,0.625,0.1,no_lipo,Aux,6,18,13,3
A16,2175,2,255,5.0,185.0,14.0,0.625,4.0,no_lipo,Aux,6,15,0,3
P24,2176,2,258,2.5,85.0,8.0,0.0,0.1,DMPC--0%PE--8%Chol,CaM,6,23,15,3
P21,2177,2,263,5.0,185.0,8.0,0.625,0.1,DMPC--0%PE--8%Chol,CaM,6,20,15,3
G12,2178,2,266,5.0,85.0,14.0,0.0,4.0,DMPC--0%PE--8%Chol,CaM,6,11,6,3
P2,2179,2,271,2.5,185.0,14.0,0.625,4.0,DMPC--0%PE--8%Chol,CaM,6,1,15,3
L13,2180,2,273,5.0,185.0,8.0,0.0,0.1,DOPC--15%PE--0%Chol,CaM,6,12,11,3
