well_name,unique_id,rxn_id,K,Liposome_name,Mg,PEG,SecYE,Liposome_conc,DNA_name,DNA_conc,plate,row,col
G8,614.0,134,185.0,no_lipo,14.0,1.0,0.0,3,AuxTI,5,3,6,7
A1,615.0,135,185.0,no_lipo,14.0,2.0,1.25,3,AuxTI,5,3,0,0
E3,620.0,140,185.0,no_lipo,14.0,0.0,0.0,3,AuxTI,5,3,4,2
P2,624.0,144,85.0,DOPC,8.0,0.0,0.0,3,Beta,5,3,15,1
N5,626.0,146,85.0,DOPC,14.0,0.0,1.25,3,Beta,5,3,13,4
J5,629.0,149,85.0,DOPC,20.0,2.0,1.25,3,Beta,5,3,9,4
F8,639.0,159,185.0,DOPC,14.0,2.0,1.25,3,Beta,5,3,5,7
C3,640.0,160,185.0,DOPC,20.0,0.0,0.0,3,Beta,5,3,2,2
I7,645.0,165,185.0,DMPC,14.0,1.0,1.25,3,Beta,5,3,8,6
D10,653.0,173,85.0,no_lipo,20.0,2.0,1.25,3,Beta,5,3,3,9
N9,656.0,176,85.0,no_lipo,14.0,1.0,0.0,3,Beta,5,3,13,8
J9,670.0,190,185.0,no_lipo,20.0,0.0,1.25,3,Beta,5,3,9,8
O2,686.0,206,185.0,DOPC,14.0,1.0,0.0,3,Blank,5,3,14,1
I6,687.0,207,185.0,DOPC,14.0,2.0,1.25,3,Blank,5,3,8,5
F4,688.0,208,185.0,DOPC,20.0,0.0,0.0,3,Blank,5,3,5,3
F9,689.0,209,185.0,DOPC,20.0,1.0,1.25,3,Blank,5,3,5,8
C1,691.0,211,185.0,DMPC,8.0,2.0,1.25,3,Blank,5,3,2,0
O11,694.0,214,185.0,DMPC,20.0,0.0,1.25,3,Blank,5,3,14,10
K2,696.0,216,85.0,no_lipo,8.0,0.0,0.0,3,Blank,5,3,10,1
I3,697.0,217,85.0,no_lipo,8.0,1.0,1.25,3,Blank,5,3,8,2
B5,703.0,223,85.0,no_lipo,8.0,2.0,0.0,3,Blank,5,3,1,4
E12,708.0,228,185.0,no_lipo,8.0,0.0,1.25,3,Blank,5,3,4,11
A8,709.0,229,185.0,no_lipo,8.0,2.0,0.0,3,Blank,5,3,0,7
N2,710.0,230,185.0,no_lipo,14.0,1.0,0.0,3,Blank,5,3,13,1
N3,712.0,232,185.0,no_lipo,20.0,0.0,0.0,3,Blank,5,3,13,2
K1,716.0,236,185.0,no_lipo,14.0,0.0,0.0,3,Blank,5,3,10,0
J6,717.0,237,185.0,no_lipo,14.0,1.0,1.25,3,Blank,5,3,9,5
B9,730.0,10,85.0,DMPC,20.0,0.0,0.0,3,FITM2,5,3,1,8
O9,747.0,27,85.0,no_lipo,14.0,2.0,0.0,3,FITM2,5,3,14,8
G9,750.0,30,85.0,no_lipo,8.0,0.0,1.25,3,FITM2,5,3,6,8
P1,752.0,32,85.0,no_lipo,14.0,1.0,0.0,3,FITM2,5,3,15,0
L1,775.0,55,85.0,DMPC,8.0,2.0,0.0,3,PPTI,5,3,11,0
O7,782.0,62,185.0,DOPC,14.0,1.0,0.0,3,PPTI,5,3,14,6
D4,784.0,64,185.0,DOPC,20.0,0.0,0.0,3,PPTI,5,3,3,3
H8,790.0,70,185.0,DMPC,20.0,0.0,1.25,3,PPTI,5,3,7,7
F7,791.0,71,185.0,DMPC,20.0,2.0,0.0,3,PPTI,5,3,5,6
L4,794.0,74,85.0,no_lipo,14.0,0.0,1.25,3,PPTI,5,3,11,3
J3,799.0,79,85.0,no_lipo,8.0,2.0,0.0,3,PPTI,5,3,9,2
M3,800.0,80,85.0,no_lipo,14.0,1.0,0.0,3,PPTI,5,3,12,2
M5,802.0,82,85.0,no_lipo,20.0,0.0,0.0,3,PPTI,5,3,12,4
E10,807.0,87,185.0,no_lipo,14.0,2.0,1.25,3,PPTI,5,3,4,9
K9,812.0,92,185.0,no_lipo,14.0,0.0,0.0,3,PPTI,5,3,10,8
N6,813.0,93,185.0,no_lipo,14.0,1.0,1.25,3,PPTI,5,3,13,5
B3,814.0,94,185.0,no_lipo,20.0,0.0,1.25,3,PPTI,5,3,1,2
B7,815.0,95,185.0,no_lipo,20.0,2.0,0.0,3,PPTI,5,3,1,6
M7,818.0,98,85.0,DOPC,14.0,0.0,1.25,3,AuxTI,5,3,12,6
D8,819.0,99,85.0,DOPC,14.0,2.0,0.0,3,AuxTI,5,3,3,7
G1,824.0,104,85.0,DMPC,14.0,1.0,0.0,3,AuxTI,5,3,6,0
P4,828.0,108,185.0,DOPC,8.0,0.0,1.25,3,AuxTI,5,3,15,3
M6,830.0,110,185.0,DOPC,14.0,1.0,0.0,3,AuxTI,5,3,12,5
B4,834.0,114,185.0,DMPC,8.0,1.0,0.0,3,AuxTI,5,3,1,3
D5,840.0,120,85.0,no_lipo,8.0,0.0,0.0,3,AuxTI,5,3,3,4
L6,848.0,128,85.0,no_lipo,14.0,1.0,0.0,3,AuxTI,5,3,11,5
D11,852.0,132,185.0,no_lipo,8.0,0.0,1.25,3,AuxTI,5,3,3,10
I1,853.0,133,185.0,no_lipo,8.0,2.0,0.0,3,AuxTI,5,3,8,0
O1,864.0,144,85.0,DOPC,8.0,0.0,0.0,3,Beta,5,3,14,0
O4,866.0,146,85.0,DOPC,14.0,0.0,1.25,3,Beta,5,3,14,3
P6,868.0,148,85.0,DOPC,20.0,1.0,0.0,3,Beta,5,3,15,5
E5,878.0,158,185.0,DOPC,14.0,1.0,0.0,3,Beta,5,3,4,4
A12,879.0,159,185.0,DOPC,14.0,2.0,1.25,3,Beta,5,3,0,11
O6,881.0,161,185.0,DOPC,20.0,1.0,1.25,3,Beta,5,3,14,5
K8,887.0,167,185.0,DMPC,20.0,2.0,0.0,3,Beta,5,3,10,7
I5,902.0,182,185.0,no_lipo,14.0,1.0,0.0,3,Beta,5,3,8,4
B1,903.0,183,185.0,no_lipo,14.0,2.0,1.25,3,Beta,5,3,1,0
C12,906.0,186,185.0,no_lipo,8.0,1.0,0.0,3,Beta,5,3,2,11
C10,908.0,188,185.0,no_lipo,14.0,0.0,0.0,3,Beta,5,3,2,9
L9,916.0,196,85.0,DOPC,20.0,1.0,0.0,3,Blank,5,3,11,8
M8,918.0,198,85.0,DMPC,8.0,0.0,1.25,3,Blank,5,3,12,7
F12,928.0,208,185.0,DOPC,20.0,0.0,0.0,3,Blank,5,3,5,11
H6,931.0,211,185.0,DMPC,8.0,2.0,1.25,3,Blank,5,3,7,5
B2,935.0,215,185.0,DMPC,20.0,2.0,0.0,3,Blank,5,3,1,1
O5,940.0,220,85.0,no_lipo,20.0,1.0,0.0,3,Blank,5,3,14,4
F2,959.0,239,185.0,no_lipo,20.0,2.0,0.0,3,Blank,5,3,5,1
