Row,Column,Droplet
3,17,5
3,16,5
3,15,10
3,14,5
4,13,10
4,14,15
4,15,15
4,16,15
4,17,10
4,18,15
4,19,5
5,20,5
5,19,10
5,18,15
5,17,15
5,16,20
5,15,20
5,14,15
5,13,15
5,12,10
6,3,5
6,11,5
6,12,10
6,13,10
6,14,15
6,15,10
6,16,10
6,17,10
6,18,15
6,19,10
6,20,10
6,21,5
7,21,5
7,20,5
7,19,10
7,18,10
7,17,5
7,14,5
7,13,10
7,12,10
7,11,10
7,10,5
7,5,5
7,4,5
7,3,5
7,2,5
7,1,5
8,1,5
8,2,5
8,3,10
8,4,10
8,5,10
8,6,5
8,9,10
8,10,10
8,11,10
8,12,10
8,13,10
8,18,5
8,19,5
8,20,5
9,12,10
9,11,10
9,10,15
9,9,10
9,8,10
9,7,5
9,6,10
9,5,10
9,4,10
9,3,10
9,2,5
10,3,5
10,4,10
10,5,15
10,6,15
10,7,20
10,8,15
10,9,15
10,10,10
10,11,10
10,12,5
11,10,10
11,9,10
11,8,15
11,7,20
11,6,15
11,5,10
11,4,5
12,6,5
12,7,10
12,8,5
12,9,5
