well_name,unique_id,rxn_id,K,Liposome_name,Mg,PEG,SecYE,Liposome_conc,DNA_name,DNA_conc,plate,row,col
B4,56.0,56,85.0,DMPC,14.0,1.0,0.0,3,PPTI,5,2,1,3
E17,58.0,58,85.0,DMPC,20.0,0.0,0.0,3,PPTI,5,2,4,16
H12,61.0,61,185.0,DOPC,8.0,2.0,0.0,3,PPTI,5,2,7,11
K22,62.0,62,185.0,DOPC,14.0,1.0,0.0,3,PPTI,5,2,10,21
O21,63.0,63,185.0,DOPC,14.0,2.0,1.25,3,PPTI,5,2,14,20
C22,64.0,64,185.0,DOPC,20.0,0.0,0.0,3,PPTI,5,2,2,21
A6,68.0,68,185.0,DMPC,14.0,0.0,0.0,3,PPTI,5,2,0,5
N5,69.0,69,185.0,DMPC,14.0,1.0,1.25,3,PPTI,5,2,13,4
A24,70.0,70,185.0,DMPC,20.0,0.0,1.25,3,PPTI,5,2,0,23
K9,74.0,74,85.0,no_lipo,14.0,0.0,1.25,3,PPTI,5,2,10,8
L4,80.0,80,85.0,no_lipo,14.0,1.0,0.0,3,PPTI,5,2,11,3
G8,83.0,83,85.0,no_lipo,20.0,1.0,1.25,3,PPTI,5,2,6,7
O22,85.0,85,185.0,no_lipo,8.0,2.0,0.0,3,PPTI,5,2,14,21
L6,89.0,89,185.0,no_lipo,20.0,1.0,1.25,3,PPTI,5,2,11,5
C18,90.0,90,185.0,no_lipo,8.0,1.0,0.0,3,PPTI,5,2,2,17
H3,91.0,91,185.0,no_lipo,8.0,2.0,1.25,3,PPTI,5,2,7,2
O11,92.0,92,185.0,no_lipo,14.0,0.0,0.0,3,PPTI,5,2,14,10
G20,98.0,98,85.0,DOPC,14.0,0.0,1.25,3,AuxTI,5,2,6,19
N12,106.0,106,85.0,DMPC,20.0,0.0,0.0,3,AuxTI,5,2,13,11
P19,109.0,109,185.0,DOPC,8.0,2.0,0.0,3,AuxTI,5,2,15,18
F23,110.0,110,185.0,DOPC,14.0,1.0,0.0,3,AuxTI,5,2,5,22
L8,112.0,112,185.0,DOPC,20.0,0.0,0.0,3,AuxTI,5,2,11,7
D13,116.0,116,185.0,DMPC,14.0,0.0,0.0,3,AuxTI,5,2,3,12
N14,119.0,119,185.0,DMPC,20.0,2.0,0.0,3,AuxTI,5,2,13,13
N23,122.0,122,85.0,no_lipo,14.0,0.0,1.25,3,AuxTI,5,2,13,22
C14,125.0,125,85.0,no_lipo,20.0,2.0,1.25,3,AuxTI,5,2,2,13
J23,137.0,137,185.0,no_lipo,20.0,1.0,1.25,3,AuxTI,5,2,9,22
N17,140.0,140,185.0,no_lipo,14.0,0.0,0.0,3,AuxTI,5,2,13,16
K11,142.0,142,185.0,no_lipo,20.0,0.0,1.25,3,AuxTI,5,2,10,10
P11,143.0,143,185.0,no_lipo,20.0,2.0,0.0,3,AuxTI,5,2,15,10
P23,144.0,144,85.0,DOPC,8.0,0.0,0.0,3,Beta,5,2,15,22
L1,145.0,145,85.0,DOPC,8.0,1.0,1.25,3,Beta,5,2,11,0
I4,152.0,152,85.0,DMPC,14.0,1.0,0.0,3,Beta,5,2,8,3
P15,155.0,155,85.0,DMPC,20.0,1.0,1.25,3,Beta,5,2,15,14
J11,157.0,157,185.0,DOPC,8.0,2.0,0.0,3,Beta,5,2,9,10
D2,161.0,161,185.0,DOPC,20.0,1.0,1.25,3,Beta,5,2,3,1
J8,163.0,163,185.0,DMPC,8.0,2.0,1.25,3,Beta,5,2,9,7
A3,165.0,165,185.0,DMPC,14.0,1.0,1.25,3,Beta,5,2,0,2
K10,173.0,173,85.0,no_lipo,20.0,2.0,1.25,3,Beta,5,2,10,9
P1,176.0,176,85.0,no_lipo,14.0,1.0,0.0,3,Beta,5,2,15,0
G9,186.0,186,185.0,no_lipo,8.0,1.0,0.0,3,Beta,5,2,6,8
K6,188.0,188,185.0,no_lipo,14.0,0.0,0.0,3,Beta,5,2,10,5
A13,190.0,190,185.0,no_lipo,20.0,0.0,1.25,3,Beta,5,2,0,12
M23,191.0,191,185.0,no_lipo,20.0,2.0,0.0,3,Beta,5,2,12,22
E6,195.0,195,85.0,DOPC,14.0,2.0,0.0,3,Blank,5,2,4,5
N13,199.0,199,85.0,DMPC,8.0,2.0,0.0,3,Blank,5,2,13,12
