well_name,unique_id,day,rxn_id,DNA_conc,K,Mg,SecYE,Spermidine,Liposome_name,DNA_name,plate,col,row,Liposome_conc
D5,477,1,118,2.5,185.0,14.0,0.625,4.0,no_lipo,Vol,2,4,3,3
M15,478,1,120,5.0,85.0,14.0,0.0,0.1,no_lipo,Vol,2,14,12,3
D21,479,1,126,5.0,185.0,8.0,0.625,0.1,no_lipo,Vol,2,20,3,3
J19,480,1,97,2.5,85.0,8.0,0.0,0.1,no_lipo,Vol,2,18,9,3
G10,481,1,98,2.5,185.0,8.0,0.0,0.1,no_lipo,Vol,2,9,6,3
J9,482,1,99,2.5,185.0,14.0,0.0,4.0,no_lipo,Vol,2,8,9,3
A21,483,1,100,2.5,85.0,14.0,0.625,0.1,no_lipo,Vol,2,20,0,3
E24,484,1,101,2.5,85.0,8.0,0.625,4.0,no_lipo,Vol,2,23,4,3
F7,485,1,103,2.5,185.0,14.0,0.625,0.1,no_lipo,Vol,2,6,5,3
N2,486,1,105,5.0,85.0,14.0,0.0,4.0,no_lipo,Vol,2,1,13,3
O21,487,1,106,5.0,185.0,14.0,0.0,4.0,no_lipo,Vol,2,20,14,3
A4,488,1,107,5.0,185.0,8.0,0.0,0.1,no_lipo,Vol,2,3,0,3
N8,489,1,108,5.0,85.0,8.0,0.625,4.0,no_lipo,Vol,2,7,13,3
B17,490,1,109,5.0,85.0,14.0,0.625,0.1,no_lipo,Vol,2,16,1,3
M12,491,1,111,5.0,185.0,8.0,0.625,4.0,no_lipo,Vol,2,11,12,3
H11,492,1,112,2.5,85.0,8.0,0.0,4.0,no_lipo,Vol,2,10,7,3
L5,493,1,118,2.5,185.0,14.0,0.625,4.0,no_lipo,Vol,2,4,11,3
H1,494,1,120,5.0,85.0,14.0,0.0,0.1,no_lipo,Vol,2,0,7,3
K7,495,1,126,5.0,185.0,8.0,0.625,0.1,no_lipo,Vol,2,6,10,3
J15,496,1,97,2.5,85.0,8.0,0.0,0.1,no_lipo,Vol,2,14,9,3
M3,497,1,98,2.5,185.0,8.0,0.0,0.1,no_lipo,Vol,2,2,12,3
O8,498,1,99,2.5,185.0,14.0,0.0,4.0,no_lipo,Vol,2,7,14,3
K24,499,1,100,2.5,85.0,14.0,0.625,0.1,no_lipo,Vol,2,23,10,3
I21,500,1,101,2.5,85.0,8.0,0.625,4.0,no_lipo,Vol,2,20,8,3
L1,501,1,103,2.5,185.0,14.0,0.625,0.1,no_lipo,Vol,2,0,11,3
J23,502,1,105,5.0,85.0,14.0,0.0,4.0,no_lipo,Vol,2,22,9,3
D3,503,1,106,5.0,185.0,14.0,0.0,4.0,no_lipo,Vol,2,2,3,3
O17,504,1,107,5.0,185.0,8.0,0.0,0.1,no_lipo,Vol,2,16,14,3
F3,505,1,108,5.0,85.0,8.0,0.625,4.0,no_lipo,Vol,2,2,5,3
P10,506,1,109,5.0,85.0,14.0,0.625,0.1,no_lipo,Vol,2,9,15,3
A5,507,1,111,5.0,185.0,8.0,0.625,4.0,no_lipo,Vol,2,4,0,3
D1,508,1,112,2.5,85.0,8.0,0.0,4.0,no_lipo,Vol,2,0,3,3
M8,509,1,118,2.5,185.0,14.0,0.625,4.0,no_lipo,Vol,2,7,12,3
H24,510,1,120,5.0,85.0,14.0,0.0,0.1,no_lipo,Vol,2,23,7,3
K12,511,1,126,5.0,185.0,8.0,0.625,0.1,no_lipo,Vol,2,11,10,3
K18,512,1,225,2.5,85.0,8.0,0.0,4.0,DMPC--0%PE--0%Chol,Aux,2,17,10,3
D16,513,1,226,2.5,85.0,8.0,0.0,0.1,DOPC--0%PE--0%Chol,Aux,2,15,3,3
F15,514,1,228,2.5,185.0,14.0,0.0,0.1,DMPC--0%PE--0%Chol,Aux,2,14,5,3
O19,515,1,231,2.5,185.0,14.0,0.0,4.0,DOPC--0%PE--0%Chol,Aux,2,18,14,3
M18,516,1,232,5.0,85.0,8.0,0.625,0.1,DMPC--0%PE--0%Chol,Aux,2,17,12,3
F14,517,1,235,5.0,85.0,8.0,0.625,4.0,DOPC--0%PE--0%Chol,Aux,2,13,5,3
I17,518,1,237,5.0,185.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,Aux,2,16,8,3
D4,519,1,238,5.0,185.0,14.0,0.625,0.1,DOPC--0%PE--0%Chol,Aux,2,3,3,3
A6,520,1,240,2.5,85.0,8.0,0.0,0.1,DMPC--15%PE--8%Chol,Aux,2,5,0,3
D7,521,1,241,5.0,85.0,14.0,0.0,4.0,DMPC--15%PE--0%Chol,Aux,2,6,3,3
C2,522,1,244,5.0,185.0,8.0,0.0,0.1,DMPC--15%PE--0%Chol,Aux,2,1,2,3
N20,523,1,245,2.5,185.0,14.0,0.0,4.0,DMPC--15%PE--8%Chol,Aux,2,19,13,3
I19,524,1,248,2.5,85.0,14.0,0.625,0.1,DMPC--15%PE--0%Chol,Aux,2,18,8,3
A20,525,1,249,5.0,85.0,8.0,0.625,4.0,DMPC--15%PE--8%Chol,Aux,2,19,0,3
D6,526,1,252,5.0,185.0,14.0,0.625,0.1,DMPC--15%PE--8%Chol,Aux,2,5,3,3
C3,527,1,253,2.5,185.0,8.0,0.625,4.0,DMPC--15%PE--0%Chol,Aux,2,2,2,3
P2,528,1,225,2.5,85.0,8.0,0.0,4.0,DMPC--0%PE--0%Chol,Aux,2,1,15,3
N4,529,1,226,2.5,85.0,8.0,0.0,0.1,DOPC--0%PE--0%Chol,Aux,2,3,13,3
H2,530,1,228,2.5,185.0,14.0,0.0,0.1,DMPC--0%PE--0%Chol,Aux,2,1,7,3
J16,531,1,231,2.5,185.0,14.0,0.0,4.0,DOPC--0%PE--0%Chol,Aux,2,15,9,3
P3,532,1,232,5.0,85.0,8.0,0.625,0.1,DMPC--0%PE--0%Chol,Aux,2,2,15,3
N5,533,1,235,5.0,85.0,8.0,0.625,4.0,DOPC--0%PE--0%Chol,Aux,2,4,13,3
B22,534,1,237,5.0,185.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,Aux,2,21,1,3
E23,535,1,238,5.0,185.0,14.0,0.625,0.1,DOPC--0%PE--0%Chol,Aux,2,22,4,3
P12,536,1,240,2.5,85.0,8.0,0.0,0.1,DMPC--15%PE--8%Chol,Aux,2,11,15,3
A12,537,1,241,5.0,85.0,14.0,0.0,4.0,DMPC--15%PE--0%Chol,Aux,2,11,0,3
C22,538,1,244,5.0,185.0,8.0,0.0,0.1,DMPC--15%PE--0%Chol,Aux,2,21,2,3
I6,539,1,245,2.5,185.0,14.0,0.0,4.0,DMPC--15%PE--8%Chol,Aux,2,5,8,3
H20,540,1,248,2.5,85.0,14.0,0.625,0.1,DMPC--15%PE--0%Chol,Aux,2,19,7,3
H15,541,1,249,5.0,85.0,8.0,0.625,4.0,DMPC--15%PE--8%Chol,Aux,2,14,7,3
E5,542,1,252,5.0,185.0,14.0,0.625,0.1,DMPC--15%PE--8%Chol,Aux,2,4,4,3
F4,543,1,253,2.5,185.0,8.0,0.625,4.0,DMPC--15%PE--0%Chol,Aux,2,3,5,3
G3,544,1,225,2.5,85.0,8.0,0.0,4.0,DMPC--0%PE--0%Chol,Aux,2,2,6,3
I2,545,1,226,2.5,85.0,8.0,0.0,0.1,DOPC--0%PE--0%Chol,Aux,2,1,8,3
C17,546,1,228,2.5,185.0,14.0,0.0,0.1,DMPC--0%PE--0%Chol,Aux,2,16,2,3
I4,547,1,231,2.5,185.0,14.0,0.0,4.0,DOPC--0%PE--0%Chol,Aux,2,3,8,3
E16,548,1,232,5.0,85.0,8.0,0.625,0.1,DMPC--0%PE--0%Chol,Aux,2,15,4,3
C20,549,1,235,5.0,85.0,8.0,0.625,4.0,DOPC--0%PE--0%Chol,Aux,2,19,2,3
I24,550,1,237,5.0,185.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,Aux,2,23,8,3
H16,551,1,238,5.0,185.0,14.0,0.625,0.1,DOPC--0%PE--0%Chol,Aux,2,15,7,3
L23,552,1,240,2.5,85.0,8.0,0.0,0.1,DMPC--15%PE--8%Chol,Aux,2,22,11,3
J18,553,1,241,5.0,85.0,14.0,0.0,4.0,DMPC--15%PE--0%Chol,Aux,2,17,9,3
B11,554,1,244,5.0,185.0,8.0,0.0,0.1,DMPC--15%PE--0%Chol,Aux,2,10,1,3
F8,555,1,245,2.5,185.0,14.0,0.0,4.0,DMPC--15%PE--8%Chol,Aux,2,7,5,3
N10,556,1,248,2.5,85.0,14.0,0.625,0.1,DMPC--15%PE--0%Chol,Aux,2,9,13,3
K19,557,1,249,5.0,85.0,8.0,0.625,4.0,DMPC--15%PE--8%Chol,Aux,2,18,10,3
D15,558,1,252,5.0,185.0,14.0,0.625,0.1,DMPC--15%PE--8%Chol,Aux,2,14,3,3
B19,559,1,253,2.5,185.0,8.0,0.625,4.0,DMPC--15%PE--0%Chol,Aux,2,18,1,3
A3,560,1,225,2.5,85.0,8.0,0.0,4.0,DMPC--0%PE--0%Chol,Aux,2,2,0,3
H10,561,1,226,2.5,85.0,8.0,0.0,0.1,DOPC--0%PE--0%Chol,Aux,2,9,7,3
C14,562,1,228,2.5,185.0,14.0,0.0,0.1,DMPC--0%PE--0%Chol,Aux,2,13,2,3
E1,563,1,231,2.5,185.0,14.0,0.0,4.0,DOPC--0%PE--0%Chol,Aux,2,0,4,3
F18,564,1,232,5.0,85.0,8.0,0.625,0.1,DMPC--0%PE--0%Chol,Aux,2,17,5,3
P4,565,1,235,5.0,85.0,8.0,0.625,4.0,DOPC--0%PE--0%Chol,Aux,2,3,15,3
P13,566,1,237,5.0,185.0,14.0,0.625,4.0,DMPC--0%PE--0%Chol,Aux,2,12,15,3
F9,567,1,238,5.0,185.0,14.0,0.625,0.1,DOPC--0%PE--0%Chol,Aux,2,8,5,3
L20,568,1,240,2.5,85.0,8.0,0.0,0.1,DMPC--15%PE--8%Chol,Aux,2,19,11,3
M20,569,1,241,5.0,85.0,14.0,0.0,4.0,DMPC--15%PE--0%Chol,Aux,2,19,12,3
O6,570,1,244,5.0,185.0,8.0,0.0,0.1,DMPC--15%PE--0%Chol,Aux,2,5,14,3
C15,571,1,245,2.5,185.0,14.0,0.0,4.0,DMPC--15%PE--8%Chol,Aux,2,14,2,3
G15,572,1,248,2.5,85.0,14.0,0.625,0.1,DMPC--15%PE--0%Chol,Aux,2,14,6,3
K21,573,1,249,5.0,85.0,8.0,0.625,4.0,DMPC--15%PE--8%Chol,Aux,2,20,10,3
K1,574,1,252,5.0,185.0,14.0,0.625,0.1,DMPC--15%PE--8%Chol,Aux,2,0,10,3
E11,575,1,253,2.5,185.0,8.0,0.625,4.0,DMPC--15%PE--0%Chol,Aux,2,10,4,3
N24,576,1,225,2.5,85.0,8.0,0.0,4.0,no_lipo,Aux,2,23,13,3
L17,577,1,226,2.5,85.0,8.0,0.0,0.1,no_lipo,Aux,2,16,11,3
O11,578,1,228,2.5,185.0,14.0,0.0,0.1,no_lipo,Aux,2,10,14,3
N1,579,1,231,2.5,185.0,14.0,0.0,4.0,no_lipo,Aux,2,0,13,3
N12,580,1,232,5.0,85.0,8.0,0.625,0.1,no_lipo,Aux,2,11,13,3
E3,581,1,235,5.0,85.0,8.0,0.625,4.0,no_lipo,Aux,2,2,4,3
H4,582,1,237,5.0,185.0,14.0,0.625,4.0,no_lipo,Aux,2,3,7,3
B9,583,1,238,5.0,185.0,14.0,0.625,0.1,no_lipo,Aux,2,8,1,3
J12,584,1,240,2.5,85.0,8.0,0.0,0.1,no_lipo,Aux,2,11,9,3
G17,585,1,241,5.0,85.0,14.0,0.0,4.0,no_lipo,Aux,2,16,6,3
L18,586,1,244,5.0,185.0,8.0,0.0,0.1,no_lipo,Aux,2,17,11,3
J11,587,1,245,2.5,185.0,14.0,0.0,4.0,no_lipo,Aux,2,10,9,3
I9,588,1,248,2.5,85.0,14.0,0.625,0.1,no_lipo,Aux,2,8,8,3
C19,589,1,249,5.0,85.0,8.0,0.625,4.0,no_lipo,Aux,2,18,2,3
J17,590,1,252,5.0,185.0,14.0,0.625,0.1,no_lipo,Aux,2,16,9,3
C7,591,1,253,2.5,185.0,8.0,0.625,4.0,no_lipo,Aux,2,6,2,3
C5,592,1,225,2.5,85.0,8.0,0.0,4.0,no_lipo,Aux,2,4,2,3
D2,593,1,226,2.5,85.0,8.0,0.0,0.1,no_lipo,Aux,2,1,3,3
O2,594,1,228,2.5,185.0,14.0,0.0,0.1,no_lipo,Aux,2,1,14,3
B10,595,1,231,2.5,185.0,14.0,0.0,4.0,no_lipo,Aux,2,9,1,3
A19,596,1,232,5.0,85.0,8.0,0.625,0.1,no_lipo,Aux,2,18,0,3
A15,597,1,235,5.0,85.0,8.0,0.625,4.0,no_lipo,Aux,2,14,0,3
A24,598,1,237,5.0,185.0,14.0,0.625,4.0,no_lipo,Aux,2,23,0,3
G2,599,1,238,5.0,185.0,14.0,0.625,0.1,no_lipo,Aux,2,1,6,3
P9,600,1,240,2.5,85.0,8.0,0.0,0.1,no_lipo,Aux,2,8,15,3
G22,601,1,241,5.0,85.0,14.0,0.0,4.0,no_lipo,Aux,2,21,6,3
F1,602,1,244,5.0,185.0,8.0,0.0,0.1,no_lipo,Aux,2,0,5,3
H17,603,1,245,2.5,185.0,14.0,0.0,4.0,no_lipo,Aux,2,16,7,3
E15,604,1,248,2.5,85.0,14.0,0.625,0.1,no_lipo,Aux,2,14,4,3
L11,605,1,249,5.0,85.0,8.0,0.625,4.0,no_lipo,Aux,2,10,11,3
O16,606,1,252,5.0,185.0,14.0,0.625,0.1,no_lipo,Aux,2,15,14,3
O9,607,1,253,2.5,185.0,8.0,0.625,4.0,no_lipo,Aux,2,8,14,3
D10,608,1,225,2.5,85.0,8.0,0.0,4.0,no_lipo,Aux,2,9,3,3
N21,609,1,226,2.5,85.0,8.0,0.0,0.1,no_lipo,Aux,2,20,13,3
O4,610,1,228,2.5,185.0,14.0,0.0,0.1,no_lipo,Aux,2,3,14,3
H18,611,1,231,2.5,185.0,14.0,0.0,4.0,no_lipo,Aux,2,17,7,3
C23,612,1,232,5.0,85.0,8.0,0.625,0.1,no_lipo,Aux,2,22,2,3
I1,613,1,235,5.0,85.0,8.0,0.625,4.0,no_lipo,Aux,2,0,8,3
B24,614,1,237,5.0,185.0,14.0,0.625,4.0,no_lipo,Aux,2,23,1,3
I5,615,1,238,5.0,185.0,14.0,0.625,0.1,no_lipo,Aux,2,4,8,3
I3,616,1,240,2.5,85.0,8.0,0.0,0.1,no_lipo,Aux,2,2,8,3
K2,617,1,241,5.0,85.0,14.0,0.0,4.0,no_lipo,Aux,2,1,10,3
O20,618,1,244,5.0,185.0,8.0,0.0,0.1,no_lipo,Aux,2,19,14,3
I8,619,1,245,2.5,185.0,14.0,0.0,4.0,no_lipo,Aux,2,7,8,3
N3,620,1,248,2.5,85.0,14.0,0.625,0.1,no_lipo,Aux,2,2,13,3
M11,621,1,249,5.0,85.0,8.0,0.625,4.0,no_lipo,Aux,2,10,12,3
B3,622,1,252,5.0,185.0,14.0,0.625,0.1,no_lipo,Aux,2,2,1,3
A9,623,1,253,2.5,185.0,8.0,0.625,4.0,no_lipo,Aux,2,8,0,3
P1,624,1,225,2.5,85.0,8.0,0.0,4.0,no_lipo,Aux,2,0,15,3
D13,625,1,226,2.5,85.0,8.0,0.0,0.1,no_lipo,Aux,2,12,3,3
B14,626,1,228,2.5,185.0,14.0,0.0,0.1,no_lipo,Aux,2,13,1,3
D20,627,1,231,2.5,185.0,14.0,0.0,4.0,no_lipo,Aux,2,19,3,3
K16,628,1,232,5.0,85.0,8.0,0.625,0.1,no_lipo,Aux,2,15,10,3
M23,629,1,235,5.0,85.0,8.0,0.625,4.0,no_lipo,Aux,2,22,12,3
H3,630,1,237,5.0,185.0,14.0,0.625,4.0,no_lipo,Aux,2,2,7,3
H7,631,1,238,5.0,185.0,14.0,0.625,0.1,no_lipo,Aux,2,6,7,3
P24,632,1,240,2.5,85.0,8.0,0.0,0.1,no_lipo,Aux,2,23,15,3
F17,633,1,241,5.0,85.0,14.0,0.0,4.0,no_lipo,Aux,2,16,5,3
B2,634,1,244,5.0,185.0,8.0,0.0,0.1,no_lipo,Aux,2,1,1,3
I23,635,1,245,2.5,185.0,14.0,0.0,4.0,no_lipo,Aux,2,22,8,3
C12,636,1,248,2.5,85.0,14.0,0.625,0.1,no_lipo,Aux,2,11,2,3
K13,637,1,249,5.0,85.0,8.0,0.625,4.0,no_lipo,Aux,2,12,10,3
D22,638,1,252,5.0,185.0,14.0,0.625,0.1,no_lipo,Aux,2,21,3,3
C11,639,1,253,2.5,185.0,8.0,0.625,4.0,no_lipo,Aux,2,10,2,3
B8,640,1,320,5.0,85.0,14.0,0.0,0.1,DMPC--15%PE--0%Chol,Beta,2,7,1,3
P6,641,1,321,2.5,185.0,8.0,0.0,0.1,DMPC--0%PE--0%Chol,Beta,2,5,15,3
A7,642,1,322,2.5,85.0,8.0,0.0,0.1,DOPC--0%PE--0%Chol,Beta,2,6,0,3
K14,643,1,324,5.0,85.0,8.0,0.625,0.1,DMPC--0%PE--0%Chol,Beta,2,13,10,3
C13,644,1,325,2.5,185.0,14.0,0.625,0.1,DMPC--15%PE--0%Chol,Beta,2,12,2,3
B18,645,1,327,5.0,185.0,8.0,0.625,0.1,DOPC--0%PE--0%Chol,Beta,2,17,1,3
F22,646,1,328,2.5,85.0,8.0,0.0,0.1,DMPC--15%PE--8%Chol,Beta,2,21,5,3
P14,647,1,333,5.0,185.0,8.0,0.625,0.1,DMPC--15%PE--8%Chol,Beta,2,13,15,3
N18,648,1,336,2.5,85.0,14.0,0.0,4.0,DMPC--0%PE--0%Chol,Beta,2,17,13,3
