well_name,unique_id,rxn_id,K,Liposome_name,Mg,PEG,SecYE,Liposome_conc,DNA_name,DNA_conc,plate,row,col
B7,77.0,77,85.0,no_lipo,20.0,2.0,1.25,3,PPTI,5,1,1,6
N21,78.0,78,85.0,no_lipo,8.0,0.0,1.25,3,PPTI,5,1,13,20
O17,82.0,82,85.0,no_lipo,20.0,0.0,0.0,3,PPTI,5,1,14,16
H7,84.0,84,185.0,no_lipo,8.0,0.0,1.25,3,PPTI,5,1,7,6
M16,86.0,86,185.0,no_lipo,14.0,1.0,0.0,3,PPTI,5,1,12,15
A21,88.0,88,185.0,no_lipo,20.0,0.0,0.0,3,PPTI,5,1,0,20
D24,95.0,95,185.0,no_lipo,20.0,2.0,0.0,3,PPTI,5,1,3,23
L18,97.0,97,85.0,DOPC,8.0,1.0,1.25,3,AuxTI,5,1,11,17
I7,99.0,99,85.0,DOPC,14.0,2.0,0.0,3,AuxTI,5,1,8,6
M1,101.0,101,85.0,DOPC,20.0,2.0,1.25,3,AuxTI,5,1,12,0
I9,102.0,102,85.0,DMPC,8.0,0.0,1.25,3,AuxTI,5,1,8,8
B14,103.0,103,85.0,DMPC,8.0,2.0,0.0,3,AuxTI,5,1,1,13
H24,104.0,104,85.0,DMPC,14.0,1.0,0.0,3,AuxTI,5,1,7,23
A22,105.0,105,85.0,DMPC,14.0,2.0,1.25,3,AuxTI,5,1,0,21
P17,107.0,107,85.0,DMPC,20.0,1.0,1.25,3,AuxTI,5,1,15,16
N23,108.0,108,185.0,DOPC,8.0,0.0,1.25,3,AuxTI,5,1,13,22
G18,113.0,113,185.0,DOPC,20.0,1.0,1.25,3,AuxTI,5,1,6,17
A7,115.0,115,185.0,DMPC,8.0,2.0,1.25,3,AuxTI,5,1,0,6
N12,117.0,117,185.0,DMPC,14.0,1.0,1.25,3,AuxTI,5,1,13,11
H12,120.0,120,85.0,no_lipo,8.0,0.0,0.0,3,AuxTI,5,1,7,11
K22,123.0,123,85.0,no_lipo,14.0,2.0,0.0,3,AuxTI,5,1,10,21
O6,126.0,126,85.0,no_lipo,8.0,0.0,1.25,3,AuxTI,5,1,14,5
H21,127.0,127,85.0,no_lipo,8.0,2.0,0.0,3,AuxTI,5,1,7,20
K2,128.0,128,85.0,no_lipo,14.0,1.0,0.0,3,AuxTI,5,1,10,1
L17,129.0,129,85.0,no_lipo,14.0,2.0,1.25,3,AuxTI,5,1,11,16
C13,131.0,131,85.0,no_lipo,20.0,1.0,1.25,3,AuxTI,5,1,2,12
F12,132.0,132,185.0,no_lipo,8.0,0.0,1.25,3,AuxTI,5,1,5,11
A16,134.0,134,185.0,no_lipo,14.0,1.0,0.0,3,AuxTI,5,1,0,15
C4,136.0,136,185.0,no_lipo,20.0,0.0,0.0,3,AuxTI,5,1,2,3
K24,139.0,139,185.0,no_lipo,8.0,2.0,1.25,3,AuxTI,5,1,10,23
O18,146.0,146,85.0,DOPC,14.0,0.0,1.25,3,Beta,5,1,14,17
E12,147.0,147,85.0,DOPC,14.0,2.0,0.0,3,Beta,5,1,4,11
A11,148.0,148,85.0,DOPC,20.0,1.0,0.0,3,Beta,5,1,0,10
F16,149.0,149,85.0,DOPC,20.0,2.0,1.25,3,Beta,5,1,5,15
O8,154.0,154,85.0,DMPC,20.0,0.0,0.0,3,Beta,5,1,14,7
M15,156.0,156,185.0,DOPC,8.0,0.0,1.25,3,Beta,5,1,12,14
J2,160.0,160,185.0,DOPC,20.0,0.0,0.0,3,Beta,5,1,9,1
J16,162.0,162,185.0,DMPC,8.0,1.0,0.0,3,Beta,5,1,9,15
D4,164.0,164,185.0,DMPC,14.0,0.0,0.0,3,Beta,5,1,3,3
L5,166.0,166,185.0,DMPC,20.0,0.0,1.25,3,Beta,5,1,11,4
D2,168.0,168,85.0,no_lipo,8.0,0.0,0.0,3,Beta,5,1,3,1
N13,169.0,169,85.0,no_lipo,8.0,1.0,1.25,3,Beta,5,1,13,12
B18,172.0,172,85.0,no_lipo,20.0,1.0,0.0,3,Beta,5,1,1,17
F14,174.0,174,85.0,no_lipo,8.0,0.0,1.25,3,Beta,5,1,5,13
M10,175.0,175,85.0,no_lipo,8.0,2.0,0.0,3,Beta,5,1,12,9
G21,177.0,177,85.0,no_lipo,14.0,2.0,1.25,3,Beta,5,1,6,20
E7,179.0,179,85.0,no_lipo,20.0,1.0,1.25,3,Beta,5,1,4,6
L13,180.0,180,185.0,no_lipo,8.0,0.0,1.25,3,Beta,5,1,11,12
H6,181.0,181,185.0,no_lipo,8.0,2.0,0.0,3,Beta,5,1,7,5
P24,182.0,182,185.0,no_lipo,14.0,1.0,0.0,3,Beta,5,1,15,23
G19,183.0,183,185.0,no_lipo,14.0,2.0,1.25,3,Beta,5,1,6,18
O16,184.0,184,185.0,no_lipo,20.0,0.0,0.0,3,Beta,5,1,14,15
N14,185.0,185,185.0,no_lipo,20.0,1.0,1.25,3,Beta,5,1,13,13
B20,193.0,193,85.0,DOPC,8.0,1.0,1.25,3,Blank,5,1,1,19
E3,194.0,194,85.0,DOPC,14.0,0.0,1.25,3,Blank,5,1,4,2
P11,196.0,196,85.0,DOPC,20.0,1.0,0.0,3,Blank,5,1,15,10
A3,197.0,197,85.0,DOPC,20.0,2.0,1.25,3,Blank,5,1,0,2
C15,198.0,198,85.0,DMPC,8.0,0.0,1.25,3,Blank,5,1,2,14
D5,200.0,200,85.0,DMPC,14.0,1.0,0.0,3,Blank,5,1,3,4
M18,201.0,201,85.0,DMPC,14.0,2.0,1.25,3,Blank,5,1,12,17
M5,202.0,202,85.0,DMPC,20.0,0.0,0.0,3,Blank,5,1,12,4
L6,206.0,206,185.0,DOPC,14.0,1.0,0.0,3,Blank,5,1,11,5
M21,207.0,207,185.0,DOPC,14.0,2.0,1.25,3,Blank,5,1,12,20
F10,208.0,208,185.0,DOPC,20.0,0.0,0.0,3,Blank,5,1,5,9
I24,217.0,217,85.0,no_lipo,8.0,1.0,1.25,3,Blank,5,1,8,23
M3,220.0,220,85.0,no_lipo,20.0,1.0,0.0,3,Blank,5,1,12,2
J17,221.0,221,85.0,no_lipo,20.0,2.0,1.25,3,Blank,5,1,9,16
J3,223.0,223,85.0,no_lipo,8.0,2.0,0.0,3,Blank,5,1,9,2
N16,226.0,226,85.0,no_lipo,20.0,0.0,0.0,3,Blank,5,1,13,15
K4,229.0,229,185.0,no_lipo,8.0,2.0,0.0,3,Blank,5,1,10,3
H16,236.0,236,185.0,no_lipo,14.0,0.0,0.0,3,Blank,5,1,7,15
D23,239.0,239,185.0,no_lipo,20.0,2.0,0.0,3,Blank,5,1,3,22
A10,241.0,1,85.0,DOPC,8.0,1.0,1.25,3,FITM2,5,1,0,9
D14,243.0,3,85.0,DOPC,14.0,2.0,0.0,3,FITM2,5,1,3,13
E23,245.0,5,85.0,DOPC,20.0,2.0,1.25,3,FITM2,5,1,4,22
E5,246.0,6,85.0,DMPC,8.0,0.0,1.25,3,FITM2,5,1,4,4
I22,247.0,7,85.0,DMPC,8.0,2.0,0.0,3,FITM2,5,1,8,21
C19,248.0,8,85.0,DMPC,14.0,1.0,0.0,3,FITM2,5,1,2,18
H22,249.0,9,85.0,DMPC,14.0,2.0,1.25,3,FITM2,5,1,7,21
O10,251.0,11,85.0,DMPC,20.0,1.0,1.25,3,FITM2,5,1,14,9
M23,255.0,15,185.0,DOPC,14.0,2.0,1.25,3,FITM2,5,1,12,22
I6,256.0,16,185.0,DOPC,20.0,0.0,0.0,3,FITM2,5,1,8,5
E22,260.0,20,185.0,DMPC,14.0,0.0,0.0,3,FITM2,5,1,4,21
I20,265.0,25,85.0,no_lipo,8.0,1.0,1.25,3,FITM2,5,1,8,19
M14,271.0,31,85.0,no_lipo,8.0,2.0,0.0,3,FITM2,5,1,12,13
I19,272.0,32,85.0,no_lipo,14.0,1.0,0.0,3,FITM2,5,1,8,18
E13,273.0,33,85.0,no_lipo,14.0,2.0,1.25,3,FITM2,5,1,4,12
J21,275.0,35,85.0,no_lipo,20.0,1.0,1.25,3,FITM2,5,1,9,20
G12,277.0,37,185.0,no_lipo,8.0,2.0,0.0,3,FITM2,5,1,6,11
L11,278.0,38,185.0,no_lipo,14.0,1.0,0.0,3,FITM2,5,1,11,10
F7,279.0,39,185.0,no_lipo,14.0,2.0,1.25,3,FITM2,5,1,5,6
E11,282.0,42,185.0,no_lipo,8.0,1.0,0.0,3,FITM2,5,1,4,10
J19,287.0,47,185.0,no_lipo,20.0,2.0,0.0,3,FITM2,5,1,9,18
P3,292.0,52,85.0,DOPC,20.0,1.0,0.0,3,PPTI,5,1,15,2
P4,295.0,55,85.0,DMPC,8.0,2.0,0.0,3,PPTI,5,1,15,3
N15,296.0,56,85.0,DMPC,14.0,1.0,0.0,3,PPTI,5,1,13,14
H14,299.0,59,85.0,DMPC,20.0,1.0,1.25,3,PPTI,5,1,7,13
D15,305.0,65,185.0,DOPC,20.0,1.0,1.25,3,PPTI,5,1,3,14
C9,306.0,66,185.0,DMPC,8.0,1.0,0.0,3,PPTI,5,1,2,8
E16,307.0,67,185.0,DMPC,8.0,2.0,1.25,3,PPTI,5,1,4,15
A15,309.0,69,185.0,DMPC,14.0,1.0,1.25,3,PPTI,5,1,0,14
G8,310.0,70,185.0,DMPC,20.0,0.0,1.25,3,PPTI,5,1,6,7
L1,313.0,73,85.0,no_lipo,8.0,1.0,1.25,3,PPTI,5,1,11,0
E20,314.0,74,85.0,no_lipo,14.0,0.0,1.25,3,PPTI,5,1,4,19
I18,315.0,75,85.0,no_lipo,14.0,2.0,0.0,3,PPTI,5,1,8,17
C16,316.0,76,85.0,no_lipo,20.0,1.0,0.0,3,PPTI,5,1,2,15
B6,320.0,80,85.0,no_lipo,14.0,1.0,0.0,3,PPTI,5,1,1,5
D18,321.0,81,85.0,no_lipo,14.0,2.0,1.25,3,PPTI,5,1,3,17
G10,324.0,84,185.0,no_lipo,8.0,0.0,1.25,3,PPTI,5,1,6,9
G3,326.0,86,185.0,no_lipo,14.0,1.0,0.0,3,PPTI,5,1,6,2
B24,329.0,89,185.0,no_lipo,20.0,1.0,1.25,3,PPTI,5,1,1,23
B15,330.0,90,185.0,no_lipo,8.0,1.0,0.0,3,PPTI,5,1,1,14
P23,331.0,91,185.0,no_lipo,8.0,2.0,1.25,3,PPTI,5,1,15,22
A1,333.0,93,185.0,no_lipo,14.0,1.0,1.25,3,PPTI,5,1,0,0
G4,342.0,102,85.0,DMPC,8.0,0.0,1.25,3,AuxTI,5,1,6,3
H10,345.0,105,85.0,DMPC,14.0,2.0,1.25,3,AuxTI,5,1,7,9
M6,346.0,106,85.0,DMPC,20.0,0.0,0.0,3,AuxTI,5,1,12,5
I1,349.0,109,185.0,DOPC,8.0,2.0,0.0,3,AuxTI,5,1,8,0
F15,351.0,111,185.0,DOPC,14.0,2.0,1.25,3,AuxTI,5,1,5,14
G17,354.0,114,185.0,DMPC,8.0,1.0,0.0,3,AuxTI,5,1,6,16
F18,359.0,119,185.0,DMPC,20.0,2.0,0.0,3,AuxTI,5,1,5,17
L24,362.0,122,85.0,no_lipo,14.0,0.0,1.25,3,AuxTI,5,1,11,23
B13,364.0,124,85.0,no_lipo,20.0,1.0,0.0,3,AuxTI,5,1,1,12
K14,370.0,130,85.0,no_lipo,20.0,0.0,0.0,3,AuxTI,5,1,10,13
C2,376.0,136,185.0,no_lipo,20.0,0.0,0.0,3,AuxTI,5,1,2,1
L19,378.0,138,185.0,no_lipo,8.0,1.0,0.0,3,AuxTI,5,1,11,18
L7,380.0,140,185.0,no_lipo,14.0,0.0,0.0,3,AuxTI,5,1,11,6
N22,381.0,141,185.0,no_lipo,14.0,1.0,1.25,3,AuxTI,5,1,13,21
A9,383.0,143,185.0,no_lipo,20.0,2.0,0.0,3,AuxTI,5,1,0,8
P6,385.0,145,85.0,DOPC,8.0,1.0,1.25,3,Beta,5,1,15,5
N1,388.0,148,85.0,DOPC,20.0,1.0,0.0,3,Beta,5,1,13,0
L14,389.0,149,85.0,DOPC,20.0,2.0,1.25,3,Beta,5,1,11,13
C5,396.0,156,185.0,DOPC,8.0,0.0,1.25,3,Beta,5,1,2,4
M8,398.0,158,185.0,DOPC,14.0,1.0,0.0,3,Beta,5,1,12,7
J4,399.0,159,185.0,DOPC,14.0,2.0,1.25,3,Beta,5,1,9,3
F11,403.0,163,185.0,DMPC,8.0,2.0,1.25,3,Beta,5,1,5,10
O22,405.0,165,185.0,DMPC,14.0,1.0,1.25,3,Beta,5,1,14,21
K10,406.0,166,185.0,DMPC,20.0,0.0,1.25,3,Beta,5,1,10,9
B19,412.0,172,85.0,no_lipo,20.0,1.0,0.0,3,Beta,5,1,1,18
D6,413.0,173,85.0,no_lipo,20.0,2.0,1.25,3,Beta,5,1,3,5
P9,414.0,174,85.0,no_lipo,8.0,0.0,1.25,3,Beta,5,1,15,8
I14,415.0,175,85.0,no_lipo,8.0,2.0,0.0,3,Beta,5,1,8,13
B16,419.0,179,85.0,no_lipo,20.0,1.0,1.25,3,Beta,5,1,1,15
K17,420.0,180,185.0,no_lipo,8.0,0.0,1.25,3,Beta,5,1,10,16
F3,421.0,181,185.0,no_lipo,8.0,2.0,0.0,3,Beta,5,1,5,2
I12,424.0,184,185.0,no_lipo,20.0,0.0,0.0,3,Beta,5,1,8,11
J20,428.0,188,185.0,no_lipo,14.0,0.0,0.0,3,Beta,5,1,9,19
G15,432.0,192,85.0,DOPC,8.0,0.0,0.0,3,Blank,5,1,6,14
O12,441.0,201,85.0,DMPC,14.0,2.0,1.25,3,Blank,5,1,14,11
I16,444.0,204,185.0,DOPC,8.0,0.0,1.25,3,Blank,5,1,8,15
J23,445.0,205,185.0,DOPC,8.0,2.0,0.0,3,Blank,5,1,9,22
K19,448.0,208,185.0,DOPC,20.0,0.0,0.0,3,Blank,5,1,10,18
C10,453.0,213,185.0,DMPC,14.0,1.0,1.25,3,Blank,5,1,2,9
C21,454.0,214,185.0,DMPC,20.0,0.0,1.25,3,Blank,5,1,2,20
B9,457.0,217,85.0,no_lipo,8.0,1.0,1.25,3,Blank,5,1,1,8
H8,458.0,218,85.0,no_lipo,14.0,0.0,1.25,3,Blank,5,1,7,7
J24,459.0,219,85.0,no_lipo,14.0,2.0,0.0,3,Blank,5,1,9,23
K3,462.0,222,85.0,no_lipo,8.0,0.0,1.25,3,Blank,5,1,10,2
K23,467.0,227,85.0,no_lipo,20.0,1.0,1.25,3,Blank,5,1,10,22
F23,470.0,230,185.0,no_lipo,14.0,1.0,0.0,3,Blank,5,1,5,22
K1,471.0,231,185.0,no_lipo,14.0,2.0,1.25,3,Blank,5,1,10,0
F8,472.0,232,185.0,no_lipo,20.0,0.0,0.0,3,Blank,5,1,5,7
I21,473.0,233,185.0,no_lipo,20.0,1.0,1.25,3,Blank,5,1,8,20
H15,474.0,234,185.0,no_lipo,8.0,1.0,0.0,3,Blank,5,1,7,14
O13,476.0,236,185.0,no_lipo,14.0,0.0,0.0,3,Blank,5,1,14,12
L10,480.0,0,85.0,DOPC,8.0,0.0,0.0,3,FITM2,5,1,11,9
E14,481.0,1,85.0,DOPC,8.0,1.0,1.25,3,FITM2,5,1,4,13
L12,482.0,2,85.0,DOPC,14.0,0.0,1.25,3,FITM2,5,1,11,11
N7,483.0,3,85.0,DOPC,14.0,2.0,0.0,3,FITM2,5,1,13,6
E1,486.0,6,85.0,DMPC,8.0,0.0,1.25,3,FITM2,5,1,4,0
J7,488.0,8,85.0,DMPC,14.0,1.0,0.0,3,FITM2,5,1,9,6
O3,490.0,10,85.0,DMPC,20.0,0.0,0.0,3,FITM2,5,1,14,2
C14,493.0,13,185.0,DOPC,8.0,2.0,0.0,3,FITM2,5,1,2,13
B22,495.0,15,185.0,DOPC,14.0,2.0,1.25,3,FITM2,5,1,1,21
P8,496.0,16,185.0,DOPC,20.0,0.0,0.0,3,FITM2,5,1,15,7
O5,498.0,18,185.0,DMPC,8.0,1.0,0.0,3,FITM2,5,1,14,4
E18,500.0,20,185.0,DMPC,14.0,0.0,0.0,3,FITM2,5,1,4,17
F6,504.0,24,85.0,no_lipo,8.0,0.0,0.0,3,FITM2,5,1,5,5
A12,507.0,27,85.0,no_lipo,14.0,2.0,0.0,3,FITM2,5,1,0,11
C7,513.0,33,85.0,no_lipo,14.0,2.0,1.25,3,FITM2,5,1,2,6
E4,515.0,35,85.0,no_lipo,20.0,1.0,1.25,3,FITM2,5,1,4,3
P14,516.0,36,185.0,no_lipo,8.0,0.0,1.25,3,FITM2,5,1,15,13
M11,518.0,38,185.0,no_lipo,14.0,1.0,0.0,3,FITM2,5,1,12,10
N5,519.0,39,185.0,no_lipo,14.0,2.0,1.25,3,FITM2,5,1,13,4
G9,520.0,40,185.0,no_lipo,20.0,0.0,0.0,3,FITM2,5,1,6,8
C22,522.0,42,185.0,no_lipo,8.0,1.0,0.0,3,FITM2,5,1,2,21
K16,524.0,44,185.0,no_lipo,14.0,0.0,0.0,3,FITM2,5,1,10,15
D16,525.0,45,185.0,no_lipo,14.0,1.0,1.25,3,FITM2,5,1,3,15
B2,526.0,46,185.0,no_lipo,20.0,0.0,1.25,3,FITM2,5,1,1,1
C11,529.0,49,85.0,DOPC,8.0,1.0,1.25,3,PPTI,5,1,2,10
A4,530.0,50,85.0,DOPC,14.0,0.0,1.25,3,PPTI,5,1,0,3
O24,533.0,53,85.0,DOPC,20.0,2.0,1.25,3,PPTI,5,1,14,23
B12,535.0,55,85.0,DMPC,8.0,2.0,0.0,3,PPTI,5,1,1,11
E15,538.0,58,85.0,DMPC,20.0,0.0,0.0,3,PPTI,5,1,4,14
F21,541.0,61,185.0,DOPC,8.0,2.0,0.0,3,PPTI,5,1,5,20
P2,542.0,62,185.0,DOPC,14.0,1.0,0.0,3,PPTI,5,1,15,1
O2,547.0,67,185.0,DMPC,8.0,2.0,1.25,3,PPTI,5,1,14,1
G20,550.0,70,185.0,DMPC,20.0,0.0,1.25,3,PPTI,5,1,6,19
J9,552.0,72,85.0,no_lipo,8.0,0.0,0.0,3,PPTI,5,1,9,8
M17,553.0,73,85.0,no_lipo,8.0,1.0,1.25,3,PPTI,5,1,12,16
F2,559.0,79,85.0,no_lipo,8.0,2.0,0.0,3,PPTI,5,1,5,1
B8,564.0,84,185.0,no_lipo,8.0,0.0,1.25,3,PPTI,5,1,1,7
J18,567.0,87,185.0,no_lipo,14.0,2.0,1.25,3,PPTI,5,1,9,17
P12,568.0,88,185.0,no_lipo,20.0,0.0,0.0,3,PPTI,5,1,15,11
J5,571.0,91,185.0,no_lipo,8.0,2.0,1.25,3,PPTI,5,1,9,4
D20,573.0,93,185.0,no_lipo,14.0,1.0,1.25,3,PPTI,5,1,3,19
L9,574.0,94,185.0,no_lipo,20.0,0.0,1.25,3,PPTI,5,1,11,8
G22,577.0,97,85.0,DOPC,8.0,1.0,1.25,3,AuxTI,5,1,6,21
P10,578.0,98,85.0,DOPC,14.0,0.0,1.25,3,AuxTI,5,1,15,9
I13,579.0,99,85.0,DOPC,14.0,2.0,0.0,3,AuxTI,5,1,8,12
C20,580.0,100,85.0,DOPC,20.0,1.0,0.0,3,AuxTI,5,1,2,19
A14,581.0,101,85.0,DOPC,20.0,2.0,1.25,3,AuxTI,5,1,0,13
J10,586.0,106,85.0,DMPC,20.0,0.0,0.0,3,AuxTI,5,1,9,9
H17,587.0,107,85.0,DMPC,20.0,1.0,1.25,3,AuxTI,5,1,7,16
N3,588.0,108,185.0,DOPC,8.0,0.0,1.25,3,AuxTI,5,1,13,2
G6,589.0,109,185.0,DOPC,8.0,2.0,0.0,3,AuxTI,5,1,6,5
J12,592.0,112,185.0,DOPC,20.0,0.0,0.0,3,AuxTI,5,1,9,11
M12,594.0,114,185.0,DMPC,8.0,1.0,0.0,3,AuxTI,5,1,12,11
E21,597.0,117,185.0,DMPC,14.0,1.0,1.25,3,AuxTI,5,1,4,20
D7,598.0,118,185.0,DMPC,20.0,0.0,1.25,3,AuxTI,5,1,3,6
K15,600.0,120,85.0,no_lipo,8.0,0.0,0.0,3,AuxTI,5,1,10,14
H4,603.0,123,85.0,no_lipo,14.0,2.0,0.0,3,AuxTI,5,1,7,3
N6,605.0,125,85.0,no_lipo,20.0,2.0,1.25,3,AuxTI,5,1,13,5
K9,606.0,126,85.0,no_lipo,8.0,0.0,1.25,3,AuxTI,5,1,10,8
G2,607.0,127,85.0,no_lipo,8.0,2.0,0.0,3,AuxTI,5,1,6,1
J13,610.0,130,85.0,no_lipo,20.0,0.0,0.0,3,AuxTI,5,1,9,12
F9,616.0,136,185.0,no_lipo,20.0,0.0,0.0,3,AuxTI,5,1,5,8
B3,617.0,137,185.0,no_lipo,20.0,1.0,1.25,3,AuxTI,5,1,1,2
E2,618.0,138,185.0,no_lipo,8.0,1.0,0.0,3,AuxTI,5,1,4,1
F22,622.0,142,185.0,no_lipo,20.0,0.0,1.25,3,AuxTI,5,1,5,21
G1,630.0,150,85.0,DMPC,8.0,0.0,1.25,3,Beta,5,1,6,0
K20,635.0,155,85.0,DMPC,20.0,1.0,1.25,3,Beta,5,1,10,19
C8,637.0,157,185.0,DOPC,8.0,2.0,0.0,3,Beta,5,1,2,7
K6,638.0,158,185.0,DOPC,14.0,1.0,0.0,3,Beta,5,1,10,5
K21,642.0,162,185.0,DMPC,8.0,1.0,0.0,3,Beta,5,1,10,20
O23,644.0,164,185.0,DMPC,14.0,0.0,0.0,3,Beta,5,1,14,22
N11,646.0,166,185.0,DMPC,20.0,0.0,1.25,3,Beta,5,1,13,10
I2,647.0,167,185.0,DMPC,20.0,2.0,0.0,3,Beta,5,1,8,1
H11,648.0,168,85.0,no_lipo,8.0,0.0,0.0,3,Beta,5,1,7,10
N18,650.0,170,85.0,no_lipo,14.0,0.0,1.25,3,Beta,5,1,13,17
G13,652.0,172,85.0,no_lipo,20.0,1.0,0.0,3,Beta,5,1,6,12
N20,655.0,175,85.0,no_lipo,8.0,2.0,0.0,3,Beta,5,1,13,19
O9,658.0,178,85.0,no_lipo,20.0,0.0,0.0,3,Beta,5,1,14,8
L4,662.0,182,185.0,no_lipo,14.0,1.0,0.0,3,Beta,5,1,11,3
D12,663.0,183,185.0,no_lipo,14.0,2.0,1.25,3,Beta,5,1,3,11
B4,664.0,184,185.0,no_lipo,20.0,0.0,0.0,3,Beta,5,1,1,3
F17,667.0,187,185.0,no_lipo,8.0,2.0,1.25,3,Beta,5,1,5,16
I3,668.0,188,185.0,no_lipo,14.0,0.0,0.0,3,Beta,5,1,8,2
O14,669.0,189,185.0,no_lipo,14.0,1.0,1.25,3,Beta,5,1,14,13
K5,677.0,197,85.0,DOPC,20.0,2.0,1.25,3,Blank,5,1,10,4
M22,678.0,198,85.0,DMPC,8.0,0.0,1.25,3,Blank,5,1,12,21
A17,680.0,200,85.0,DMPC,14.0,1.0,0.0,3,Blank,5,1,0,16
J15,683.0,203,85.0,DMPC,20.0,1.0,1.25,3,Blank,5,1,9,14
D11,684.0,204,185.0,DOPC,8.0,0.0,1.25,3,Blank,5,1,3,10
K11,685.0,205,185.0,DOPC,8.0,2.0,0.0,3,Blank,5,1,10,10
I15,698.0,218,85.0,no_lipo,14.0,0.0,1.25,3,Blank,5,1,8,14
A24,699.0,219,85.0,no_lipo,14.0,2.0,0.0,3,Blank,5,1,0,23
I10,700.0,220,85.0,no_lipo,20.0,1.0,0.0,3,Blank,5,1,8,9
F13,701.0,221,85.0,no_lipo,20.0,2.0,1.25,3,Blank,5,1,5,12
D8,705.0,225,85.0,no_lipo,14.0,2.0,1.25,3,Blank,5,1,3,7
F5,707.0,227,85.0,no_lipo,20.0,1.0,1.25,3,Blank,5,1,5,4
N8,711.0,231,185.0,no_lipo,14.0,2.0,1.25,3,Blank,5,1,13,7
H9,714.0,234,185.0,no_lipo,8.0,1.0,0.0,3,Blank,5,1,7,8
D21,715.0,235,185.0,no_lipo,8.0,2.0,1.25,3,Blank,5,1,3,20
N17,720.0,0,85.0,DOPC,8.0,0.0,0.0,3,FITM2,5,1,13,16
P15,724.0,4,85.0,DOPC,20.0,1.0,0.0,3,FITM2,5,1,15,14
E10,727.0,7,85.0,DMPC,8.0,2.0,0.0,3,FITM2,5,1,4,9
B11,733.0,13,185.0,DOPC,8.0,2.0,0.0,3,FITM2,5,1,1,10
L2,734.0,14,185.0,DOPC,14.0,1.0,0.0,3,FITM2,5,1,11,1
D3,735.0,15,185.0,DOPC,14.0,2.0,1.25,3,FITM2,5,1,3,2
P18,736.0,16,185.0,DOPC,20.0,0.0,0.0,3,FITM2,5,1,15,17
F4,740.0,20,185.0,DMPC,14.0,0.0,0.0,3,FITM2,5,1,5,3
E8,743.0,23,185.0,DMPC,20.0,2.0,0.0,3,FITM2,5,1,4,7
B1,751.0,31,85.0,no_lipo,8.0,2.0,0.0,3,FITM2,5,1,1,0
J22,753.0,33,85.0,no_lipo,14.0,2.0,1.25,3,FITM2,5,1,9,21
O19,756.0,36,185.0,no_lipo,8.0,0.0,1.25,3,FITM2,5,1,14,18
N19,758.0,38,185.0,no_lipo,14.0,1.0,0.0,3,FITM2,5,1,13,18
K13,759.0,39,185.0,no_lipo,14.0,2.0,1.25,3,FITM2,5,1,10,12
M19,760.0,40,185.0,no_lipo,20.0,0.0,0.0,3,FITM2,5,1,12,18
I8,761.0,41,185.0,no_lipo,20.0,1.0,1.25,3,FITM2,5,1,8,7
