well_name,unique_id,rxn_id,K,Liposome_name,Mg,PEG,SecYE,Liposome_conc,DNA_name,DNA_conc,plate,row,col
H4,53,53,85.0,DOPC,20.0,2.0,1.25,3,Blank,5,1,7,3
J18,54,54,85.0,DMPC,8.0,0.0,1.25,3,Blank,5,1,9,17
D24,55,55,85.0,DMPC,8.0,2.0,0.0,3,Blank,5,1,3,23
B16,56,56,85.0,DMPC,14.0,1.0,0.0,3,Blank,5,1,1,15
E9,57,57,85.0,DMPC,14.0,2.0,1.25,3,Blank,5,1,4,8
B19,58,58,85.0,DMPC,20.0,0.0,0.0,3,Blank,5,1,1,18
O12,59,59,85.0,DMPC,20.0,1.0,1.25,3,Blank,5,1,14,11
K13,60,60,185.0,DOPC,8.0,0.0,1.25,3,Blank,5,1,10,12
M1,61,61,185.0,DOPC,8.0,2.0,0.0,3,Blank,5,1,12,0
K11,62,62,185.0,DOPC,14.0,1.0,0.0,3,Blank,5,1,10,10
D2,63,63,185.0,DOPC,14.0,2.0,1.25,3,Blank,5,1,3,1
B3,64,64,185.0,DOPC,20.0,0.0,0.0,3,Blank,5,1,1,2
D9,65,65,185.0,DOPC,20.0,1.0,1.25,3,Blank,5,1,3,8
L3,66,66,185.0,DMPC,8.0,1.0,0.0,3,Blank,5,1,11,2
G4,67,67,185.0,DMPC,8.0,2.0,1.25,3,Blank,5,1,6,3
F15,68,68,185.0,DMPC,14.0,0.0,0.0,3,Blank,5,1,5,14
A6,69,69,185.0,DMPC,14.0,1.0,1.25,3,Blank,5,1,0,5
G14,70,70,185.0,DMPC,20.0,0.0,1.25,3,Blank,5,1,6,13
E21,71,71,185.0,DMPC,20.0,2.0,0.0,3,Blank,5,1,4,20
A17,72,72,85.0,no_lipo,8.0,0.0,0.0,3,Blank,5,1,0,16
M23,73,73,85.0,no_lipo,8.0,1.0,1.25,3,Blank,5,1,12,22
E17,74,74,85.0,no_lipo,14.0,0.0,1.25,3,Blank,5,1,4,16
J12,75,75,85.0,no_lipo,14.0,2.0,0.0,3,Blank,5,1,9,11
F13,76,76,85.0,no_lipo,20.0,1.0,0.0,3,Blank,5,1,5,12
G23,77,77,85.0,no_lipo,20.0,2.0,1.25,3,Blank,5,1,6,22
O21,78,78,85.0,no_lipo,8.0,0.0,1.25,3,Blank,5,1,14,20
E6,79,79,85.0,no_lipo,8.0,2.0,0.0,3,Blank,5,1,4,5
L19,80,80,85.0,no_lipo,14.0,1.0,0.0,3,Blank,5,1,11,18
K9,81,81,85.0,no_lipo,14.0,2.0,1.25,3,Blank,5,1,10,8
C16,82,82,85.0,no_lipo,20.0,0.0,0.0,3,Blank,5,1,2,15
H12,83,83,85.0,no_lipo,20.0,1.0,1.25,3,Blank,5,1,7,11
J17,84,84,185.0,no_lipo,8.0,0.0,1.25,3,Blank,5,1,9,16
C22,85,85,185.0,no_lipo,8.0,2.0,0.0,3,Blank,5,1,2,21
E23,86,86,185.0,no_lipo,14.0,1.0,0.0,3,Blank,5,1,4,22
A19,87,87,185.0,no_lipo,14.0,2.0,1.25,3,Blank,5,1,0,18
P17,88,88,185.0,no_lipo,20.0,0.0,0.0,3,Blank,5,1,15,16
N1,89,89,185.0,no_lipo,20.0,1.0,1.25,3,Blank,5,1,13,0
M24,90,90,185.0,no_lipo,8.0,1.0,0.0,3,Blank,5,1,12,23
L8,91,91,185.0,no_lipo,8.0,2.0,1.25,3,Blank,5,1,11,7
E7,92,92,185.0,no_lipo,14.0,0.0,0.0,3,Blank,5,1,4,6
N18,93,93,185.0,no_lipo,14.0,1.0,1.25,3,Blank,5,1,13,17
B20,94,94,185.0,no_lipo,20.0,0.0,1.25,3,Blank,5,1,1,19
D23,95,95,185.0,no_lipo,20.0,2.0,0.0,3,Blank,5,1,3,22
G1,96,0,85.0,DOPC,8.0,0.0,0.0,3,Prorient,5,1,6,0
B21,97,1,85.0,DOPC,8.0,1.0,1.25,3,Prorient,5,1,1,20
P10,98,2,85.0,DOPC,14.0,0.0,1.25,3,Prorient,5,1,15,9
D4,99,3,85.0,DOPC,14.0,2.0,0.0,3,Prorient,5,1,3,3
K3,100,4,85.0,DOPC,20.0,1.0,0.0,3,Prorient,5,1,10,2
P13,101,5,85.0,DOPC,20.0,2.0,1.25,3,Prorient,5,1,15,12
A4,102,6,85.0,DMPC,8.0,0.0,1.25,3,Prorient,5,1,0,3
I20,103,7,85.0,DMPC,8.0,2.0,0.0,3,Prorient,5,1,8,19
I16,104,8,85.0,DMPC,14.0,1.0,0.0,3,Prorient,5,1,8,15
K21,105,9,85.0,DMPC,14.0,2.0,1.25,3,Prorient,5,1,10,20
K12,106,10,85.0,DMPC,20.0,0.0,0.0,3,Prorient,5,1,10,11
J13,107,11,85.0,DMPC,20.0,1.0,1.25,3,Prorient,5,1,9,12
L6,108,12,185.0,DOPC,8.0,0.0,1.25,3,Prorient,5,1,11,5
K22,109,13,185.0,DOPC,8.0,2.0,0.0,3,Prorient,5,1,10,21
L4,110,14,185.0,DOPC,14.0,1.0,0.0,3,Prorient,5,1,11,3
D22,111,15,185.0,DOPC,14.0,2.0,1.25,3,Prorient,5,1,3,21
I8,112,16,185.0,DOPC,20.0,0.0,0.0,3,Prorient,5,1,8,7
P22,113,17,185.0,DOPC,20.0,1.0,1.25,3,Prorient,5,1,15,21
G15,114,18,185.0,DMPC,8.0,1.0,0.0,3,Prorient,5,1,6,14
H7,115,19,185.0,DMPC,8.0,2.0,1.25,3,Prorient,5,1,7,6
P24,116,20,185.0,DMPC,14.0,0.0,0.0,3,Prorient,5,1,15,23
J21,117,21,185.0,DMPC,14.0,1.0,1.25,3,Prorient,5,1,9,20
I19,118,22,185.0,DMPC,20.0,0.0,1.25,3,Prorient,5,1,8,18
F18,119,23,185.0,DMPC,20.0,2.0,0.0,3,Prorient,5,1,5,17
F23,120,24,85.0,no_lipo,8.0,0.0,0.0,3,Prorient,5,1,5,22
I24,121,25,85.0,no_lipo,8.0,1.0,1.25,3,Prorient,5,1,8,23
G24,122,26,85.0,no_lipo,14.0,0.0,1.25,3,Prorient,5,1,6,23
M9,123,27,85.0,no_lipo,14.0,2.0,0.0,3,Prorient,5,1,12,8
P8,124,28,85.0,no_lipo,20.0,1.0,0.0,3,Prorient,5,1,15,7
F19,125,29,85.0,no_lipo,20.0,2.0,1.25,3,Prorient,5,1,5,18
A24,126,30,85.0,no_lipo,8.0,0.0,1.25,3,Prorient,5,1,0,23
A5,127,31,85.0,no_lipo,8.0,2.0,0.0,3,Prorient,5,1,0,4
F21,128,32,85.0,no_lipo,14.0,1.0,0.0,3,Prorient,5,1,5,20
D7,129,33,85.0,no_lipo,14.0,2.0,1.25,3,Prorient,5,1,3,6
G22,130,34,85.0,no_lipo,20.0,0.0,0.0,3,Prorient,5,1,6,21
D18,131,35,85.0,no_lipo,20.0,1.0,1.25,3,Prorient,5,1,3,17
B4,132,36,185.0,no_lipo,8.0,0.0,1.25,3,Prorient,5,1,1,3
N8,133,37,185.0,no_lipo,8.0,2.0,0.0,3,Prorient,5,1,13,7
L2,134,38,185.0,no_lipo,14.0,1.0,0.0,3,Prorient,5,1,11,1
I5,135,39,185.0,no_lipo,14.0,2.0,1.25,3,Prorient,5,1,8,4
J3,136,40,185.0,no_lipo,20.0,0.0,0.0,3,Prorient,5,1,9,2
H22,137,41,185.0,no_lipo,20.0,1.0,1.25,3,Prorient,5,1,7,21
G12,138,42,185.0,no_lipo,8.0,1.0,0.0,3,Prorient,5,1,6,11
B1,139,43,185.0,no_lipo,8.0,2.0,1.25,3,Prorient,5,1,1,0
A3,140,44,185.0,no_lipo,14.0,0.0,0.0,3,Prorient,5,1,0,2
I22,141,45,185.0,no_lipo,14.0,1.0,1.25,3,Prorient,5,1,8,21
P14,142,46,185.0,no_lipo,20.0,0.0,1.25,3,Prorient,5,1,15,13
D13,143,47,185.0,no_lipo,20.0,2.0,0.0,3,Prorient,5,1,3,12
O4,144,48,85.0,DOPC,8.0,0.0,0.0,3,Blank,5,1,14,3
O11,145,49,85.0,DOPC,8.0,1.0,1.25,3,Blank,5,1,14,10
E5,146,50,85.0,DOPC,14.0,0.0,1.25,3,Blank,5,1,4,4
B14,147,51,85.0,DOPC,14.0,2.0,0.0,3,Blank,5,1,1,13
M2,148,52,85.0,DOPC,20.0,1.0,0.0,3,Blank,5,1,12,1
C5,149,53,85.0,DOPC,20.0,2.0,1.25,3,Blank,5,1,2,4
L18,150,54,85.0,DMPC,8.0,0.0,1.25,3,Blank,5,1,11,17
E12,151,55,85.0,DMPC,8.0,2.0,0.0,3,Blank,5,1,4,11
I7,152,56,85.0,DMPC,14.0,1.0,0.0,3,Blank,5,1,8,6
G2,153,57,85.0,DMPC,14.0,2.0,1.25,3,Blank,5,1,6,1
F9,154,58,85.0,DMPC,20.0,0.0,0.0,3,Blank,5,1,5,8
C8,155,59,85.0,DMPC,20.0,1.0,1.25,3,Blank,5,1,2,7
N3,156,60,185.0,DOPC,8.0,0.0,1.25,3,Blank,5,1,13,2
N6,157,61,185.0,DOPC,8.0,2.0,0.0,3,Blank,5,1,13,5
J11,158,62,185.0,DOPC,14.0,1.0,0.0,3,Blank,5,1,9,10
B11,159,63,185.0,DOPC,14.0,2.0,1.25,3,Blank,5,1,1,10
H3,160,64,185.0,DOPC,20.0,0.0,0.0,3,Blank,5,1,7,2
E14,161,65,185.0,DOPC,20.0,1.0,1.25,3,Blank,5,1,4,13
N2,162,66,185.0,DMPC,8.0,1.0,0.0,3,Blank,5,1,13,1
N19,163,67,185.0,DMPC,8.0,2.0,1.25,3,Blank,5,1,13,18
D11,164,68,185.0,DMPC,14.0,0.0,0.0,3,Blank,5,1,3,10
H14,165,69,185.0,DMPC,14.0,1.0,1.25,3,Blank,5,1,7,13
K24,166,70,185.0,DMPC,20.0,0.0,1.25,3,Blank,5,1,10,23
G7,167,71,185.0,DMPC,20.0,2.0,0.0,3,Blank,5,1,6,6
N20,168,72,85.0,no_lipo,8.0,0.0,0.0,3,Blank,5,1,13,19
I3,169,73,85.0,no_lipo,8.0,1.0,1.25,3,Blank,5,1,8,2
L11,170,74,85.0,no_lipo,14.0,0.0,1.25,3,Blank,5,1,11,10
K16,171,75,85.0,no_lipo,14.0,2.0,0.0,3,Blank,5,1,10,15
A11,172,76,85.0,no_lipo,20.0,1.0,0.0,3,Blank,5,1,0,10
J24,173,77,85.0,no_lipo,20.0,2.0,1.25,3,Blank,5,1,9,23
G19,174,78,85.0,no_lipo,8.0,0.0,1.25,3,Blank,5,1,6,18
K15,175,79,85.0,no_lipo,8.0,2.0,0.0,3,Blank,5,1,10,14
C20,176,80,85.0,no_lipo,14.0,1.0,0.0,3,Blank,5,1,2,19
P2,177,81,85.0,no_lipo,14.0,2.0,1.25,3,Blank,5,1,15,1
H17,178,82,85.0,no_lipo,20.0,0.0,0.0,3,Blank,5,1,7,16
N11,179,83,85.0,no_lipo,20.0,1.0,1.25,3,Blank,5,1,13,10
J20,180,84,185.0,no_lipo,8.0,0.0,1.25,3,Blank,5,1,9,19
P19,181,85,185.0,no_lipo,8.0,2.0,0.0,3,Blank,5,1,15,18
J4,182,86,185.0,no_lipo,14.0,1.0,0.0,3,Blank,5,1,9,3
K1,183,87,185.0,no_lipo,14.0,2.0,1.25,3,Blank,5,1,10,0
L9,184,88,185.0,no_lipo,20.0,0.0,0.0,3,Blank,5,1,11,8
L20,185,89,185.0,no_lipo,20.0,1.0,1.25,3,Blank,5,1,11,19
P18,186,90,185.0,no_lipo,8.0,1.0,0.0,3,Blank,5,1,15,17
N15,187,91,185.0,no_lipo,8.0,2.0,1.25,3,Blank,5,1,13,14
C1,188,92,185.0,no_lipo,14.0,0.0,0.0,3,Blank,5,1,2,0
O20,189,93,185.0,no_lipo,14.0,1.0,1.25,3,Blank,5,1,14,19
H1,190,94,185.0,no_lipo,20.0,0.0,1.25,3,Blank,5,1,7,0
C3,191,95,185.0,no_lipo,20.0,2.0,0.0,3,Blank,5,1,2,2
C4,192,0,85.0,DOPC,8.0,0.0,0.0,3,Prorient,5,1,2,3
H10,193,1,85.0,DOPC,8.0,1.0,1.25,3,Prorient,5,1,7,9
B8,194,2,85.0,DOPC,14.0,0.0,1.25,3,Prorient,5,1,1,7
J15,195,3,85.0,DOPC,14.0,2.0,0.0,3,Prorient,5,1,9,14
C18,196,4,85.0,DOPC,20.0,1.0,0.0,3,Prorient,5,1,2,17
C23,197,5,85.0,DOPC,20.0,2.0,1.25,3,Prorient,5,1,2,22
L22,198,6,85.0,DMPC,8.0,0.0,1.25,3,Prorient,5,1,11,21
D3,199,7,85.0,DMPC,8.0,2.0,0.0,3,Prorient,5,1,3,2
O23,200,8,85.0,DMPC,14.0,1.0,0.0,3,Prorient,5,1,14,22
A12,201,9,85.0,DMPC,14.0,2.0,1.25,3,Prorient,5,1,0,11
H20,202,10,85.0,DMPC,20.0,0.0,0.0,3,Prorient,5,1,7,19
C10,203,11,85.0,DMPC,20.0,1.0,1.25,3,Prorient,5,1,2,9
P20,204,12,185.0,DOPC,8.0,0.0,1.25,3,Prorient,5,1,15,19
H6,205,13,185.0,DOPC,8.0,2.0,0.0,3,Prorient,5,1,7,5
I2,206,14,185.0,DOPC,14.0,1.0,0.0,3,Prorient,5,1,8,1
N14,207,15,185.0,DOPC,14.0,2.0,1.25,3,Prorient,5,1,13,13
M15,208,16,185.0,DOPC,20.0,0.0,0.0,3,Prorient,5,1,12,14
H8,209,17,185.0,DOPC,20.0,1.0,1.25,3,Prorient,5,1,7,7
O17,210,18,185.0,DMPC,8.0,1.0,0.0,3,Prorient,5,1,14,16
C9,211,19,185.0,DMPC,8.0,2.0,1.25,3,Prorient,5,1,2,8
G6,212,20,185.0,DMPC,14.0,0.0,0.0,3,Prorient,5,1,6,5
L7,213,21,185.0,DMPC,14.0,1.0,1.25,3,Prorient,5,1,11,6
I17,214,22,185.0,DMPC,20.0,0.0,1.25,3,Prorient,5,1,8,16
O1,215,23,185.0,DMPC,20.0,2.0,0.0,3,Prorient,5,1,14,0
I12,216,24,85.0,no_lipo,8.0,0.0,0.0,3,Prorient,5,1,8,11
M21,217,25,85.0,no_lipo,8.0,1.0,1.25,3,Prorient,5,1,12,20
A10,218,26,85.0,no_lipo,14.0,0.0,1.25,3,Prorient,5,1,0,9
N7,219,27,85.0,no_lipo,14.0,2.0,0.0,3,Prorient,5,1,13,6
P23,220,28,85.0,no_lipo,20.0,1.0,0.0,3,Prorient,5,1,15,22
J16,221,29,85.0,no_lipo,20.0,2.0,1.25,3,Prorient,5,1,9,15
N23,222,30,85.0,no_lipo,8.0,0.0,1.25,3,Prorient,5,1,13,22
E4,223,31,85.0,no_lipo,8.0,2.0,0.0,3,Prorient,5,1,4,3
C24,224,32,85.0,no_lipo,14.0,1.0,0.0,3,Prorient,5,1,2,23
P6,225,33,85.0,no_lipo,14.0,2.0,1.25,3,Prorient,5,1,15,5
E16,226,34,85.0,no_lipo,20.0,0.0,0.0,3,Prorient,5,1,4,15
E8,227,35,85.0,no_lipo,20.0,1.0,1.25,3,Prorient,5,1,4,7
O3,228,36,185.0,no_lipo,8.0,0.0,1.25,3,Prorient,5,1,14,2
N10,229,37,185.0,no_lipo,8.0,2.0,0.0,3,Prorient,5,1,13,9
A1,230,38,185.0,no_lipo,14.0,1.0,0.0,3,Prorient,5,1,0,0
F20,231,39,185.0,no_lipo,14.0,2.0,1.25,3,Prorient,5,1,5,19
E13,232,40,185.0,no_lipo,20.0,0.0,0.0,3,Prorient,5,1,4,12
P21,233,41,185.0,no_lipo,20.0,1.0,1.25,3,Prorient,5,1,15,20
N24,234,42,185.0,no_lipo,8.0,1.0,0.0,3,Prorient,5,1,13,23
F1,235,43,185.0,no_lipo,8.0,2.0,1.25,3,Prorient,5,1,5,0
F6,236,44,185.0,no_lipo,14.0,0.0,0.0,3,Prorient,5,1,5,5
C14,237,45,185.0,no_lipo,14.0,1.0,1.25,3,Prorient,5,1,2,13
N4,238,46,185.0,no_lipo,20.0,0.0,1.25,3,Prorient,5,1,13,3
H11,239,47,185.0,no_lipo,20.0,2.0,0.0,3,Prorient,5,1,7,10
C17,240,48,85.0,DOPC,8.0,0.0,0.0,3,Blank,5,1,2,16
H21,241,49,85.0,DOPC,8.0,1.0,1.25,3,Blank,5,1,7,20
C7,242,50,85.0,DOPC,14.0,0.0,1.25,3,Blank,5,1,2,6
J6,243,51,85.0,DOPC,14.0,2.0,0.0,3,Blank,5,1,9,5
M4,244,52,85.0,DOPC,20.0,1.0,0.0,3,Blank,5,1,12,3
B17,245,53,85.0,DOPC,20.0,2.0,1.25,3,Blank,5,1,1,16
F10,246,54,85.0,DMPC,8.0,0.0,1.25,3,Blank,5,1,5,9
P15,247,55,85.0,DMPC,8.0,2.0,0.0,3,Blank,5,1,15,14
E2,248,56,85.0,DMPC,14.0,1.0,0.0,3,Blank,5,1,4,1
J2,249,57,85.0,DMPC,14.0,2.0,1.25,3,Blank,5,1,9,1
H19,250,58,85.0,DMPC,20.0,0.0,0.0,3,Blank,5,1,7,18
L23,251,59,85.0,DMPC,20.0,1.0,1.25,3,Blank,5,1,11,22
A20,252,60,185.0,DOPC,8.0,0.0,1.25,3,Blank,5,1,0,19
O7,253,61,185.0,DOPC,8.0,2.0,0.0,3,Blank,5,1,14,6
B15,254,62,185.0,DOPC,14.0,1.0,0.0,3,Blank,5,1,1,14
K23,255,63,185.0,DOPC,14.0,2.0,1.25,3,Blank,5,1,10,22
G8,256,64,185.0,DOPC,20.0,0.0,0.0,3,Blank,5,1,6,7
J5,257,65,185.0,DOPC,20.0,1.0,1.25,3,Blank,5,1,9,4
M13,258,66,185.0,DMPC,8.0,1.0,0.0,3,Blank,5,1,12,12
I9,259,67,185.0,DMPC,8.0,2.0,1.25,3,Blank,5,1,8,8
J9,260,68,185.0,DMPC,14.0,0.0,0.0,3,Blank,5,1,9,8
K20,261,69,185.0,DMPC,14.0,1.0,1.25,3,Blank,5,1,10,19
D8,262,70,185.0,DMPC,20.0,0.0,1.25,3,Blank,5,1,3,7
B2,263,71,185.0,DMPC,20.0,2.0,0.0,3,Blank,5,1,1,1
O13,264,72,85.0,no_lipo,8.0,0.0,0.0,3,Blank,5,1,14,12
D12,265,73,85.0,no_lipo,8.0,1.0,1.25,3,Blank,5,1,3,11
D17,266,74,85.0,no_lipo,14.0,0.0,1.25,3,Blank,5,1,3,16
F17,267,75,85.0,no_lipo,14.0,2.0,0.0,3,Blank,5,1,5,16
P12,268,76,85.0,no_lipo,20.0,1.0,0.0,3,Blank,5,1,15,11
A16,269,77,85.0,no_lipo,20.0,2.0,1.25,3,Blank,5,1,0,15
B5,270,78,85.0,no_lipo,8.0,0.0,1.25,3,Blank,5,1,1,4
L5,271,79,85.0,no_lipo,8.0,2.0,0.0,3,Blank,5,1,11,4
J23,272,80,85.0,no_lipo,14.0,1.0,0.0,3,Blank,5,1,9,22
P1,273,81,85.0,no_lipo,14.0,2.0,1.25,3,Blank,5,1,15,0
C19,274,82,85.0,no_lipo,20.0,0.0,0.0,3,Blank,5,1,2,18
A21,275,83,85.0,no_lipo,20.0,1.0,1.25,3,Blank,5,1,0,20
F7,276,84,185.0,no_lipo,8.0,0.0,1.25,3,Blank,5,1,5,6
F22,277,85,185.0,no_lipo,8.0,2.0,0.0,3,Blank,5,1,5,21
A13,278,86,185.0,no_lipo,14.0,1.0,0.0,3,Blank,5,1,0,12
L21,279,87,185.0,no_lipo,14.0,2.0,1.25,3,Blank,5,1,11,20
B7,280,88,185.0,no_lipo,20.0,0.0,0.0,3,Blank,5,1,1,6
A9,281,89,185.0,no_lipo,20.0,1.0,1.25,3,Blank,5,1,0,8
N12,282,90,185.0,no_lipo,8.0,1.0,0.0,3,Blank,5,1,13,11
I23,283,91,185.0,no_lipo,8.0,2.0,1.25,3,Blank,5,1,8,22
B6,284,92,185.0,no_lipo,14.0,0.0,0.0,3,Blank,5,1,1,5
H13,285,93,185.0,no_lipo,14.0,1.0,1.25,3,Blank,5,1,7,12
J14,286,94,185.0,no_lipo,20.0,0.0,1.25,3,Blank,5,1,9,13
M16,287,95,185.0,no_lipo,20.0,2.0,0.0,3,Blank,5,1,12,15
B9,288,0,85.0,DOPC,8.0,0.0,0.0,3,Prorient,5,1,1,8
O6,289,1,85.0,DOPC,8.0,1.0,1.25,3,Prorient,5,1,14,5
A8,290,2,85.0,DOPC,14.0,0.0,1.25,3,Prorient,5,1,0,7
C12,291,3,85.0,DOPC,14.0,2.0,0.0,3,Prorient,5,1,2,11
M7,292,4,85.0,DOPC,20.0,1.0,0.0,3,Prorient,5,1,12,6
O18,293,5,85.0,DOPC,20.0,2.0,1.25,3,Prorient,5,1,14,17
H15,294,6,85.0,DMPC,8.0,0.0,1.25,3,Prorient,5,1,7,14
L24,295,7,85.0,DMPC,8.0,2.0,0.0,3,Prorient,5,1,11,23
M17,296,8,85.0,DMPC,14.0,1.0,0.0,3,Prorient,5,1,12,16
I4,297,9,85.0,DMPC,14.0,2.0,1.25,3,Prorient,5,1,8,3
D16,298,10,85.0,DMPC,20.0,0.0,0.0,3,Prorient,5,1,3,15
J10,299,11,85.0,DMPC,20.0,1.0,1.25,3,Prorient,5,1,9,9
J22,300,12,185.0,DOPC,8.0,0.0,1.25,3,Prorient,5,1,9,21
E20,301,13,185.0,DOPC,8.0,2.0,0.0,3,Prorient,5,1,4,19
P11,302,14,185.0,DOPC,14.0,1.0,0.0,3,Prorient,5,1,15,10
B18,303,15,185.0,DOPC,14.0,2.0,1.25,3,Prorient,5,1,1,17
M20,304,16,185.0,DOPC,20.0,0.0,0.0,3,Prorient,5,1,12,19
N13,305,17,185.0,DOPC,20.0,1.0,1.25,3,Prorient,5,1,13,12
F4,306,18,185.0,DMPC,8.0,1.0,0.0,3,Prorient,5,1,5,3
B13,307,19,185.0,DMPC,8.0,2.0,1.25,3,Prorient,5,1,1,12
D19,308,20,185.0,DMPC,14.0,0.0,0.0,3,Prorient,5,1,3,18
O9,309,21,185.0,DMPC,14.0,1.0,1.25,3,Prorient,5,1,14,8
M18,310,22,185.0,DMPC,20.0,0.0,1.25,3,Prorient,5,1,12,17
I21,311,23,185.0,DMPC,20.0,2.0,0.0,3,Prorient,5,1,8,20
N21,312,24,85.0,no_lipo,8.0,0.0,0.0,3,Prorient,5,1,13,20
K18,313,25,85.0,no_lipo,8.0,1.0,1.25,3,Prorient,5,1,10,17
B22,314,26,85.0,no_lipo,14.0,0.0,1.25,3,Prorient,5,1,1,21
B10,315,27,85.0,no_lipo,14.0,2.0,0.0,3,Prorient,5,1,1,9
K8,316,28,85.0,no_lipo,20.0,1.0,0.0,3,Prorient,5,1,10,7
E10,317,29,85.0,no_lipo,20.0,2.0,1.25,3,Prorient,5,1,4,9
I18,318,30,85.0,no_lipo,8.0,0.0,1.25,3,Prorient,5,1,8,17
N17,319,31,85.0,no_lipo,8.0,2.0,0.0,3,Prorient,5,1,13,16
P9,320,32,85.0,no_lipo,14.0,1.0,0.0,3,Prorient,5,1,15,8
H2,321,33,85.0,no_lipo,14.0,2.0,1.25,3,Prorient,5,1,7,1
