well_name,plate,DNA_name,DNA_conc,K,Liposome_name,Liposome_conc,Mg,SecYE,WCE,Supp
D4,3,Glut,5.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
D5,3,Neu,5.0,85.0,DMPC,3.0,16.0,1.25,BL62,S22
D6,3,AqpZ,5.0,135.0,no_lipo,0.0,12.0,0.0,BL62,S22
D7,3,Glut,5.0,135.0,DMPC,3.0,12.0,1.25,BL62,S22
D8,3,Neu,5.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
D9,3,Glut,5.0,85.0,DMPC,3.0,12.0,1.25,BL62,S22
E1,3,Glut,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
E10,3,Glut,5.0,135.0,DMPC,3.0,12.0,1.25,BL62,S22
E11,3,Mol,5.0,135.0,DOPC,3.0,16.0,0.0,BL62,S22
E12,3,Vol,5.0,135.0,no_lipo,0.0,12.0,0.0,BL62,S22
E13,3,AqpZ,5.0,135.0,DMPC,3.0,12.0,0.0,BL62,S22
E14,3,Glut,5.0,85.0,DMPC,3.0,12.0,1.25,BL62,S22
E15,3,AqpZ,5.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
E16,3,AqpZ,5.0,135.0,no_lipo,0.0,12.0,0.0,BL62,S22
E17,3,Glut,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
E18,3,Glut,5.0,135.0,no_lipo,0.0,12.0,1.25,BL62,S22
E19,3,Vol,5.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
E2,3,Glut,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
E20,3,Vol,5.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
E21,3,Vol,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
E22,3,Mol,5.0,85.0,DMPC,3.0,12.0,1.25,BL62,S22
E23,3,Neu,5.0,85.0,DOPC,3.0,16.0,0.0,BL62,S22
E3,3,Mol,5.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
E4,3,Glut,5.0,85.0,no_lipo,0.0,12.0,1.25,BL62,S22
E5,3,Mol,5.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
E6,3,AqpZ,5.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
E7,3,AqpZ,5.0,85.0,no_lipo,0.0,12.0,1.25,BL62,S22
E8,3,Glut,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
E9,3,Mol,5.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
F1,3,Vol,5.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
F10,3,Vol,5.0,85.0,no_lipo,0.0,12.0,1.25,BL62,S22
F11,3,Mol,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
F12,3,Vol,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
F13,3,Mol,5.0,135.0,DMPC,3.0,16.0,0.0,BL62,S22
