well_name,unique_id,rxn_id,K,Liposome_name,Mg,PEG,SecYE,Liposome_conc,DNA_name,DNA_conc,plate,row,col
C18,626,626,85.0,DOPC,14.0,0.0,1.25,3,OR1A1,5,7,2,17
P7,627,627,85.0,DOPC,14.0,2.0,0.0,3,OR1A1,5,7,15,6
P24,629,629,85.0,DOPC,20.0,2.0,1.25,3,OR1A1,5,7,15,23
F2,630,630,85.0,DMPC,8.0,0.0,1.25,3,OR1A1,5,7,5,1
A11,631,631,85.0,DMPC,8.0,2.0,0.0,3,OR1A1,5,7,0,10
B5,632,632,85.0,DMPC,14.0,1.0,0.0,3,OR1A1,5,7,1,4
A17,635,635,85.0,DMPC,20.0,1.0,1.25,3,OR1A1,5,7,0,16
K20,637,637,185.0,DOPC,8.0,2.0,0.0,3,OR1A1,5,7,10,19
L15,639,639,185.0,DOPC,14.0,2.0,1.25,3,OR1A1,5,7,11,14
J9,640,640,185.0,DOPC,20.0,0.0,0.0,3,OR1A1,5,7,9,8
C16,642,642,185.0,DMPC,8.0,1.0,0.0,3,OR1A1,5,7,2,15
I17,643,643,185.0,DMPC,8.0,2.0,1.25,3,OR1A1,5,7,8,16
M5,645,645,185.0,DMPC,14.0,1.0,1.25,3,OR1A1,5,7,12,4
K13,646,646,185.0,DMPC,20.0,0.0,1.25,3,OR1A1,5,7,10,12
O23,649,649,85.0,no_lipo,8.0,1.0,1.25,3,OR1A1,5,7,14,22
F11,650,650,85.0,no_lipo,14.0,0.0,1.25,3,OR1A1,5,7,5,10
G9,652,652,85.0,no_lipo,20.0,1.0,0.0,3,OR1A1,5,7,6,8
D23,655,655,85.0,no_lipo,8.0,2.0,0.0,3,OR1A1,5,7,3,22
N22,656,656,85.0,no_lipo,14.0,1.0,0.0,3,OR1A1,5,7,13,21
E7,657,657,85.0,no_lipo,14.0,2.0,1.25,3,OR1A1,5,7,4,6
P11,659,659,85.0,no_lipo,20.0,1.0,1.25,3,OR1A1,5,7,15,10
F22,661,661,185.0,no_lipo,8.0,2.0,0.0,3,OR1A1,5,7,5,21
P8,662,662,185.0,no_lipo,14.0,1.0,0.0,3,OR1A1,5,7,15,7
N24,664,664,185.0,no_lipo,20.0,0.0,0.0,3,OR1A1,5,7,13,23
G12,669,669,185.0,no_lipo,14.0,1.0,1.25,3,OR1A1,5,7,6,11
H22,670,670,185.0,no_lipo,20.0,0.0,1.25,3,OR1A1,5,7,7,21
H14,673,673,85.0,DOPC,8.0,1.0,1.25,3,OR2AG1,5,7,7,13
G15,677,677,85.0,DOPC,20.0,2.0,1.25,3,OR2AG1,5,7,6,14
L13,679,679,85.0,DMPC,8.0,2.0,0.0,3,OR2AG1,5,7,11,12
G21,680,680,85.0,DMPC,14.0,1.0,0.0,3,OR2AG1,5,7,6,20
I3,684,684,185.0,DOPC,8.0,0.0,1.25,3,OR2AG1,5,7,8,2
B19,688,688,185.0,DOPC,20.0,0.0,0.0,3,OR2AG1,5,7,1,18
L7,689,689,185.0,DOPC,20.0,1.0,1.25,3,OR2AG1,5,7,11,6
O19,692,692,185.0,DMPC,14.0,0.0,0.0,3,OR2AG1,5,7,14,18
G11,694,694,185.0,DMPC,20.0,0.0,1.25,3,OR2AG1,5,7,6,10
F15,696,696,85.0,no_lipo,8.0,0.0,0.0,3,OR2AG1,5,7,5,14
M1,698,698,85.0,no_lipo,14.0,0.0,1.25,3,OR2AG1,5,7,12,0
P16,699,699,85.0,no_lipo,14.0,2.0,0.0,3,OR2AG1,5,7,15,15
K4,701,701,85.0,no_lipo,20.0,2.0,1.25,3,OR2AG1,5,7,10,3
O3,703,703,85.0,no_lipo,8.0,2.0,0.0,3,OR2AG1,5,7,14,2
C21,704,704,85.0,no_lipo,14.0,1.0,0.0,3,OR2AG1,5,7,2,20
D12,706,706,85.0,no_lipo,20.0,0.0,0.0,3,OR2AG1,5,7,3,11
D6,708,708,185.0,no_lipo,8.0,0.0,1.25,3,OR2AG1,5,7,3,5
C3,710,710,185.0,no_lipo,14.0,1.0,0.0,3,OR2AG1,5,7,2,2
J15,713,713,185.0,no_lipo,20.0,1.0,1.25,3,OR2AG1,5,7,9,14
H4,715,715,185.0,no_lipo,8.0,2.0,1.25,3,OR2AG1,5,7,7,3
B8,716,716,185.0,no_lipo,14.0,0.0,0.0,3,OR2AG1,5,7,1,7
I4,1200,432,85.0,DOPC,8.0,0.0,0.0,3,CD9,5,7,8,3
I6,1203,435,85.0,DOPC,14.0,2.0,0.0,3,CD9,5,7,8,5
P6,1204,436,85.0,DOPC,20.0,1.0,0.0,3,CD9,5,7,15,5
K5,1205,437,85.0,DOPC,20.0,2.0,1.25,3,CD9,5,7,10,4
L21,1206,438,85.0,DMPC,8.0,0.0,1.25,3,CD9,5,7,11,20
J18,1207,439,85.0,DMPC,8.0,2.0,0.0,3,CD9,5,7,9,17
L3,1210,442,85.0,DMPC,20.0,0.0,0.0,3,CD9,5,7,11,2
J3,1214,446,185.0,DOPC,14.0,1.0,0.0,3,CD9,5,7,9,2
C6,1216,448,185.0,DOPC,20.0,0.0,0.0,3,CD9,5,7,2,5
J14,1218,450,185.0,DMPC,8.0,1.0,0.0,3,CD9,5,7,9,13
M2,1219,451,185.0,DMPC,8.0,2.0,1.25,3,CD9,5,7,12,1
M19,1221,453,185.0,DMPC,14.0,1.0,1.25,3,CD9,5,7,12,18
M17,1223,455,185.0,DMPC,20.0,2.0,0.0,3,CD9,5,7,12,16
M21,1224,456,85.0,no_lipo,8.0,0.0,0.0,3,CD9,5,7,12,20
K10,1225,457,85.0,no_lipo,8.0,1.0,1.25,3,CD9,5,7,10,9
C8,1226,458,85.0,no_lipo,14.0,0.0,1.25,3,CD9,5,7,2,7
L16,1228,460,85.0,no_lipo,20.0,1.0,0.0,3,CD9,5,7,11,15
I9,1229,461,85.0,no_lipo,20.0,2.0,1.25,3,CD9,5,7,8,8
J23,1230,462,85.0,no_lipo,8.0,0.0,1.25,3,CD9,5,7,9,22
A24,1233,465,85.0,no_lipo,14.0,2.0,1.25,3,CD9,5,7,0,23
F6,1237,469,185.0,no_lipo,8.0,2.0,0.0,3,CD9,5,7,5,5
H18,1246,478,185.0,no_lipo,20.0,0.0,1.25,3,CD9,5,7,7,17
E21,1344,576,85.0,DOPC,8.0,0.0,0.0,3,MtlA,5,7,4,20
N14,1345,577,85.0,DOPC,8.0,1.0,1.25,3,MtlA,5,7,13,13
J24,1347,579,85.0,DOPC,14.0,2.0,0.0,3,MtlA,5,7,9,23
I7,1348,580,85.0,DOPC,20.0,1.0,0.0,3,MtlA,5,7,8,6
J21,1349,581,85.0,DOPC,20.0,2.0,1.25,3,MtlA,5,7,9,20
I5,1350,582,85.0,DMPC,8.0,0.0,1.25,3,MtlA,5,7,8,4
O24,1353,585,85.0,DMPC,14.0,2.0,1.25,3,MtlA,5,7,14,23
N23,1354,586,85.0,DMPC,20.0,0.0,0.0,3,MtlA,5,7,13,22
I1,1355,587,85.0,DMPC,20.0,1.0,1.25,3,MtlA,5,7,8,0
E8,1356,588,185.0,DOPC,8.0,0.0,1.25,3,MtlA,5,7,4,7
J22,1363,595,185.0,DMPC,8.0,2.0,1.25,3,MtlA,5,7,9,21
E24,1364,596,185.0,DMPC,14.0,0.0,0.0,3,MtlA,5,7,4,23
L5,1367,599,185.0,DMPC,20.0,2.0,0.0,3,MtlA,5,7,11,4
O2,1369,601,85.0,no_lipo,8.0,1.0,1.25,3,MtlA,5,7,14,1
N7,1370,602,85.0,no_lipo,14.0,0.0,1.25,3,MtlA,5,7,13,6
I23,1373,605,85.0,no_lipo,20.0,2.0,1.25,3,MtlA,5,7,8,22
I15,1374,606,85.0,no_lipo,8.0,0.0,1.25,3,MtlA,5,7,8,14
B18,1377,609,85.0,no_lipo,14.0,2.0,1.25,3,MtlA,5,7,1,17
A7,1379,611,85.0,no_lipo,20.0,1.0,1.25,3,MtlA,5,7,0,6
P12,1381,613,185.0,no_lipo,8.0,2.0,0.0,3,MtlA,5,7,15,11
N12,1382,614,185.0,no_lipo,14.0,1.0,0.0,3,MtlA,5,7,13,11
E15,1383,615,185.0,no_lipo,14.0,2.0,1.25,3,MtlA,5,7,4,14
H2,1384,616,185.0,no_lipo,20.0,0.0,0.0,3,MtlA,5,7,7,1
F24,1388,620,185.0,no_lipo,14.0,0.0,0.0,3,MtlA,5,7,5,23
G23,1390,622,185.0,no_lipo,20.0,0.0,1.25,3,MtlA,5,7,6,22
C22,1391,623,185.0,no_lipo,20.0,2.0,0.0,3,MtlA,5,7,2,21
B6,1393,625,85.0,DOPC,8.0,1.0,1.25,3,OR1A1,5,7,1,5
B2,1394,626,85.0,DOPC,14.0,0.0,1.25,3,OR1A1,5,7,1,1
P20,1395,627,85.0,DOPC,14.0,2.0,0.0,3,OR1A1,5,7,15,19
G10,1397,629,85.0,DOPC,20.0,2.0,1.25,3,OR1A1,5,7,6,9
A19,1404,636,185.0,DOPC,8.0,0.0,1.25,3,OR1A1,5,7,0,18
N6,1408,640,185.0,DOPC,20.0,0.0,0.0,3,OR1A1,5,7,13,5
O14,1409,641,185.0,DOPC,20.0,1.0,1.25,3,OR1A1,5,7,14,13
L1,1412,644,185.0,DMPC,14.0,0.0,0.0,3,OR1A1,5,7,11,0
C11,1414,646,185.0,DMPC,20.0,0.0,1.25,3,OR1A1,5,7,2,10
M3,1415,647,185.0,DMPC,20.0,2.0,0.0,3,OR1A1,5,7,12,2
P23,1417,649,85.0,no_lipo,8.0,1.0,1.25,3,OR1A1,5,7,15,22
N10,1421,653,85.0,no_lipo,20.0,2.0,1.25,3,OR1A1,5,7,13,9
K23,1422,654,85.0,no_lipo,8.0,0.0,1.25,3,OR1A1,5,7,10,22
A20,1424,656,85.0,no_lipo,14.0,1.0,0.0,3,OR1A1,5,7,0,19
A18,1425,657,85.0,no_lipo,14.0,2.0,1.25,3,OR1A1,5,7,0,17
F4,1428,660,185.0,no_lipo,8.0,0.0,1.25,3,OR1A1,5,7,5,3
B10,1430,662,185.0,no_lipo,14.0,1.0,0.0,3,OR1A1,5,7,1,9
G20,1432,664,185.0,no_lipo,20.0,0.0,0.0,3,OR1A1,5,7,6,19
G5,1436,668,185.0,no_lipo,14.0,0.0,0.0,3,OR1A1,5,7,6,4
J11,1437,669,185.0,no_lipo,14.0,1.0,1.25,3,OR1A1,5,7,9,10
E17,1438,670,185.0,no_lipo,20.0,0.0,1.25,3,OR1A1,5,7,4,16
G24,1440,672,85.0,DOPC,8.0,0.0,0.0,3,OR2AG1,5,7,6,23
B11,1443,675,85.0,DOPC,14.0,2.0,0.0,3,OR2AG1,5,7,1,10
H12,1444,676,85.0,DOPC,20.0,1.0,0.0,3,OR2AG1,5,7,7,11
E2,1445,677,85.0,DOPC,20.0,2.0,1.25,3,OR2AG1,5,7,4,1
L12,1448,680,85.0,DMPC,14.0,1.0,0.0,3,OR2AG1,5,7,11,11
H6,1449,681,85.0,DMPC,14.0,2.0,1.25,3,OR2AG1,5,7,7,5
H16,1450,682,85.0,DMPC,20.0,0.0,0.0,3,OR2AG1,5,7,7,15
M6,1451,683,85.0,DMPC,20.0,1.0,1.25,3,OR2AG1,5,7,12,5
B4,1459,691,185.0,DMPC,8.0,2.0,1.25,3,OR2AG1,5,7,1,3
M23,1461,693,185.0,DMPC,14.0,1.0,1.25,3,OR2AG1,5,7,12,22
F5,1463,695,185.0,DMPC,20.0,2.0,0.0,3,OR2AG1,5,7,5,4
P14,1465,697,85.0,no_lipo,8.0,1.0,1.25,3,OR2AG1,5,7,15,13
K12,1469,701,85.0,no_lipo,20.0,2.0,1.25,3,OR2AG1,5,7,10,11
L11,1471,703,85.0,no_lipo,8.0,2.0,0.0,3,OR2AG1,5,7,11,10
O11,1472,704,85.0,no_lipo,14.0,1.0,0.0,3,OR2AG1,5,7,14,10
F20,1473,705,85.0,no_lipo,14.0,2.0,1.25,3,OR2AG1,5,7,5,19
I10,1474,706,85.0,no_lipo,20.0,0.0,0.0,3,OR2AG1,5,7,8,9
D4,1475,707,85.0,no_lipo,20.0,1.0,1.25,3,OR2AG1,5,7,3,3
D5,1476,708,185.0,no_lipo,8.0,0.0,1.25,3,OR2AG1,5,7,3,4
B12,1477,709,185.0,no_lipo,8.0,2.0,0.0,3,OR2AG1,5,7,1,11
O21,1479,711,185.0,no_lipo,14.0,2.0,1.25,3,OR2AG1,5,7,14,20
E20,1480,712,185.0,no_lipo,20.0,0.0,0.0,3,OR2AG1,5,7,4,19
C20,1482,714,185.0,no_lipo,8.0,1.0,0.0,3,OR2AG1,5,7,2,19
K9,1483,715,185.0,no_lipo,8.0,2.0,1.25,3,OR2AG1,5,7,10,8
O9,1485,717,185.0,no_lipo,14.0,1.0,1.25,3,OR2AG1,5,7,14,8
D1,1486,718,185.0,no_lipo,20.0,0.0,1.25,3,OR2AG1,5,7,3,0
J20,1968,432,85.0,DOPC,8.0,0.0,0.0,3,CD9,5,7,9,19
G1,1970,434,85.0,DOPC,14.0,0.0,1.25,3,CD9,5,7,6,0
P10,1971,435,85.0,DOPC,14.0,2.0,0.0,3,CD9,5,7,15,9
N20,1972,436,85.0,DOPC,20.0,1.0,0.0,3,CD9,5,7,13,19
A21,1975,439,85.0,DMPC,8.0,2.0,0.0,3,CD9,5,7,0,20
F18,1977,441,85.0,DMPC,14.0,2.0,1.25,3,CD9,5,7,5,17
E11,1980,444,185.0,DOPC,8.0,0.0,1.25,3,CD9,5,7,4,10
K21,1981,445,185.0,DOPC,8.0,2.0,0.0,3,CD9,5,7,10,20
D24,1982,446,185.0,DOPC,14.0,1.0,0.0,3,CD9,5,7,3,23
B7,1988,452,185.0,DMPC,14.0,0.0,0.0,3,CD9,5,7,1,6
G8,1990,454,185.0,DMPC,20.0,0.0,1.25,3,CD9,5,7,6,7
P2,1991,455,185.0,DMPC,20.0,2.0,0.0,3,CD9,5,7,15,1
M8,1992,456,85.0,no_lipo,8.0,0.0,0.0,3,CD9,5,7,12,7
L10,1995,459,85.0,no_lipo,14.0,2.0,0.0,3,CD9,5,7,11,9
O4,1996,460,85.0,no_lipo,20.0,1.0,0.0,3,CD9,5,7,14,3
G22,1997,461,85.0,no_lipo,20.0,2.0,1.25,3,CD9,5,7,6,21
M18,1998,462,85.0,no_lipo,8.0,0.0,1.25,3,CD9,5,7,12,17
K3,2001,465,85.0,no_lipo,14.0,2.0,1.25,3,CD9,5,7,10,2
D22,2002,466,85.0,no_lipo,20.0,0.0,0.0,3,CD9,5,7,3,21
L6,2005,469,185.0,no_lipo,8.0,2.0,0.0,3,CD9,5,7,11,5
P5,2006,470,185.0,no_lipo,14.0,1.0,0.0,3,CD9,5,7,15,4
O8,2007,471,185.0,no_lipo,14.0,2.0,1.25,3,CD9,5,7,14,7
C17,2008,472,185.0,no_lipo,20.0,0.0,0.0,3,CD9,5,7,2,16
I14,2009,473,185.0,no_lipo,20.0,1.0,1.25,3,CD9,5,7,8,13
C2,2011,475,185.0,no_lipo,8.0,2.0,1.25,3,CD9,5,7,2,1
K7,2013,477,185.0,no_lipo,14.0,1.0,1.25,3,CD9,5,7,10,6
N19,2112,576,85.0,DOPC,8.0,0.0,0.0,3,MtlA,5,7,13,18
G16,2113,577,85.0,DOPC,8.0,1.0,1.25,3,MtlA,5,7,6,15
L2,2115,579,85.0,DOPC,14.0,2.0,0.0,3,MtlA,5,7,11,1
A16,2116,580,85.0,DOPC,20.0,1.0,0.0,3,MtlA,5,7,0,15
D11,2117,581,85.0,DOPC,20.0,2.0,1.25,3,MtlA,5,7,3,10
O1,2119,583,85.0,DMPC,8.0,2.0,0.0,3,MtlA,5,7,14,0
D20,2120,584,85.0,DMPC,14.0,1.0,0.0,3,MtlA,5,7,3,19
N11,2121,585,85.0,DMPC,14.0,2.0,1.25,3,MtlA,5,7,13,10
A1,2122,586,85.0,DMPC,20.0,0.0,0.0,3,MtlA,5,7,0,0
N16,2124,588,185.0,DOPC,8.0,0.0,1.25,3,MtlA,5,7,13,15
O5,2126,590,185.0,DOPC,14.0,1.0,0.0,3,MtlA,5,7,14,4
H11,2129,593,185.0,DOPC,20.0,1.0,1.25,3,MtlA,5,7,7,10
I22,2130,594,185.0,DMPC,8.0,1.0,0.0,3,MtlA,5,7,8,21
O20,2133,597,185.0,DMPC,14.0,1.0,1.25,3,MtlA,5,7,14,19
O13,2134,598,185.0,DMPC,20.0,0.0,1.25,3,MtlA,5,7,14,12
G7,2135,599,185.0,DMPC,20.0,2.0,0.0,3,MtlA,5,7,6,6
K2,2137,601,85.0,no_lipo,8.0,1.0,1.25,3,MtlA,5,7,10,1
I21,2140,604,85.0,no_lipo,20.0,1.0,0.0,3,MtlA,5,7,8,20
C13,2142,606,85.0,no_lipo,8.0,0.0,1.25,3,MtlA,5,7,2,12
D17,2144,608,85.0,no_lipo,14.0,1.0,0.0,3,MtlA,5,7,3,16
H17,2145,609,85.0,no_lipo,14.0,2.0,1.25,3,MtlA,5,7,7,16
K8,2146,610,85.0,no_lipo,20.0,0.0,0.0,3,MtlA,5,7,10,7
J4,2147,611,85.0,no_lipo,20.0,1.0,1.25,3,MtlA,5,7,9,3
B20,2152,616,185.0,no_lipo,20.0,0.0,0.0,3,MtlA,5,7,1,19
L24,2155,619,185.0,no_lipo,8.0,2.0,1.25,3,MtlA,5,7,11,23
F21,2156,620,185.0,no_lipo,14.0,0.0,0.0,3,MtlA,5,7,5,20
I18,2158,622,185.0,no_lipo,20.0,0.0,1.25,3,MtlA,5,7,8,17
B9,2160,624,85.0,DOPC,8.0,0.0,0.0,3,OR1A1,5,7,1,8
N13,2163,627,85.0,DOPC,14.0,2.0,0.0,3,OR1A1,5,7,13,12
C1,2165,629,85.0,DOPC,20.0,2.0,1.25,3,OR1A1,5,7,2,0
P18,2166,630,85.0,DMPC,8.0,0.0,1.25,3,OR1A1,5,7,15,17
J16,2167,631,85.0,DMPC,8.0,2.0,0.0,3,OR1A1,5,7,9,15
M22,2169,633,85.0,DMPC,14.0,2.0,1.25,3,OR1A1,5,7,12,21
H1,2173,637,185.0,DOPC,8.0,2.0,0.0,3,OR1A1,5,7,7,0
P15,2182,646,185.0,DMPC,20.0,0.0,1.25,3,OR1A1,5,7,15,14
D14,2183,647,185.0,DMPC,20.0,2.0,0.0,3,OR1A1,5,7,3,13
M9,2184,648,85.0,no_lipo,8.0,0.0,0.0,3,OR1A1,5,7,12,8
H19,2185,649,85.0,no_lipo,8.0,1.0,1.25,3,OR1A1,5,7,7,18
F7,2188,652,85.0,no_lipo,20.0,1.0,0.0,3,OR1A1,5,7,5,6
F13,2189,653,85.0,no_lipo,20.0,2.0,1.25,3,OR1A1,5,7,5,12
I24,2192,656,85.0,no_lipo,14.0,1.0,0.0,3,OR1A1,5,7,8,23
H20,2196,660,185.0,no_lipo,8.0,0.0,1.25,3,OR1A1,5,7,7,19
N8,2198,662,185.0,no_lipo,14.0,1.0,0.0,3,OR1A1,5,7,13,7
D21,2199,663,185.0,no_lipo,14.0,2.0,1.25,3,OR1A1,5,7,3,20
F1,2202,666,185.0,no_lipo,8.0,1.0,0.0,3,OR1A1,5,7,5,0
F17,2204,668,185.0,no_lipo,14.0,0.0,0.0,3,OR1A1,5,7,5,16
H7,2208,672,85.0,DOPC,8.0,0.0,0.0,3,OR2AG1,5,7,7,6
P22,2209,673,85.0,DOPC,8.0,1.0,1.25,3,OR2AG1,5,7,15,21
A13,2212,676,85.0,DOPC,20.0,1.0,0.0,3,OR2AG1,5,7,0,12
K1,2213,677,85.0,DOPC,20.0,2.0,1.25,3,OR2AG1,5,7,10,0
P19,2214,678,85.0,DMPC,8.0,0.0,1.25,3,OR2AG1,5,7,15,18
E22,2215,679,85.0,DMPC,8.0,2.0,0.0,3,OR2AG1,5,7,4,21
J7,2217,681,85.0,DMPC,14.0,2.0,1.25,3,OR2AG1,5,7,9,6
E10,2218,682,85.0,DMPC,20.0,0.0,0.0,3,OR2AG1,5,7,4,9
D7,2222,686,185.0,DOPC,14.0,1.0,0.0,3,OR2AG1,5,7,3,6
F3,2223,687,185.0,DOPC,14.0,2.0,1.25,3,OR2AG1,5,7,5,2
F9,2224,688,185.0,DOPC,20.0,0.0,0.0,3,OR2AG1,5,7,5,8
C12,2225,689,185.0,DOPC,20.0,1.0,1.25,3,OR2AG1,5,7,2,11
N9,2228,692,185.0,DMPC,14.0,0.0,0.0,3,OR2AG1,5,7,13,8
E19,2230,694,185.0,DMPC,20.0,0.0,1.25,3,OR2AG1,5,7,4,18
D15,2231,695,185.0,DMPC,20.0,2.0,0.0,3,OR2AG1,5,7,3,14
C14,2232,696,85.0,no_lipo,8.0,0.0,0.0,3,OR2AG1,5,7,2,13
O18,2235,699,85.0,no_lipo,14.0,2.0,0.0,3,OR2AG1,5,7,14,17
B24,2236,700,85.0,no_lipo,20.0,1.0,0.0,3,OR2AG1,5,7,1,23
M10,2241,705,85.0,no_lipo,14.0,2.0,1.25,3,OR2AG1,5,7,12,9
M11,2243,707,85.0,no_lipo,20.0,1.0,1.25,3,OR2AG1,5,7,12,10
B13,2244,708,185.0,no_lipo,8.0,0.0,1.25,3,OR2AG1,5,7,1,12
J19,2246,710,185.0,no_lipo,14.0,1.0,0.0,3,OR2AG1,5,7,9,18
C10,2251,715,185.0,no_lipo,8.0,2.0,1.25,3,OR2AG1,5,7,2,9
C7,2252,716,185.0,no_lipo,14.0,0.0,0.0,3,OR2AG1,5,7,2,6
M13,2253,717,185.0,no_lipo,14.0,1.0,1.25,3,OR2AG1,5,7,12,12
L23,2255,719,185.0,no_lipo,20.0,2.0,0.0,3,OR2AG1,5,7,11,22
O15,2737,433,85.0,DOPC,8.0,1.0,1.25,3,CD9,5,7,14,14
D3,2738,434,85.0,DOPC,14.0,0.0,1.25,3,CD9,5,7,3,2
H8,2740,436,85.0,DOPC,20.0,1.0,0.0,3,CD9,5,7,7,7
P3,2744,440,85.0,DMPC,14.0,1.0,0.0,3,CD9,5,7,15,2
O16,2746,442,85.0,DMPC,20.0,0.0,0.0,3,CD9,5,7,14,15
I16,2747,443,85.0,DMPC,20.0,1.0,1.25,3,CD9,5,7,8,15
D13,2749,445,185.0,DOPC,8.0,2.0,0.0,3,CD9,5,7,3,12
G3,2752,448,185.0,DOPC,20.0,0.0,0.0,3,CD9,5,7,6,2
K17,2754,450,185.0,DMPC,8.0,1.0,0.0,3,CD9,5,7,10,16
N17,2756,452,185.0,DMPC,14.0,0.0,0.0,3,CD9,5,7,13,16
E1,2759,455,185.0,DMPC,20.0,2.0,0.0,3,CD9,5,7,4,0
P1,2760,456,85.0,no_lipo,8.0,0.0,0.0,3,CD9,5,7,15,0
A3,2762,458,85.0,no_lipo,14.0,0.0,1.25,3,CD9,5,7,0,2
J2,2763,459,85.0,no_lipo,14.0,2.0,0.0,3,CD9,5,7,9,1
L19,2768,464,85.0,no_lipo,14.0,1.0,0.0,3,CD9,5,7,11,18
M7,2770,466,85.0,no_lipo,20.0,0.0,0.0,3,CD9,5,7,12,6
A9,2777,473,185.0,no_lipo,20.0,1.0,1.25,3,CD9,5,7,0,8
D10,2779,475,185.0,no_lipo,8.0,2.0,1.25,3,CD9,5,7,3,9
G17,2780,476,185.0,no_lipo,14.0,0.0,0.0,3,CD9,5,7,6,16
I19,2781,477,185.0,no_lipo,14.0,1.0,1.25,3,CD9,5,7,8,18
B16,2782,478,185.0,no_lipo,20.0,0.0,1.25,3,CD9,5,7,1,15
L8,2783,479,185.0,no_lipo,20.0,2.0,0.0,3,CD9,5,7,11,7
A23,2880,576,85.0,DOPC,8.0,0.0,0.0,3,MtlA,5,7,0,22
I20,2881,577,85.0,DOPC,8.0,1.0,1.25,3,MtlA,5,7,8,19
E4,2883,579,85.0,DOPC,14.0,2.0,0.0,3,MtlA,5,7,4,3
J1,2884,580,85.0,DOPC,20.0,1.0,0.0,3,MtlA,5,7,9,0
