well_name,unique_id,day,rxn_id,DNA_conc,K,Mg,SecYE,Spermidine,Liposome_name,DNA_name,plate,col,row,Liposome_conc
P24,2364,2,89,5.0,85.0,8.0,0.0,4.0,DOPC--15%PE--8%Chol,Mol,7,23,15,3
F11,2365,2,91,2.5,185.0,14.0,0.0,4.0,DOPC--15%PE--0%Chol,Mol,7,10,5,3
C14,2366,2,93,2.5,85.0,8.0,0.625,4.0,DOPC--15%PE--0%Chol,Mol,7,13,2,3
M2,2367,2,95,5.0,185.0,14.0,0.625,4.0,DOPC--15%PE--8%Chol,Mol,7,1,12,3
F4,2368,2,64,5.0,85.0,14.0,0.0,0.1,no_lipo,Mol,7,3,5,3
F7,2369,2,67,5.0,185.0,14.0,0.0,0.1,no_lipo,Mol,7,6,5,3
A6,2370,2,69,5.0,85.0,8.0,0.625,0.1,no_lipo,Mol,7,5,0,3
B14,2371,2,70,5.0,185.0,8.0,0.625,0.1,no_lipo,Mol,7,13,1,3
F24,2372,2,73,2.5,85.0,14.0,0.0,0.1,no_lipo,Mol,7,23,5,3
E24,2373,2,75,5.0,185.0,8.0,0.0,0.1,no_lipo,Mol,7,23,4,3
O14,2374,2,77,5.0,85.0,14.0,0.625,0.1,no_lipo,Mol,7,13,14,3
H13,2375,2,79,2.5,185.0,8.0,0.625,0.1,no_lipo,Mol,7,12,7,3
M16,2376,2,80,2.5,85.0,8.0,0.0,4.0,no_lipo,Mol,7,15,12,3
G4,2377,2,83,2.5,185.0,8.0,0.0,4.0,no_lipo,Mol,7,3,6,3
L15,2378,2,85,2.5,85.0,14.0,0.625,4.0,no_lipo,Mol,7,14,11,3
N8,2379,2,86,2.5,185.0,14.0,0.625,4.0,no_lipo,Mol,7,7,13,3
I14,2380,2,89,5.0,85.0,8.0,0.0,4.0,no_lipo,Mol,7,13,8,3
E23,2381,2,91,2.5,185.0,14.0,0.0,4.0,no_lipo,Mol,7,22,4,3
L1,2382,2,93,2.5,85.0,8.0,0.625,4.0,no_lipo,Mol,7,0,11,3
H23,2383,2,95,5.0,185.0,14.0,0.625,4.0,no_lipo,Mol,7,22,7,3
D16,2384,2,64,5.0,85.0,14.0,0.0,0.1,no_lipo,Mol,7,15,3,3
F22,2385,2,67,5.0,185.0,14.0,0.0,0.1,no_lipo,Mol,7,21,5,3
E13,2386,2,69,5.0,85.0,8.0,0.625,0.1,no_lipo,Mol,7,12,4,3
L9,2387,2,70,5.0,185.0,8.0,0.625,0.1,no_lipo,Mol,7,8,11,3
N2,2388,2,73,2.5,85.0,14.0,0.0,0.1,no_lipo,Mol,7,1,13,3
D21,2389,2,75,5.0,185.0,8.0,0.0,0.1,no_lipo,Mol,7,20,3,3
H12,2390,2,77,5.0,85.0,14.0,0.625,0.1,no_lipo,Mol,7,11,7,3
O16,2391,2,79,2.5,185.0,8.0,0.625,0.1,no_lipo,Mol,7,15,14,3
B8,2392,2,80,2.5,85.0,8.0,0.0,4.0,no_lipo,Mol,7,7,1,3
I24,2393,2,83,2.5,185.0,8.0,0.0,4.0,no_lipo,Mol,7,23,8,3
N4,2394,2,85,2.5,85.0,14.0,0.625,4.0,no_lipo,Mol,7,3,13,3
G24,2395,2,86,2.5,185.0,14.0,0.625,4.0,no_lipo,Mol,7,23,6,3
K18,2396,2,89,5.0,85.0,8.0,0.0,4.0,no_lipo,Mol,7,17,10,3
K3,2397,2,91,2.5,185.0,14.0,0.0,4.0,no_lipo,Mol,7,2,10,3
J8,2398,2,93,2.5,85.0,8.0,0.625,4.0,no_lipo,Mol,7,7,9,3
O21,2399,2,95,5.0,185.0,14.0,0.625,4.0,no_lipo,Mol,7,20,14,3
F13,2400,2,64,5.0,85.0,14.0,0.0,0.1,no_lipo,Mol,7,12,5,3
M19,2401,2,67,5.0,185.0,14.0,0.0,0.1,no_lipo,Mol,7,18,12,3
O9,2402,2,69,5.0,85.0,8.0,0.625,0.1,no_lipo,Mol,7,8,14,3
J14,2403,2,70,5.0,185.0,8.0,0.625,0.1,no_lipo,Mol,7,13,9,3
I9,2404,2,73,2.5,85.0,14.0,0.0,0.1,no_lipo,Mol,7,8,8,3
D7,2405,2,75,5.0,185.0,8.0,0.0,0.1,no_lipo,Mol,7,6,3,3
H19,2406,2,77,5.0,85.0,14.0,0.625,0.1,no_lipo,Mol,7,18,7,3
C16,2407,2,79,2.5,185.0,8.0,0.625,0.1,no_lipo,Mol,7,15,2,3
L11,2408,2,80,2.5,85.0,8.0,0.0,4.0,no_lipo,Mol,7,10,11,3
C6,2409,2,83,2.5,185.0,8.0,0.0,4.0,no_lipo,Mol,7,5,2,3
G1,2410,2,85,2.5,85.0,14.0,0.625,4.0,no_lipo,Mol,7,0,6,3
K8,2411,2,86,2.5,185.0,14.0,0.625,4.0,no_lipo,Mol,7,7,10,3
K4,2412,2,89,5.0,85.0,8.0,0.0,4.0,no_lipo,Mol,7,3,10,3
A12,2413,2,91,2.5,185.0,14.0,0.0,4.0,no_lipo,Mol,7,11,0,3
L10,2414,2,93,2.5,85.0,8.0,0.625,4.0,no_lipo,Mol,7,9,11,3
C23,2415,2,95,5.0,185.0,14.0,0.625,4.0,no_lipo,Mol,7,22,2,3
M18,2416,2,64,5.0,85.0,14.0,0.0,0.1,no_lipo,Mol,7,17,12,3
B5,2417,2,67,5.0,185.0,14.0,0.0,0.1,no_lipo,Mol,7,4,1,3
C9,2418,2,69,5.0,85.0,8.0,0.625,0.1,no_lipo,Mol,7,8,2,3
B11,2419,2,70,5.0,185.0,8.0,0.625,0.1,no_lipo,Mol,7,10,1,3
J11,2420,2,73,2.5,85.0,14.0,0.0,0.1,no_lipo,Mol,7,10,9,3
H5,2421,2,75,5.0,185.0,8.0,0.0,0.1,no_lipo,Mol,7,4,7,3
F3,2422,2,77,5.0,85.0,14.0,0.625,0.1,no_lipo,Mol,7,2,5,3
N12,2423,2,79,2.5,185.0,8.0,0.625,0.1,no_lipo,Mol,7,11,13,3
M21,2424,2,80,2.5,85.0,8.0,0.0,4.0,no_lipo,Mol,7,20,12,3
P16,2425,2,83,2.5,185.0,8.0,0.0,4.0,no_lipo,Mol,7,15,15,3
H17,2426,2,85,2.5,85.0,14.0,0.625,4.0,no_lipo,Mol,7,16,7,3
N11,2427,2,86,2.5,185.0,14.0,0.625,4.0,no_lipo,Mol,7,10,13,3
I19,2428,2,89,5.0,85.0,8.0,0.0,4.0,no_lipo,Mol,7,18,8,3
B3,2429,2,91,2.5,185.0,14.0,0.0,4.0,no_lipo,Mol,7,2,1,3
G8,2430,2,93,2.5,85.0,8.0,0.625,4.0,no_lipo,Mol,7,7,6,3
L14,2431,2,95,5.0,185.0,14.0,0.625,4.0,no_lipo,Mol,7,13,11,3
F9,2432,2,128,2.5,185.0,14.0,0.0,0.1,DMPC--0%PE--8%Chol,Neu,7,8,5,3
E7,2433,2,132,2.5,85.0,8.0,0.625,0.1,DMPC--0%PE--8%Chol,Neu,7,6,4,3
P21,2434,2,137,5.0,85.0,14.0,0.0,4.0,DMPC--0%PE--8%Chol,Neu,7,20,15,3
F12,2435,2,141,5.0,185.0,8.0,0.625,4.0,DMPC--0%PE--8%Chol,Neu,7,11,5,3
G3,2436,2,145,5.0,185.0,8.0,0.0,0.1,DOPC--0%PE--8%Chol,Neu,7,2,6,3
M17,2437,2,146,2.5,185.0,8.0,0.0,0.1,DOPC--15%PE--8%Chol,Neu,7,16,12,3
G7,2438,2,147,5.0,85.0,14.0,0.0,0.1,DOPC--15%PE--0%Chol,Neu,7,6,6,3
D17,2439,2,149,5.0,85.0,14.0,0.625,0.1,DOPC--0%PE--8%Chol,Neu,7,16,3,3
E6,2440,2,150,2.5,85.0,14.0,0.625,0.1,DOPC--15%PE--8%Chol,Neu,7,5,4,3
K16,2441,2,151,5.0,185.0,8.0,0.625,0.1,DOPC--15%PE--0%Chol,Neu,7,15,10,3
E8,2442,2,152,2.5,85.0,8.0,0.0,4.0,DOPC--0%PE--8%Chol,Neu,7,7,4,3
O5,2443,2,154,2.5,185.0,14.0,0.0,4.0,DOPC--15%PE--0%Chol,Neu,7,4,14,3
D18,2444,2,155,5.0,85.0,8.0,0.0,4.0,DOPC--15%PE--8%Chol,Neu,7,17,3,3
J9,2445,2,156,2.5,185.0,14.0,0.625,4.0,DOPC--0%PE--8%Chol,Neu,7,8,9,3
I15,2446,2,158,2.5,85.0,8.0,0.625,4.0,DOPC--15%PE--0%Chol,Neu,7,14,8,3
B21,2447,2,159,5.0,185.0,14.0,0.625,4.0,DOPC--15%PE--8%Chol,Neu,7,20,1,3
K10,2448,2,128,2.5,185.0,14.0,0.0,0.1,DMPC--0%PE--8%Chol,Neu,7,9,10,3
H16,2449,2,132,2.5,85.0,8.0,0.625,0.1,DMPC--0%PE--8%Chol,Neu,7,15,7,3
H2,2450,2,137,5.0,85.0,14.0,0.0,4.0,DMPC--0%PE--8%Chol,Neu,7,1,7,3
P3,2451,2,141,5.0,185.0,8.0,0.625,4.0,DMPC--0%PE--8%Chol,Neu,7,2,15,3
H20,2452,2,145,5.0,185.0,8.0,0.0,0.1,DOPC--0%PE--8%Chol,Neu,7,19,7,3
A4,2453,2,146,2.5,185.0,8.0,0.0,0.1,DOPC--15%PE--8%Chol,Neu,7,3,0,3
L22,2454,2,147,5.0,85.0,14.0,0.0,0.1,DOPC--15%PE--0%Chol,Neu,7,21,11,3
H14,2455,2,149,5.0,85.0,14.0,0.625,0.1,DOPC--0%PE--8%Chol,Neu,7,13,7,3
C19,2456,2,150,2.5,85.0,14.0,0.625,0.1,DOPC--15%PE--8%Chol,Neu,7,18,2,3
M10,2457,2,151,5.0,185.0,8.0,0.625,0.1,DOPC--15%PE--0%Chol,Neu,7,9,12,3
D10,2458,2,152,2.5,85.0,8.0,0.0,4.0,DOPC--0%PE--8%Chol,Neu,7,9,3,3
A1,2459,2,154,2.5,185.0,14.0,0.0,4.0,DOPC--15%PE--0%Chol,Neu,7,0,0,3
A9,2460,2,155,5.0,85.0,8.0,0.0,4.0,DOPC--15%PE--8%Chol,Neu,7,8,0,3
B6,2461,2,156,2.5,185.0,14.0,0.625,4.0,DOPC--0%PE--8%Chol,Neu,7,5,1,3
L13,2462,2,158,2.5,85.0,8.0,0.625,4.0,DOPC--15%PE--0%Chol,Neu,7,12,11,3
K20,2463,2,159,5.0,185.0,14.0,0.625,4.0,DOPC--15%PE--8%Chol,Neu,7,19,10,3
E10,2464,2,128,2.5,185.0,14.0,0.0,0.1,DMPC--0%PE--8%Chol,Neu,7,9,4,3
L17,2465,2,132,2.5,85.0,8.0,0.625,0.1,DMPC--0%PE--8%Chol,Neu,7,16,11,3
E20,2466,2,137,5.0,85.0,14.0,0.0,4.0,DMPC--0%PE--8%Chol,Neu,7,19,4,3
N14,2467,2,141,5.0,185.0,8.0,0.625,4.0,DMPC--0%PE--8%Chol,Neu,7,13,13,3
P10,2468,2,145,5.0,185.0,8.0,0.0,0.1,DOPC--0%PE--8%Chol,Neu,7,9,15,3
P15,2469,2,146,2.5,185.0,8.0,0.0,0.1,DOPC--15%PE--8%Chol,Neu,7,14,15,3
C4,2470,2,147,5.0,85.0,14.0,0.0,0.1,DOPC--15%PE--0%Chol,Neu,7,3,2,3
C17,2471,2,149,5.0,85.0,14.0,0.625,0.1,DOPC--0%PE--8%Chol,Neu,7,16,2,3
M9,2472,2,150,2.5,85.0,14.0,0.625,0.1,DOPC--15%PE--8%Chol,Neu,7,8,12,3
H8,2473,2,151,5.0,185.0,8.0,0.625,0.1,DOPC--15%PE--0%Chol,Neu,7,7,7,3
I21,2474,2,152,2.5,85.0,8.0,0.0,4.0,DOPC--0%PE--8%Chol,Neu,7,20,8,3
I18,2475,2,154,2.5,185.0,14.0,0.0,4.0,DOPC--15%PE--0%Chol,Neu,7,17,8,3
O18,2476,2,155,5.0,85.0,8.0,0.0,4.0,DOPC--15%PE--8%Chol,Neu,7,17,14,3
P1,2477,2,156,2.5,185.0,14.0,0.625,4.0,DOPC--0%PE--8%Chol,Neu,7,0,15,3
P12,2478,2,158,2.5,85.0,8.0,0.625,4.0,DOPC--15%PE--0%Chol,Neu,7,11,15,3
J17,2479,2,159,5.0,185.0,14.0,0.625,4.0,DOPC--15%PE--8%Chol,Neu,7,16,9,3
J1,2480,2,128,2.5,185.0,14.0,0.0,0.1,DMPC--0%PE--8%Chol,Neu,7,0,9,3
J21,2481,2,132,2.5,85.0,8.0,0.625,0.1,DMPC--0%PE--8%Chol,Neu,7,20,9,3
F5,2482,2,137,5.0,85.0,14.0,0.0,4.0,DMPC--0%PE--8%Chol,Neu,7,4,5,3
I11,2483,2,141,5.0,185.0,8.0,0.625,4.0,DMPC--0%PE--8%Chol,Neu,7,10,8,3
O11,2484,2,145,5.0,185.0,8.0,0.0,0.1,DOPC--0%PE--8%Chol,Neu,7,10,14,3
O22,2485,2,146,2.5,185.0,8.0,0.0,0.1,DOPC--15%PE--8%Chol,Neu,7,21,14,3
E5,2486,2,147,5.0,85.0,14.0,0.0,0.1,DOPC--15%PE--0%Chol,Neu,7,4,4,3
E19,2487,2,149,5.0,85.0,14.0,0.625,0.1,DOPC--0%PE--8%Chol,Neu,7,18,4,3
E11,2488,2,150,2.5,85.0,14.0,0.625,0.1,DOPC--15%PE--8%Chol,Neu,7,10,4,3
H22,2489,2,151,5.0,185.0,8.0,0.625,0.1,DOPC--15%PE--0%Chol,Neu,7,21,7,3
J7,2490,2,152,2.5,85.0,8.0,0.0,4.0,DOPC--0%PE--8%Chol,Neu,7,6,9,3
B7,2491,2,154,2.5,185.0,14.0,0.0,4.0,DOPC--15%PE--0%Chol,Neu,7,6,1,3
D2,2492,2,155,5.0,85.0,8.0,0.0,4.0,DOPC--15%PE--8%Chol,Neu,7,1,3,3
M22,2493,2,156,2.5,185.0,14.0,0.625,4.0,DOPC--0%PE--8%Chol,Neu,7,21,12,3
C7,2494,2,158,2.5,85.0,8.0,0.625,4.0,DOPC--15%PE--0%Chol,Neu,7,6,2,3
K24,2495,2,159,5.0,185.0,14.0,0.625,4.0,DOPC--15%PE--8%Chol,Neu,7,23,10,3
J24,2496,2,128,2.5,185.0,14.0,0.0,0.1,no_lipo,Neu,7,23,9,3
N5,2497,2,132,2.5,85.0,8.0,0.625,0.1,no_lipo,Neu,7,4,13,3
O20,2498,2,137,5.0,85.0,14.0,0.0,4.0,no_lipo,Neu,7,19,14,3
D4,2499,2,141,5.0,185.0,8.0,0.625,4.0,no_lipo,Neu,7,3,3,3
B22,2500,2,145,5.0,185.0,8.0,0.0,0.1,no_lipo,Neu,7,21,1,3
I22,2501,2,146,2.5,185.0,8.0,0.0,0.1,no_lipo,Neu,7,21,8,3
G19,2502,2,147,5.0,85.0,14.0,0.0,0.1,no_lipo,Neu,7,18,6,3
C3,2503,2,149,5.0,85.0,14.0,0.625,0.1,no_lipo,Neu,7,2,2,3
P13,2504,2,150,2.5,85.0,14.0,0.625,0.1,no_lipo,Neu,7,12,15,3
E1,2505,2,151,5.0,185.0,8.0,0.625,0.1,no_lipo,Neu,7,0,4,3
C15,2506,2,152,2.5,85.0,8.0,0.0,4.0,no_lipo,Neu,7,14,2,3
E12,2507,2,154,2.5,185.0,14.0,0.0,4.0,no_lipo,Neu,7,11,4,3
E17,2508,2,155,5.0,85.0,8.0,0.0,4.0,no_lipo,Neu,7,16,4,3
M12,2509,2,156,2.5,185.0,14.0,0.625,4.0,no_lipo,Neu,7,11,12,3
A10,2510,2,158,2.5,85.0,8.0,0.625,4.0,no_lipo,Neu,7,9,0,3
P11,2511,2,159,5.0,185.0,14.0,0.625,4.0,no_lipo,Neu,7,10,15,3
P5,2512,2,128,2.5,185.0,14.0,0.0,0.1,no_lipo,Neu,7,4,15,3
I10,2513,2,132,2.5,85.0,8.0,0.625,0.1,no_lipo,Neu,7,9,8,3
M13,2514,2,137,5.0,85.0,14.0,0.0,4.0,no_lipo,Neu,7,12,12,3
L5,2515,2,141,5.0,185.0,8.0,0.625,4.0,no_lipo,Neu,7,4,11,3
B15,2516,2,145,5.0,185.0,8.0,0.0,0.1,no_lipo,Neu,7,14,1,3
N18,2517,2,146,2.5,185.0,8.0,0.0,0.1,no_lipo,Neu,7,17,13,3
M5,2518,2,147,5.0,85.0,14.0,0.0,0.1,no_lipo,Neu,7,4,12,3
P23,2519,2,149,5.0,85.0,14.0,0.625,0.1,no_lipo,Neu,7,22,15,3
N13,2520,2,150,2.5,85.0,14.0,0.625,0.1,no_lipo,Neu,7,12,13,3
G2,2521,2,151,5.0,185.0,8.0,0.625,0.1,no_lipo,Neu,7,1,6,3
N6,2522,2,152,2.5,85.0,8.0,0.0,4.0,no_lipo,Neu,7,5,13,3
J2,2523,2,154,2.5,185.0,14.0,0.0,4.0,no_lipo,Neu,7,1,9,3
N19,2524,2,155,5.0,85.0,8.0,0.0,4.0,no_lipo,Neu,7,18,13,3
J22,2525,2,156,2.5,185.0,14.0,0.625,4.0,no_lipo,Neu,7,21,9,3
A23,2526,2,158,2.5,85.0,8.0,0.625,4.0,no_lipo,Neu,7,22,0,3
C8,2527,2,159,5.0,185.0,14.0,0.625,4.0,no_lipo,Neu,7,7,2,3
I20,2528,2,128,2.5,185.0,14.0,0.0,0.1,no_lipo,Neu,7,19,8,3
G21,2529,2,132,2.5,85.0,8.0,0.625,0.1,no_lipo,Neu,7,20,6,3
L8,2530,2,137,5.0,85.0,14.0,0.0,4.0,no_lipo,Neu,7,7,11,3
F6,2531,2,141,5.0,185.0,8.0,0.625,4.0,no_lipo,Neu,7,5,5,3
H6,2532,2,145,5.0,185.0,8.0,0.0,0.1,no_lipo,Neu,7,5,7,3
C22,2533,2,146,2.5,185.0,8.0,0.0,0.1,no_lipo,Neu,7,21,2,3
F8,2534,2,147,5.0,85.0,14.0,0.0,0.1,no_lipo,Neu,7,7,5,3
F10,2535,2,149,5.0,85.0,14.0,0.625,0.1,no_lipo,Neu,7,9,5,3
O3,2536,2,150,2.5,85.0,14.0,0.625,0.1,no_lipo,Neu,7,2,14,3
M8,2537,2,151,5.0,185.0,8.0,0.625,0.1,no_lipo,Neu,7,7,12,3
K14,2538,2,152,2.5,85.0,8.0,0.0,4.0,no_lipo,Neu,7,13,10,3
O8,2539,2,154,2.5,185.0,14.0,0.0,4.0,no_lipo,Neu,7,7,14,3
A19,2540,2,155,5.0,85.0,8.0,0.0,4.0,no_lipo,Neu,7,18,0,3
J5,2541,2,156,2.5,185.0,14.0,0.625,4.0,no_lipo,Neu,7,4,9,3
D6,2542,2,158,2.5,85.0,8.0,0.625,4.0,no_lipo,Neu,7,5,3,3
H15,2543,2,159,5.0,185.0,14.0,0.625,4.0,no_lipo,Neu,7,14,7,3
P8,2544,2,128,2.5,185.0,14.0,0.0,0.1,no_lipo,Neu,7,7,15,3
I23,2545,2,132,2.5,85.0,8.0,0.625,0.1,no_lipo,Neu,7,22,8,3
H7,2546,2,137,5.0,85.0,14.0,0.0,4.0,no_lipo,Neu,7,6,7,3
J4,2547,2,141,5.0,185.0,8.0,0.625,4.0,no_lipo,Neu,7,3,9,3
D5,2548,2,145,5.0,185.0,8.0,0.0,0.1,no_lipo,Neu,7,4,3,3
O1,2549,2,146,2.5,185.0,8.0,0.0,0.1,no_lipo,Neu,7,0,14,3
L12,2550,2,147,5.0,85.0,14.0,0.0,0.1,no_lipo,Neu,7,11,11,3
B1,2551,2,149,5.0,85.0,14.0,0.625,0.1,no_lipo,Neu,7,0,1,3
I6,2552,2,150,2.5,85.0,14.0,0.625,0.1,no_lipo,Neu,7,5,8,3
N17,2553,2,151,5.0,185.0,8.0,0.625,0.1,no_lipo,Neu,7,16,13,3
H24,2554,2,152,2.5,85.0,8.0,0.0,4.0,no_lipo,Neu,7,23,7,3
C21,2555,2,154,2.5,185.0,14.0,0.0,4.0,no_lipo,Neu,7,20,2,3
G23,2556,2,155,5.0,85.0,8.0,0.0,4.0,no_lipo,Neu,7,22,6,3
G22,2557,2,156,2.5,185.0,14.0,0.625,4.0,no_lipo,Neu,7,21,6,3
H9,2558,2,158,2.5,85.0,8.0,0.625,4.0,no_lipo,Neu,7,8,7,3
M6,2559,2,159,5.0,185.0,14.0,0.625,4.0,no_lipo,Neu,7,5,12,3
C10,2560,2,289,2.5,85.0,8.0,0.0,0.1,DMPC--0%PE--8%Chol,Dia,7,9,2,3
P18,2561,2,291,2.5,185.0,14.0,0.625,4.0,DMPC--0%PE--8%Chol,Dia,7,17,15,3
A18,2562,2,297,2.5,85.0,14.0,0.625,0.1,DOPC--0%PE--8%Chol,Dia,7,17,0,3
A7,2563,2,299,2.5,185.0,8.0,0.0,4.0,DOPC--0%PE--8%Chol,Dia,7,6,0,3
G15,2564,2,300,2.5,85.0,14.0,0.0,0.1,DOPC--15%PE--0%Chol,Dia,7,14,6,3
