well_name,unique_id,DNA_name,rxn_id,DNA_conc,K,Mg,PEG,SecYE,Spermidine,Liposome_conc,Liposome_name,day,plate,col,row
D11,800,Vol,38,5.0,135,11,0,0.0,4.0,3,DOPC--0%PE--0%Chol,1,3,10,3
E24,801,Vol,39,5.0,135,11,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,23,4
M4,802,Vol,40,5.0,135,11,0,1.25,4.0,3,DOPC--0%PE--0%Chol,1,3,3,12
F5,803,Vol,41,5.0,135,20,0,1.25,0.0,3,DOPC--0%PE--0%Chol,1,3,4,5
K19,804,Vol,42,5.0,235,11,0,1.25,8.0,3,DMPC--0%PE--0%Chol,1,3,18,10
F13,805,Vol,43,5.0,235,11,0,1.25,8.0,3,DOPC--0%PE--0%Chol,1,3,12,5
A22,806,Vol,44,5.0,235,14,0,1.25,0.0,3,DMPC--0%PE--0%Chol,1,3,21,0
N7,807,Vol,45,5.0,235,14,0,1.25,0.0,3,DOPC--0%PE--0%Chol,1,3,6,13
H6,808,Vol,167,2.5,85,11,0,1.25,0.0,3,DMPC--0%PE--0%Chol,1,3,5,7
F16,809,Vol,168,2.5,135,11,0,1.25,1.0,3,DOPC--0%PE--0%Chol,1,3,15,5
L6,810,Vol,169,2.5,135,11,0,1.25,8.0,3,DOPC--0%PE--0%Chol,1,3,5,11
K15,811,Vol,170,2.5,235,8,0,0.625,8.0,3,DOPC--0%PE--0%Chol,1,3,14,10
O10,812,Vol,171,2.5,235,11,0,1.25,4.0,3,DOPC--0%PE--0%Chol,1,3,9,14
O19,813,Vol,172,2.5,235,11,0,1.25,8.0,3,DMPC--0%PE--0%Chol,1,3,18,14
G17,814,Vol,173,2.5,235,14,0,1.25,0.0,3,DMPC--0%PE--0%Chol,1,3,16,6
N21,815,Vol,174,2.5,235,20,0,1.25,0.0,3,DOPC--0%PE--0%Chol,1,3,20,13
N4,816,Vol,38,5.0,135,11,0,0.0,4.0,3,DOPC--0%PE--0%Chol,1,3,3,13
K3,817,Vol,39,5.0,135,11,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,2,10
L8,818,Vol,40,5.0,135,11,0,1.25,4.0,3,DOPC--0%PE--0%Chol,1,3,7,11
C18,819,Vol,41,5.0,135,20,0,1.25,0.0,3,DOPC--0%PE--0%Chol,1,3,17,2
K4,820,Vol,42,5.0,235,11,0,1.25,8.0,3,DMPC--0%PE--0%Chol,1,3,3,10
H18,821,Vol,43,5.0,235,11,0,1.25,8.0,3,DOPC--0%PE--0%Chol,1,3,17,7
A15,822,Vol,44,5.0,235,14,0,1.25,0.0,3,DMPC--0%PE--0%Chol,1,3,14,0
H11,823,Vol,45,5.0,235,14,0,1.25,0.0,3,DOPC--0%PE--0%Chol,1,3,10,7
O14,824,Vol,167,2.5,85,11,0,1.25,0.0,3,DMPC--0%PE--0%Chol,1,3,13,14
F3,825,Vol,168,2.5,135,11,0,1.25,1.0,3,DOPC--0%PE--0%Chol,1,3,2,5
G12,826,Vol,169,2.5,135,11,0,1.25,8.0,3,DOPC--0%PE--0%Chol,1,3,11,6
K12,827,Vol,170,2.5,235,8,0,0.625,8.0,3,DOPC--0%PE--0%Chol,1,3,11,10
H13,828,Vol,171,2.5,235,11,0,1.25,4.0,3,DOPC--0%PE--0%Chol,1,3,12,7
D2,829,Vol,172,2.5,235,11,0,1.25,8.0,3,DMPC--0%PE--0%Chol,1,3,1,3
G6,830,Vol,173,2.5,235,14,0,1.25,0.0,3,DMPC--0%PE--0%Chol,1,3,5,6
O18,831,Vol,174,2.5,235,20,0,1.25,0.0,3,DOPC--0%PE--0%Chol,1,3,17,14
I2,832,Vol,38,5.0,135,11,0,0.0,4.0,3,no_lipo,1,3,1,8
F22,833,Vol,39,5.0,135,11,0,1.25,4.0,3,no_lipo,1,3,21,5
L11,834,Vol,40,5.0,135,11,0,1.25,4.0,3,no_lipo,1,3,10,11
L19,835,Vol,41,5.0,135,20,0,1.25,0.0,3,no_lipo,1,3,18,11
D21,836,Vol,42,5.0,235,11,0,1.25,8.0,3,no_lipo,1,3,20,3
K6,837,Vol,43,5.0,235,11,0,1.25,8.0,3,no_lipo,1,3,5,10
L18,838,Vol,44,5.0,235,14,0,1.25,0.0,3,no_lipo,1,3,17,11
G11,839,Vol,45,5.0,235,14,0,1.25,0.0,3,no_lipo,1,3,10,6
H4,840,Vol,167,2.5,85,11,0,1.25,0.0,3,no_lipo,1,3,3,7
G1,841,Vol,168,2.5,135,11,0,1.25,1.0,3,no_lipo,1,3,0,6
D5,842,Vol,169,2.5,135,11,0,1.25,8.0,3,no_lipo,1,3,4,3
M3,843,Vol,170,2.5,235,8,0,0.625,8.0,3,no_lipo,1,3,2,12
N1,844,Vol,171,2.5,235,11,0,1.25,4.0,3,no_lipo,1,3,0,13
N9,845,Vol,172,2.5,235,11,0,1.25,8.0,3,no_lipo,1,3,8,13
I20,846,Vol,173,2.5,235,14,0,1.25,0.0,3,no_lipo,1,3,19,8
O8,847,Vol,174,2.5,235,20,0,1.25,0.0,3,no_lipo,1,3,7,14
G16,848,Vol,38,5.0,135,11,0,0.0,4.0,3,no_lipo,1,3,15,6
F24,849,Vol,39,5.0,135,11,0,1.25,4.0,3,no_lipo,1,3,23,5
D10,850,Vol,40,5.0,135,11,0,1.25,4.0,3,no_lipo,1,3,9,3
I11,851,Vol,41,5.0,135,20,0,1.25,0.0,3,no_lipo,1,3,10,8
L9,852,Vol,42,5.0,235,11,0,1.25,8.0,3,no_lipo,1,3,8,11
L22,853,Vol,43,5.0,235,11,0,1.25,8.0,3,no_lipo,1,3,21,11
I24,854,Vol,44,5.0,235,14,0,1.25,0.0,3,no_lipo,1,3,23,8
A5,855,Vol,45,5.0,235,14,0,1.25,0.0,3,no_lipo,1,3,4,0
H1,856,Vol,167,2.5,85,11,0,1.25,0.0,3,no_lipo,1,3,0,7
J12,857,Vol,168,2.5,135,11,0,1.25,1.0,3,no_lipo,1,3,11,9
P15,858,Vol,169,2.5,135,11,0,1.25,8.0,3,no_lipo,1,3,14,15
K20,859,Vol,170,2.5,235,8,0,0.625,8.0,3,no_lipo,1,3,19,10
H20,860,Vol,171,2.5,235,11,0,1.25,4.0,3,no_lipo,1,3,19,7
N6,861,Vol,172,2.5,235,11,0,1.25,8.0,3,no_lipo,1,3,5,13
E15,862,Vol,173,2.5,235,14,0,1.25,0.0,3,no_lipo,1,3,14,4
G5,863,Vol,174,2.5,235,20,0,1.25,0.0,3,no_lipo,1,3,4,6
A11,864,Vol,38,5.0,135,11,0,0.0,4.0,3,no_lipo,1,3,10,0
M24,865,Vol,39,5.0,135,11,0,1.25,4.0,3,no_lipo,1,3,23,12
F18,866,Vol,40,5.0,135,11,0,1.25,4.0,3,no_lipo,1,3,17,5
E20,867,Vol,41,5.0,135,20,0,1.25,0.0,3,no_lipo,1,3,19,4
L17,868,Vol,42,5.0,235,11,0,1.25,8.0,3,no_lipo,1,3,16,11
K18,869,Vol,43,5.0,235,11,0,1.25,8.0,3,no_lipo,1,3,17,10
M18,870,Vol,44,5.0,235,14,0,1.25,0.0,3,no_lipo,1,3,17,12
N15,871,Vol,45,5.0,235,14,0,1.25,0.0,3,no_lipo,1,3,14,13
B16,872,Vol,167,2.5,85,11,0,1.25,0.0,3,no_lipo,1,3,15,1
E16,873,Vol,168,2.5,135,11,0,1.25,1.0,3,no_lipo,1,3,15,4
E10,874,Vol,169,2.5,135,11,0,1.25,8.0,3,no_lipo,1,3,9,4
L13,875,Vol,170,2.5,235,8,0,0.625,8.0,3,no_lipo,1,3,12,11
L4,876,Vol,171,2.5,235,11,0,1.25,4.0,3,no_lipo,1,3,3,11
P16,877,Vol,172,2.5,235,11,0,1.25,8.0,3,no_lipo,1,3,15,15
E18,878,Vol,173,2.5,235,14,0,1.25,0.0,3,no_lipo,1,3,17,4
O11,879,Vol,174,2.5,235,20,0,1.25,0.0,3,no_lipo,1,3,10,14
B5,880,Vol,38,5.0,135,11,0,0.0,4.0,3,no_lipo,1,3,4,1
E19,881,Vol,39,5.0,135,11,0,1.25,4.0,3,no_lipo,1,3,18,4
P21,882,Vol,40,5.0,135,11,0,1.25,4.0,3,no_lipo,1,3,20,15
D15,883,Vol,41,5.0,135,20,0,1.25,0.0,3,no_lipo,1,3,14,3
P6,884,Vol,42,5.0,235,11,0,1.25,8.0,3,no_lipo,1,3,5,15
C16,885,Vol,43,5.0,235,11,0,1.25,8.0,3,no_lipo,1,3,15,2
F4,886,Vol,44,5.0,235,14,0,1.25,0.0,3,no_lipo,1,3,3,5
I4,887,Vol,45,5.0,235,14,0,1.25,0.0,3,no_lipo,1,3,3,8
D8,888,Vol,167,2.5,85,11,0,1.25,0.0,3,no_lipo,1,3,7,3
N2,889,Vol,168,2.5,135,11,0,1.25,1.0,3,no_lipo,1,3,1,13
I19,890,Vol,169,2.5,135,11,0,1.25,8.0,3,no_lipo,1,3,18,8
B9,891,Vol,170,2.5,235,8,0,0.625,8.0,3,no_lipo,1,3,8,1
B21,892,Vol,171,2.5,235,11,0,1.25,4.0,3,no_lipo,1,3,20,1
O20,893,Vol,172,2.5,235,11,0,1.25,8.0,3,no_lipo,1,3,19,14
B11,894,Vol,173,2.5,235,14,0,1.25,0.0,3,no_lipo,1,3,10,1
M8,895,Vol,174,2.5,235,20,0,1.25,0.0,3,no_lipo,1,3,7,12
L20,896,Glut,58,5.0,185,8,0,0.625,1.0,3,DMPC--0%PE--0%Chol,1,3,19,11
B14,897,Glut,59,5.0,235,8,0,0.625,8.0,3,DMPC--0%PE--0%Chol,1,3,13,1
J1,898,Glut,60,5.0,235,11,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,0,9
E1,899,Glut,61,5.0,235,11,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,0,4
J9,900,Glut,179,2.5,135,8,0,0.0,8.0,3,DMPC--0%PE--0%Chol,1,3,8,9
K1,901,Glut,180,2.5,185,11,0,0.625,1.0,3,DMPC--0%PE--0%Chol,1,3,0,10
C24,902,Glut,181,2.5,235,8,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,23,2
J16,903,Glut,182,2.5,235,8,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,15,9
F8,904,Glut,183,2.5,235,11,0,0.625,8.0,3,DMPC--0%PE--0%Chol,1,3,7,5
O16,905,Glut,284,5.0,185,8,0,0.625,1.0,3,DMPC--0%PE--8%Chol,1,3,15,14
E13,906,Glut,285,5.0,235,8,0,0.625,8.0,3,DMPC--0%PE--8%Chol,1,3,12,4
G21,907,Glut,286,5.0,235,11,0,0.0,4.0,3,DMPC--0%PE--8%Chol,1,3,20,6
B1,908,Glut,287,5.0,235,11,0,1.25,4.0,3,DMPC--0%PE--8%Chol,1,3,0,1
P11,909,Glut,337,2.5,235,8,0,0.0,4.0,3,DMPC--0%PE--8%Chol,1,3,10,15
H8,910,Glut,338,2.5,235,8,0,1.25,4.0,3,DMPC--0%PE--8%Chol,1,3,7,7
A8,911,Glut,339,2.5,235,11,0,0.625,8.0,3,DMPC--0%PE--8%Chol,1,3,7,0
E6,912,Glut,58,5.0,185,8,0,0.625,1.0,3,DMPC--0%PE--0%Chol,1,3,5,4
D20,913,Glut,59,5.0,235,8,0,0.625,8.0,3,DMPC--0%PE--0%Chol,1,3,19,3
G24,914,Glut,60,5.0,235,11,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,23,6
F2,915,Glut,61,5.0,235,11,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,1,5
C21,916,Glut,179,2.5,135,8,0,0.0,8.0,3,DMPC--0%PE--0%Chol,1,3,20,2
B22,917,Glut,180,2.5,185,11,0,0.625,1.0,3,DMPC--0%PE--0%Chol,1,3,21,1
M1,918,Glut,181,2.5,235,8,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,0,12
O17,919,Glut,182,2.5,235,8,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,16,14
N10,920,Glut,183,2.5,235,11,0,0.625,8.0,3,DMPC--0%PE--0%Chol,1,3,9,13
B18,921,Glut,284,5.0,185,8,0,0.625,1.0,3,DMPC--0%PE--8%Chol,1,3,17,1
J21,922,Glut,285,5.0,235,8,0,0.625,8.0,3,DMPC--0%PE--8%Chol,1,3,20,9
P23,923,Glut,286,5.0,235,11,0,0.0,4.0,3,DMPC--0%PE--8%Chol,1,3,22,15
B17,924,Glut,287,5.0,235,11,0,1.25,4.0,3,DMPC--0%PE--8%Chol,1,3,16,1
F11,925,Glut,337,2.5,235,8,0,0.0,4.0,3,DMPC--0%PE--8%Chol,1,3,10,5
J20,926,Glut,338,2.5,235,8,0,1.25,4.0,3,DMPC--0%PE--8%Chol,1,3,19,9
H9,927,Glut,339,2.5,235,11,0,0.625,8.0,3,DMPC--0%PE--8%Chol,1,3,8,7
B4,928,Glut,58,5.0,185,8,0,0.625,1.0,3,DMPC--0%PE--0%Chol,1,3,3,1
C5,929,Glut,59,5.0,235,8,0,0.625,8.0,3,DMPC--0%PE--0%Chol,1,3,4,2
B24,930,Glut,60,5.0,235,11,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,23,1
L1,931,Glut,61,5.0,235,11,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,0,11
J24,932,Glut,179,2.5,135,8,0,0.0,8.0,3,DMPC--0%PE--0%Chol,1,3,23,9
P13,933,Glut,180,2.5,185,11,0,0.625,1.0,3,DMPC--0%PE--0%Chol,1,3,12,15
H7,934,Glut,181,2.5,235,8,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,6,7
L3,935,Glut,182,2.5,235,8,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,2,11
K10,936,Glut,183,2.5,235,11,0,0.625,8.0,3,DMPC--0%PE--0%Chol,1,3,9,10
P10,937,Glut,284,5.0,185,8,0,0.625,1.0,3,DMPC--0%PE--8%Chol,1,3,9,15
F10,938,Glut,285,5.0,235,8,0,0.625,8.0,3,DMPC--0%PE--8%Chol,1,3,9,5
H16,939,Glut,286,5.0,235,11,0,0.0,4.0,3,DMPC--0%PE--8%Chol,1,3,15,7
D14,940,Glut,287,5.0,235,11,0,1.25,4.0,3,DMPC--0%PE--8%Chol,1,3,13,3
B8,941,Glut,337,2.5,235,8,0,0.0,4.0,3,DMPC--0%PE--8%Chol,1,3,7,1
K11,942,Glut,338,2.5,235,8,0,1.25,4.0,3,DMPC--0%PE--8%Chol,1,3,10,10
J4,943,Glut,339,2.5,235,11,0,0.625,8.0,3,DMPC--0%PE--8%Chol,1,3,3,9
L21,944,Glut,58,5.0,185,8,0,0.625,1.0,3,DMPC--0%PE--0%Chol,1,3,20,11
M22,945,Glut,59,5.0,235,8,0,0.625,8.0,3,DMPC--0%PE--0%Chol,1,3,21,12
B13,946,Glut,60,5.0,235,11,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,12,1
N19,947,Glut,61,5.0,235,11,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,18,13
G14,948,Glut,179,2.5,135,8,0,0.0,8.0,3,DMPC--0%PE--0%Chol,1,3,13,6
I8,949,Glut,180,2.5,185,11,0,0.625,1.0,3,DMPC--0%PE--0%Chol,1,3,7,8
E14,950,Glut,181,2.5,235,8,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,13,4
O2,951,Glut,182,2.5,235,8,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,1,14
L5,952,Glut,183,2.5,235,11,0,0.625,8.0,3,DMPC--0%PE--0%Chol,1,3,4,11
M21,953,Glut,284,5.0,185,8,0,0.625,1.0,3,DMPC--0%PE--8%Chol,1,3,20,12
A19,954,Glut,285,5.0,235,8,0,0.625,8.0,3,DMPC--0%PE--8%Chol,1,3,18,0
K7,955,Glut,286,5.0,235,11,0,0.0,4.0,3,DMPC--0%PE--8%Chol,1,3,6,10
J8,956,Glut,287,5.0,235,11,0,1.25,4.0,3,DMPC--0%PE--8%Chol,1,3,7,9
J17,957,Glut,337,2.5,235,8,0,0.0,4.0,3,DMPC--0%PE--8%Chol,1,3,16,9
I22,958,Glut,338,2.5,235,8,0,1.25,4.0,3,DMPC--0%PE--8%Chol,1,3,21,8
I13,959,Glut,339,2.5,235,11,0,0.625,8.0,3,DMPC--0%PE--8%Chol,1,3,12,8
M7,960,Glut,58,5.0,185,8,0,0.625,1.0,3,no_lipo,1,3,6,12
J18,961,Glut,59,5.0,235,8,0,0.625,8.0,3,no_lipo,1,3,17,9
N17,962,Glut,60,5.0,235,11,0,0.0,4.0,3,no_lipo,1,3,16,13
A3,963,Glut,61,5.0,235,11,0,1.25,4.0,3,no_lipo,1,3,2,0
H22,964,Glut,179,2.5,135,8,0,0.0,8.0,3,no_lipo,1,3,21,7
G13,965,Glut,180,2.5,185,11,0,0.625,1.0,3,no_lipo,1,3,12,6
M10,966,Glut,181,2.5,235,8,0,0.0,4.0,3,no_lipo,1,3,9,12
M19,967,Glut,182,2.5,235,8,0,1.25,4.0,3,no_lipo,1,3,18,12
C14,968,Glut,183,2.5,235,11,0,0.625,8.0,3,no_lipo,1,3,13,2
H14,969,Glut,284,5.0,185,8,0,0.625,1.0,3,no_lipo,1,3,13,7
P12,970,Glut,285,5.0,235,8,0,0.625,8.0,3,no_lipo,1,3,11,15
G19,971,Glut,286,5.0,235,11,0,0.0,4.0,3,no_lipo,1,3,18,6
M2,972,Glut,287,5.0,235,11,0,1.25,4.0,3,no_lipo,1,3,1,12
F23,973,Glut,337,2.5,235,8,0,0.0,4.0,3,no_lipo,1,3,22,5
B23,974,Glut,338,2.5,235,8,0,1.25,4.0,3,no_lipo,1,3,22,1
N12,975,Glut,339,2.5,235,11,0,0.625,8.0,3,no_lipo,1,3,11,13
E11,976,Glut,58,5.0,185,8,0,0.625,1.0,3,no_lipo,1,3,10,4
A21,977,Glut,59,5.0,235,8,0,0.625,8.0,3,no_lipo,1,3,20,0
K8,978,Glut,60,5.0,235,11,0,0.0,4.0,3,no_lipo,1,3,7,10
M13,979,Glut,61,5.0,235,11,0,1.25,4.0,3,no_lipo,1,3,12,12
H21,980,Glut,179,2.5,135,8,0,0.0,8.0,3,no_lipo,1,3,20,7
M12,981,Glut,180,2.5,185,11,0,0.625,1.0,3,no_lipo,1,3,11,12
K2,982,Glut,181,2.5,235,8,0,0.0,4.0,3,no_lipo,1,3,1,10
C9,983,Glut,182,2.5,235,8,0,1.25,4.0,3,no_lipo,1,3,8,2
O7,984,Glut,183,2.5,235,11,0,0.625,8.0,3,no_lipo,1,3,6,14
B19,985,Glut,284,5.0,185,8,0,0.625,1.0,3,no_lipo,1,3,18,1
A4,986,Glut,285,5.0,235,8,0,0.625,8.0,3,no_lipo,1,3,3,0
G22,987,Glut,286,5.0,235,11,0,0.0,4.0,3,no_lipo,1,3,21,6
G10,988,Glut,287,5.0,235,11,0,1.25,4.0,3,no_lipo,1,3,9,6
I23,989,Glut,337,2.5,235,8,0,0.0,4.0,3,no_lipo,1,3,22,8
G3,990,Glut,338,2.5,235,8,0,1.25,4.0,3,no_lipo,1,3,2,6
F12,991,Glut,339,2.5,235,11,0,0.625,8.0,3,no_lipo,1,3,11,5
N14,992,Glut,58,5.0,185,8,0,0.625,1.0,3,no_lipo,1,3,13,13
P17,993,Glut,59,5.0,235,8,0,0.625,8.0,3,no_lipo,1,3,16,15
I3,994,Glut,60,5.0,235,11,0,0.0,4.0,3,no_lipo,1,3,2,8
E2,995,Glut,61,5.0,235,11,0,1.25,4.0,3,no_lipo,1,3,1,4
C8,996,Glut,179,2.5,135,8,0,0.0,8.0,3,no_lipo,1,3,7,2
K24,997,Glut,180,2.5,185,11,0,0.625,1.0,3,no_lipo,1,3,23,10
E5,998,Glut,181,2.5,235,8,0,0.0,4.0,3,no_lipo,1,3,4,4
C3,999,Glut,182,2.5,235,8,0,1.25,4.0,3,no_lipo,1,3,2,2
J11,1000,Glut,183,2.5,235,11,0,0.625,8.0,3,no_lipo,1,3,10,9
D13,1001,Glut,284,5.0,185,8,0,0.625,1.0,3,no_lipo,1,3,12,3
P4,1002,Glut,285,5.0,235,8,0,0.625,8.0,3,no_lipo,1,3,3,15
J3,1003,Glut,286,5.0,235,11,0,0.0,4.0,3,no_lipo,1,3,2,9
N20,1004,Glut,287,5.0,235,11,0,1.25,4.0,3,no_lipo,1,3,19,13
G8,1005,Glut,337,2.5,235,8,0,0.0,4.0,3,no_lipo,1,3,7,6
G7,1006,Glut,338,2.5,235,8,0,1.25,4.0,3,no_lipo,1,3,6,6
D7,1007,Glut,339,2.5,235,11,0,0.625,8.0,3,no_lipo,1,3,6,3
G4,1008,Glut,58,5.0,185,8,0,0.625,1.0,3,no_lipo,1,3,3,6
E7,1009,Glut,59,5.0,235,8,0,0.625,8.0,3,no_lipo,1,3,6,4
P9,1010,Glut,60,5.0,235,11,0,0.0,4.0,3,no_lipo,1,3,8,15
H23,1011,Glut,61,5.0,235,11,0,1.25,4.0,3,no_lipo,1,3,22,7
D18,1012,Glut,179,2.5,135,8,0,0.0,8.0,3,no_lipo,1,3,17,3
N8,1013,Glut,180,2.5,185,11,0,0.625,1.0,3,no_lipo,1,3,7,13
G2,1014,Glut,181,2.5,235,8,0,0.0,4.0,3,no_lipo,1,3,1,6
J19,1015,Glut,182,2.5,235,8,0,1.25,4.0,3,no_lipo,1,3,18,9
C22,1016,Glut,183,2.5,235,11,0,0.625,8.0,3,no_lipo,1,3,21,2
C19,1017,Glut,284,5.0,185,8,0,0.625,1.0,3,no_lipo,1,3,18,2
L23,1018,Glut,285,5.0,235,8,0,0.625,8.0,3,no_lipo,1,3,22,11
C13,1019,Glut,286,5.0,235,11,0,0.0,4.0,3,no_lipo,1,3,12,2
D24,1020,Glut,287,5.0,235,11,0,1.25,4.0,3,no_lipo,1,3,23,3
D9,1021,Glut,337,2.5,235,8,0,0.0,4.0,3,no_lipo,1,3,8,3
J7,1022,Glut,338,2.5,235,8,0,1.25,4.0,3,no_lipo,1,3,6,9
C1,1023,Glut,339,2.5,235,11,0,0.625,8.0,3,no_lipo,1,3,0,2
N23,1024,Aux,69,5.0,85,14,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,22,13
K21,1025,Aux,70,5.0,85,14,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,20,10
I17,1026,Aux,71,5.0,135,14,0,0.625,8.0,3,DMPC--0%PE--0%Chol,1,3,16,8
F7,1027,Aux,72,5.0,185,8,0,0.625,4.0,3,DMPC--0%PE--0%Chol,1,3,6,5
I16,1028,Aux,73,5.0,185,20,0,1.25,8.0,3,DMPC--0%PE--0%Chol,1,3,15,8
P18,1029,Aux,74,5.0,235,14,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,17,15
F19,1030,Aux,75,5.0,235,14,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,18,5
N13,1031,Aux,186,2.5,85,14,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,12,13
H24,1032,Aux,187,2.5,85,14,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,23,7
A16,1033,Aux,188,2.5,185,20,0,0.625,4.0,3,DMPC--0%PE--0%Chol,1,3,15,0
P1,1034,Aux,189,2.5,235,14,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,0,15
C12,1035,Aux,190,2.5,235,14,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,11,2
G20,1036,Aux,191,2.5,235,14,0,1.25,4.0,3,DOPC--0%PE--0%Chol,1,3,19,6
K9,1037,Aux,340,2.5,185,8,0,0.0,4.0,3,DOPC--0%PE--8%Chol,1,3,8,10
F15,1038,Aux,341,2.5,185,8,0,1.25,4.0,3,DOPC--0%PE--8%Chol,1,3,14,5
M11,1039,Aux,342,2.5,235,8,0,0.625,8.0,3,DOPC--0%PE--8%Chol,1,3,10,12
L2,1040,Aux,69,5.0,85,14,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,3,1,11
O13,1041,Aux,70,5.0,85,14,0,1.25,4.0,3,DMPC--0%PE--0%Chol,1,3,12,14
