Row,Column,Droplet
0,0,8
0,1,7
0,2,4
0,3,8
0,4,7
0,5,4
0,6,2
0,8,5
0,9,5
0,10,4
0,11,5
0,12,2
0,13,1
0,14,1
0,15,1
0,16,7
0,17,10
0,18,1
0,19,1
0,21,5
0,22,2
0,23,1
1,23,4
1,22,1
1,21,5
1,20,4
1,19,1
1,18,8
1,17,7
1,16,7
1,15,7
1,14,7
1,13,5
1,12,8
1,11,5
1,10,7
1,9,8
1,8,8
1,7,2
1,6,4
1,5,4
1,4,10
1,3,8
1,2,2
1,1,1
1,0,5
2,1,2
2,2,8
2,3,10
2,4,8
2,5,8
2,6,8
2,7,4
2,9,2
2,10,4
2,11,7
2,12,1
2,13,2
2,14,8
2,15,5
2,16,5
2,17,2
2,19,8
2,20,8
2,21,2
2,23,1
3,23,4
3,22,1
3,21,8
3,19,2
3,18,1
3,17,2
3,16,2
3,15,7
3,14,2
3,13,5
3,12,8
3,11,7
3,10,8
3,9,2
3,8,5
3,7,8
3,6,7
3,5,1
3,4,4
3,3,7
3,2,5
3,1,1
3,0,7
4,1,8
4,2,5
4,3,4
4,4,8
4,5,7
4,7,1
4,8,4
4,9,1
4,10,2
4,11,2
4,12,2
4,13,8
4,14,8
4,15,7
4,16,4
4,17,10
4,19,10
4,20,8
4,21,4
4,22,8
4,23,2
5,23,2
5,22,8
5,20,5
5,18,7
5,17,1
5,16,4
5,15,7
5,14,4
5,13,8
5,12,4
5,11,2
5,10,10
5,9,1
5,8,1
5,7,2
5,6,10
5,5,7
5,3,2
5,2,4
5,1,7
5,0,1
6,0,7
6,1,7
6,2,4
6,3,1
6,4,2
6,5,7
6,6,7
6,7,8
6,8,1
6,9,8
6,10,7
6,11,7
6,13,2
6,14,8
6,15,8
6,16,1
6,17,2
6,18,10
6,19,1
6,20,2
6,21,2
6,22,7
6,23,8
7,23,4
7,22,1
7,21,7
7,20,5
7,19,7
7,18,8
7,17,2
7,16,4
7,15,2
7,13,1
7,12,8
7,11,7
7,10,4
7,8,2
7,7,2
7,6,7
7,5,5
7,4,4
7,3,7
7,2,10
7,1,8
7,0,1
8,0,10
8,1,2
8,2,1
8,5,7
8,6,7
8,7,2
8,9,4
8,10,8
8,11,1
8,12,7
8,13,2
8,16,8
8,17,1
8,18,2
8,19,7
8,20,1
8,21,4
8,22,2
8,23,7
9,23,2
9,22,8
9,21,1
9,20,2
9,19,8
9,18,1
9,15,4
9,13,4
9,12,7
9,11,7
9,10,1
9,9,8
9,8,1
9,7,5
9,6,8
9,5,10
9,4,7
9,3,1
9,2,7
9,1,4
9,0,4
10,0,7
10,1,8
10,2,8
10,3,7
10,5,5
10,6,5
10,7,4
10,9,8
10,10,7
10,11,5
10,12,7
10,13,1
10,14,8
10,15,4
10,16,4
10,17,1
10,18,2
10,19,10
10,20,5
10,21,8
10,22,7
10,23,7
11,23,8
11,22,1
11,20,2
11,19,4
11,18,7
11,17,2
11,16,7
11,15,1
11,14,8
11,13,1
11,12,7
11,11,2
11,10,1
11,9,2
11,8,7
11,7,8
11,6,8
11,5,2
11,4,8
11,3,8
11,2,1
11,1,1
11,0,2
12,0,10
12,2,1
12,4,1
12,5,5
12,6,7
12,7,7
12,8,2
12,9,1
12,10,4
12,11,2
12,12,5
12,13,5
12,14,10
12,15,5
12,16,4
12,17,8
12,18,5
12,19,8
12,20,1
12,21,8
12,23,1
13,23,2
13,22,8
13,21,2
13,20,10
13,19,8
13,18,4
13,17,1
13,16,7
13,15,8
13,14,7
13,13,2
13,12,2
13,11,4
13,10,2
13,9,4
13,8,1
13,7,5
13,6,2
13,5,4
13,4,7
13,3,2
13,2,4
13,1,5
13,0,1
14,0,2
14,1,2
14,2,5
14,3,2
14,4,7
14,5,1
14,7,7
14,8,1
14,9,2
14,10,8
14,11,7
14,12,8
14,13,1
14,14,1
14,15,4
14,16,2
14,17,7
14,18,10
14,19,7
14,20,4
14,21,4
14,22,1
14,23,2
15,23,8
15,22,4
15,21,8
15,20,7
15,19,1
15,18,8
15,17,8
15,16,1
15,15,2
15,14,5
15,12,5
15,11,2
15,10,1
15,9,1
15,8,7
15,7,4
15,6,8
15,5,7
15,4,1
15,3,4
15,2,1
15,1,4
15,0,2
