well_name,unique_id,DNA_name,rxn_id,DNA_conc,K,Mg,PEG,SecYE,Spermidine,Liposome_conc,Liposome_name,day,plate,col,row
P1,61,CD47,272,5.0,135,14,0,0.0,1.0,3,DOPC--0%PE--8%Chol,1,1,0,15
B9,62,CD47,332,2.5,85,20,0,0.0,8.0,3,DOPC--0%PE--8%Chol,1,1,8,1
K23,63,CD47,333,2.5,135,14,0,0.0,4.0,3,DOPC--0%PE--8%Chol,1,1,22,10
B4,64,CD47,16,5.0,85,11,0,0.625,8.0,3,no_lipo,1,1,3,1
J18,65,CD47,17,5.0,85,11,0,1.25,1.0,3,no_lipo,1,1,17,9
M20,66,CD47,18,5.0,85,14,0,0.0,4.0,3,no_lipo,1,1,19,12
A17,67,CD47,19,5.0,135,11,0,0.0,4.0,3,no_lipo,1,1,16,0
J19,68,CD47,20,5.0,135,20,0,0.0,1.0,3,no_lipo,1,1,18,9
F9,69,CD47,21,5.0,135,20,0,0.0,8.0,3,no_lipo,1,1,8,5
H23,70,CD47,22,5.0,235,11,0,0.0,8.0,3,no_lipo,1,1,22,7
M21,71,CD47,23,5.0,235,14,0,0.0,1.0,3,no_lipo,1,1,20,12
F20,72,CD47,160,2.5,85,11,0,0.625,4.0,3,no_lipo,1,1,19,5
H2,73,CD47,161,2.5,85,14,0,0.0,8.0,3,no_lipo,1,1,1,7
D21,74,CD47,162,2.5,135,14,0,0.0,1.0,3,no_lipo,1,1,20,3
L13,75,CD47,270,5.0,85,20,0,0.0,8.0,3,no_lipo,1,1,12,11
B10,76,CD47,271,5.0,135,11,0,0.0,8.0,3,no_lipo,1,1,9,1
P4,77,CD47,272,5.0,135,14,0,0.0,1.0,3,no_lipo,1,1,3,15
A15,78,CD47,332,2.5,85,20,0,0.0,8.0,3,no_lipo,1,1,14,0
E12,79,CD47,333,2.5,135,14,0,0.0,4.0,3,no_lipo,1,1,11,4
P11,80,CD47,16,5.0,85,11,0,0.625,8.0,3,no_lipo,1,1,10,15
K8,81,CD47,17,5.0,85,11,0,1.25,1.0,3,no_lipo,1,1,7,10
H17,82,CD47,18,5.0,85,14,0,0.0,4.0,3,no_lipo,1,1,16,7
P18,83,CD47,19,5.0,135,11,0,0.0,4.0,3,no_lipo,1,1,17,15
I13,84,CD47,20,5.0,135,20,0,0.0,1.0,3,no_lipo,1,1,12,8
F5,85,CD47,21,5.0,135,20,0,0.0,8.0,3,no_lipo,1,1,4,5
B5,86,CD47,22,5.0,235,11,0,0.0,8.0,3,no_lipo,1,1,4,1
J17,87,CD47,23,5.0,235,14,0,0.0,1.0,3,no_lipo,1,1,16,9
K3,88,CD47,160,2.5,85,11,0,0.625,4.0,3,no_lipo,1,1,2,10
G5,89,CD47,161,2.5,85,14,0,0.0,8.0,3,no_lipo,1,1,4,6
L17,90,CD47,162,2.5,135,14,0,0.0,1.0,3,no_lipo,1,1,16,11
F4,91,CD47,270,5.0,85,20,0,0.0,8.0,3,no_lipo,1,1,3,5
I11,92,CD47,271,5.0,135,11,0,0.0,8.0,3,no_lipo,1,1,10,8
O4,93,CD47,272,5.0,135,14,0,0.0,1.0,3,no_lipo,1,1,3,14
D5,94,CD47,332,2.5,85,20,0,0.0,8.0,3,no_lipo,1,1,4,3
A1,95,CD47,333,2.5,135,14,0,0.0,4.0,3,no_lipo,1,1,0,0
E23,96,CD47,16,5.0,85,11,0,0.625,8.0,3,no_lipo,1,1,22,4
D11,97,CD47,17,5.0,85,11,0,1.25,1.0,3,no_lipo,1,1,10,3
F17,98,CD47,18,5.0,85,14,0,0.0,4.0,3,no_lipo,1,1,16,5
D16,99,CD47,19,5.0,135,11,0,0.0,4.0,3,no_lipo,1,1,15,3
N1,100,CD47,20,5.0,135,20,0,0.0,1.0,3,no_lipo,1,1,0,13
A5,101,CD47,21,5.0,135,20,0,0.0,8.0,3,no_lipo,1,1,4,0
A22,102,CD47,22,5.0,235,11,0,0.0,8.0,3,no_lipo,1,1,21,0
G19,103,CD47,23,5.0,235,14,0,0.0,1.0,3,no_lipo,1,1,18,6
O16,104,CD47,160,2.5,85,11,0,0.625,4.0,3,no_lipo,1,1,15,14
M3,105,CD47,161,2.5,85,14,0,0.0,8.0,3,no_lipo,1,1,2,12
D3,106,CD47,162,2.5,135,14,0,0.0,1.0,3,no_lipo,1,1,2,3
F6,107,CD47,270,5.0,85,20,0,0.0,8.0,3,no_lipo,1,1,5,5
M22,108,CD47,271,5.0,135,11,0,0.0,8.0,3,no_lipo,1,1,21,12
N4,109,CD47,272,5.0,135,14,0,0.0,1.0,3,no_lipo,1,1,3,13
H5,110,CD47,332,2.5,85,20,0,0.0,8.0,3,no_lipo,1,1,4,7
E18,111,CD47,333,2.5,135,14,0,0.0,4.0,3,no_lipo,1,1,17,4
O13,112,CD47,16,5.0,85,11,0,0.625,8.0,3,no_lipo,1,1,12,14
C13,113,CD47,17,5.0,85,11,0,1.25,1.0,3,no_lipo,1,1,12,2
I20,114,CD47,18,5.0,85,14,0,0.0,4.0,3,no_lipo,1,1,19,8
M5,115,CD47,19,5.0,135,11,0,0.0,4.0,3,no_lipo,1,1,4,12
G10,116,CD47,20,5.0,135,20,0,0.0,1.0,3,no_lipo,1,1,9,6
O14,117,CD47,21,5.0,135,20,0,0.0,8.0,3,no_lipo,1,1,13,14
J24,118,CD47,22,5.0,235,11,0,0.0,8.0,3,no_lipo,1,1,23,9
A10,119,CD47,23,5.0,235,14,0,0.0,1.0,3,no_lipo,1,1,9,0
G24,120,CD47,160,2.5,85,11,0,0.625,4.0,3,no_lipo,1,1,23,6
H13,121,CD47,161,2.5,85,14,0,0.0,8.0,3,no_lipo,1,1,12,7
C19,122,CD47,162,2.5,135,14,0,0.0,1.0,3,no_lipo,1,1,18,2
J23,123,CD47,270,5.0,85,20,0,0.0,8.0,3,no_lipo,1,1,22,9
H15,124,CD47,271,5.0,135,11,0,0.0,8.0,3,no_lipo,1,1,14,7
C20,125,CD47,272,5.0,135,14,0,0.0,1.0,3,no_lipo,1,1,19,2
I18,126,CD47,332,2.5,85,20,0,0.0,8.0,3,no_lipo,1,1,17,8
N2,127,CD47,333,2.5,135,14,0,0.0,4.0,3,no_lipo,1,1,1,13
F15,128,Mol,32,5.0,85,20,0,0.625,1.0,3,DOPC--0%PE--0%Chol,1,1,14,5
M11,129,Mol,33,5.0,135,14,0,0.0,1.0,3,DOPC--0%PE--0%Chol,1,1,10,12
C11,130,Mol,34,5.0,135,14,0,0.0,8.0,3,DOPC--0%PE--0%Chol,1,1,10,2
J21,131,Mol,35,5.0,185,17,0,0.625,1.0,3,DMPC--0%PE--0%Chol,1,1,20,9
N7,132,Mol,36,5.0,185,17,0,0.625,8.0,3,DMPC--0%PE--0%Chol,1,1,6,13
P16,133,Mol,37,5.0,235,17,0,0.625,1.0,3,DOPC--0%PE--0%Chol,1,1,15,15
L22,134,Mol,163,2.5,135,14,0,0.0,1.0,3,DOPC--0%PE--0%Chol,1,1,21,11
P13,135,Mol,164,2.5,135,14,0,0.0,8.0,3,DOPC--0%PE--0%Chol,1,1,12,15
D22,136,Mol,165,2.5,185,17,0,0.0,1.0,3,DMPC--0%PE--0%Chol,1,1,21,3
P20,137,Mol,166,2.5,235,8,0,0.0,4.0,3,DOPC--0%PE--0%Chol,1,1,19,15
L10,138,Mol,281,5.0,135,14,0,0.0,1.0,3,DOPC--0%PE--8%Chol,1,1,9,11
O24,139,Mol,282,5.0,135,14,0,0.0,8.0,3,DOPC--0%PE--8%Chol,1,1,23,14
A4,140,Mol,283,5.0,235,8,0,0.0,4.0,3,DOPC--0%PE--8%Chol,1,1,3,0
G6,141,Mol,334,2.5,135,14,0,0.0,1.0,3,DOPC--0%PE--8%Chol,1,1,5,6
P6,142,Mol,335,2.5,135,14,0,0.0,8.0,3,DOPC--0%PE--8%Chol,1,1,5,15
L7,143,Mol,336,2.5,235,8,0,0.0,4.0,3,DOPC--0%PE--8%Chol,1,1,6,11
E5,144,Mol,32,5.0,85,20,0,0.625,1.0,3,DOPC--0%PE--0%Chol,1,1,4,4
J15,145,Mol,33,5.0,135,14,0,0.0,1.0,3,DOPC--0%PE--0%Chol,1,1,14,9
M23,146,Mol,34,5.0,135,14,0,0.0,8.0,3,DOPC--0%PE--0%Chol,1,1,22,12
J12,147,Mol,35,5.0,185,17,0,0.625,1.0,3,DMPC--0%PE--0%Chol,1,1,11,9
G18,148,Mol,36,5.0,185,17,0,0.625,8.0,3,DMPC--0%PE--0%Chol,1,1,17,6
K16,149,Mol,37,5.0,235,17,0,0.625,1.0,3,DOPC--0%PE--0%Chol,1,1,15,10
M17,150,Mol,163,2.5,135,14,0,0.0,1.0,3,DOPC--0%PE--0%Chol,1,1,16,12
D20,151,Mol,164,2.5,135,14,0,0.0,8.0,3,DOPC--0%PE--0%Chol,1,1,19,3
G22,152,Mol,165,2.5,185,17,0,0.0,1.0,3,DMPC--0%PE--0%Chol,1,1,21,6
K14,153,Mol,166,2.5,235,8,0,0.0,4.0,3,DOPC--0%PE--0%Chol,1,1,13,10
K21,154,Mol,281,5.0,135,14,0,0.0,1.0,3,DOPC--0%PE--8%Chol,1,1,20,10
N19,155,Mol,282,5.0,135,14,0,0.0,8.0,3,DOPC--0%PE--8%Chol,1,1,18,13
K2,156,Mol,283,5.0,235,8,0,0.0,4.0,3,DOPC--0%PE--8%Chol,1,1,1,10
N21,157,Mol,334,2.5,135,14,0,0.0,1.0,3,DOPC--0%PE--8%Chol,1,1,20,13
D8,158,Mol,335,2.5,135,14,0,0.0,8.0,3,DOPC--0%PE--8%Chol,1,1,7,3
P23,159,Mol,336,2.5,235,8,0,0.0,4.0,3,DOPC--0%PE--8%Chol,1,1,22,15
L2,160,Mol,32,5.0,85,20,0,0.625,1.0,3,DOPC--0%PE--0%Chol,1,1,1,11
F19,161,Mol,33,5.0,135,14,0,0.0,1.0,3,DOPC--0%PE--0%Chol,1,1,18,5
I17,162,Mol,34,5.0,135,14,0,0.0,8.0,3,DOPC--0%PE--0%Chol,1,1,16,8
C14,163,Mol,35,5.0,185,17,0,0.625,1.0,3,DMPC--0%PE--0%Chol,1,1,13,2
O22,164,Mol,36,5.0,185,17,0,0.625,8.0,3,DMPC--0%PE--0%Chol,1,1,21,14
M16,165,Mol,37,5.0,235,17,0,0.625,1.0,3,DOPC--0%PE--0%Chol,1,1,15,12
N5,166,Mol,163,2.5,135,14,0,0.0,1.0,3,DOPC--0%PE--0%Chol,1,1,4,13
F23,167,Mol,164,2.5,135,14,0,0.0,8.0,3,DOPC--0%PE--0%Chol,1,1,22,5
E11,168,Mol,165,2.5,185,17,0,0.0,1.0,3,DMPC--0%PE--0%Chol,1,1,10,4
I23,169,Mol,166,2.5,235,8,0,0.0,4.0,3,DOPC--0%PE--0%Chol,1,1,22,8
K4,170,Mol,281,5.0,135,14,0,0.0,1.0,3,DOPC--0%PE--8%Chol,1,1,3,10
H14,171,Mol,282,5.0,135,14,0,0.0,8.0,3,DOPC--0%PE--8%Chol,1,1,13,7
K9,172,Mol,283,5.0,235,8,0,0.0,4.0,3,DOPC--0%PE--8%Chol,1,1,8,10
B2,173,Mol,334,2.5,135,14,0,0.0,1.0,3,DOPC--0%PE--8%Chol,1,1,1,1
A11,174,Mol,335,2.5,135,14,0,0.0,8.0,3,DOPC--0%PE--8%Chol,1,1,10,0
E3,175,Mol,336,2.5,235,8,0,0.0,4.0,3,DOPC--0%PE--8%Chol,1,1,2,4
B13,176,Mol,32,5.0,85,20,0,0.625,1.0,3,DOPC--0%PE--0%Chol,1,1,12,1
O2,177,Mol,33,5.0,135,14,0,0.0,1.0,3,DOPC--0%PE--0%Chol,1,1,1,14
P5,178,Mol,34,5.0,135,14,0,0.0,8.0,3,DOPC--0%PE--0%Chol,1,1,4,15
N17,179,Mol,35,5.0,185,17,0,0.625,1.0,3,DMPC--0%PE--0%Chol,1,1,16,13
K7,180,Mol,36,5.0,185,17,0,0.625,8.0,3,DMPC--0%PE--0%Chol,1,1,6,10
C12,181,Mol,37,5.0,235,17,0,0.625,1.0,3,DOPC--0%PE--0%Chol,1,1,11,2
D12,182,Mol,163,2.5,135,14,0,0.0,1.0,3,DOPC--0%PE--0%Chol,1,1,11,3
K10,183,Mol,164,2.5,135,14,0,0.0,8.0,3,DOPC--0%PE--0%Chol,1,1,9,10
M1,184,Mol,165,2.5,185,17,0,0.0,1.0,3,DMPC--0%PE--0%Chol,1,1,0,12
D6,185,Mol,166,2.5,235,8,0,0.0,4.0,3,DOPC--0%PE--0%Chol,1,1,5,3
H18,186,Mol,281,5.0,135,14,0,0.0,1.0,3,DOPC--0%PE--8%Chol,1,1,17,7
O19,187,Mol,282,5.0,135,14,0,0.0,8.0,3,DOPC--0%PE--8%Chol,1,1,18,14
G16,188,Mol,283,5.0,235,8,0,0.0,4.0,3,DOPC--0%PE--8%Chol,1,1,15,6
C8,189,Mol,334,2.5,135,14,0,0.0,1.0,3,DOPC--0%PE--8%Chol,1,1,7,2
E2,190,Mol,335,2.5,135,14,0,0.0,8.0,3,DOPC--0%PE--8%Chol,1,1,1,4
A8,191,Mol,336,2.5,235,8,0,0.0,4.0,3,DOPC--0%PE--8%Chol,1,1,7,0
C23,192,Mol,32,5.0,85,20,0,0.625,1.0,3,no_lipo,1,1,22,2
G3,193,Mol,33,5.0,135,14,0,0.0,1.0,3,no_lipo,1,1,2,6
I7,194,Mol,34,5.0,135,14,0,0.0,8.0,3,no_lipo,1,1,6,8
I2,195,Mol,35,5.0,185,17,0,0.625,1.0,3,no_lipo,1,1,1,8
D10,196,Mol,36,5.0,185,17,0,0.625,8.0,3,no_lipo,1,1,9,3
F12,197,Mol,37,5.0,235,17,0,0.625,1.0,3,no_lipo,1,1,11,5
P12,198,Mol,163,2.5,135,14,0,0.0,1.0,3,no_lipo,1,1,11,15
E14,199,Mol,164,2.5,135,14,0,0.0,8.0,3,no_lipo,1,1,13,4
O3,200,Mol,165,2.5,185,17,0,0.0,1.0,3,no_lipo,1,1,2,14
P2,201,Mol,166,2.5,235,8,0,0.0,4.0,3,no_lipo,1,1,1,15
F11,202,Mol,281,5.0,135,14,0,0.0,1.0,3,no_lipo,1,1,10,5
L12,203,Mol,282,5.0,135,14,0,0.0,8.0,3,no_lipo,1,1,11,11
J9,204,Mol,283,5.0,235,8,0,0.0,4.0,3,no_lipo,1,1,8,9
K12,205,Mol,334,2.5,135,14,0,0.0,1.0,3,no_lipo,1,1,11,10
O6,206,Mol,335,2.5,135,14,0,0.0,8.0,3,no_lipo,1,1,5,14
P17,207,Mol,336,2.5,235,8,0,0.0,4.0,3,no_lipo,1,1,16,15
B22,208,Mol,32,5.0,85,20,0,0.625,1.0,3,no_lipo,1,1,21,1
L11,209,Mol,33,5.0,135,14,0,0.0,1.0,3,no_lipo,1,1,10,11
B17,210,Mol,34,5.0,135,14,0,0.0,8.0,3,no_lipo,1,1,16,1
H11,211,Mol,35,5.0,185,17,0,0.625,1.0,3,no_lipo,1,1,10,7
K6,212,Mol,36,5.0,185,17,0,0.625,8.0,3,no_lipo,1,1,5,10
K24,213,Mol,37,5.0,235,17,0,0.625,1.0,3,no_lipo,1,1,23,10
L9,214,Mol,163,2.5,135,14,0,0.0,1.0,3,no_lipo,1,1,8,11
E10,215,Mol,164,2.5,135,14,0,0.0,8.0,3,no_lipo,1,1,9,4
J16,216,Mol,165,2.5,185,17,0,0.0,1.0,3,no_lipo,1,1,15,9
O11,217,Mol,166,2.5,235,8,0,0.0,4.0,3,no_lipo,1,1,10,14
C5,218,Mol,281,5.0,135,14,0,0.0,1.0,3,no_lipo,1,1,4,2
E22,219,Mol,282,5.0,135,14,0,0.0,8.0,3,no_lipo,1,1,21,4
H16,220,Mol,283,5.0,235,8,0,0.0,4.0,3,no_lipo,1,1,15,7
N8,221,Mol,334,2.5,135,14,0,0.0,1.0,3,no_lipo,1,1,7,13
O8,222,Mol,335,2.5,135,14,0,0.0,8.0,3,no_lipo,1,1,7,14
J20,223,Mol,336,2.5,235,8,0,0.0,4.0,3,no_lipo,1,1,19,9
J22,224,Mol,32,5.0,85,20,0,0.625,1.0,3,no_lipo,1,1,21,9
E24,225,Mol,33,5.0,135,14,0,0.0,1.0,3,no_lipo,1,1,23,4
J14,226,Mol,34,5.0,135,14,0,0.0,8.0,3,no_lipo,1,1,13,9
G13,227,Mol,35,5.0,185,17,0,0.625,1.0,3,no_lipo,1,1,12,6
C1,228,Mol,36,5.0,185,17,0,0.625,8.0,3,no_lipo,1,1,0,2
L21,229,Mol,37,5.0,235,17,0,0.625,1.0,3,no_lipo,1,1,20,11
C21,230,Mol,163,2.5,135,14,0,0.0,1.0,3,no_lipo,1,1,20,2
F16,231,Mol,164,2.5,135,14,0,0.0,8.0,3,no_lipo,1,1,15,5
M19,232,Mol,165,2.5,185,17,0,0.0,1.0,3,no_lipo,1,1,18,12
M8,233,Mol,166,2.5,235,8,0,0.0,4.0,3,no_lipo,1,1,7,12
L8,234,Mol,281,5.0,135,14,0,0.0,1.0,3,no_lipo,1,1,7,11
N13,235,Mol,282,5.0,135,14,0,0.0,8.0,3,no_lipo,1,1,12,13
L16,236,Mol,283,5.0,235,8,0,0.0,4.0,3,no_lipo,1,1,15,11
N16,237,Mol,334,2.5,135,14,0,0.0,1.0,3,no_lipo,1,1,15,13
B12,238,Mol,335,2.5,135,14,0,0.0,8.0,3,no_lipo,1,1,11,1
O21,239,Mol,336,2.5,235,8,0,0.0,4.0,3,no_lipo,1,1,20,14
G11,240,Mol,32,5.0,85,20,0,0.625,1.0,3,no_lipo,1,1,10,6
J3,241,Mol,33,5.0,135,14,0,0.0,1.0,3,no_lipo,1,1,2,9
O5,242,Mol,34,5.0,135,14,0,0.0,8.0,3,no_lipo,1,1,4,14
O9,243,Mol,35,5.0,185,17,0,0.625,1.0,3,no_lipo,1,1,8,14
I4,244,Mol,36,5.0,185,17,0,0.625,8.0,3,no_lipo,1,1,3,8
N3,245,Mol,37,5.0,235,17,0,0.625,1.0,3,no_lipo,1,1,2,13
H7,246,Mol,163,2.5,135,14,0,0.0,1.0,3,no_lipo,1,1,6,7
J11,247,Mol,164,2.5,135,14,0,0.0,8.0,3,no_lipo,1,1,10,9
P10,248,Mol,165,2.5,185,17,0,0.0,1.0,3,no_lipo,1,1,9,15
D7,249,Mol,166,2.5,235,8,0,0.0,4.0,3,no_lipo,1,1,6,3
L19,250,Mol,281,5.0,135,14,0,0.0,1.0,3,no_lipo,1,1,18,11
P21,251,Mol,282,5.0,135,14,0,0.0,8.0,3,no_lipo,1,1,20,15
G23,252,Mol,283,5.0,235,8,0,0.0,4.0,3,no_lipo,1,1,22,6
C15,253,Mol,334,2.5,135,14,0,0.0,1.0,3,no_lipo,1,1,14,2
H22,254,Mol,335,2.5,135,14,0,0.0,8.0,3,no_lipo,1,1,21,7
I14,255,Mol,336,2.5,235,8,0,0.0,4.0,3,no_lipo,1,1,13,8
F18,256,Neu,46,5.0,85,11,0,0.0,4.0,3,DOPC--0%PE--0%Chol,1,1,17,5
N22,257,Neu,47,5.0,85,14,0,0.625,4.0,3,DMPC--0%PE--0%Chol,1,1,21,13
N14,258,Neu,48,5.0,135,14,0,0.625,1.0,3,DOPC--0%PE--0%Chol,1,1,13,13
P9,259,Neu,49,5.0,135,14,0,0.625,8.0,3,DOPC--0%PE--0%Chol,1,1,8,15
I6,260,Neu,50,5.0,135,20,0,0.0,4.0,3,DMPC--0%PE--0%Chol,1,1,5,8
H1,261,Neu,51,5.0,135,20,0,0.0,4.0,3,DOPC--0%PE--0%Chol,1,1,0,7
B1,262,Neu,52,5.0,235,11,0,0.625,4.0,3,DOPC--0%PE--0%Chol,1,1,0,1
E7,263,Neu,53,5.0,235,17,0,0.0,1.0,3,DOPC--0%PE--0%Chol,1,1,6,4
A7,264,Neu,54,5.0,235,17,0,0.0,8.0,3,DOPC--0%PE--0%Chol,1,1,6,0
J10,265,Neu,55,5.0,235,17,0,0.625,4.0,3,DMPC--0%PE--0%Chol,1,1,9,9
E8,266,Neu,56,5.0,235,17,0,1.25,0.0,3,DOPC--0%PE--0%Chol,1,1,7,4
L1,267,Neu,57,5.0,235,20,0,0.0,8.0,3,DMPC--0%PE--0%Chol,1,1,0,11
L14,268,Neu,175,2.5,85,20,0,0.625,8.0,3,DMPC--0%PE--0%Chol,1,1,13,11
B3,269,Neu,176,2.5,135,14,0,0.625,4.0,3,DMPC--0%PE--0%Chol,1,1,2,1
E15,270,Neu,177,2.5,235,11,0,0.625,1.0,3,DMPC--0%PE--0%Chol,1,1,14,4
K1,271,Neu,178,2.5,235,20,0,0.625,4.0,3,DMPC--0%PE--0%Chol,1,1,0,10
C2,272,Neu,46,5.0,85,11,0,0.0,4.0,3,DOPC--0%PE--0%Chol,1,1,1,2
H10,273,Neu,47,5.0,85,14,0,0.625,4.0,3,DMPC--0%PE--0%Chol,1,1,9,7
I21,274,Neu,48,5.0,135,14,0,0.625,1.0,3,DOPC--0%PE--0%Chol,1,1,20,8
