well_name,unique_id,day,rxn_id,DNA_conc,K,Mg,SecYE,Spermidine,Liposome_name,DNA_name,plate,col,row,Liposome_conc
J10,1629,2,29,2.5,85.0,8.0,0.0,4.0,no_lipo,B2AR,5,9,9,3
C23,1630,2,30,2.5,85.0,14.0,0.0,4.0,no_lipo,B2AR,5,22,2,3
N5,1631,2,31,5.0,185.0,14.0,0.625,4.0,no_lipo,B2AR,5,4,13,3
M1,1632,2,1,2.5,85.0,8.0,0.0,0.1,no_lipo,B2AR,5,0,12,3
N22,1633,2,3,5.0,185.0,14.0,0.625,0.1,no_lipo,B2AR,5,21,13,3
B14,1634,2,5,5.0,85.0,8.0,0.625,4.0,no_lipo,B2AR,5,13,1,3
C19,1635,2,7,2.5,185.0,14.0,0.0,4.0,no_lipo,B2AR,5,18,2,3
K12,1636,2,17,5.0,185.0,8.0,0.0,0.1,no_lipo,B2AR,5,11,10,3
L15,1637,2,19,2.5,85.0,14.0,0.625,0.1,no_lipo,B2AR,5,14,11,3
N24,1638,2,21,2.5,185.0,8.0,0.625,4.0,no_lipo,B2AR,5,23,13,3
C17,1639,2,23,5.0,85.0,14.0,0.0,4.0,no_lipo,B2AR,5,16,2,3
F5,1640,2,24,2.5,185.0,8.0,0.0,0.1,no_lipo,B2AR,5,4,5,3
B15,1641,2,25,5.0,85.0,8.0,0.625,0.1,no_lipo,B2AR,5,14,1,3
K13,1642,2,26,5.0,85.0,14.0,0.625,0.1,no_lipo,B2AR,5,12,10,3
F18,1643,2,27,2.5,185.0,14.0,0.0,0.1,no_lipo,B2AR,5,17,5,3
E4,1644,2,28,5.0,185.0,8.0,0.625,4.0,no_lipo,B2AR,5,3,4,3
M23,1645,2,29,2.5,85.0,8.0,0.0,4.0,no_lipo,B2AR,5,22,12,3
N21,1646,2,30,2.5,85.0,14.0,0.0,4.0,no_lipo,B2AR,5,20,13,3
N7,1647,2,31,5.0,185.0,14.0,0.625,4.0,no_lipo,B2AR,5,6,13,3
A13,1648,2,1,2.5,85.0,8.0,0.0,0.1,no_lipo,B2AR,5,12,0,3
P5,1649,2,3,5.0,185.0,14.0,0.625,0.1,no_lipo,B2AR,5,4,15,3
H4,1650,2,5,5.0,85.0,8.0,0.625,4.0,no_lipo,B2AR,5,3,7,3
B17,1651,2,7,2.5,185.0,14.0,0.0,4.0,no_lipo,B2AR,5,16,1,3
I21,1652,2,17,5.0,185.0,8.0,0.0,0.1,no_lipo,B2AR,5,20,8,3
N8,1653,2,19,2.5,85.0,14.0,0.625,0.1,no_lipo,B2AR,5,7,13,3
M13,1654,2,21,2.5,185.0,8.0,0.625,4.0,no_lipo,B2AR,5,12,12,3
P15,1655,2,23,5.0,85.0,14.0,0.0,4.0,no_lipo,B2AR,5,14,15,3
I23,1656,2,24,2.5,185.0,8.0,0.0,0.1,no_lipo,B2AR,5,22,8,3
B16,1657,2,25,5.0,85.0,8.0,0.625,0.1,no_lipo,B2AR,5,15,1,3
N4,1658,2,26,5.0,85.0,14.0,0.625,0.1,no_lipo,B2AR,5,3,13,3
H19,1659,2,27,2.5,185.0,14.0,0.0,0.1,no_lipo,B2AR,5,18,7,3
K8,1660,2,28,5.0,185.0,8.0,0.625,4.0,no_lipo,B2AR,5,7,10,3
A24,1661,2,29,2.5,85.0,8.0,0.0,4.0,no_lipo,B2AR,5,23,0,3
B5,1662,2,30,2.5,85.0,14.0,0.0,4.0,no_lipo,B2AR,5,4,1,3
L6,1663,2,31,5.0,185.0,14.0,0.625,4.0,no_lipo,B2AR,5,5,11,3
K11,1664,2,197,5.0,85.0,8.0,0.625,4.0,DMPC--0%PE--8%Chol,Mito,5,10,10,3
D7,1665,2,198,5.0,85.0,14.0,0.0,4.0,DMPC--0%PE--8%Chol,Mito,5,6,3,3
E11,1666,2,204,2.5,185.0,8.0,0.0,4.0,DMPC--0%PE--8%Chol,Mito,5,10,4,3
M6,1667,2,207,2.5,185.0,14.0,0.625,4.0,DMPC--0%PE--8%Chol,Mito,5,5,12,3
C7,1668,2,208,2.5,85.0,8.0,0.0,0.1,DOPC--0%PE--8%Chol,Mito,5,6,2,3
F23,1669,2,209,5.0,85.0,8.0,0.625,0.1,DOPC--15%PE--0%Chol,Mito,5,22,5,3
D1,1670,2,210,5.0,85.0,14.0,0.0,0.1,DOPC--15%PE--0%Chol,Mito,5,0,3,3
N12,1671,2,211,2.5,85.0,14.0,0.625,0.1,DOPC--0%PE--8%Chol,Mito,5,11,13,3
G20,1672,2,213,2.5,85.0,8.0,0.625,4.0,DOPC--15%PE--8%Chol,Mito,5,19,6,3
O6,1673,2,214,2.5,85.0,14.0,0.0,4.0,DOPC--15%PE--8%Chol,Mito,5,5,14,3
I4,1674,2,216,2.5,185.0,8.0,0.0,0.1,DOPC--15%PE--0%Chol,Mito,5,3,8,3
E9,1675,2,217,5.0,185.0,8.0,0.625,0.1,DOPC--0%PE--8%Chol,Mito,5,8,4,3
J14,1676,2,218,5.0,185.0,14.0,0.0,0.1,DOPC--0%PE--8%Chol,Mito,5,13,9,3
A22,1677,2,219,2.5,185.0,14.0,0.625,0.1,DOPC--15%PE--0%Chol,Mito,5,21,0,3
N9,1678,2,220,5.0,185.0,8.0,0.0,4.0,DOPC--15%PE--8%Chol,Mito,5,8,13,3
P2,1679,2,223,5.0,185.0,14.0,0.625,4.0,DOPC--15%PE--8%Chol,Mito,5,1,15,3
B10,1680,2,197,5.0,85.0,8.0,0.625,4.0,DMPC--0%PE--8%Chol,Mito,5,9,1,3
H1,1681,2,198,5.0,85.0,14.0,0.0,4.0,DMPC--0%PE--8%Chol,Mito,5,0,7,3
N19,1682,2,204,2.5,185.0,8.0,0.0,4.0,DMPC--0%PE--8%Chol,Mito,5,18,13,3
O13,1683,2,207,2.5,185.0,14.0,0.625,4.0,DMPC--0%PE--8%Chol,Mito,5,12,14,3
O12,1684,2,208,2.5,85.0,8.0,0.0,0.1,DOPC--0%PE--8%Chol,Mito,5,11,14,3
E16,1685,2,209,5.0,85.0,8.0,0.625,0.1,DOPC--15%PE--0%Chol,Mito,5,15,4,3
M11,1686,2,210,5.0,85.0,14.0,0.0,0.1,DOPC--15%PE--0%Chol,Mito,5,10,12,3
E7,1687,2,211,2.5,85.0,14.0,0.625,0.1,DOPC--0%PE--8%Chol,Mito,5,6,4,3
O2,1688,2,213,2.5,85.0,8.0,0.625,4.0,DOPC--15%PE--8%Chol,Mito,5,1,14,3
M24,1689,2,214,2.5,85.0,14.0,0.0,4.0,DOPC--15%PE--8%Chol,Mito,5,23,12,3
O17,1690,2,216,2.5,185.0,8.0,0.0,0.1,DOPC--15%PE--0%Chol,Mito,5,16,14,3
C4,1691,2,217,5.0,185.0,8.0,0.625,0.1,DOPC--0%PE--8%Chol,Mito,5,3,2,3
L24,1692,2,218,5.0,185.0,14.0,0.0,0.1,DOPC--0%PE--8%Chol,Mito,5,23,11,3
E19,1693,2,219,2.5,185.0,14.0,0.625,0.1,DOPC--15%PE--0%Chol,Mito,5,18,4,3
E20,1694,2,220,5.0,185.0,8.0,0.0,4.0,DOPC--15%PE--8%Chol,Mito,5,19,4,3
E2,1695,2,223,5.0,185.0,14.0,0.625,4.0,DOPC--15%PE--8%Chol,Mito,5,1,4,3
G21,1696,2,197,5.0,85.0,8.0,0.625,4.0,DMPC--0%PE--8%Chol,Mito,5,20,6,3
H5,1697,2,198,5.0,85.0,14.0,0.0,4.0,DMPC--0%PE--8%Chol,Mito,5,4,7,3
F7,1698,2,204,2.5,185.0,8.0,0.0,4.0,DMPC--0%PE--8%Chol,Mito,5,6,5,3
B4,1699,2,207,2.5,185.0,14.0,0.625,4.0,DMPC--0%PE--8%Chol,Mito,5,3,1,3
F21,1700,2,208,2.5,85.0,8.0,0.0,0.1,DOPC--0%PE--8%Chol,Mito,5,20,5,3
I10,1701,2,209,5.0,85.0,8.0,0.625,0.1,DOPC--15%PE--0%Chol,Mito,5,9,8,3
L5,1702,2,210,5.0,85.0,14.0,0.0,0.1,DOPC--15%PE--0%Chol,Mito,5,4,11,3
N6,1703,2,211,2.5,85.0,14.0,0.625,0.1,DOPC--0%PE--8%Chol,Mito,5,5,13,3
J18,1704,2,213,2.5,85.0,8.0,0.625,4.0,DOPC--15%PE--8%Chol,Mito,5,17,9,3
O14,1705,2,214,2.5,85.0,14.0,0.0,4.0,DOPC--15%PE--8%Chol,Mito,5,13,14,3
K24,1706,2,216,2.5,185.0,8.0,0.0,0.1,DOPC--15%PE--0%Chol,Mito,5,23,10,3
J17,1707,2,217,5.0,185.0,8.0,0.625,0.1,DOPC--0%PE--8%Chol,Mito,5,16,9,3
A21,1708,2,218,5.0,185.0,14.0,0.0,0.1,DOPC--0%PE--8%Chol,Mito,5,20,0,3
A19,1709,2,219,2.5,185.0,14.0,0.625,0.1,DOPC--15%PE--0%Chol,Mito,5,18,0,3
L1,1710,2,220,5.0,185.0,8.0,0.0,4.0,DOPC--15%PE--8%Chol,Mito,5,0,11,3
F8,1711,2,223,5.0,185.0,14.0,0.625,4.0,DOPC--15%PE--8%Chol,Mito,5,7,5,3
D10,1712,2,197,5.0,85.0,8.0,0.625,4.0,DMPC--0%PE--8%Chol,Mito,5,9,3,3
J8,1713,2,198,5.0,85.0,14.0,0.0,4.0,DMPC--0%PE--8%Chol,Mito,5,7,9,3
D23,1714,2,204,2.5,185.0,8.0,0.0,4.0,DMPC--0%PE--8%Chol,Mito,5,22,3,3
D11,1715,2,207,2.5,185.0,14.0,0.625,4.0,DMPC--0%PE--8%Chol,Mito,5,10,3,3
H16,1716,2,208,2.5,85.0,8.0,0.0,0.1,DOPC--0%PE--8%Chol,Mito,5,15,7,3
G24,1717,2,209,5.0,85.0,8.0,0.625,0.1,DOPC--15%PE--0%Chol,Mito,5,23,6,3
I1,1718,2,210,5.0,85.0,14.0,0.0,0.1,DOPC--15%PE--0%Chol,Mito,5,0,8,3
E15,1719,2,211,2.5,85.0,14.0,0.625,0.1,DOPC--0%PE--8%Chol,Mito,5,14,4,3
D15,1720,2,213,2.5,85.0,8.0,0.625,4.0,DOPC--15%PE--8%Chol,Mito,5,14,3,3
K10,1721,2,214,2.5,85.0,14.0,0.0,4.0,DOPC--15%PE--8%Chol,Mito,5,9,10,3
E6,1722,2,216,2.5,185.0,8.0,0.0,0.1,DOPC--15%PE--0%Chol,Mito,5,5,4,3
L19,1723,2,217,5.0,185.0,8.0,0.625,0.1,DOPC--0%PE--8%Chol,Mito,5,18,11,3
A12,1724,2,218,5.0,185.0,14.0,0.0,0.1,DOPC--0%PE--8%Chol,Mito,5,11,0,3
E3,1725,2,219,2.5,185.0,14.0,0.625,0.1,DOPC--15%PE--0%Chol,Mito,5,2,4,3
F11,1726,2,220,5.0,185.0,8.0,0.0,4.0,DOPC--15%PE--8%Chol,Mito,5,10,5,3
I17,1727,2,223,5.0,185.0,14.0,0.625,4.0,DOPC--15%PE--8%Chol,Mito,5,16,8,3
A10,1728,2,197,5.0,85.0,8.0,0.625,4.0,no_lipo,Mito,5,9,0,3
G10,1729,2,198,5.0,85.0,14.0,0.0,4.0,no_lipo,Mito,5,9,6,3
A9,1730,2,204,2.5,185.0,8.0,0.0,4.0,no_lipo,Mito,5,8,0,3
N23,1731,2,207,2.5,185.0,14.0,0.625,4.0,no_lipo,Mito,5,22,13,3
I8,1732,2,208,2.5,85.0,8.0,0.0,0.1,no_lipo,Mito,5,7,8,3
D12,1733,2,209,5.0,85.0,8.0,0.625,0.1,no_lipo,Mito,5,11,3,3
P22,1734,2,210,5.0,85.0,14.0,0.0,0.1,no_lipo,Mito,5,21,15,3
D13,1735,2,211,2.5,85.0,14.0,0.625,0.1,no_lipo,Mito,5,12,3,3
O5,1736,2,213,2.5,85.0,8.0,0.625,4.0,no_lipo,Mito,5,4,14,3
O18,1737,2,214,2.5,85.0,14.0,0.0,4.0,no_lipo,Mito,5,17,14,3
D18,1738,2,216,2.5,185.0,8.0,0.0,0.1,no_lipo,Mito,5,17,3,3
A3,1739,2,217,5.0,185.0,8.0,0.625,0.1,no_lipo,Mito,5,2,0,3
J22,1740,2,218,5.0,185.0,14.0,0.0,0.1,no_lipo,Mito,5,21,9,3
P16,1741,2,219,2.5,185.0,14.0,0.625,0.1,no_lipo,Mito,5,15,15,3
C11,1742,2,220,5.0,185.0,8.0,0.0,4.0,no_lipo,Mito,5,10,2,3
F1,1743,2,223,5.0,185.0,14.0,0.625,4.0,no_lipo,Mito,5,0,5,3
N11,1744,2,197,5.0,85.0,8.0,0.625,4.0,no_lipo,Mito,5,10,13,3
O21,1745,2,198,5.0,85.0,14.0,0.0,4.0,no_lipo,Mito,5,20,14,3
P18,1746,2,204,2.5,185.0,8.0,0.0,4.0,no_lipo,Mito,5,17,15,3
J19,1747,2,207,2.5,185.0,14.0,0.625,4.0,no_lipo,Mito,5,18,9,3
D20,1748,2,208,2.5,85.0,8.0,0.0,0.1,no_lipo,Mito,5,19,3,3
B20,1749,2,209,5.0,85.0,8.0,0.625,0.1,no_lipo,Mito,5,19,1,3
B18,1750,2,210,5.0,85.0,14.0,0.0,0.1,no_lipo,Mito,5,17,1,3
G9,1751,2,211,2.5,85.0,14.0,0.625,0.1,no_lipo,Mito,5,8,6,3
O19,1752,2,213,2.5,85.0,8.0,0.625,4.0,no_lipo,Mito,5,18,14,3
B13,1753,2,214,2.5,85.0,14.0,0.0,4.0,no_lipo,Mito,5,12,1,3
B21,1754,2,216,2.5,185.0,8.0,0.0,0.1,no_lipo,Mito,5,20,1,3
M9,1755,2,217,5.0,185.0,8.0,0.625,0.1,no_lipo,Mito,5,8,12,3
J21,1756,2,218,5.0,185.0,14.0,0.0,0.1,no_lipo,Mito,5,20,9,3
C16,1757,2,219,2.5,185.0,14.0,0.625,0.1,no_lipo,Mito,5,15,2,3
G5,1758,2,220,5.0,185.0,8.0,0.0,4.0,no_lipo,Mito,5,4,6,3
L4,1759,2,223,5.0,185.0,14.0,0.625,4.0,no_lipo,Mito,5,3,11,3
D8,1760,2,197,5.0,85.0,8.0,0.625,4.0,no_lipo,Mito,5,7,3,3
A15,1761,2,198,5.0,85.0,14.0,0.0,4.0,no_lipo,Mito,5,14,0,3
A18,1762,2,204,2.5,185.0,8.0,0.0,4.0,no_lipo,Mito,5,17,0,3
O4,1763,2,207,2.5,185.0,14.0,0.625,4.0,no_lipo,Mito,5,3,14,3
K2,1764,2,208,2.5,85.0,8.0,0.0,0.1,no_lipo,Mito,5,1,10,3
J9,1765,2,209,5.0,85.0,8.0,0.625,0.1,no_lipo,Mito,5,8,9,3
L9,1766,2,210,5.0,85.0,14.0,0.0,0.1,no_lipo,Mito,5,8,11,3
H20,1767,2,211,2.5,85.0,14.0,0.625,0.1,no_lipo,Mito,5,19,7,3
B23,1768,2,213,2.5,85.0,8.0,0.625,4.0,no_lipo,Mito,5,22,1,3
F14,1769,2,214,2.5,85.0,14.0,0.0,4.0,no_lipo,Mito,5,13,5,3
E1,1770,2,216,2.5,185.0,8.0,0.0,0.1,no_lipo,Mito,5,0,4,3
J6,1771,2,217,5.0,185.0,8.0,0.625,0.1,no_lipo,Mito,5,5,9,3
P6,1772,2,218,5.0,185.0,14.0,0.0,0.1,no_lipo,Mito,5,5,15,3
L20,1773,2,219,2.5,185.0,14.0,0.625,0.1,no_lipo,Mito,5,19,11,3
H12,1774,2,220,5.0,185.0,8.0,0.0,4.0,no_lipo,Mito,5,11,7,3
G13,1775,2,223,5.0,185.0,14.0,0.625,4.0,no_lipo,Mito,5,12,6,3
G12,1776,2,197,5.0,85.0,8.0,0.625,4.0,no_lipo,Mito,5,11,6,3
K1,1777,2,198,5.0,85.0,14.0,0.0,4.0,no_lipo,Mito,5,0,10,3
L7,1778,2,204,2.5,185.0,8.0,0.0,4.0,no_lipo,Mito,5,6,11,3
I3,1779,2,207,2.5,185.0,14.0,0.625,4.0,no_lipo,Mito,5,2,8,3
F12,1780,2,208,2.5,85.0,8.0,0.0,0.1,no_lipo,Mito,5,11,5,3
M4,1781,2,209,5.0,85.0,8.0,0.625,0.1,no_lipo,Mito,5,3,12,3
D24,1782,2,210,5.0,85.0,14.0,0.0,0.1,no_lipo,Mito,5,23,3,3
F17,1783,2,211,2.5,85.0,14.0,0.625,0.1,no_lipo,Mito,5,16,5,3
O23,1784,2,213,2.5,85.0,8.0,0.625,4.0,no_lipo,Mito,5,22,14,3
I22,1785,2,214,2.5,85.0,14.0,0.0,4.0,no_lipo,Mito,5,21,8,3
A14,1786,2,216,2.5,185.0,8.0,0.0,0.1,no_lipo,Mito,5,13,0,3
E22,1787,2,217,5.0,185.0,8.0,0.625,0.1,no_lipo,Mito,5,21,4,3
P23,1788,2,218,5.0,185.0,14.0,0.0,0.1,no_lipo,Mito,5,22,15,3
A17,1789,2,219,2.5,185.0,14.0,0.625,0.1,no_lipo,Mito,5,16,0,3
L3,1790,2,220,5.0,185.0,8.0,0.0,4.0,no_lipo,Mito,5,2,11,3
E18,1791,2,223,5.0,185.0,14.0,0.625,4.0,no_lipo,Mito,5,17,4,3
I19,1792,2,357,5.0,185.0,8.0,0.625,0.1,DMPC--0%PE--8%Chol,InP,5,18,8,3
G16,1793,2,358,5.0,85.0,14.0,0.625,0.1,DMPC--0%PE--8%Chol,InP,5,15,6,3
